year,ref,rcp26_lower,rcp26_middle,rcp26_upper,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
2020,0.0,-69.25292259083729,1.2885729331226912,85.29336492890991,-136.04244339125853,-32.2944971037388,53.95479199578725,-196.83717746182197,-83.7228278041074,63.77185360716169
2021,,64.7436018957346,227.39383886255928,480.2889415481831,-174.75247498683524,30.056556082148536,300.5188783570301,44.10065824117958,194.28565034228544,374.72893628225376
2022,,-198.86656134807797,7.504581358609789,181.04797261716686,-340.99999999999994,-75.69499736703526,139.9783833596629,-229.6467351237493,119.4303580832017,577.1163770405476
2023,,-134.66766719325955,55.419641916798355,322.7809373354396,-282.5525803054239,-65.75463401790415,222.66240126382303,-345.0494470774092,33.20882043180623,313.967035281727
2024,,-190.9527646129542,-4.367035281727226,145.34139020537123,-236.29115323854657,-43.84915745129015,122.90937335439702,-128.3015271195366,101.7878357030016,289.0392575039494
2025,,-198.62132701421802,-136.3435492364402,-70.38557135334383,-236.1383359662981,-57.148920484465506,62.80026329647178,-191.30184307530277,118.48346498156926,548.2367561874672
2026,,-165.20753027909427,-8.055976829910492,177.26729857819902,-181.53678251711432,47.54139020537124,312.4774091627172,-87.15271195365978,167.7628488678252,462.60982095839927
2027,,-165.20637177461825,-38.94944707740915,60.76319115323851,-200.11090047393367,16.300658241179597,246.16400737230126,-74.61750921537649,71.54541864139023,243.9288046340177
2028,,14.84539231174302,174.520168509742,348.0910479199579,-73.18138493944178,58.922590837282804,179.50007898894145,-97.81097946287521,107.62151132174829,335.88694049499736
2029,,-181.61674565560818,74.84681411269091,416.98051606108464,-154.5584254870985,32.251685097419724,180.06682464454983,-118.01774618220115,118.02835703001578,460.99215376513945
2030,,-313.5057925223802,-23.191995787256428,279.74002106371773,-231.53396524486573,105.22014218009481,339.3919431279621,-96.40084254870987,140.55584518167456,443.85102685624014
2031,,-293.5197998946814,-132.38451816745655,-11.419905213270123,-142.3664033701949,129.44373354397052,513.5026066350711,-4.81205897840966,189.81961558715113,387.05460768825685
2032,,-369.0245918904687,-151.0560821484992,114.3961032122168,-119.09557661927329,121.21990521327015,272.433991574513,-136.15729331226964,45.00803054239071,246.0223012111635
2033,,-304.2101632438126,20.128541337546096,234.34697209057396,-180.0218009478673,56.88925750394949,325.5041337546078,-272.26237493417585,175.7955766192733,463.92901527119545
2034,,81.54049499736706,201.11627172195892,334.87967351237484,-285.47838335966304,-9.223617693522908,434.2649552395998,-168.29541864139017,147.43536071616643,375.94647182727743
2035,,-217.51516587677725,7.632227488151694,293.1659820958398,-225.614981569247,206.2557925223802,487.84760400210644,-132.1285150078989,242.64370721432334,589.7422854133753
2036,,-222.67319641916794,-98.93233280674038,42.863401790415935,-48.74149552395994,115.43780937335441,311.6351237493416,-143.9615060558188,146.53196419167986,471.3750131648236
2037,,-102.26466561348082,66.97888362295946,251.5539231174302,-193.994102159031,158.76071616640343,362.7942601369142,-212.50229067930493,20.765481832543447,270.54910479199566
2038,,-64.60473933649287,162.0694049499737,400.0448130595049,-292.3063191153238,11.603791469194334,357.55979462875206,-170.495681937862,111.99499736703528,436.44802527646124
2039,,-316.0146392838336,-94.21890468667718,117.9468667719852,-194.79307530279095,60.33620326487627,313.84033701948397,-204.21995787256455,14.216061084781483,364.8959189046866
2040,,-186.84718272775146,-2.1643496577145696,118.61716692996318,-210.09799894681416,109.28027909426014,486.9365718799367,-105.60745129015268,166.69362822538181,531.6392048446551
2041,,-145.92259083728277,40.81764086361245,215.22001053185886,-98.46656134807793,78.88583464981568,238.95889942074763,-113.70911005792524,82.32611901000527,224.29444444444422
2042,,-6.983833596629793,134.69799894681415,305.19010005265926,-99.25829383886256,90.59765666140073,393.67340705634535,-107.47008952080043,161.94718272775148,457.585018430753
2043,,-23.649078462348648,213.8221169036335,426.992364402317,-273.2815429173249,-70.0254344391785,110.39799894681411,-193.91263823064773,183.61590310689837,734.9036334913112
2044,,-222.63675618746714,-62.07203791469194,50.88820431806211,-117.36956292785678,72.32951553449183,372.9826750921536,-201.38933649289098,141.32714586624544,600.4828857293313
2045,,-163.60468667719852,44.74254870984728,230.17024749868344,-190.50013164823594,136.53891521853606,666.4720905739862,-219.4740126382307,88.33070036861506,359.9782253817799
2046,,11.348762506582439,153.95576619273305,285.0515007898894,-182.34420747761982,43.335545023696696,366.48009478672986,-35.0023170089521,190.5,380.24876250658247
2047,,-124.30647709320695,183.07941021590312,491.95997893628225,-206.5592943654555,-21.68414955239599,125.38122696155864,-165.30787256450762,182.77930489731438,611.6430489731438
2048,,-104.40505529225908,14.44439178515006,194.6764612954185,-178.27351237493417,31.95684570826753,230.13372827804096,-265.33372827804106,-0.31771985255397794,208.64963138493937
2049,,-79.784149552396,129.58299104791996,369.99720905739866,-193.98275408109532,92.87482885729334,443.5171669299632,-38.47072143233285,56.83177988414955,142.19541864139012
2050,,-157.36092680358087,-35.54186413902055,68.40136914165348,-169.87306477093205,-19.269589257503934,181.53491311216436,-231.42330173775673,226.24997367035286,550.7378620326486
2051,,-307.29552395997894,-28.016535018430773,391.20568720379123,-133.73583464981573,-3.452948920484482,185.0587151132174,-81.15131648235915,103.96777251184835,290.4704318062137
2052,,-187.07477619799891,-20.581937862032646,130.6349131121642,-167.0534491837809,-34.555555555555564,119.43920484465505,-60.54220642443387,180.08665086887837,461.29407582938387
2053,,-184.59636650868882,-14.88883622959454,212.46261190100049,-190.78077935755655,-5.358873091100543,222.71437598736176,-189.5848077935756,207.02190626645603,647.5257767245918
2054,,-255.89347024749873,-94.25876777251185,37.47440758293833,-100.09281200631911,101.44341758820433,310.04923644023165,-180.76292785676668,104.00110584518168,507.6496050552921
2055,,-116.43296471827277,106.91864139020538,348.75276461295414,-192.88457082675092,0.9822274881516477,180.8140073723012,-177.48438651922064,30.19947340705637,262.76745655608227
2056,,-108.19668246445497,-51.128330700368586,34.91005792522378,-75.39152185360719,124.15663507109007,394.08420221169035,-61.34007372301211,205.73243812532914,591.069167983149
2057,,-97.19236440231697,66.71621906266459,194.15007898894157,-82.81982622432854,89.60392311743024,266.346550816219,-157.71174302264353,131.396972090574,440.83807266982615
2058,,-200.86698262243283,4.397998946814141,214.47830437072142,-187.7693786203265,46.76140073723013,247.4392048446549,-141.48912585571358,82.89963138493945,292.4478146392838
2059,,-28.345866245392294,147.478093733544,372.6979462875198,-348.4742496050553,-117.54641916798315,55.31890468667723,-189.63838862559237,190.89923644023173,435.93106898367546
2060,,-230.82648762506585,28.373723012111647,323.0284886782517,-210.19381253291203,37.86911532385467,289.93704581358594,-175.78741442864668,214.56226961558713,760.5883886255924
2061,,-205.63944181147974,-42.740073723012095,140.2889415481833,-44.32145866245389,26.624038967877844,153.16105845181676,-112.67780410742498,158.17172195892576,472.4875724065298
