longitude,latitude,rnnmm
-13.699999809265137,13.800000190734863,-0.48868217054263585
-13.699999809265137,13.699999809265137,-0.5094573643410851
-13.600000381469727,13.800000190734863,-0.5640310077519377
-13.600000381469727,13.699999809265137,-0.4643410852713177
