longitude,latitude,rnnmm
-15.600000381469727,12.699999809265137,3.1366666666666667
-15.600000381469727,12.600000381469727,3.0966666666666667
-15.5,12.699999809265137,3.3600000000000003
-15.5,12.600000381469727,3.3133333333333335
