longitude,latitude,rnnmm
-15.600000381469727,12.699999809265137,6.333333333333333
-15.600000381469727,12.600000381469727,6.620000000000001
-15.5,12.699999809265137,6.306666666666667
-15.5,12.600000381469727,6.893333333333334
