longitude,latitude,rnnmm
-15.600000381469727,12.699999809265137,-1.0999999999999992
-15.600000381469727,12.600000381469727,-1.3556589147286817
-15.5,12.699999809265137,-0.9956589147286823
-15.5,12.600000381469727,-1.168372093023256
