year,ref,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1981,4.52762730227519,4.105836944745395,0.0910075839653304,13.650595882990247,3.584538907654069,0.0834236186348862,11.63109425785482
1982,4.578548212351029,4.033450704225352,0.0,9.033586132177682,2.863711681855841,0.0,9.897616468039002
1983,11.842361863488623,2.644941765980499,0.0081256771397616,7.615384615384615,2.660474157160156,0.0520043336944745,7.276273022751896
1984,0.0438786565547128,3.192036836403034,0.0,10.238894907908993,2.4852463195462366,0.0,8.524918743228602
1985,0.0195016251354279,3.1890235644637057,0.0790899241603467,11.904117009750813,2.8998789114779173,0.0953412784398699,12.29685807150596
1986,2.5075839653304444,2.2330715059588297,0.0,9.58017334777898,1.7058504875406282,0.0,8.369447453954496
1987,0.0065005417118093,3.422839924160346,0.0,16.91711809317443,3.451755783570199,0.0,16.76652221018418
1988,0.1430119176598049,3.247867009750813,0.0124593716143011,14.234019501625136,2.567459052960296,0.0,12.301191765980498
1989,0.8878656554712893,6.116264897074757,0.0010834236186348,22.631094257854823,4.42129246064623,0.0,22.18201516793066
1990,4.320151679306609,3.170063651137595,0.0,7.322318526543879,2.70648779555159,0.0,7.796316359696641
1991,0.2383531960996749,2.25477383531961,0.0,7.458829902491875,2.174558664202409,0.0,7.388949079089924
1992,6.140303358613218,3.723320693391116,0.0,17.140845070422536,2.7134344528710725,0.0,15.969664138678224
1993,0.0,3.6334981040086674,0.0,13.158179848320694,3.224842266267287,0.0,11.592632719393285
1994,3.4837486457204765,2.5464179306608883,0.1700975081256771,10.706933911159265,2.380664074947422,0.1511375947995666,9.558504875406284
1995,5.62080173347779,3.3304780606717226,0.1110509209100758,11.14030335861322,2.484672742336371,0.0303358613217768,10.110509209100758
1996,8.640845070422536,3.336166034669556,0.0,12.671722643553627,3.1416417054362373,0.0,13.198266522210185
