stn,var,rcp,hor,stat,centile,val
era5_land,sfcWindmax,ref,1991-2020,none,-1,13.550985
era5_land,sfcWindmax,rcp26,1991-2020,mean,-1,13.489327
era5_land,sfcWindmax,rcp26,2021-2050,mean,-1,13.48485
era5_land,sfcWindmax,rcp26,2051-2080,mean,-1,13.441796
era5_land,sfcWindmax,rcp26,1991-2020,min,-1,13.4317
era5_land,sfcWindmax,rcp26,2021-2050,min,-1,13.272894
era5_land,sfcWindmax,rcp26,2051-2080,min,-1,13.142869
era5_land,sfcWindmax,rcp26,1991-2020,max,-1,13.549246
era5_land,sfcWindmax,rcp26,2021-2050,max,-1,13.659061
era5_land,sfcWindmax,rcp26,2051-2080,max,-1,13.748957
era5_land,sfcWindmax,rcp26,1991-2020,centile,1,13.432253
era5_land,sfcWindmax,rcp26,2021-2050,centile,1,13.274038
era5_land,sfcWindmax,rcp26,2051-2080,centile,1,13.15818
era5_land,sfcWindmax,rcp26,1991-2020,centile,10,13.439948
era5_land,sfcWindmax,rcp26,2021-2050,centile,10,13.294194
era5_land,sfcWindmax,rcp26,2051-2080,centile,10,13.282049
era5_land,sfcWindmax,rcp26,1991-2020,centile,50,13.499833
era5_land,sfcWindmax,rcp26,2021-2050,centile,50,13.511744
era5_land,sfcWindmax,rcp26,2051-2080,centile,50,13.412534
era5_land,sfcWindmax,rcp26,1991-2020,centile,90,13.515235
era5_land,sfcWindmax,rcp26,2021-2050,centile,90,13.630722
era5_land,sfcWindmax,rcp26,2051-2080,centile,90,13.640557
era5_land,sfcWindmax,rcp26,1991-2020,centile,99,13.545317
era5_land,sfcWindmax,rcp26,2021-2050,centile,99,13.656266
era5_land,sfcWindmax,rcp26,2051-2080,centile,99,13.738828
era5_land,sfcWindmax,rcp45,1991-2020,mean,-1,13.512672
era5_land,sfcWindmax,rcp45,2021-2050,mean,-1,13.536113
era5_land,sfcWindmax,rcp45,2051-2080,mean,-1,13.640375
era5_land,sfcWindmax,rcp45,1991-2020,min,-1,13.378466
era5_land,sfcWindmax,rcp45,2021-2050,min,-1,13.286158
era5_land,sfcWindmax,rcp45,2051-2080,min,-1,13.239342
era5_land,sfcWindmax,rcp45,1991-2020,max,-1,13.613332
era5_land,sfcWindmax,rcp45,2021-2050,max,-1,13.832368
era5_land,sfcWindmax,rcp45,2051-2080,max,-1,14.03283
era5_land,sfcWindmax,rcp45,1991-2020,centile,1,13.389476
era5_land,sfcWindmax,rcp45,2021-2050,centile,1,13.289513
era5_land,sfcWindmax,rcp45,2051-2080,centile,1,13.261581
era5_land,sfcWindmax,rcp45,1991-2020,centile,10,13.443316
era5_land,sfcWindmax,rcp45,2021-2050,centile,10,13.318397
era5_land,sfcWindmax,rcp45,2051-2080,centile,10,13.460459
era5_land,sfcWindmax,rcp45,1991-2020,centile,50,13.519764
era5_land,sfcWindmax,rcp45,2021-2050,centile,50,13.534414
era5_land,sfcWindmax,rcp45,2051-2080,centile,50,13.619662
era5_land,sfcWindmax,rcp45,1991-2020,centile,90,13.548075
era5_land,sfcWindmax,rcp45,2021-2050,centile,90,13.7433
era5_land,sfcWindmax,rcp45,2051-2080,centile,90,13.877777
era5_land,sfcWindmax,rcp45,1991-2020,centile,99,13.601831
era5_land,sfcWindmax,rcp45,2021-2050,centile,99,13.821965
era5_land,sfcWindmax,rcp45,2051-2080,centile,99,14.011085
era5_land,sfcWindmax,rcp85,1991-2020,mean,-1,13.521091
era5_land,sfcWindmax,rcp85,2021-2050,mean,-1,13.559185
era5_land,sfcWindmax,rcp85,2051-2080,mean,-1,13.691458
era5_land,sfcWindmax,rcp85,1991-2020,min,-1,13.418103
era5_land,sfcWindmax,rcp85,2021-2050,min,-1,13.066786
era5_land,sfcWindmax,rcp85,2051-2080,min,-1,13.048309
era5_land,sfcWindmax,rcp85,1991-2020,max,-1,13.631909
era5_land,sfcWindmax,rcp85,2021-2050,max,-1,14.058427
era5_land,sfcWindmax,rcp85,2051-2080,max,-1,14.288433
era5_land,sfcWindmax,rcp85,1991-2020,centile,1,13.421091
era5_land,sfcWindmax,rcp85,2021-2050,centile,1,13.095669
era5_land,sfcWindmax,rcp85,2051-2080,centile,1,13.06462
era5_land,sfcWindmax,rcp85,1991-2020,centile,10,13.455494
era5_land,sfcWindmax,rcp85,2021-2050,centile,10,13.298647
era5_land,sfcWindmax,rcp85,2051-2080,centile,10,13.25263
era5_land,sfcWindmax,rcp85,1991-2020,centile,50,13.526922
era5_land,sfcWindmax,rcp85,2021-2050,centile,50,13.560476
era5_land,sfcWindmax,rcp85,2051-2080,centile,50,13.700477
era5_land,sfcWindmax,rcp85,1991-2020,centile,90,13.577668
era5_land,sfcWindmax,rcp85,2021-2050,centile,90,13.788357
era5_land,sfcWindmax,rcp85,2051-2080,centile,90,14.050707
era5_land,sfcWindmax,rcp85,1991-2020,centile,99,13.62123
era5_land,sfcWindmax,rcp85,2021-2050,centile,99,14.012603
era5_land,sfcWindmax,rcp85,2051-2080,centile,99,14.272071
era5_land,sfcWindmax,rcpxx,1991-2020,mean,-1,13.510522
era5_land,sfcWindmax,rcpxx,2021-2050,mean,-1,13.533225
era5_land,sfcWindmax,rcpxx,2051-2080,mean,-1,13.613872
era5_land,sfcWindmax,rcpxx,1991-2020,min,-1,13.378466
era5_land,sfcWindmax,rcpxx,2021-2050,min,-1,13.066786
era5_land,sfcWindmax,rcpxx,2051-2080,min,-1,13.048309
era5_land,sfcWindmax,rcpxx,1991-2020,max,-1,13.631909
era5_land,sfcWindmax,rcpxx,2021-2050,max,-1,14.058427
era5_land,sfcWindmax,rcpxx,2051-2080,max,-1,14.288433
era5_land,sfcWindmax,rcpxx,1991-2020,centile,1,13.39987
era5_land,sfcWindmax,rcpxx,2021-2050,centile,1,13.141058
era5_land,sfcWindmax,rcpxx,2051-2080,centile,1,13.090252
era5_land,sfcWindmax,rcpxx,1991-2020,centile,10,13.439481
era5_land,sfcWindmax,rcpxx,2021-2050,centile,10,13.297364
era5_land,sfcWindmax,rcpxx,2051-2080,centile,10,13.293638
era5_land,sfcWindmax,rcpxx,1991-2020,centile,50,13.516503
era5_land,sfcWindmax,rcpxx,2021-2050,centile,50,13.53086
era5_land,sfcWindmax,rcpxx,2051-2080,centile,50,13.577326
era5_land,sfcWindmax,rcpxx,1991-2020,centile,90,13.563656
era5_land,sfcWindmax,rcpxx,2021-2050,centile,90,13.732329
era5_land,sfcWindmax,rcpxx,2051-2080,centile,90,13.918239
era5_land,sfcWindmax,rcpxx,1991-2020,centile,99,13.621878
era5_land,sfcWindmax,rcpxx,2021-2050,centile,99,13.940593
era5_land,sfcWindmax,rcpxx,2051-2080,centile,99,14.24636
