longitude,latitude,dry_spell_total_length
-15.0,13.0,-5.275348837209304
-15.0,12.899999618530273,-7.004651162790701
-14.899999618530273,13.0,-5.831162790697675
-14.899999618530273,12.899999618530273,-6.0015503875969
