year,ref,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,0.0,-0.6255111889997238,-0.5138843962254782,-0.1269887098558229,-0.4944160702062277,-0.589987459709846,0.016022158421378663,0.5877315879472462,-0.4322068821411449,0.19649899560596396,-0.4512139150775738,-0.048901627405712134,-0.34156472485801714,-0.8857376526436838,-0.6931471721093772,-0.7616460827127867,-0.8357358475795422,0.052633040950070153,-0.4266045278994284,0.47482159107153166,-0.3893804296615144,-0.5293862590361869,-0.6328744160859401,-0.09211622983752932,-0.5093348662854282,-0.4758640583876854,-0.1236427867245311,0.6687284946993373,0.4781968296740047,-0.17394206050244065,0.4023863559795018,-0.7897986408748352,0.07875277297483763,-0.37750226480631,-0.4066376850038296,-0.446878254546732,-0.06512868443849129,-0.6677737153747216,-0.8709361408514269,-0.34523578256619203,-0.44100526034770837,0.03426345682879628,-0.8691394058740798,-0.39102809036501185
1992,0.0,-0.3163697014819036,-0.5584825240713371,-0.4107030910803928,0.5628616928427164,0.09392961358025786,-0.6903333407930177,-0.14271327729125005,-0.5067506654255567,0.0045765431498239195,0.0873893830504926,-0.2692197493253161,-0.7128223289896596,-0.5453536901295024,-0.5727224447211938,-0.6855392898821151,-1.2072531384608851,-0.6742245954429791,-0.07395094422554394,-0.5607796669218033,-1.1062328936657195,-0.22020176237793976,-0.325113738672826,-0.3690591269668744,0.19322107149099566,0.6085121515363312,-0.2984196884996777,-0.07810707810864415,0.3453460806044859,-0.5265223624946884,0.22795347292867518,-0.7016472006444587,-0.6300050433987394,-0.47039800382566455,-0.45341246912028055,0.07957177041657815,-0.27917906261734515,-0.5486469010777455,-1.2376838359789417,-0.7015060581301213,-1.1217015049517158,-0.6888046339299194,-0.5295098400197276,-0.035189795027179116
1993,0.0,-0.9781387127012522,-0.3221873473289065,-0.4920597241922451,0.21555705251091695,0.012562152654481906,-0.4260998631284565,-0.4977736260044594,-0.2674814211530929,-0.28391726743848267,-0.6300302970446978,-0.153656271956379,-0.6234599232396931,0.435662390016887,-0.08648997826480809,-0.7955112151291246,-0.8784679355926528,-0.537886336274596,-0.4730383970861567,-0.08745066305624505,-0.5643829948749612,-0.0033739853394081365,-0.9767885089095216,-0.4552327370256535,0.12993996663016105,0.24722531995092822,0.539021307790108,-0.4551473840818403,0.34906729506070633,-0.3369930882163885,-0.08933778952291505,-0.8093874418269706,-0.3711282276183283,-0.21762088593601447,-0.1784045034566475,-0.6325063130342983,-0.17278647952144865,-0.0394876556730992,-0.9028761055823793,-0.6250209589409792,-0.5946520232395756,-0.5637877439019121,0.4524782674309904,-0.43346289366451174
1994,0.0,-0.9201877936276333,-0.0809620613654829,-0.0034258447515753687,-0.006657656037020843,-0.21956770644737844,-0.7256382907622196,0.6530525984125006,-0.5096470964389823,-0.8432118369005366,-0.2096658246570655,0.5772555190318371,-0.7211436688187973,0.27551356601645693,-0.5173961667222784,-0.932571007000206,-0.7082412524914616,0.14286857547915588,-0.8286715328500236,0.6550853463488693,-0.3288157036591315,-0.3330903547383741,-0.9023921749811734,0.03259149179899623,-0.12190626659031523,0.021858491063483143,0.5022237390001578,0.742308949413939,0.9724470502427494,-0.16481779390204565,-0.6574435048660803,-0.9437285622096283,-0.6581352065411465,-0.4617972379871276,0.046645483641555074,-0.2223281163712727,0.5790626376839327,-0.48987543840468106,-0.7570542223240295,-0.7435059097590511,-0.38656916728655233,0.12667345308591393,0.2914005189747968,-0.7854984595005021
1995,0.0,-0.32575051380774767,0.30406931995997866,-0.028806063986053232,0.981351936199701,0.3049884165104686,-0.4070049840608476,0.03769602528524274,-0.4184183706816498,-0.07696664652564777,-0.06387119591073542,0.16459387683028126,-0.2285057158308632,-0.23872276152741279,0.10194297146034614,-0.5852866472579876,-0.2841760028314866,-0.17854563392415912,-0.1145628841981079,0.31443855268713605,0.139862339865374,-0.13533549121450505,-0.32076921203940856,0.01568909773101268,0.40366677307883947,1.03504942408955,-0.3078017786848477,0.09653496842889808,0.2990158891192891,0.14313003680638303,0.15271151059806698,-0.6064753185202107,-0.3331331129800219,-0.38941054270043196,0.42050409821581525,-0.06003741284939679,0.14506168046449375,0.1349220703359606,-0.3341923108107494,-0.23030294197167223,0.0925994801817751,-0.19641370186303675,-0.2210873618114988,-0.06180588935154674
1996,0.0,-0.21638461248079466,0.1825517503533547,0.19950944365490386,0.09109185964877042,0.20925697440429758,0.8066947020975022,-0.4996942833341791,-0.2470343707228153,0.9073276111163864,0.03870163060946652,-0.24424024705336933,0.47379960765664464,-0.6662333382403176,-0.08032963664771842,-0.3579645756031482,0.36745481260925317,-0.459146592842103,0.22257718744839394,-0.14087952061407805,-0.6624407666604952,0.03866400994803598,-0.20399277766870227,0.23311280835622483,0.30716806399965435,0.12271720682980458,-0.1750381598930062,-0.4674516767567525,0.20685618681687856,0.3428981230385375,1.130103390504246,-0.39151074931942276,0.8814251730994442,-0.2074422819413826,0.3273514875201613,0.03189681661439181,-0.27270482335239876,-0.05899260883819579,0.291582919153484,0.4540052568171973,-0.7227136996102672,-0.4772440478753879,-0.6549828262542974,0.2600942552918468
1997,0.0,0.46422582422155756,-0.02376164169589856,-0.354508450125536,0.2017456560492974,-0.27478494465339054,0.17535754436534035,-0.0846609273750687,0.23694955164216935,-0.2509576215681477,-0.18065016078008966,-0.4862547675530777,-0.07278699160735869,-0.12419113759222,-0.44245702589978464,-0.011025328774053378,0.4475248651895072,-0.8179030524159998,0.9600084238488193,-0.44603299280606734,0.030706927901064773,0.4907164115351179,0.4800819873796627,-0.30507447889340256,-0.17508682999977054,0.23318072791738587,0.11043177172143714,-0.018293719121288632,0.036856780014602464,0.2655814686385156,-0.04336586813030863,-0.05581087605941093,0.24918161902320435,0.28633054997453655,0.0827569323203079,-0.18756672434710708,-0.5014625942074531,-0.399845176922895,0.3867285161051086,-0.08287461880172486,-0.03836649887551857,-0.8175619469852791,-0.09596586158926357,0.9830584782941969
1998,0.0,0.11477758441151309,-0.259059947715059,0.03873387814320495,0.7436751575251037,0.16416488770965998,0.6395158819031508,0.7189421659336972,0.4538839744814709,0.426667084180508,0.31460048576695954,-0.13504930629028422,-0.16100221777531942,0.01077628561444044,-0.24433374137487363,-0.36437293855806274,-0.5494121460346264,0.17282911272678803,0.1341214779629354,0.3750755554309535,-0.013229238436622381,-0.062083580436933516,0.11298262917728152,0.07725975015875974,0.2808353222303026,0.790389327959133,0.522013775422522,0.8336262544766555,0.5083262696620636,0.04138192016051789,0.6784764733527027,-0.39880760823524497,0.7142056915544686,0.5104568368511764,-0.13748002596884135,0.3141861971083699,-0.14789707127363272,-0.20941052898484713,-0.5949896542904298,-0.16729172688877725,-0.08351850211647616,0.15355028114146307,0.032585876500832,0.16545815002297104
1999,0.0,0.11330933634746998,-1.115511142913192,0.6273485189014423,-0.1710022829794866,-0.043627392045152646,0.8437545217967681,1.3388548647447465,0.5582552939138736,0.611418817829815,-0.2634565418188686,1.5346805752443515,0.36070448379143727,-0.2908992993748143,-0.45906207711323077,-0.49830527791095847,-0.382325705776168,0.9001271709838079,-0.35050477424408655,1.1604147182749784,0.5138778617701405,0.015788266507684057,0.11722702848692279,0.6549908574462506,0.051757697157768234,-0.1574742231096593,0.22569708353142914,1.447988781098502,-0.4553775731534415,-0.3137975032182112,0.8488931267968951,-0.5232020414541694,0.9058421884357131,0.5981855634170188,-1.0242251360755859,-0.2607153295364242,1.5593175851628303,-0.4373048750099997,-0.4321030062469049,0.3508242974749578,0.4397140340077499,0.8779234997808203,-0.26537581352442885,-0.3161183439936508
2000,0.0,-0.22799602380246142,-0.06707388626790589,0.32659482776296045,0.3634410450653718,0.07072897487648788,0.46764156754778696,0.039850796302005165,0.38695579056525276,-0.15541947343484708,0.3294317829640363,0.2952951412138418,-0.06659856913000795,0.27927939369232035,-0.5316670470308509,-0.6713859284509454,0.0458942854697284,-0.0014757837688534892,-0.3939570907912753,0.14116617427208666,0.3410798087867306,-0.3447620333520831,-0.22656947154268892,0.37423822998209744,0.19408536561144274,0.390604893778459,0.71972880224547,0.10201542970577293,0.5629836726389499,0.15489084802248954,0.04565447409424905,-0.6915744134852275,0.5319621719244765,0.43139219083695934,0.0836321548792398,0.3254138088455534,0.29402498382222575,-0.5010355532504605,-0.011273647061216252,-0.08085974214247926,0.27398882544162007,-0.016037324529293073,0.3013851150949449,-0.3592570791456069
2001,0.0,0.2856763867491168,0.5527125048074026,0.6583544652015689,0.7480243666429374,0.43493240310311876,0.5764555864701038,0.790884623322313,0.6878397465231387,0.4103450574675662,0.148154471013072,0.2635529624904507,-0.0504365988674067,-0.248254351169237,-0.04809196916818337,-0.06562298800133703,-0.11655846329972519,-0.03283696098770861,0.4462989462322753,0.48597812493289894,0.41833961563577304,0.1661402216652732,0.302666818643786,0.7003229343475823,0.5483144347575148,0.8028447646980226,-0.4804489488175818,0.8829008251263986,0.6182932695762133,0.5006337762093267,0.6279171290110526,-0.10361473277561117,0.6477570076773986,0.7244066402755038,0.6678497252590319,0.1481982092353178,0.2577985787812054,-0.018398119951598346,-0.17510754178175603,-0.048764071851167046,0.35791566282540543,-0.05136613329960937,-0.21664334912622962,0.47440451245978466
2002,0.0,0.33040988418628103,0.15269477704356405,-0.12527185401194174,0.9321024291635922,0.17802636571133235,-0.015506692183578252,0.0240051896551563,4.3179387262171076e-05,-0.052693040260351154,0.40046400895084844,0.009659154536791448,-0.5876293633560863,-0.7486608959808905,0.0650074366511717,-0.5901926745426067,0.021806487568198918,-0.2105442524850787,1.1401754918762208,0.06013218298164702,-0.00932234352052319,-0.44763727150274235,0.33940811694554895,-0.08333024382466192,0.2703171905340582,0.9775127844870326,-0.0460120285167136,0.08499773536476596,0.9055998661553417,0.41555740775243066,0.13973311450661186,-0.6089820545249154,0.04143474090926702,0.05184150510939389,0.278545765640672,0.40213186837513604,-0.0031718131110096692,0.10166094062100228,-0.03365561215349544,-0.5899848124631717,-0.04157143106908734,-0.21583752602771256,-0.7231666125377387,1.1486501273985823
2003,0.0,-0.4172472461880261,0.2934287438452543,0.04535725992519701,0.22042909471338135,0.5862315852619986,0.2247494062036708,1.4526399760228514,-0.12326185602051964,0.2524991529102749,-0.32958872896767843,1.1620275498548835,-0.1830601126566762,0.30992404766652726,0.2089444270066565,0.48434918636939983,-0.2860939966022329,1.0690940107825213,0.18405187751824315,0.9917122944718244,-0.05265426234802817,0.6090660309632767,-0.3950972932165655,0.08862925229522034,0.7284180178735369,0.24229950040165704,0.6772308649997854,1.5673942936840035,0.8741086220118177,0.7827671472871884,0.4737577241182862,0.4353185385295433,0.2929563375060411,-0.07398245340687026,0.4412202304804964,-0.32888267553397554,1.168869496938271,0.25116080054698386,-0.3406707654895058,-0.18676614329552876,-0.0714284356471353,1.0320612091361454,0.3336613164801179,0.19766989229026422
2004,0.0,0.1743969876083611,0.355714565321648,0.685637694662546,0.042770680443936726,0.42546077645431524,-0.04584044984710545,0.12251843762675207,0.34091126738991306,0.7127136406488717,-0.25581401261780456,0.48532391898646665,0.24789732924051577,0.47023381768133277,0.03199824978440802,0.1727428458031568,0.18864781623858562,-0.16450726193357923,0.05673323897758564,0.22294282013729116,0.20526345391903078,0.3344765748763052,0.17617192332608056,0.7120071860341568,0.5334800781228068,0.07827438512327944,0.8267141804057587,0.17888683200214928,1.1100340122198986,0.8686228640158333,0.9377353424750368,0.12851442730652707,0.014333746283739401,0.3873532630634031,0.4626452622370607,-0.24901786997401132,0.4867307931524465,0.058557839763523134,0.13568953849721765,0.2355371632604033,0.15754396260524572,-0.1841043732517278,0.4891529889260937,0.10567227606679808
2005,0.0,0.0846831962177248,0.697059860028503,0.6047801578426402,0.7551760946840318,0.6300632890695965,-0.04106802430146672,0.4299964988086913,0.1356471341661063,0.6201731897724585,-0.2231993392035747,0.35633885633154705,0.04911057322482293,0.6000042706235718,0.30460508904820927,0.6176789105214766,0.3089589438351936,-0.1317877584859275,0.727500635340391,0.12391395299187025,-0.04141234053275866,0.13302237108018744,0.08879902518890503,0.6395687107545314,0.7318953834093804,0.8125650581466175,1.1798149902359683,0.5047607492504653,0.8153436310084317,0.6431906635913265,0.8526199689924852,0.5724026489863263,0.018152612371466148,0.18093557442875863,0.8166115224083228,-0.2198405285583931,0.3674361072584702,0.34065947431946597,0.2508060687139846,0.040654180797616846,-0.08491131872875712,-0.14009046613330156,0.6050313999019181,0.7532571268242236
2006,0.0,0.5870527628504192,0.39465802374240866,0.22749314992609015,0.3631380032263678,0.3914514927224104,0.6131633423664766,0.2007181868879684,0.1930170820182866,1.2323972591707388,0.09362250056767607,0.11997853880018283,0.49399848618190845,0.8103085459917452,0.04524398629752113,0.4073174191650537,0.3907681927860267,-0.2328295534086351,0.3663898832377299,0.23227870592330646,0.029957914362000793,0.576586214224335,-0.3661689118387699,-0.26737602095568036,0.6364328395369512,0.7063324341118573,0.49060652617646383,0.2728894926622729,1.2369048173481474,0.29339831302888797,0.33214332340998,0.6639108831327576,0.47728920202564495,0.7320232327215876,-0.15523866841147083,0.10912254642175867,0.33437542158270617,0.006773225632912272,-0.17741250680489884,0.162699601022382,0.05577634954374844,0.3069272962746368,0.17135393458795534,-0.6530877247595299
2007,0.0,0.08119257261137136,0.8436595788373324,1.1175697555638635,0.6481602403094371,1.05787874970531,0.3084271924734594,-0.1250971192130237,0.972970895108972,1.4299486122409348,0.22331679134634896,-0.6849071556034687,0.18812172649006698,-0.09319637669221947,0.9959094428746198,-0.034880177221907616,-0.3256495512979427,-0.088716706147693,0.8840287168575287,0.08711645570309656,-0.26418259136397637,0.26158234050501505,-0.366771968149294,0.15017190124302715,0.7128074476988218,0.44813572466972573,0.3889886585070599,0.5630800955412951,0.8169209414293732,0.7340805458283057,-0.02073895324355135,-0.20901133840567354,0.3796055798878797,0.5340940273759429,0.3358538874061878,0.02616874627949528,0.16025078034823537,-0.06301102940386727,-0.9011118171553676,-0.10709836067070455,0.16273411342820054,0.21097884495628705,0.3818088526185761,1.5643598729722612
