year,ref,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,34.792725,34.21898649166434,34.330613284438584,34.71750897080824,34.350081610457835,34.25451022095422,34.86051983908544,35.43222926861131,34.41229079852292,35.04099667627003,34.39328376558649,34.79559605325835,34.502932955806045,33.95876002802038,34.151350508554685,34.082851597951276,34.00876183308452,34.89713072161413,34.417893152764634,35.319319271735594,34.45511725100255,34.315111421627876,34.21162326457812,34.75238145082653,34.335162814378634,34.36863362227638,34.72085489393953,35.5132261753634,35.32269451033807,34.67055562016162,35.246884036643564,34.05469903978923,34.9232504536389,34.46699541585775,34.43785999566023,34.39761942611733,34.77936899622557,34.17672396528934,33.973561539812636,34.49926189809787,34.403492420316354,34.87876113749286,33.97535827478998,34.45346959029905
1992,34.558014,34.52812797918216,34.286015156592725,34.43379458958367,35.40735937350678,34.93842729424432,34.154164339871045,34.70178440337281,34.337747015238506,34.849074223813886,34.931887063714555,34.575277931338746,34.1316753516744,34.29914399053456,34.27177523594287,34.15895839078195,33.63724454220318,34.17027308522108,34.77054673643852,34.28371801374226,33.73826478699834,34.62429591828612,34.51938394199124,34.47543855369719,35.03771875215506,35.453009832200394,34.546077992164385,34.76639060255542,35.18984376126855,34.317975318169374,35.07245115359274,34.142850480019604,34.21449263726532,34.3740996768384,34.39108521154378,34.92406945108064,34.56531861804672,34.29585077958632,33.60681384468512,34.14299162253394,33.72279617571235,34.15569304673414,34.314987840644335,34.80930788563688
1993,34.834778,33.86635896796281,34.522310333335156,34.35243795647182,35.06005473317498,34.857059833318544,34.418397817535606,34.3467240546596,34.57701625951097,34.56058041322558,34.214467383619365,34.69084140870768,34.22103775742437,35.28016007068095,34.758007702399254,34.04898646553494,33.96602974507141,34.30661134438947,34.371459283577906,34.75704701760782,34.2801146857891,34.841123695324654,33.86770917175454,34.38926494363841,34.97443764729422,35.09172300061499,35.38351898845417,34.38935029658222,35.19356497572477,34.507504592447674,34.75515989114115,34.03511023883709,34.473369453045734,34.62687679472805,34.666093177207415,34.211991367629764,34.671711201142614,34.80501002499096,33.94162157508168,34.21947672172308,34.24984565742449,34.28070993676215,35.29697594809505,34.41103478699955
1994,34.139526,33.92430988703643,34.76353561929858,34.84107183591249,34.83784002462704,34.624929974216684,34.11885938990184,35.49755027907656,34.33485058422508,34.001285843763526,34.634831856007,35.4217531996959,34.123354011845265,35.12001124668052,34.327101513941784,33.91192667366386,34.1362564281726,34.98736625614322,34.01582614781404,35.49958302701293,34.51568197700493,34.51140732592569,33.94210550568289,34.87708917246306,34.72259141407375,34.866356171727546,35.34672141966422,35.586806630078,35.81694473090681,34.67967988676202,34.18705417579798,33.900769118454434,34.186362474122916,34.382700442676935,34.89114316430562,34.62216956429279,35.423560318347995,34.35462224225938,34.08744345834003,34.10099177090501,34.45792851337751,34.971171133749976,35.13589819963886,34.05899922116356
1995,34.627136,34.518747166856315,35.14856700062404,34.81569161667801,35.82584961686376,35.14948609717453,34.437492696603215,34.882193705949305,34.42607930998241,34.767531034138415,34.78062648475333,35.009091557494344,34.6159919648332,34.60577491913665,34.94644065212441,34.259211033406075,34.560321677832576,34.6659520467399,34.729934796465955,35.1589362333512,34.98436002052944,34.70916218944956,34.523728468624654,34.860186778395075,35.2481644537429,35.87954710475361,34.536695901979215,34.94103264909296,35.14351356978335,34.987627717470446,34.99720919126213,34.23802236214385,34.51136456768404,34.45508713796363,35.26500177887988,34.784460267814666,34.989559361128556,34.97941975100002,34.51030536985331,34.61419473869239,34.93709716084584,34.648083978801026,34.623410318852564,34.782691791312516
1996,35.141083,34.62811306818327,35.02704943101742,35.044007124318966,34.93558954031283,35.05375465506836,35.651192382761565,34.34480339732988,34.59746330994125,35.75182529178045,34.88319931127353,34.60025743361069,35.31829728832071,34.178264342423745,34.764168044016344,34.486533105060914,35.211952493273316,34.38535108782196,35.067074868112456,34.703618160049984,34.18205691400357,34.8831616906121,34.64050490299536,35.07761048902029,35.15166574466372,34.96721488749387,34.669459520771056,34.37704600390731,35.05135386748094,35.1873958037026,35.97460107116831,34.45298693134464,35.72592285376351,34.63705539872268,35.171849168184224,34.876394497278454,34.571792857311664,34.78550507182587,35.13608059981755,35.29850293748126,34.121783981053795,34.367253632788675,34.189514854409765,35.10459193595591
1997,34.98407,35.30872350488562,34.820736038968164,34.48998923053853,35.04624333671336,34.56971273601067,35.0198552250294,34.759836753288994,35.08144723230623,34.593540059095915,34.66384751988397,34.358242913110985,34.771710689056704,34.72030654307184,34.40204065476428,34.83347235189001,35.29202254585357,34.02659462824806,35.80450610451288,34.398464687857995,34.87520460856513,35.33521409219918,35.324579668043725,34.53942320177066,34.66941085066429,35.07767840858145,34.9549294523855,34.826203961542774,34.881354460678665,35.11007914930258,34.801131812533754,34.78868680460465,35.09367929968727,35.1308282306386,34.92725461298437,34.656930956316955,34.34303508645661,34.44465250374117,35.23122619676917,34.76162306186234,34.806131181788544,34.02693573367878,34.7485318190748,35.82755615895826
1998,35.604187,34.959275265075576,34.585437732949,34.88323155880727,35.588172838189166,35.00866256837372,35.48401356256721,35.56343984659776,35.29838165514553,35.27116476484457,35.15909816643102,34.70944837437378,34.68349546288874,34.8552739662785,34.60016393928919,34.480124742106,34.295085534629436,35.01732679339085,34.978619158627,35.219573236095016,34.83126844222744,34.78241410022713,34.957480309841344,34.92175743082282,35.125333002894365,35.634887008623195,35.366511456086585,35.67812393514072,35.352823950326126,34.88587960082458,35.522974154016765,34.44569007242882,35.55870337221853,35.35495451751524,34.70701765469522,35.15868387777243,34.69660060939043,34.635087151679215,34.24950802637363,34.677205953775285,34.760979178547586,34.998047961805526,34.877083557164895,35.00995583068703
1999,34.067078,34.95780701701153,33.72898653775087,35.471846199565505,34.673495397684576,34.80087028861891,35.68825220246083,36.18335254540881,35.402752974577936,35.45591649849388,34.581041138845194,36.379178255908414,35.2052021644555,34.55359838128925,34.38543560355083,34.346192402753104,34.462171974887895,35.74462485164787,34.493992906419976,36.00491239893904,35.3583755424342,34.86028594717175,34.961724709150985,35.49948853811031,34.89625537782183,34.6870234575544,35.07019476419549,36.292486461762564,34.38912010751062,34.53070017744585,35.69339080746096,34.32129563920989,35.750339869099776,35.44268324408108,33.82027254458848,34.58378235112764,36.40381526582689,34.40719280565406,34.41239467441716,35.19532197813902,35.28421171467181,35.72242118044488,34.579121867139634,34.52837933667041
2000,34.67108,34.6165016568616,34.77742379439616,35.17109250842702,35.207938725729434,34.91522665554055,35.31213924821185,34.88434847696607,35.231453471229315,34.689078207229215,35.1739294636281,35.139792821877904,34.777899111534055,35.12377707435638,34.31283063363321,34.17311175221312,34.89039196613379,34.84302189689521,34.45054058987279,34.98566385493615,35.18557748945079,34.49973564731198,34.617928209121374,35.21873591064616,35.038583046275505,35.23510257444252,35.56422648290953,34.946513110369835,35.40748135330301,34.99938852868655,34.89015215475831,34.152923267178835,35.37645985258854,35.27588987150102,34.9281298355433,35.169911489509616,35.13852266448629,34.3434621274136,34.833224033602846,34.76363793852158,35.11848650610568,34.82846035613477,35.14588279575901,34.485240601518456
2001,35.379272,35.13017406741318,35.397210185471465,35.50285214586563,35.592522047307,35.27943008376718,35.420953267134166,35.635382303986376,35.5323374271872,35.25484273813163,34.992652151677134,35.10805064315451,34.794061081796656,34.596243329494826,34.79640571149588,34.778874692662725,34.72793921736434,34.811660719676354,35.29079662689634,35.33047580559696,35.262837296299836,35.010637902329336,35.14716449930785,35.544820615011645,35.39281211542158,35.647342445362085,34.36404873184648,35.72739850579046,35.462790950240276,35.34513145687339,35.472414809675115,34.74088294788845,35.49225468834146,35.568904320939566,35.512347405923094,34.99269588989938,35.10229625944527,34.826099560712464,34.66939013888231,34.795733608812895,35.20241334348947,34.79313154736445,34.62785433153783,35.31890219312385
2002,35.306946,35.17490756485034,34.99719245770763,34.71922582665212,35.776600109827655,35.022524046375395,34.828990988480484,34.86850287031922,34.844540860051325,34.79180464040371,35.24496168961491,34.854156835200854,34.256868317307976,34.09583678468317,34.909505117315234,34.254305006121456,34.86630416823226,34.633953428178984,35.98467317254028,34.90462986364571,34.83517533714354,34.39686040916132,35.18390579760961,34.7611674368394,35.11481487119812,35.822010465151095,34.79848565214735,34.92949541602883,35.750097546819404,35.26005508841649,34.984230795170674,34.23551562613915,34.88593242157333,34.896339185773456,35.123043446304735,35.2466295490392,34.84132586755305,34.946158621285065,34.81084206851057,34.25451286820089,34.802926249594975,34.62866015463635,34.121331068126324,35.993147808062645
2003,34.74887,34.427250434476036,35.13792642450932,34.88985494058926,35.064926775377444,35.43072926592606,35.06924708686773,36.297137656686914,34.72123582464354,35.09699683357434,34.514908951696384,36.006525230518946,34.661437568007386,35.15442172833059,35.05344210767072,35.32884686703346,34.55840368406183,35.913591691446584,35.028549558182306,35.83620997513589,34.791843418316034,35.45356371162734,34.4494003874475,34.93312693295928,35.5729156985376,35.08679718106572,35.52172854566385,36.411891974348066,35.71860630267588,35.62726482795125,35.31825540478235,35.279816219193606,35.137454018170104,34.77051522725719,35.28571791114456,34.51561500513009,36.01336717760233,35.095658481211046,34.50382691517456,34.657731537368534,34.77306924501693,35.87655888980021,35.17815899714418,35.04216757295433
2004,35.11743,35.018894668272424,35.20021224598571,35.53013537532661,34.887268361108,35.26995845711838,34.79865723081696,34.967016118290815,35.185408948053976,35.557211321312934,34.58868366804626,35.32982159965053,35.09239500990458,35.314731498345395,34.87649593044847,35.01724052646722,35.03314549690265,34.67999041873048,34.90123091964165,35.067440500801354,35.04976113458309,35.17897425554037,35.02066960399014,35.55650486669822,35.37797775878687,34.92277206578734,35.67121186106982,35.02338451266621,35.95453169288396,35.713120544679896,35.7822330231391,34.97301210797059,34.8588314269478,35.231850943727466,35.30714294290112,34.59547981069005,35.33122847381651,34.903055520427586,34.98018721916128,35.080034843924466,35.00204164326931,34.660393307412335,35.333650669590156,34.95016995673086
2005,35.055237,34.92918087688179,35.541557540692565,35.4492778385067,35.599673775348094,35.47456096973366,34.803429656362596,35.274494179472754,34.98014481483017,35.46467087043652,34.62129834146049,35.20083653699561,34.893608253888885,35.444501951287634,35.14910276971227,35.46217659118554,35.153456624499256,34.712709922178135,35.57199831600445,34.96841163365593,34.803085340131304,34.97752005174425,34.93329670585297,35.484066391418594,35.57639306407344,35.65706273881068,36.02431267090003,35.34925842991453,35.659841311672494,35.48768834425539,35.69711764965655,35.41690032965039,34.86265029303553,35.02543325509282,35.661109203072385,34.62465715210567,35.21193378792253,35.18515715498353,35.09530374937805,34.88515186146168,34.759586361935305,34.70440721453076,35.44952908056598,35.597754807488286
2006,35.008636,35.43155044351448,35.23915570440647,35.07199083059015,35.20763568389043,35.23594917338647,35.45766102303054,35.04521586755203,35.03751476268235,36.0768949398348,34.93812018123174,34.964476219464245,35.33849616684597,35.65480622665581,34.889741666961584,35.251815099829116,35.23526587345009,34.61166812725543,35.21088756390179,35.07677638658737,34.87445559502606,35.4210838948884,34.47832876882529,34.57712165970838,35.480930520201014,35.55083011477592,35.335104206840526,35.117387173326335,36.08140249801221,35.13789599369295,35.17664100407404,35.50840856379682,35.32178688268971,35.57652091338565,34.68925901225259,34.95362022708582,35.17887310224677,34.851270906296975,34.667085173859164,35.007197281686445,34.90027403020781,35.1514249769387,35.01585161525202,34.19140995590453
2007,35.038177,34.925690253275434,35.688157259501395,35.962067436227926,35.4926579209735,35.90237643036937,35.15292487313752,34.71940056145104,35.817468575773034,36.274446292905,35.06781447201041,34.159590525060594,35.03261940715413,34.75130130397184,35.84040712353868,34.809617503442155,34.51884812936612,34.75578097451637,35.72852639752159,34.93161413636716,34.580315089300086,35.10608002116908,34.47772571251477,34.99466958190709,35.557305128362884,35.29263340533379,35.23348633917112,35.40757777620536,35.661418622093436,35.57857822649237,34.82375872742051,34.63548634225839,35.22410326055194,35.378591708040005,35.18035156807025,34.87066642694356,35.0047484610123,34.781486651260195,33.943385863508695,34.73739931999336,35.00723179409226,35.05547652562035,35.22630653328264,36.408857553636324
2008,34.950684,35.0048643584002,35.877250738947566,35.723831881571186,35.81789673827956,35.83127000243553,35.78717640111262,35.73048941454317,35.17673395418905,35.24287469365072,35.621021515409836,34.791161839290965,35.42528867151606,34.635101219041076,35.787174576886514,35.28650598620504,35.015758144427764,35.1459873543526,34.908705989897214,35.06400156935416,34.97636243799383,35.09207352420441,35.243498135615425,35.32893190772802,35.88335210234641,35.258137336993286,35.47702484500138,36.19588290711431,35.31717024064915,35.75476374656671,35.20303538485189,34.61440840505992,34.825617450551874,35.35399907984237,35.634331744064525,35.32331009165517,35.62375245574299,35.75438689364887,35.06179487284726,35.00065240822573,34.38043720026866,35.466708464058115,35.11331041148054,34.8797758047433
2009,34.693787,35.09087587077954,36.269351663998634,35.00338621819816,35.37430058424047,36.31341995502629,35.8256212315402,35.558834972247666,35.91065541746383,35.732594987493826,35.01315239144651,35.413902043976236,35.64967889313351,34.99565763861477,36.059653308787006,35.59158617877256,35.201415125604626,35.54977524599718,35.14458081557865,35.494012902759835,34.52719382017938,35.71038308020553,35.10311443314589,35.46302448709946,35.416107613719134,35.719139855782316,36.30056078538672,35.460136961178364,35.388113663750005,35.45701656089301,35.95835021715334,34.922082995914025,35.90131927199326,34.92919074775722,35.61164957192125,34.66834752773684,35.62188162487604,35.67046085494593,35.79084976122493,35.72495673956195,34.695831011575706,35.281041971151524,35.050846755975954,35.09356527091364
2010,35.4516,35.122419913615374,36.52271189788917,34.68039409844192,35.147377783116724,36.04062363951442,35.139775844019994,35.706347559366236,35.26571093483699,35.822197082802006,34.877547143578056,35.743109220088456,35.36401702183883,36.48226625559818,36.205312997934186,35.22014808537625,35.00442311568304,35.0107264674412,35.26182044273105,35.397238020442785,34.473114478150364,35.36626041197525,35.375209989086954,35.36189439612798,36.44721496256534,36.01286940166426,35.87559683208178,35.42355121104157,35.94227515998409,36.39967660934917,36.04418294134962,35.600741344524124,36.12689874822422,35.25401576496631,36.481487712464855,35.301330007065644,35.157999304010104,36.142403387508466,35.32781372538125,35.613434484891286,34.89931660792945,34.74144021299912,35.11779914850689,35.3079940930204
2011,,35.127021677164464,35.6856585061239,35.64188024324943,35.756253214514686,35.512234999268344,35.46953573730019,35.979187969264615,34.69028279180361,35.564189680127356,35.8640879948224,36.192064804197,35.19721674516842,35.677120120749976,35.33755867902602,35.11347869390022,35.63345070377227,35.69522893212019,34.76713255606745,35.64437052698344,34.338471941157536,35.27554545111502,35.03895705762881,35.38253360477887,35.98457976787313,36.008163292205666,35.53595223835788,35.62129474872472,35.751614453462764,36.21208319967684,36.101890058074275,35.5049513060938,35.49359146679819,35.17970721732843,35.916644005676574,35.19193128685788,35.107854157074144,35.98379678750649,35.12661576075476,35.218047699024225,34.316155032804886,35.171228340046696,35.03953856362881,36.14922420546873
