year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85
1981,0.0,40.01491373318288,79.90655250910743,346.5078791077291,341.00577441026593,344.1338096880416,364.5926978707937,110.79795937499284,113.92426212968388,-33.29200902375999,-482.6863368197428,-147.17587627302817,-159.40872129681145,-319.58310431771474,-222.51964571171686,-97.64419087339752,-112.38807868416166,-59.35196797058808,-77.17317935218483,161.32303456819432,101.7582922322348,-73.72569863762442,-66.57371861137779,-360.1606580699565,-371.7763702518968,-448.0758351235329,-444.08176978384154,-476.51811216764577,-446.9866790445644,11.070707982617591,10.820873369847845,-469.25257503058026,-468.66780583312857,-163.49395117675476,-189.38891592116704,-658.8658191097232,-659.2535762796753,-131.5402078195379,-144.78136294688898,-293.7267540667906,-410.71391887704044,11.525296618414586,-115.28269745987859,56.27406594113677
1982,0.0,100.47022716894628,100.90403884234092,286.9031093094927,286.75618276968777,228.95380475267808,190.70844482693497,194.6756815804572,179.60690889938138,-88.38148606755686,-410.92110222876704,-283.24155361072155,-277.03155928689046,-247.4616493614642,-250.55492631273546,-192.49320426010286,-164.22353111747952,-130.64704196099729,-115.42409084839824,96.1517772905554,51.025235636536934,-110.11098746425085,-96.71156264530327,-203.8551200328701,-257.73338723596146,-572.1805019591305,-581.0561145076233,-222.86709952389333,-235.4037169315402,91.0105763394705,59.129469825558886,-514.1183534516151,-526.4919349432744,-254.68495584274973,-270.25077402057656,-452.42710385340524,-399.8364096670639,-165.40941429758163,-176.43464065005895,-639.216185065805,-680.9607647782464,54.87636290868727,-98.367536672212,36.85441910312733
1983,0.0,110.47198449266841,147.03723042851323,150.1660013128473,150.90105628636388,211.29604948016288,215.95884154069563,83.53759329051724,76.40117130285233,-71.05141171938476,-323.4139912695362,-156.00007009073818,-167.44571269183825,-182.87382040215795,-176.76924908619395,-71.6950268360107,-104.14209819651182,-138.53001393659247,-91.12743517082322,166.0081591752671,204.39860814219492,-65.70863012749476,-47.28086371263032,-404.3422158267331,-425.83845796871117,-329.8027378622926,-374.7156597369793,-265.7704404438108,-244.65421992214988,30.458675550121825,-31.214862547346343,-445.54201544039313,-457.63776341859955,-273.15551495950035,-238.28090909504726,-499.1434661446224,-490.5487606505866,-176.0037869968753,-210.7689035387948,-676.1548163500056,-667.8577877798007,65.71693004900209,-68.06986765796307,-12.103246279189761
1984,0.0,14.938057240398962,65.23402175617275,208.55861365589894,202.0310423888268,142.26706582982428,134.17988908764403,217.79954698052404,213.15028905541237,-72.3680043022789,-387.29449334944536,-251.16132555001036,-242.4779466879104,-241.75453215203856,-220.09553225146135,-118.84644155451667,-177.0003973697269,-80.53412598421971,-75.32140546163953,83.96771634466441,73.34802583753253,-61.02218539611965,-4.271529335805326,-363.3060332214605,-380.32646506681533,-410.74468359237005,-412.1759773020166,-454.4794592747432,-439.1683912161228,-24.971104611693647,-26.664940451268194,-313.09499351622003,-480.2691236162764,-198.1811380650238,-212.53030904034148,-492.59264752742774,-477.95194205607936,-280.84383872162994,-303.58540917713276,-445.59847162485215,-457.60414550045266,27.786707856268606,-227.53921505645098,6.240713611855597
1985,0.0,8.23629868479884,70.93446502054883,305.9249560884168,288.9418772479339,232.62058412878656,240.2962956585721,341.7577573435775,266.2802680870235,-0.3009245549575894,-376.17001472368884,-317.8392254222647,-328.60430377646753,-106.4672081222543,-131.67551088347568,-99.37330420925741,-196.22710668506352,-49.17893450546859,-44.88648156330157,58.60688368561716,44.51237978562722,-66.39885181683405,-43.135412482338666,-282.1184449908051,-296.50446644762826,-575.2710431893222,-583.1383273042716,-327.17920391019516,-312.2475406102407,22.80826855929945,36.635349006497904,-491.51057009091966,-489.56103867094504,-148.46891094452883,-194.39262707748196,-447.11964229509886,-399.70365701696664,-64.75973510721542,-80.89185360288116,-552.7909468463827,-567.6853504126291,108.64237367137162,-148.8057959564726,99.0138120008503
1986,0.0,94.63958835402184,150.46950666363807,251.8927013605341,244.0704067073857,179.5900691432705,162.2599383285803,171.99437414468207,207.03529541371398,-64.86309942865029,-370.5916811970535,-111.26986487813599,-125.69767042868443,-332.57097743209454,-366.27973826428445,-141.67628395846253,-130.32877882258418,-172.1573435407297,-190.4910224924215,85.81002288704153,60.5998830391041,-103.6668146556026,-76.85650884157184,-298.2316937626788,-333.5998763035183,-624.8977826839656,-619.1119194702296,-239.1778680753817,-192.59481431092865,26.736336778854934,24.56824465917589,-388.6557894125292,-349.9833178287204,-187.8615553875017,-226.7005477012496,-549.8744123381501,-562.3259147529529,-82.70460916098955,-130.5198675964441,-495.55291253005976,-523.9867978317417,69.72773337425917,-98.48409301402717,-11.404716715184634
1987,0.0,127.91945567438472,102.31222545693413,143.68673128935333,127.30977299291965,310.5537615468516,289.9248813991768,164.85413025342723,154.42785902293093,35.11382846188758,-342.19364898967433,-126.23118665657103,-124.3022287224876,-340.93615224907523,-362.5493681962872,-171.28486403327736,-166.82961072011608,-98.06797122600011,-100.4172968804458,173.76986840492225,141.42345257257557,-42.43814798310427,-19.730000788585016,-328.8127632204273,-353.02250680875005,-561.7986719476021,-569.3413625103492,-434.28713387966184,-431.82043677010665,24.946057342678955,-25.917744904633423,-464.0735334531819,-460.3953300514144,-163.39888534528814,-191.09555113126135,-455.1610838165664,-450.2227647161753,-60.19420784922829,-103.5176638234243,-521.3505077140065,-542.2991364080872,109.03634661777426,-98.51305070717376,43.37263195057187
1988,0.0,36.89455388968838,40.846557075362455,268.85999939282124,256.5866469515096,311.9428493440479,347.6107763514651,185.50590340313238,166.87207085852026,-48.86883541815132,-423.873046618079,-298.2033964009562,-241.83882659099697,-261.99324491425693,-253.42785056186005,-106.33204698025236,-130.93689727311926,-212.657644667216,-199.871852735051,106.97677801625184,114.4593224904703,29.46448579200637,76.84477276352936,-243.07809484275526,-292.3670676948919,-376.2397292341534,-387.3708639570526,-371.167309186326,-363.5642782638452,85.79231461105809,75.5232238643099,-346.2969728903764,-355.77844174225515,-295.64040696665165,-318.1533350615091,-453.1935668094902,-470.774695134221,-128.98936118089398,-146.66588251624,-616.1936702978413,-648.1052145964644,81.37993265859313,-43.74660158967049,19.574450623254506
1989,0.0,165.9887498143787,175.8167930298332,152.7389711975635,145.0483957892546,343.2850928309134,370.7448123984101,105.3221849884271,114.73756120033909,15.14715463945572,-388.47742903367293,-276.77110499555386,-270.2747955828969,-132.74499958178853,-104.29632141508864,-177.67871254543093,-254.80696166003304,-240.58302097347206,-235.0534368859992,207.2454926235564,151.99342506963455,-38.530274451994956,-22.33326988084866,-323.9245844539256,-343.7307780113663,-564.5031352420116,-582.5459231746293,-379.50291940256557,-359.70025383513325,136.278457780218,108.96458144775761,-451.18174923904746,-451.00604002332585,-211.1033968227565,-227.76363228274272,-447.20105738421057,-462.3556245270147,-66.77479386787479,-117.91144101963584,-442.2942674678919,-469.67427766869355,67.4162844847466,-293.2216062556016,22.105798303344045
1990,0.0,-25.30936396561765,-13.500614742695348,391.4946277718779,402.8663295812497,247.2059507087871,268.33902567498734,77.28878151463522,88.00544731601798,-62.722202725960244,-391.57140642914976,-162.00896758508628,-154.26035566649455,-318.38788793634455,-283.2828696639756,-167.1456008092615,-185.39985250697475,-376.2158946795272,-302.21447136469146,155.32183510103226,83.58691209207751,126.85553779142003,176.68388433215614,-319.7335848975788,-345.2717434778084,-497.18328076320995,-500.42326596990256,-234.46012014324378,-197.8221223654823,-31.11673246086559,-28.46303866482276,-398.27624402438835,-452.64657584029396,-120.49218924378272,-109.87642610637033,-187.53202351055666,-164.85251275418045,-186.86253185140254,-201.9856205373676,-521.8555883904387,-563.5612673442845,81.1241676990901,-76.62993292265202,-1.870363747323097
