year,ref,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1981,0.0,-301.1435078503815,-162.72807958736746,63.71617024792897,-277.41968277067525,-140.45679325124672,-1.060809829136133
1982,0.0,-321.7249402885923,-165.44581676840414,2.4569516365535264,-302.5319420000874,-147.16858453708392,21.25334499352357
1983,0.0,-337.2054338132747,-163.1717952338131,30.146900637743784,-333.54219452700966,-151.45478959314346,15.902605986034132
1984,0.0,-346.6088216715862,-174.50096573287618,-57.191471904991886,-353.24945085148255,-159.46334818371236,-28.46154357090313
1985,0.0,-274.3110200540965,-144.15312023224556,31.22570093909087,-264.22319813168286,-127.78281519604911,32.678754924390546
1986,0.0,-390.59192002297846,-162.09686020002687,75.7353103318352,-309.0051794794393,-147.81844568312738,100.8989513264305
1987,0.0,-404.79945500817456,-163.98878357552428,46.06928547937753,-369.9296854713201,-154.38063790669048,39.96689323220903
1988,0.0,-275.66894780223123,-154.18578175403502,-55.322019228414206,-302.4252282871286,-131.23055666998573,23.768347343257915
1989,0.0,-390.8041801961041,-149.8845354241423,46.70830457586703,-374.31483429664047,-145.10011285680173,39.61712204885907
1990,0.0,-320.79928749106574,-157.60473953762323,39.05296127420286,-307.66291215760225,-128.62114900562506,62.69806577425038
1991,0.0,-342.548812908829,-211.54269690651222,-133.5056512039846,-332.2105938199013,-206.9142486026143,-97.41048482342205
1992,0.0,-406.53698040095514,-160.7371874518575,89.82134760542169,-377.72251424367704,-139.92324937453213,81.77236704467987
1993,0.0,-278.08939052492576,-157.16335992427992,-23.671630407100565,-261.384484262194,-136.2636567490306,-2.6592005053324783
1994,0.0,-307.7163398075828,-156.5815202310638,40.498375375313685,-299.88158018235947,-140.81170243980637,104.85094390024119
1995,0.0,-318.96436266802164,-165.91402141632,23.126398630520498,-303.7422872939664,-150.62290553229673,1.7647707907767654
1996,0.0,-341.00261425625126,-187.8285012240923,-26.140620863352524,-332.56119091561135,-165.74147076737393,-11.833045731329094
1997,0.0,-265.7000037734464,-146.04207071491396,-2.6015517742046086,-248.19678620180463,-130.10445098654702,-38.54564915956678
1998,0.0,-258.1080978717655,-135.90587910650595,17.223152535806776,-276.23679494366445,-129.1616655421284,7.61831370701384
1999,0.0,-292.6217550764452,-125.30555270548723,159.34252752908822,-287.0847071658409,-123.38450289364039,139.81772753400833
2000,0.0,-339.24137220765215,-153.0293103242509,-2.231149252533214,-307.7225864144068,-145.29946968412867,-9.435686694045103
2001,0.0,-347.0748954475812,-179.4210480254501,-43.15903156961713,-329.48435394630246,-174.38025811030366,-63.25287940977398
2002,0.0,-257.77767060972735,-143.3118151163967,-14.135313526691448,-278.5219174773732,-140.82366179627252,-10.456314616781583
2003,0.0,-257.54460923031354,-148.83209665429183,65.19361182633133,-263.7992175686021,-139.15719759533795,47.04534584786609
2004,0.0,-329.1876204260835,-189.90841228832278,-75.66887539780896,-324.44862941169515,-167.74590292522112,-33.35471559343921
2005,0.0,-320.0790914938623,-148.92841591188926,-1.509086788438026,-304.4003207216699,-147.46763944189252,21.422867300596522
2006,0.0,-316.154375930345,-134.69350893374178,146.0349822874233,-268.8987003058075,-119.66794191562894,3.3548122918693934
2007,0.0,-352.52402993235523,-172.3015493949374,32.63072007387905,-283.9939554370117,-144.55829712235652,-28.529169798841735
2008,0.0,-305.15249900757493,-161.69886049589388,23.895617770436047,-304.24346410031137,-130.61781676338148,56.215016174065
2009,0.0,-260.43306719561167,-134.2363103699288,26.18431354407528,-294.209970749789,-146.02446057401687,23.366278319301955
