longitude,latitude,dry_spell_total_length
-15.600000381469727,12.699999809265137,13.280620155038754
-15.600000381469727,12.600000381469727,13.213178294573645
-15.5,12.699999809265137,13.804651162790698
-15.5,12.600000381469727,13.180620155038753
