longitude,latitude,val
-16.0,15.0,
-16.0,14.899999618530273,
-16.0,14.800000190734863,
-16.0,14.699999809265137,
-16.0,14.600000381469727,
-16.0,14.5,
-16.0,14.399999618530273,
-16.0,14.300000190734863,
-16.0,14.199999809265137,
-16.0,14.100000381469727,
-16.0,14.0,
-16.0,13.899999618530273,
-16.0,13.800000190734863,
-16.0,13.699999809265137,
-16.0,13.600000381469727,
-16.0,13.5,
-16.0,13.399999618530273,
-16.0,13.300000190734863,
-16.0,13.199999809265137,
-16.0,13.100000381469727,
-16.0,13.0,
-16.0,12.899999618530273,
-16.0,12.800000190734863,
-16.0,12.699999809265137,-28.09333333333332
-16.0,12.600000381469727,
-16.0,12.5,
-15.899999618530273,15.0,
-15.899999618530273,14.899999618530273,
-15.899999618530273,14.800000190734863,
-15.899999618530273,14.699999809265137,
-15.899999618530273,14.600000381469727,
-15.899999618530273,14.5,
-15.899999618530273,14.399999618530273,
-15.899999618530273,14.300000190734863,
-15.899999618530273,14.199999809265137,
-15.899999618530273,14.100000381469727,
-15.899999618530273,14.0,
-15.899999618530273,13.899999618530273,
-15.899999618530273,13.800000190734863,
-15.899999618530273,13.699999809265137,
-15.899999618530273,13.600000381469727,
-15.899999618530273,13.5,
-15.899999618530273,13.399999618530273,
-15.899999618530273,13.300000190734863,
-15.899999618530273,13.199999809265137,
-15.899999618530273,13.100000381469727,-28.89333333333333
-15.899999618530273,13.0,-28.460000000000008
-15.899999618530273,12.899999618530273,-26.446666666666644
-15.899999618530273,12.800000190734863,-25.619999999999976
-15.899999618530273,12.699999809265137,-25.62111111111112
-15.899999618530273,12.600000381469727,-25.171111111111102
-15.899999618530273,12.5,-26.645611111111123
-15.800000190734863,15.0,
-15.800000190734863,14.899999618530273,
-15.800000190734863,14.800000190734863,
-15.800000190734863,14.699999809265137,
-15.800000190734863,14.600000381469727,
-15.800000190734863,14.5,
-15.800000190734863,14.399999618530273,
-15.800000190734863,14.300000190734863,
-15.800000190734863,14.199999809265137,
-15.800000190734863,14.100000381469727,
-15.800000190734863,14.0,
-15.800000190734863,13.899999618530273,
-15.800000190734863,13.800000190734863,
-15.800000190734863,13.699999809265137,
-15.800000190734863,13.600000381469727,
-15.800000190734863,13.5,
-15.800000190734863,13.399999618530273,
-15.800000190734863,13.300000190734863,-28.106666666666655
-15.800000190734863,13.199999809265137,-30.059999999999988
-15.800000190734863,13.100000381469727,-28.826666666666625
-15.800000190734863,13.0,-27.493333333333325
-15.800000190734863,12.899999618530273,-25.646666666666647
-15.800000190734863,12.800000190734863,-23.526666666666642
-15.800000190734863,12.699999809265137,-22.36666666666666
-15.800000190734863,12.600000381469727,-23.5533333333333
-15.800000190734863,12.5,-25.659999999999997
-15.699999809265137,15.0,
-15.699999809265137,14.899999618530273,
-15.699999809265137,14.800000190734863,
-15.699999809265137,14.699999809265137,
-15.699999809265137,14.600000381469727,
-15.699999809265137,14.5,
-15.699999809265137,14.399999618530273,
-15.699999809265137,14.300000190734863,
-15.699999809265137,14.199999809265137,
-15.699999809265137,14.100000381469727,
-15.699999809265137,14.0,
-15.699999809265137,13.899999618530273,
-15.699999809265137,13.800000190734863,
-15.699999809265137,13.699999809265137,
-15.699999809265137,13.600000381469727,
-15.699999809265137,13.5,
-15.699999809265137,13.399999618530273,
-15.699999809265137,13.300000190734863,-28.533333333333346
-15.699999809265137,13.199999809265137,-27.526666666666657
-15.699999809265137,13.100000381469727,-28.65333333333332
-15.699999809265137,13.0,-27.46666666666667
-15.699999809265137,12.899999618530273,-23.486666666666665
-15.699999809265137,12.800000190734863,-22.49333333333331
-15.699999809265137,12.699999809265137,-22.47333333333333
-15.699999809265137,12.600000381469727,-23.759999999999962
-15.699999809265137,12.5,-25.033333333333317
-15.600000381469727,15.0,
-15.600000381469727,14.899999618530273,
-15.600000381469727,14.800000190734863,
-15.600000381469727,14.699999809265137,
-15.600000381469727,14.600000381469727,
-15.600000381469727,14.5,
-15.600000381469727,14.399999618530273,
-15.600000381469727,14.300000190734863,
-15.600000381469727,14.199999809265137,
-15.600000381469727,14.100000381469727,
-15.600000381469727,14.0,
-15.600000381469727,13.899999618530273,
-15.600000381469727,13.800000190734863,
-15.600000381469727,13.699999809265137,
-15.600000381469727,13.600000381469727,
-15.600000381469727,13.5,
-15.600000381469727,13.399999618530273,
-15.600000381469727,13.300000190734863,-26.42
-15.600000381469727,13.199999809265137,-25.85333333333334
-15.600000381469727,13.100000381469727,-27.340000000000003
-15.600000381469727,13.0,-25.706666666666678
-15.600000381469727,12.899999618530273,-22.39333333333333
-15.600000381469727,12.800000190734863,-21.23333333333332
-15.600000381469727,12.699999809265137,-22.96666666666667
-15.600000381469727,12.600000381469727,-24.14
-15.600000381469727,12.5,-24.166666666666657
-15.5,15.0,
-15.5,14.899999618530273,
-15.5,14.800000190734863,
-15.5,14.699999809265137,
-15.5,14.600000381469727,
-15.5,14.5,
-15.5,14.399999618530273,
-15.5,14.300000190734863,
-15.5,14.199999809265137,
-15.5,14.100000381469727,
-15.5,14.0,
-15.5,13.899999618530273,
-15.5,13.800000190734863,
-15.5,13.699999809265137,
-15.5,13.600000381469727,
-15.5,13.5,
-15.5,13.399999618530273,
-15.5,13.300000190734863,-27.053333333333327
-15.5,13.199999809265137,-23.946666666666673
-15.5,13.100000381469727,-25.826666666666625
-15.5,13.0,-26.306666666666658
-15.5,12.899999618530273,-23.966666666666683
-15.5,12.800000190734863,-22.64
-15.5,12.699999809265137,-21.846666666666664
-15.5,12.600000381469727,-23.87333333333332
-15.5,12.5,
-15.399999618530273,15.0,
-15.399999618530273,14.899999618530273,
-15.399999618530273,14.800000190734863,
-15.399999618530273,14.699999809265137,
-15.399999618530273,14.600000381469727,
-15.399999618530273,14.5,
-15.399999618530273,14.399999618530273,
-15.399999618530273,14.300000190734863,
-15.399999618530273,14.199999809265137,
-15.399999618530273,14.100000381469727,
-15.399999618530273,14.0,
-15.399999618530273,13.899999618530273,
-15.399999618530273,13.800000190734863,
-15.399999618530273,13.699999809265137,
-15.399999618530273,13.600000381469727,
-15.399999618530273,13.5,
-15.399999618530273,13.399999618530273,
-15.399999618530273,13.300000190734863,-25.546666666666667
-15.399999618530273,13.199999809265137,-23.679999999999993
-15.399999618530273,13.100000381469727,-25.673333333333318
-15.399999618530273,13.0,-25.493333333333325
-15.399999618530273,12.899999618530273,-22.526666666666657
-15.399999618530273,12.800000190734863,-20.666666666666657
-15.399999618530273,12.699999809265137,-22.740000000000023
-15.399999618530273,12.600000381469727,-24.538518278018273
-15.399999618530273,12.5,
-15.300000190734863,15.0,
-15.300000190734863,14.899999618530273,
-15.300000190734863,14.800000190734863,
-15.300000190734863,14.699999809265137,
-15.300000190734863,14.600000381469727,
-15.300000190734863,14.5,
-15.300000190734863,14.399999618530273,
-15.300000190734863,14.300000190734863,
-15.300000190734863,14.199999809265137,
-15.300000190734863,14.100000381469727,
-15.300000190734863,14.0,
-15.300000190734863,13.899999618530273,
-15.300000190734863,13.800000190734863,
-15.300000190734863,13.699999809265137,
-15.300000190734863,13.600000381469727,
-15.300000190734863,13.5,
-15.300000190734863,13.399999618530273,
-15.300000190734863,13.300000190734863,-26.74666666666667
-15.300000190734863,13.199999809265137,-24.973333333333358
-15.300000190734863,13.100000381469727,-26.226666666666645
-15.300000190734863,13.0,-24.71999999999997
-15.300000190734863,12.899999618530273,-22.45333333333332
-15.300000190734863,12.800000190734863,-20.653333333333308
-15.300000190734863,12.699999809265137,-24.199999999999974
-15.300000190734863,12.600000381469727,
-15.300000190734863,12.5,
-15.199999809265137,15.0,
-15.199999809265137,14.899999618530273,
