year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9
2057,,2400.0861938118205,2327.301557395481,2118.490942087643,2257.066090709625,2571.3562314539154,2254.2461469343193,2349.013349016376,2279.1472102923312,2365.772567191018,2213.212851219766,2489.776772268924,2356.5414212555556,2134.130068393397,2340.084869041884,2614.378817162848,2382.048881710849,2421.942061112923,2352.558548486076,2391.4166743095993,2250.7531498652957
2058,,2436.301223328437,2345.3481824730975,2186.239966453032,2281.990447978984,2607.4645725830105,2333.069731180381,2293.89699510926,2316.4939718125784,2370.8557571994497,2303.459022980773,2508.786001008359,2320.536186953775,2232.665730678546,2339.606692803294,2549.1538530378434,2439.404650439915,2413.6245439369577,2363.678925647568,2504.2167479385866,2264.2284661840463
2059,,2504.344619741624,2294.6242354898823,2337.9866006750785,2217.810666862181,2588.604792962154,2394.1840071313673,2417.942162364723,2370.683180194448,2398.057453957509,2203.351898266179,2513.691638340667,2357.519297193259,2157.9256716371583,2317.3417083565287,2602.382323535964,2329.0001276273,2438.9984594762345,2344.8271123268983,2548.321743809823,2302.3377538726427
2060,,2440.2032839962653,2340.0238875450978,2301.3882543736713,2307.500769033754,2602.789920253784,2521.226388270846,2501.7611514738555,2308.6605940268773,2427.7883631152545,2277.157905961479,2539.880752957682,2363.3397935718617,2280.10285284158,2296.6286313272753,2707.0716354687947,2388.0394287991076,2526.3572050814737,2350.521663831382,2459.681920273482,2188.355965915532
2061,,2454.447043546796,2236.750552878701,2209.7477054410083,2290.172841721606,2567.1741448672256,2317.9455841672125,2447.65534503587,2309.775476436819,2481.6988956199534,2204.3476869847646,2520.527703685082,2366.9464424108614,2290.982998094665,2261.3938293776973,2661.212353341953,2282.789433539079,2335.4450317775545,2316.6584181734056,2516.9127481668233,2365.1680469499165
2062,,2469.184020580915,2326.191179608888,2249.2538378506215,2371.593587428851,2675.9754265624842,2197.6786474076657,2422.5871378227816,2325.7057497985634,2439.0311701608866,2346.3233150173714,2605.310826770112,2337.1518568077236,2282.527075289488,2226.0021328939697,2683.757425899724,2329.258556455131,2434.6464312103976,2365.3934757222178,2447.2360425021247,2377.016893054209
2063,,2432.808992323206,2258.459824081048,2188.5513129154606,2266.690914390038,2524.732429687846,2281.8849928966106,2374.6880603353943,2478.909901783298,2422.993746496272,2229.7622112763356,2582.565850219078,2439.4126079685466,2286.7550401431236,2382.947176913683,2671.33161905963,2407.248925507948,2459.4326194344344,2371.0224236988515,2481.1119273246923,2322.2548307347643
2064,,2389.9510184302567,2354.0182889314583,2246.088849775622,2355.03977451053,2619.5501945669002,2343.5891626174844,2356.186141492991,2371.1093267811843,2475.9839171514727,2196.5856475616292,2544.190111608914,2407.676010206701,2213.7001545929807,2295.8401830117605,2649.464627923136,2395.1043167137077,2419.927426788455,2387.1891174019224,2554.9577282964315,2403.382560191087
2065,,2457.1335074159433,2326.4075351500082,2107.1520940132978,2303.7132482865395,2561.533024775082,2340.8437670271446,2370.0943409357997,2344.0864703251505,2466.4817547812368,2204.432253739961,2530.0688967573033,2339.3150836945215,2378.134642066381,2487.1298697888146,2659.7593399744887,2357.9166023880666,2400.1443647345263,2350.818012976031,2532.521911979029,2355.25741150409
2066,,2426.7028007009167,2252.99519816018,2147.409581108722,2273.130143865722,2589.944403363239,2349.5330156281952,2421.2471322206566,2305.294121269337,2494.8878112895395,2404.660485481666,2596.1694434257483,2420.2863351404812,2225.3008113390165,2266.825328787108,2685.624357627026,2387.0222207670613,2496.2285821062046,2299.5309206420247,2511.8331320732977,2334.8358352128457
2067,,2392.4347023161326,2330.570476808644,2198.008530697783,2244.9057367846194,2651.1809314855604,2307.616466057496,2383.339499059631,2324.048908601434,2460.2931085187397,2240.297499613231,2487.8647744418486,2420.5958516713417,2368.5468073928455,2422.714306245607,2711.6038985336927,2407.6122859275597,2453.7641650495934,2342.2607371476665,2543.7850278090914,2460.629135307704
2068,,2433.165501266552,2250.1878335327815,2317.316830456317,2271.4913802917495,2644.835273072361,2340.003936546685,2453.3059490122464,2308.619511797464,2454.798054424593,2303.3614033102876,2524.732958952756,2388.040893219692,2255.286465587206,2299.1823744301887,2693.0327610470677,2275.0753196796727,2461.978746262647,2363.3246443041,2441.2855110522382,2378.2948201434574
2069,,2467.352660718002,2382.2953655211463,2163.675643157999,2263.7732889750746,2663.010817943701,2270.559494712977,2422.902104891174,2426.2123354983596,2470.7314318443546,2370.3576844372988,2542.540228659626,2334.5878187772364,2342.6424103415557,2361.3480936589185,2748.9638947327785,2384.384623501752,2524.5068907936547,2546.1200151556227,2575.015537802921,2416.8607492471524
2070,,2394.524779036567,2339.882096059239,2151.506569075574,2290.6350918195076,2598.294518013741,2384.9735809142894,2407.2213022569317,2419.122759723384,2414.6795645819425,2458.863733196187,2553.3637921055606,2328.206057710296,2305.306237443899,2298.273539014271,2686.6460180520776,2341.4236513246165,2416.221235457103,2413.320934272191,2459.7825124898573,2382.6220290930196
2071,,2407.21930898511,2353.4425620467528,2231.025741375865,2159.0972641067438,2615.2727853234846,2412.061221047621,2476.385486448839,2294.1768988607264,2509.978663209674,2342.998511399183,2577.100524885744,2304.1215332586016,2183.2764728180337,2402.134201436138,2723.4092145781724,2447.252837653905,2440.443748734901,2345.673502553583,2505.348838868793,2449.0116773810214
2072,,2446.25323677271,2310.6949518587194,2197.0637061666403,2298.504816265009,2587.4184677478743,2269.268171533029,2435.6262444663703,2351.428155192781,2515.6616343906853,2254.32344605803,2595.659032900798,2382.8015730478783,2275.669013042003,2387.346595884779,2739.1418004337434,2411.088718493692,2485.729352336888,2535.1441733663364,2525.876516064701,2292.8420391240925
2073,,2480.0540454161574,2257.9754465672654,2246.5497014645534,2329.4043904447462,2541.6844797339313,2322.683090462984,2511.163940830871,2264.3064138979885,2396.8117232878567,2345.5243281879198,2553.669503514431,2430.2428489307417,2160.374359084319,2404.9065122610295,2738.841412815514,2311.170147417187,2453.6184467968187,2577.6229980062253,2512.486049320696,2360.7644022164704
2074,,2494.467749256568,2372.3970203273943,2211.1952782537855,2155.811258034507,2608.390899979273,2225.210982746261,2461.7553735082142,2397.8415076372567,2446.040044785801,2329.3334006381942,2513.9096278695856,2392.919252695081,2296.7590769656385,2392.471922094361,2714.671278550723,2440.831915240851,2578.962602610582,2368.697735910186,2565.845016544755,2374.7750180591215
2075,,2443.9157944027684,2368.430119924601,2257.637779459338,2362.0549666986294,2536.6269852831538,2263.6457765208934,2376.510165689227,2315.5047968552763,2378.5605013814957,2222.264280852856,2578.8617093793537,2313.4340240557644,2320.4267489806216,2376.0736009764228,2816.783149987507,2457.1635303325647,2463.3408227967107,2428.050891774434,2494.6323092433668,2373.6584361591426
2076,,2381.5654920601314,2319.822291440992,2191.461381663174,2211.0880758149747,2680.647099398117,2325.464121918358,2304.019070591441,2331.4164001178638,2475.74673124674,2186.973646269715,2568.4741248699406,2409.133121320098,2332.690633212479,2393.5210888160773,2804.339904733647,2489.5486578879463,2603.5182753282133,2370.6601758798033,2545.1874210048663,2403.7028453100133
2077,,2450.0767609378604,2324.964582153437,2224.9676542838724,2318.974791401731,2690.7080692216123,2315.8928452255996,2387.282110928443,2341.621161493355,2446.5496438093282,2380.4319453871744,2554.9989816592974,2401.203358744533,2412.215419249957,2388.9658795305427,2599.4215175238132,2467.6538715335732,2471.0218078638663,2502.735868326789,2554.9277045841427,2389.3665128188336
2078,,2406.45467710227,2319.556430535451,2370.8375541390155,2326.1107754913805,2569.473371062482,2253.0218882103854,2315.0695182444615,2351.7624282655192,2440.4702572576634,2320.9788997089663,2601.0474594130123,2413.9480515055766,2311.714801214185,2346.814657090701,2796.9935398974844,2363.0029581350964,2531.3259225884312,2510.6685642996376,2538.6976940245695,2335.1655347187116
2079,,2502.4231371512715,2312.0867024888757,2225.7537069580385,2286.9506761071384,2571.5233600595425,2196.547261161088,2417.9595464241443,2398.1149790754685,2521.431386287565,2262.798160023907,2649.957142195061,2387.4422247308794,2355.8844046808613,2386.012558366707,2809.104858480632,2301.686833962284,2529.7299395311193,2436.4566621050835,2558.9173113068487,2387.3110770874223
2080,,2581.4151540226485,2339.690730837685,2185.937246458593,2312.541936620419,2602.438560611714,2357.3621170711563,2462.074835374855,2425.85225678215,2441.7780856843588,2286.549631984981,2629.962588993338,2435.6767523045683,2372.648078672805,2513.024560684676,2757.8452071833603,2390.4322920744044,2496.143728521266,2338.087957428072,2559.7951214116306,2374.530458555222
2081,,2478.8393269196404,2293.962188138739,2204.9158095001862,2250.9549836363944,2676.6440918008066,2348.1845731810618,2457.2234552345258,2490.4577195012903,2431.380378471324,2275.4739622392176,2587.5178930570128,2390.7433295350447,2424.8667653638317,2386.589049418813,2716.901152240326,2367.03194110933,2483.842981668653,2428.1101678276837,2514.299494769306,2425.7726093994156
2082,,2470.843317660431,2250.7688306725536,2219.0398303373795,2210.1101323555295,2628.048895772879,2265.3013331396646,2420.488990793342,2275.416499515052,2426.636375822897,2227.747867695098,2565.575180042304,2458.628481702651,2262.980977000523,2400.8778610885447,2817.10852471264,2373.2596784840043,2474.8216317254387,2481.023150813734,2629.7892550159763,2437.339970824062
2083,,2425.659550597248,2398.623113301945,2366.382533455126,2291.0788048807876,2659.5148406153417,2325.6443054622478,2339.332994170698,2355.5177132974545,2376.7306160280405,2312.425361192329,2608.5810364809804,2404.7599677023,2426.3861992353245,2430.5247456160105,2737.6489897239676,2497.2683251153726,2476.9504459952677,2470.0024877436745,2611.2041222128405,2344.0598376734906
2084,,2453.175555293939,2366.819450375723,2217.468436633803,2374.541638344962,2555.298843286948,2441.169523176185,2368.6299752392456,2333.506770959695,2420.8964148985933,2239.9347313233384,2602.8005711631604,2328.0139300432634,2416.499089393288,2394.5251860759736,2769.639158357747,2354.409269131469,2577.4883438203788,2610.9692747134786,2458.6166597177357,2380.584160293547
2085,,2530.5880357704164,2277.253346643747,2260.093434424617,2270.768119781266,2565.951526527866,2419.0146778945755,2391.638877994427,2394.222169153832,2467.89807973202,2287.4216513898077,2668.1885197500596,2347.223601959143,2363.282212652299,2424.293255946884,2711.5785621976693,2365.7103065210795,2611.3585585227825,2501.7410797004864,2551.481232354792,2398.933979080198
2086,,2427.6775219057095,2351.473859358808,2199.9649383156698,2216.225918935629,2637.441974862175,2177.9205233514754,2323.8316180568045,2380.3269624188642,2422.965127533813,2382.2040729591495,2679.73592333899,2412.8841368179596,2344.1473281407048,2381.41673276724,2793.484976977976,2366.15015018898,2651.1808145749665,2431.7716535304485,2568.4006252440004,2398.330214036966
2087,,2483.7121853790227,2284.934573965139,2204.3306553588423,2244.453543204846,2625.035826725543,2315.1094263593536,2420.7053473382402,2412.234909390105,2413.4866678176945,2278.5505832870167,2571.2160064262525,2456.1298720735285,2389.784466403091,2422.9832076789644,2754.8504557928013,2388.1814069145926,2587.3822998351648,2517.3753014202425,2567.1979639375195,2400.287270734581
2088,,2516.163740964072,2322.5632325301935,2295.5766577937497,2169.443469698145,2619.3301011931408,2369.839017013421,2454.0595808525077,2345.948371502651,2450.1076604311506,2289.602319609777,2608.8009537449184,2430.959376027489,2504.3372996004464,2428.6290130706734,2813.683064177317,2503.563192119087,2558.5846185589426,2586.811660390979,2581.0871419068185,2293.991445891677
2089,,2474.477001642157,2356.3940651506764,2287.433357649659,2290.031802840298,2663.5644314194515,2299.0854016012804,2333.4572550448547,2377.511220341878,2479.489725508342,2441.5122269183225,2691.974232761627,2448.141178129905,2484.7411557078917,2447.7780032111928,2640.9436291263305,2388.8127297788183,2658.192676330876,2580.9055519118597,2520.949989953801,2353.2565186975025
2090,,2475.932064740536,2271.307508111932,2144.805279009248,2276.925515674252,2663.087246004048,2500.630768599521,2379.900453895477,2345.3189223237196,2407.378142127172,2308.414872220424,2644.793195504103,2429.5623053211434,2449.754830908003,2393.293149328239,2743.2569322281865,2359.6567231664826,2517.3009233341563,2523.019052381454,2516.8108609382425,2322.082774071603
