stn,idx,rcp,hor,stat,centile,val
era5_land,heatwavetotlen,ref,1988-2017,none,-1,10.496459
era5_land,heatwavetotlen,rcp26,1988-2017,mean,-1,12.047655
era5_land,heatwavetotlen,rcp26,2021-2050,mean,-1,24.111584
era5_land,heatwavetotlen,rcp26,2041-2070,mean,-1,27.59709
era5_land,heatwavetotlen,rcp26,2061-2090,mean,-1,27.500626
era5_land,heatwavetotlen,rcp26,1988-2017,min,-1,7.911783
era5_land,heatwavetotlen,rcp26,2021-2050,min,-1,16.070818
era5_land,heatwavetotlen,rcp26,2041-2070,min,-1,18.872283
era5_land,heatwavetotlen,rcp26,2061-2090,min,-1,16.745665
era5_land,heatwavetotlen,rcp26,1988-2017,max,-1,17.278388
era5_land,heatwavetotlen,rcp26,2021-2050,max,-1,32.85348
era5_land,heatwavetotlen,rcp26,2041-2070,max,-1,37.395482
era5_land,heatwavetotlen,rcp26,2061-2090,max,-1,38.358181
era5_land,heatwavetotlen,rcp26,1988-2017,centile,99,16.995625
era5_land,heatwavetotlen,rcp26,2021-2050,centile,99,32.670576
era5_land,heatwavetotlen,rcp26,2041-2070,centile,99,37.152878
era5_land,heatwavetotlen,rcp26,2061-2090,centile,99,38.273491
era5_land,heatwavetotlen,rcp26,1988-2017,centile,90,14.645568
era5_land,heatwavetotlen,rcp26,2021-2050,centile,90,30.960336
era5_land,heatwavetotlen,rcp26,2041-2070,centile,90,34.783114
era5_land,heatwavetotlen,rcp26,2061-2090,centile,90,37.167711
era5_land,heatwavetotlen,rcp26,1988-2017,centile,50,12.206044
era5_land,heatwavetotlen,rcp26,2021-2050,centile,50,24.296459
era5_land,heatwavetotlen,rcp26,2041-2070,centile,50,27.888919
era5_land,heatwavetotlen,rcp26,2061-2090,centile,50,27.836172
era5_land,heatwavetotlen,rcp26,1988-2017,centile,10,9.244341
era5_land,heatwavetotlen,rcp26,2021-2050,centile,10,17.746093
era5_land,heatwavetotlen,rcp26,2041-2070,centile,10,19.619176
era5_land,heatwavetotlen,rcp26,2061-2090,centile,10,18.265397
era5_land,heatwavetotlen,rcp26,1988-2017,centile,1,8.055333
era5_land,heatwavetotlen,rcp26,2021-2050,centile,1,16.236966
era5_land,heatwavetotlen,rcp26,2041-2070,centile,1,18.947477
era5_land,heatwavetotlen,rcp26,2061-2090,centile,1,16.880049
era5_land,heatwavetotlen,rcp45,1988-2017,mean,-1,12.807766
era5_land,heatwavetotlen,rcp45,2021-2050,mean,-1,27.042479
era5_land,heatwavetotlen,rcp45,2041-2070,mean,-1,36.433739
era5_land,heatwavetotlen,rcp45,2061-2090,mean,-1,44.303178
era5_land,heatwavetotlen,rcp45,1988-2017,min,-1,7.469353
era5_land,heatwavetotlen,rcp45,2021-2050,min,-1,17.16453
era5_land,heatwavetotlen,rcp45,2041-2070,min,-1,24.40116
era5_land,heatwavetotlen,rcp45,2061-2090,min,-1,31.90409
era5_land,heatwavetotlen,rcp45,1988-2017,max,-1,21.485287
era5_land,heatwavetotlen,rcp45,2021-2050,max,-1,35.587851
era5_land,heatwavetotlen,rcp45,2041-2070,max,-1,49.088767
era5_land,heatwavetotlen,rcp45,2061-2090,max,-1,60.19304
era5_land,heatwavetotlen,rcp45,1988-2017,centile,99,21.092806
era5_land,heatwavetotlen,rcp45,2021-2050,centile,99,35.236513
era5_land,heatwavetotlen,rcp45,2041-2070,centile,99,48.331945
era5_land,heatwavetotlen,rcp45,2061-2090,centile,99,60.187159
era5_land,heatwavetotlen,rcp45,1988-2017,centile,90,18.947729
era5_land,heatwavetotlen,rcp45,2021-2050,centile,90,31.7942
era5_land,heatwavetotlen,rcp45,2041-2070,centile,90,43.572912
era5_land,heatwavetotlen,rcp45,2061-2090,centile,90,58.075879
era5_land,heatwavetotlen,rcp45,1988-2017,centile,50,11.710104
era5_land,heatwavetotlen,rcp45,2021-2050,centile,50,27.735623
era5_land,heatwavetotlen,rcp45,2041-2070,centile,50,35.703144
era5_land,heatwavetotlen,rcp45,2061-2090,centile,50,41.658486
era5_land,heatwavetotlen,rcp45,1988-2017,centile,10,8.950464
era5_land,heatwavetotlen,rcp45,2021-2050,centile,10,20.797656
era5_land,heatwavetotlen,rcp45,2041-2070,centile,10,27.372283
era5_land,heatwavetotlen,rcp45,2061-2090,centile,10,32.410922
era5_land,heatwavetotlen,rcp45,1988-2017,centile,1,7.601019
era5_land,heatwavetotlen,rcp45,2021-2050,centile,1,17.482925
era5_land,heatwavetotlen,rcp45,2041-2070,centile,1,24.710948
era5_land,heatwavetotlen,rcp45,2061-2090,centile,1,31.997977
era5_land,heatwavetotlen,rcp85,1988-2017,mean,-1,15.219276
era5_land,heatwavetotlen,rcp85,2021-2050,mean,-1,35.31525
era5_land,heatwavetotlen,rcp85,2041-2070,mean,-1,57.367428
era5_land,heatwavetotlen,rcp85,2061-2090,mean,-1,90.528041
era5_land,heatwavetotlen,rcp85,1988-2017,min,-1,7.605189
era5_land,heatwavetotlen,rcp85,2021-2050,min,-1,24.677411
era5_land,heatwavetotlen,rcp85,2041-2070,min,-1,42.240965
era5_land,heatwavetotlen,rcp85,2061-2090,min,-1,61.28199
era5_land,heatwavetotlen,rcp85,1988-2017,max,-1,27.98431
era5_land,heatwavetotlen,rcp85,2021-2050,max,-1,47.716178
era5_land,heatwavetotlen,rcp85,2041-2070,max,-1,78.23315
era5_land,heatwavetotlen,rcp85,2061-2090,max,-1,130.427717
era5_land,heatwavetotlen,rcp85,1988-2017,centile,99,27.191508
