year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
1991,0.0,-1.0480020316141805,-1.2395719960798468,0.34328641429076445,0.4885252489228084,-0.09787595458324183,-0.1064374363982461,0.056163038851180236,0.04887467105055476,-0.12436521686937063,-0.010294047209603918,-0.33720746055865214,-0.17645399422176755,-0.2141783049879551,-0.38628613033968406,-0.17367934562755483,-0.17753728351116282,0.7283635906153846,0.8436172876515236,-0.4842489977676865,-0.10116642764516648,0.06796584465475008,-0.5610554654175997,-0.263153184341691,-0.3841534609906454,-0.2452473029485891,-0.24868270353772903,-0.44991391343547793,-0.4629646274531596,-0.03148557883750536,-0.03260806904778535,-0.22878714061440242,-0.2388320101739514,-0.11643792687421894,0.07407743415859536,0.06368635232022923,-0.4639338601318004,-0.6344222456042694,-0.4588242416049735,-0.6130142524823496,-0.49334797328449875,-0.5696095420725311,0.44018355880512233,0.5245901630866114,0.45638850087259003,0.018431082992189984,-0.18839759897162123,-0.06532896679733935,-0.47895370360416023,-0.4067863982483766,-0.3073403300587494,-0.13313550910667293,0.32437784920056467,0.3091354969231802,-0.3647649421076937,-0.16746084119650573,-0.3829954733698506
1992,0.0,0.37104665965032524,0.13299398851290667,-0.42529450062127805,-0.2645175556367332,0.8364792149223405,0.8476518735116928,-0.2445433899353282,-0.31202802298740107,0.45962739616334053,-0.3461200594712526,-0.7072956705418809,-0.5809241627591204,-0.5528395296527477,-0.192603395466026,-0.08162866006142766,-0.1170588151198586,0.4066455309529049,0.505153902287118,-0.7766499287086646,0.4460775423856325,0.5369885356113598,0.5885639841680756,0.8089247515801637,0.6836804033127354,-0.23266114135504923,-0.2833391623508388,-0.03763155347917779,-0.12497074306266365,-0.38028055983438147,-0.4401205782583506,-0.7590551674445374,-0.7060137241038984,-0.6116512839558199,0.6621442086086514,0.647211059192926,0.030255022814020593,-0.07011711023016343,0.010818425799882236,0.21888556282495786,0.4313910559042373,0.3873674242312883,-0.7704561269173571,-0.628727544055518,-0.7048175580861047,0.3937429886108824,0.18873438889053096,0.30865789022170487,0.1987331521040847,0.2001630537575836,-0.7197121799419279,-0.5252361010257742,-0.7382478822448155,-0.7490827617030567,0.059458783531494364,0.17375152070427868,-0.4472431933339873
1993,0.0,0.5515771294263395,0.38541134297031987,-0.21817622774588297,-0.08892329085662576,0.0490220856920669,0.07944686078006569,-0.10420020718324496,-0.14730746503018333,0.9098284725758314,-0.26575342723221373,0.15308962639261559,0.2484133630028642,0.3054301423535073,-0.7675860020221181,-0.6998295938473382,-0.6914265160287378,-0.22562697362696915,-0.12998217500790687,-0.18793496351076666,0.32040791165622434,0.4387075633391211,-0.20524215771471588,-0.03611176313515296,-0.14597170421422634,0.5589338952083354,0.549713173557764,0.3755091049329107,0.3495927634561392,-0.20454351056524267,-0.32312077428414865,0.002533594087735569,-0.020065621503582154,0.16443505426512783,-0.6687833960940517,-0.749577643227259,0.5782215794304005,0.4475725240946295,0.658086607230568,0.1835239337011726,0.3833647672723867,0.3047052473071509,-0.2969495552052661,-0.20474288732087065,-0.2464786211380514,-0.016967405923441592,-0.1981702633591681,-0.11278750793258718,0.07912475635725114,0.12484510336908194,-0.23788741466678487,-0.08292600683604978,0.34403963478551103,0.26944562194969945,-0.6442062039668772,-0.42948991593064756,0.5513696255472219
1994,0.0,0.2268563275863943,0.09142384502463863,-0.6179501122436315,-0.4449702992264377,-0.5354761330650057,-0.5213902279114888,-0.16869785442057217,-0.22992590908182886,0.16241923149163318,-0.31052538179129874,-0.6760740724284311,-0.6716820193166222,-0.6032637341421312,-0.748493401439918,-0.6636806033159948,-0.6687379889480942,-0.02912199435130891,0.05967309829788359,-0.36064996289997,-0.17792454734637286,-0.06909945409978302,-0.20152585183438743,-0.02395067776505666,-0.022829452002608885,0.2049386613740647,0.19827264798325717,0.2964247797723324,0.2611372359418578,0.26769280959109487,0.21152866861993735,-1.0386531568606414,-1.0314993732651245,-0.8561968973649989,-0.1258299163423353,-0.18620167308587654,0.4555312464293116,0.33794769941565844,0.4859847597162165,-0.48436309064534155,-0.35617975569582994,-0.4179752502567089,0.08269681845021948,0.23214393967164781,0.14197392195889813,-0.549565807856812,-0.719101426067605,-0.6389518240439347,-0.4166528491453112,-0.3548983548257394,-0.43442038955946094,-0.23981716705399592,0.9862324008431819,0.9000738864077131,-0.2284865506476783,-0.09098484565794629,-0.2739094904013468
1995,0.0,0.41628890700196386,0.26672340102647885,-1.0572346644387975,-0.9152245628935278,0.49070502746396066,0.5188120478953953,0.1723416117979205,0.12116785518056294,0.46283070262771336,0.26491331476127766,-0.4493313895629585,-0.3423694284456471,-0.3082164014296942,0.1331486054447112,0.2563399228679406,0.19362890373469566,-0.3182391042142294,-0.2344738155868198,-0.7130668373242117,-0.31693846165390904,-0.14070197605006063,0.39799744956414657,0.5697042826101995,0.4326038133407463,1.032822225368784,1.026151379299527,0.15519953727898217,0.10072893609837963,-0.37955893931392204,-0.5063505186955557,-0.5695409196757175,-0.5128856566979862,-0.38768480149663853,0.662639341199741,0.6299012093470553,-0.25657902539133715,-0.44462370917983973,-0.273343978255959,0.5392813775305494,0.7297123433499041,0.6740211762745794,0.5145070131292344,0.6305977516553631,0.5075051396901373,0.699243994314576,0.5557529969507601,0.6124404632004588,0.13394882376537764,0.1517684044647255,-0.23337504675843612,-0.05526777357241608,-0.7266588647147127,-0.7507196056180705,-0.19258885381466695,-0.05676126754771793,-0.5707208542554558
1996,0.0,1.0066788161648323,0.8754360593141275,0.4430814756348146,0.5649536673105154,0.13409134948426282,0.16372097329512858,0.4199383950027696,0.44023092598387303,-0.7878123749522603,-0.03097513414193731,-0.0036370310680134965,0.15357891163067083,0.18814012055322538,0.3019998060305575,0.4191827866377255,0.37017767247584743,-0.04968585154683769,0.07819264944215809,0.08306941639674448,0.12308018249428154,0.22474315146229584,0.031466519286479366,0.2843946116226238,0.0740085838986344,-0.9691325371286026,-0.9733245320582156,-0.0718478681497412,-0.08943101446753787,-0.19515782259446068,-0.2854700847002605,0.3251059795909349,0.23872371677215398,0.48557663513385246,-0.8073090989242888,-0.8680416495521313,0.11313186058905467,-0.02601200491975908,0.1279668814820647,-0.12821289513713718,0.010279384296297378,-0.06185944768424845,0.214107141201194,0.3254409790542093,0.25490764905032937,-0.03393533485739508,-0.18407421755502884,-0.09786591569239966,0.4143031601859288,0.4605461748695717,-0.29900493115162763,-0.16066508154045223,-0.34319778275966106,-0.37424832474782854,-0.467796342891313,-0.31228244728647425,-0.41678176796060873
1997,0.0,-0.17625600736639413,-0.33228959523420887,-0.5721642517487708,-0.48219424812057055,0.14124727261264658,0.15357510888757497,0.8605150840712059,0.8467191048402681,0.13700846426055546,0.40657454113373864,-0.7546156986841339,-0.6698976954678726,-0.6728986708745701,0.6913037392332998,0.8481872930434704,0.7745603276589712,-0.23552219314919864,-0.07392188117822218,-0.05771593888610549,-0.22328872898965035,-0.052812311767300724,0.2198251256942968,0.4264726980126171,0.28537521327795723,-0.5589632483285749,-0.5427139417663502,-0.06705916827669234,-0.13866952437856828,0.3587756814852366,0.3091401442136514,-0.26245066781845483,-0.19523549344548874,-0.11946436640138514,0.5348916143290239,0.45073142862669435,0.7044429406464697,0.557883596822653,0.6824008190824423,0.4221197933307829,0.5422655042185118,0.5143432101870198,0.4360194427260142,0.5552537109757665,0.4162352381102945,-0.43906616847557123,-0.5915600438422512,-0.5041143870682796,0.3736048138924338,0.38521204434207623,-1.4672146255767968,-1.2396252448006426,0.6969804364530695,0.6655997006723591,0.01918141653525951,0.17314491763985163,-0.12534676815290158
1998,0.0,-0.049152961175235266,-0.20623356843852292,-0.23841907721467237,-0.13826738752228618,-0.928521200746363,-0.9155603007423094,-0.3832987815402962,-0.40423470851692334,-0.2105919165360821,-0.3440735648246289,0.05637970072386955,0.17015978328779047,0.19258351255202932,-0.06258269068869116,0.05850749258697985,0.05541263186525236,-1.5511910427345952,-1.458863483238794,0.43604383106335,-0.6179525157750911,-0.5142118264061177,-0.7804945922792803,-0.5031091646025876,-0.6668795935467402,0.39162285240020284,0.34034255722774504,0.1371915186463043,0.0766894935015352,-0.15565188063758306,-0.21087319843329255,-0.2562875300104126,-0.29818621644416976,-0.18299338387251363,-0.25024422666475843,-0.3320174687379045,0.2502447408694396,0.07490691159060603,0.2743558455729368,-0.3917930949091719,-0.22649939248422513,-0.29022100678598184,-0.9736864643930527,-0.8490133316809096,-0.9572814590392533,0.015652141837680267,-0.11993743653928379,0.000804263606093536,0.31407004737440397,0.36863479700760593,0.7477876212266236,0.9038646873490185,0.771252195500863,0.6470145534003744,-1.1406855201162367,-0.9886279329764127,0.4348586735161086
1999,0.0,-0.6976354450376969,-0.8237694424095339,-0.21744498580295968,-0.10422142181299399,-0.03549030307529888,0.023025862314955847,0.37518023979649406,0.3503249054005001,-7.03076529322555e-05,0.07365622520382997,-0.7611544566723085,-0.5999941091435503,-0.6167166995271613,0.214823609003702,0.3324050799523722,0.26396321449717697,-0.199210561681884,-0.051089098230609364,-0.21356133963044432,-0.003672733042731413,0.14389326397264934,-0.31899018019006187,-0.02249067712692665,-0.22733955874161316,-0.07730459963763048,-0.05070906204132264,0.15221444772291648,0.10421399213656812,0.6053911668002843,0.5857679024241543,0.06756171187279392,0.08545345212929323,0.22693806894251511,0.47720216401306786,0.4749348530791087,-0.16079011546161304,-0.3214485272173917,-0.18667742094693707,0.3116008468215774,0.5253345068917513,0.4879978324417783,-0.07067592985937243,0.022182890951475187,-0.06345678637869645,0.13114176109713072,0.01009304913786735,0.06860807898969357,-0.266145301516745,-0.21617874228148826,-1.840287586471399,-1.6634968110926747,0.3856262178917328,0.38282544395252177,-0.1380639012361904,0.055580161781733084,-0.21109962672752725
2000,0.0,-0.4806264978777872,-0.6595939149767627,-0.2549189030430796,-0.09868757130753258,-0.18858674919335905,-0.1983095228186088,0.27935585445587385,0.28560575447748804,0.6275402311649855,0.09158948806095435,-0.46519139399393294,-0.33593901015321026,-0.32815777649240196,-0.8764499537334807,-0.7760694641638528,-0.8079179145161861,-0.4724213408470621,-0.4079132858300898,-0.2595297136547694,0.29745912160684745,0.4216606658183345,-0.32829648322574423,-0.08193106814447093,-0.23965113772395474,1.1227246228189829,1.1081151573613481,0.2298973018537145,0.15520999116376422,0.20931232317827342,0.14118383721784145,0.3358329862613513,0.3430733675101755,0.5108589359413982,0.32178498843441083,0.24485281207542908,1.1569521193358505,1.0532736767365143,1.1708714977653032,-0.6585731838396964,-0.5449036277755033,-0.5705574503544133,-0.033312291200361055,0.06372182381196179,0.023164154079664212,-1.068505631936333,-1.2387411344054193,-1.1675791146619954,-0.2074032372700756,-0.20165613559691797,-0.8375767984372198,-0.6573572436326196,0.6065008574163658,0.5741503079967338,-0.33761678830932995,-0.23038709128097468,0.5265815717312563
