stn,var,rcp,hor,stat,centile,val
era5_land,pr,ref,1991-2020,none,-1,309.496388
era5_land,pr,rcp26,1991-2020,mean,-1,304.099796
era5_land,pr,rcp26,2021-2050,mean,-1,309.173484
era5_land,pr,rcp26,2051-2080,mean,-1,315.76868
era5_land,pr,rcp26,1991-2020,min,-1,280.261086
era5_land,pr,rcp26,2021-2050,min,-1,248.807672
era5_land,pr,rcp26,2051-2080,min,-1,257.905313
era5_land,pr,rcp26,1991-2020,max,-1,321.062858
era5_land,pr,rcp26,2021-2050,max,-1,347.586477
era5_land,pr,rcp26,2051-2080,max,-1,353.957108
era5_land,pr,rcp26,1991-2020,centile,1,282.240617
era5_land,pr,rcp26,2021-2050,centile,1,252.435882
era5_land,pr,rcp26,2051-2080,centile,1,259.834947
era5_land,pr,rcp26,1991-2020,centile,10,296.962872
era5_land,pr,rcp26,2021-2050,centile,10,280.850936
era5_land,pr,rcp26,2051-2080,centile,10,277.897987
era5_land,pr,rcp26,1991-2020,centile,50,304.73847
era5_land,pr,rcp26,2021-2050,centile,50,303.020502
era5_land,pr,rcp26,2051-2080,centile,50,323.943825
era5_land,pr,rcp26,1991-2020,centile,90,312.539712
era5_land,pr,rcp26,2021-2050,centile,90,337.167817
era5_land,pr,rcp26,2051-2080,centile,90,345.590987
era5_land,pr,rcp26,1991-2020,centile,99,320.048667
era5_land,pr,rcp26,2021-2050,centile,99,346.347539
era5_land,pr,rcp26,2051-2080,centile,99,353.144064
era5_land,pr,rcp45,1991-2020,mean,-1,297.354539
era5_land,pr,rcp45,2021-2050,mean,-1,303.217607
era5_land,pr,rcp45,2051-2080,mean,-1,289.767594
era5_land,pr,rcp45,1991-2020,min,-1,201.421668
era5_land,pr,rcp45,2021-2050,min,-1,224.45803
era5_land,pr,rcp45,2051-2080,min,-1,168.765259
era5_land,pr,rcp45,1991-2020,max,-1,319.897422
era5_land,pr,rcp45,2021-2050,max,-1,360.636627
era5_land,pr,rcp45,2051-2080,max,-1,339.374105
era5_land,pr,rcp45,1991-2020,centile,1,214.243991
era5_land,pr,rcp45,2021-2050,centile,1,229.958233
era5_land,pr,rcp45,2051-2080,centile,1,182.343225
era5_land,pr,rcp45,1991-2020,centile,10,282.583716
era5_land,pr,rcp45,2021-2050,centile,10,255.953737
era5_land,pr,rcp45,2051-2080,centile,10,246.890594
era5_land,pr,rcp45,1991-2020,centile,50,303.976936
era5_land,pr,rcp45,2021-2050,centile,50,308.580826
era5_land,pr,rcp45,2051-2080,centile,50,287.153968
era5_land,pr,rcp45,1991-2020,centile,90,313.185536
era5_land,pr,rcp45,2021-2050,centile,90,340.593565
era5_land,pr,rcp45,2051-2080,centile,90,329.735064
era5_land,pr,rcp45,1991-2020,centile,99,319.279502
era5_land,pr,rcp45,2021-2050,centile,99,359.76153
era5_land,pr,rcp45,2051-2080,centile,99,338.308291
era5_land,pr,rcp85,1991-2020,mean,-1,294.789729
era5_land,pr,rcp85,2021-2050,mean,-1,298.461736
era5_land,pr,rcp85,2051-2080,mean,-1,284.717467
era5_land,pr,rcp85,1991-2020,min,-1,206.919936
era5_land,pr,rcp85,2021-2050,min,-1,210.16597
era5_land,pr,rcp85,2051-2080,min,-1,159.003293
era5_land,pr,rcp85,1991-2020,max,-1,314.188182
era5_land,pr,rcp85,2021-2050,max,-1,339.630719
era5_land,pr,rcp85,2051-2080,max,-1,375.594959
era5_land,pr,rcp85,1991-2020,centile,1,219.145876
era5_land,pr,rcp85,2021-2050,centile,1,220.089849
era5_land,pr,rcp85,2051-2080,centile,1,164.9247
era5_land,pr,rcp85,1991-2020,centile,10,272.538405
era5_land,pr,rcp85,2021-2050,centile,10,261.227571
era5_land,pr,rcp85,2051-2080,centile,10,206.538706
era5_land,pr,rcp85,1991-2020,centile,50,300.732458
era5_land,pr,rcp85,2021-2050,centile,50,304.670633
era5_land,pr,rcp85,2051-2080,centile,50,286.077191
era5_land,pr,rcp85,1991-2020,centile,90,311.490198
era5_land,pr,rcp85,2021-2050,centile,90,328.080313
era5_land,pr,rcp85,2051-2080,centile,90,350.543333
era5_land,pr,rcp85,1991-2020,centile,99,314.039043
era5_land,pr,rcp85,2021-2050,centile,99,337.266425
era5_land,pr,rcp85,2051-2080,centile,99,370.850051
era5_land,pr,rcpxx,1991-2020,mean,-1,297.912798
era5_land,pr,rcpxx,2021-2050,mean,-1,302.731843
era5_land,pr,rcpxx,2051-2080,mean,-1,293.819582
era5_land,pr,rcpxx,1991-2020,min,-1,201.421668
era5_land,pr,rcpxx,2021-2050,min,-1,210.16597
era5_land,pr,rcpxx,2051-2080,min,-1,159.003293
era5_land,pr,rcpxx,1991-2020,max,-1,321.062858
era5_land,pr,rcpxx,2021-2050,max,-1,360.636627
era5_land,pr,rcpxx,2051-2080,max,-1,375.594959
era5_land,pr,rcpxx,1991-2020,centile,1,204.445715
era5_land,pr,rcpxx,2021-2050,centile,1,218.026603
era5_land,pr,rcpxx,2051-2080,centile,1,164.372374
era5_land,pr,rcpxx,1991-2020,centile,10,279.982643
era5_land,pr,rcpxx,2021-2050,centile,10,259.281838
era5_land,pr,rcpxx,2051-2080,centile,10,241.772841
era5_land,pr,rcpxx,1991-2020,centile,50,303.378679
era5_land,pr,rcpxx,2021-2050,centile,50,305.242825
era5_land,pr,rcpxx,2051-2080,centile,50,301.93484
era5_land,pr,rcpxx,1991-2020,centile,90,312.898402
era5_land,pr,rcpxx,2021-2050,centile,90,337.026557
era5_land,pr,rcpxx,2051-2080,centile,90,345.08459
era5_land,pr,rcpxx,1991-2020,centile,99,320.421868
era5_land,pr,rcpxx,2021-2050,centile,99,358.230111
era5_land,pr,rcpxx,2051-2080,centile,99,363.694141
