year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1981,0.0,780.8356072422021,748.904942913121,928.7655831225397,929.6357582645951,1263.9897220401676,1264.6025416855432,992.7265870874348,983.4538042463771,664.3511204875354,653.736873240889,982.7659600563147,973.7756756363196,923.6206345371104,911.7867071361279,858.0586721423551,854.6541070487797,820.41658955098,816.6036735253051,1011.3624626222536,1000.872542586596
1982,0.0,939.6357715422369,908.6371571936083,899.1948026686237,894.4899762062084,1211.1996438638294,1213.5775568547183,943.2822098748702,929.2076638759625,695.0394916808996,689.5595678656787,943.2972271399308,930.8576209930945,810.3792898649299,801.0240407381432,991.9231762570737,984.5997743414837,782.8175338538422,775.8070110566973,1028.7826219164706,1013.0476174564083
1983,0.0,812.7703888696528,782.2361320192776,943.3349759566474,942.1300255330625,1161.892403530025,1167.8284744706152,965.2150932914196,946.0500747739984,620.9887114856456,623.500240336813,920.2358871109868,909.9325722307178,876.5048213973128,869.180949386586,918.5765824801981,914.3114511790523,775.6212419349713,772.2017058452825,1030.057289597688,1008.0402957740473
1984,0.0,836.1183115608778,811.2466485128089,937.3168037391488,933.594646960521,1245.1023583468182,1243.2524135789133,949.0717701612039,929.8991401398903,736.5386178788681,719.9273338766216,1082.447854868621,1066.4995681405835,984.7349498015255,973.6216857943718,877.552850351032,875.765095593068,769.7616375810676,770.3558635616046,1064.0139156463106,1046.35408628087
1985,0.0,831.0728584096546,799.2054116881841,963.2638688304501,957.2356600821572,1291.799902402692,1289.7615104453025,1009.7562865124928,986.4684465464059,610.1288358224433,603.935204067855,988.202374763785,975.8317599792617,933.3944757775473,918.2491677380792,914.2836089471773,906.9889980163589,860.018456322271,854.1525117434935,1015.1225674919028,1004.8080880506407
1986,0.0,829.2125363404839,802.1657815810568,887.7560565587203,887.6155771368601,1273.284726879985,1262.219899170688,1083.381901011419,1062.830018322477,718.9783740675607,703.7358695471598,893.179358097457,882.6839036400786,926.5085732391285,915.6558187284484,953.8582745453168,947.1420509553166,798.0545994368363,796.5869005443351,1043.7191180480274,1019.7874809695791
1987,0.0,782.1450936265087,759.358417203377,937.54318895753,930.4846157458089,1248.3785432775107,1252.1291666298719,1075.1766735074098,1051.393573703132,690.9211215832929,683.3685380568959,1014.8103220168127,1003.3116270209421,901.0974550070509,886.7024581080311,947.1907008272342,936.4132285891337,759.8612107164645,755.5462566528572,1005.7026850110169,986.5683383388302
1988,0.0,801.1071557552577,771.5702254780485,1023.8112930654625,1016.4871197089706,1231.9030021006902,1224.3081658395697,977.6203415681134,966.1591973727618,677.198155167956,666.5622790271677,999.8129506723869,986.1123052370858,872.4404088239262,862.6801420847078,943.5224153350114,937.7532804648224,837.4300787918023,819.1828486097743,982.1571186347473,968.3805426204904
1989,0.0,825.1215534582789,803.1324148025628,973.766537057727,965.1290353194549,1192.5460960947,1189.8032884443833,1059.2058869850282,1037.0334449517395,681.3746024754196,676.1622295455913,921.3454192027109,910.5099061118983,942.9580676193332,933.5971102873523,952.6602601666486,946.5608919518027,748.3205446506718,741.1417064042066,1027.5837301511187,1016.4177572220974
1990,0.0,873.157332161587,846.1026180571835,930.7384329017045,927.1607459409322,1185.743458622956,1186.4761637979195,1011.2050174083097,990.3474219439768,665.76035159205,659.1515613465058,955.0500694768539,946.1382955638605,1006.2300049387768,990.4382023218768,1022.2759390704259,1010.7879975212195,838.6116982255276,831.7057647815823,1070.3318913971937,1053.5609144777486
