year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85
1981,0.0,-12.817836657008456,-15.89209391436259,10.042685152103445,0.3514583905822519,-40.53752649608913,-60.401038513043034,-12.135648687667413,-16.96151896333356,-25.24710660725225,-4.886431506088115,-18.747074995109983,-6.7038757725888445,77.70094185425933,63.3270033118373,-69.06745189292394,-56.337517618090715,5.452978786240919,-14.862792189162974,-29.97869256827005,-19.274654076745264,-53.41467026700525,-65.9335567939188,-50.3220068961254,-50.71396747822672,-76.1743280852146,-65.76986736782493,-141.46572706717336,-157.1670535951768,14.792214548848847,12.799485735570329,24.855238952075638,12.956235784663363,94.1697190413746,89.22371488813087,-80.3161004570436,-86.84779450148187,-127.44794650556673,-129.85813670240782,-3.3830161960826217,30.35294038802124,28.818082505953498
1982,0.0,-61.76721363395444,-59.501903866297425,57.60310910835801,41.752961331228335,-80.14552647510186,-93.26134687880852,-13.485305113533514,-18.28733367080008,25.40649796217565,30.699336716611356,63.88792259391596,87.59167343479828,181.20091399517594,166.930855183061,-41.99983983826428,-34.407796132859744,-9.475583038480522,-31.078344211830313,-169.83464478393262,-155.17181824375598,34.97270934117762,26.283051755790098,-37.379760080772826,-43.43837313509357,27.93385900495025,30.905025929164594,-35.75490844867079,-48.19728337207437,10.37096713059816,6.040800644956448,-71.71460012492565,-85.47586112039585,-4.780508912068058,-16.661398883153993,-165.37498685259732,-162.58320152393014,-61.98593763938402,-61.00011414080018,-24.327623302060147,-29.21901577605729,-8.032545372272239
1983,0.0,-8.961463735618509,-10.628450862980685,-111.38253541262924,-123.27543883131779,-214.64326255859004,-215.1897322559073,-81.34921565288914,-84.39542745579354,-36.74589437530949,-27.061389864255375,-69.99471951744835,-56.12830866006527,39.964054732486375,23.680195507090957,29.070622672697482,31.607648251668024,37.776272130063035,19.547506140607766,-69.40303557720654,-58.574590072414765,38.59617702493358,29.499819670804754,-22.25832752618851,-24.844046058175877,-29.84971103416308,-21.904475033054496,73.68157665266062,64.12523366524442,-13.333161691668806,-11.968544558290091,63.37907144110602,53.992090656256096,-25.79493086127593,-32.99923637631389,-7.142696795962365,-16.083593141087135,28.733026630511063,22.108891159478503,-204.99703672172944,-47.699231525681455,22.932105878439074
1984,0.0,16.871941363151905,12.863717904969803,-16.51369918031037,-28.174357281895368,-244.98515885950462,-243.74329371503768,117.59239264811765,113.78276467519606,10.093847901959862,19.4568417156122,-3.9673862735876355,7.04086958695143,1.731296918815815,-10.117979027109186,-58.273053218014184,-50.370067556278514,-169.7782272660104,-185.73426442816736,-38.00763780166358,-29.552972297476686,15.733350091920329,5.889503492983522,-43.5247969918114,-47.889217477143916,0.5297695565930098,7.82358730837268,-168.1498172574054,-181.85953083667954,-17.71656787732138,-21.823475792285308,-134.42631987202537,-147.40412023507275,-12.537319685379885,-17.64008756273563,-5.310429056954945,-16.71489461524186,-85.43928179284194,-86.44727727048621,-123.52974625517754,-9.194786060703336,-94.32669047120845
1985,0.0,50.48067928392118,53.59821049537686,-36.560885901247275,-51.28759165018835,-154.16491709107896,-166.6899172248775,92.88596115228859,91.18326758573733,96.30509008183401,100.2133716803122,-34.203266578799344,-22.961155816287146,145.97260223929175,119.69936840341973,-68.44391620634309,-58.61042005503572,-80.00595513382677,-96.96287772188435,-69.85948433241401,-53.31146308711561,-50.57952576529891,-62.49144339937516,-56.93831613682994,-61.159549448884206,-69.06369851156256,-58.47096886111302,-57.123599898727775,-64.57528374232572,-85.7700081172195,-86.02292161355899,39.71422953646254,29.98913247350481,2.0192002405974563,-4.897546630254851,-107.15628767436499,-110.45281081802909,-59.434263155451845,-62.36987306105277,-96.65886307069911,72.54769527603617,-114.68455022993777
1986,0.0,123.05200667453994,120.49469987238297,-0.33822645358714,-9.206692348178535,-214.65001734461742,-222.68921137162215,36.89086326354743,33.69319416702467,-26.62058047789003,-4.678652430998113,15.308501305222535,30.72711000825018,72.80026684667439,53.56470335355175,45.94397500149648,55.0605017629332,-166.02073504089947,-181.36661001231704,-81.55857958410684,-63.70725408757983,0.05569404140339884,-12.797358108907815,15.961394811817513,11.39233439930274,-176.61687944529245,-167.14233428940935,-52.431995185673884,-58.728096338811895,69.88316554749201,68.19939193880839,-61.749560206561796,-72.12630053618756,41.29095784378785,34.22937760575735,-42.724619548016165,-48.47865751188294,-17.21766046948221,-17.513632482814728,-21.382678024163283,40.69627270540741,-84.48997266166816
1987,0.0,175.35841061690553,175.6135966778952,-147.74380213591581,-160.0634157270414,-14.281457188681884,-29.986063461546678,11.960229745985202,13.024917256195295,-148.20408084853761,-141.31744497680313,161.81411116010293,189.7389899960242,21.83539770487107,11.32866125386954,-32.486173847721034,-26.137454365330314,116.3928059639436,99.18036056765936,34.78224556345401,46.28157937957042,-71.3202636577912,-80.54708192957492,17.956629918123554,17.255850618568275,-151.04392087706128,-147.9969743221592,27.86666078104679,16.28661700756834,36.810270842182376,32.8640983538163,120.23046435320589,109.1653010124794,-84.37739826507027,-83.42732413213912,58.61293438335281,46.604632622378745,-49.80677275237923,-51.089294194754416,75.05774570494634,-17.35678215278608,98.84086774016089
1988,0.0,-18.48815427674822,-14.524994530855793,-44.64110975140164,-57.03862224621497,-24.477915076361228,-37.636315042231104,51.21329518590369,46.23879672642124,4.849519723769276,8.310336959425626,112.29048587923171,135.76956746339295,-4.693375314761738,-13.648220484258786,44.206352846138884,52.199228880954365,202.5392978482647,185.11661187503898,-87.46316710568146,-67.61437974058947,-51.39896013454546,-63.49639899238889,-2.7354915958419497,-13.305145034885413,12.022076381279476,17.82879329910986,-115.30315853779024,-133.56765979604734,-164.65966990373659,-159.7294406008358,27.08951293667144,18.679585765433217,24.24782631595997,22.304872588728358,-112.31169732874946,-113.53517282691058,36.79064628925289,37.24718231988959,99.20946956934995,-132.99026248771474,221.41390580506322
1989,0.0,-26.877739376782415,-23.990927982835274,-234.86192706980978,-244.08534175406123,-26.730044422647325,-47.98107158772507,-189.8889814109201,-187.79022436242042,76.67939116405375,81.44128326869975,-63.54887988192576,-45.877203155284064,147.15374686735072,121.24187739814067,48.501307754743266,56.93771586387663,179.87966643509935,145.71373241020194,-11.119092966455696,-1.0311217307198604,-6.722943959594545,-16.360220069956426,-35.87882768835709,-39.453021574374816,-12.443479435862741,-0.21421056675740147,-34.44480051631683,-46.25781797745162,-47.287649769908626,-51.11677895525196,27.46190094045585,14.520566244471183,-47.686606560522875,-47.7282463072944,27.007191112977694,17.663336371890296,-78.66164310483146,-80.03852441950744,85.03942194014189,99.45148417377288,90.81626342732682
1990,0.0,34.06810409883485,36.89345841658974,108.25767936405384,99.89064655316827,-83.20447360106766,-100.75010613776834,-94.50968919778177,-86.62444289800163,-16.60407327820974,-6.214674860695254,-24.99760418161884,-13.621792641370348,229.19414946926304,175.821375427303,80.8902076859215,83.10528403627097,-2.57445146876546,-25.554051752215173,-68.68932061235625,-58.677394600631715,-55.783316492373615,-67.19782306912714,8.558363465955722,6.3870601601489625,39.9433317166837,48.87963798680687,-38.000331801258994,-49.35631689063524,22.20845281446998,20.15055936003978,-137.0998993235428,-150.2143371328492,-84.76099263031466,-87.15190552573398,-92.5324411814803,-91.07022405194505,-86.40946281019785,-94.82546289689043,97.37175994993856,87.1788314585981,-184.83033039564128
