longitude,latitude,val
-13.699999809265137,13.800000190734863,53.483333333333334
-13.699999809265137,13.699999809265137,53.333333333333336
-13.600000381469727,13.800000190734863,53.63333333333333
-13.600000381469727,13.699999809265137,53.3
