year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2016,,-7.699999999999999,26.05,21.55,4.800000000000001,-1.6999999999999993,36.55,27.55,-7.949999999999999,1.3000000000000007,14.3,4.800000000000001,22.55,48.8,35.3,7.050000000000001,-3.6999999999999993,18.3,18.05,20.3,42.05,7.800000000000001,-7.699999999999999,-5.699999999999999,-1.6999999999999993,19.8,36.8,4.550000000000001,8.05,32.55,7.050000000000001,54.55,8.55,-1.6999999999999993,3.5500000000000007,2.5500000000000007,12.05,2.3000000000000007,-7.699999999999999,49.05,36.8,28.55,22.3,-5.699999999999999
2017,,15.55,22.3,32.05,24.8,-2.6999999999999993,6.050000000000001,3.5500000000000007,18.05,0.3000000000000007,7.050000000000001,29.3,-0.1999999999999993,6.550000000000001,14.05,25.3,5.800000000000001,27.3,11.05,18.55,13.05,4.550000000000001,9.05,16.8,28.55,16.3,25.55,24.55,0.5500000000000007,20.8,6.550000000000001,45.05,26.55,5.800000000000001,-5.449999999999999,14.8,11.05,19.8,18.05,20.05,-3.9499999999999993,9.05,56.55,13.8
2018,,9.8,18.3,11.8,5.550000000000001,-3.1999999999999993,1.8000000000000007,5.050000000000001,7.800000000000001,-0.1999999999999993,-1.9499999999999993,6.800000000000001,3.8000000000000007,-0.9499999999999993,-5.199999999999999,2.0500000000000007,8.3,9.3,1.5500000000000007,25.8,1.3000000000000007,-1.1999999999999993,13.55,28.55,25.05,29.55,13.3,66.3,-0.6999999999999993,32.3,26.3,28.55,44.55,4.550000000000001,10.3,16.8,19.8,2.8000000000000007,43.3,5.550000000000001,-3.4499999999999993,34.3,48.05,31.8
2019,,10.05,4.300000000000001,15.8,0.05000000000000071,6.800000000000001,-2.9499999999999993,10.8,11.55,-1.6999999999999993,-4.199999999999999,4.300000000000001,0.8000000000000007,-6.949999999999999,-0.6999999999999993,0.8000000000000007,23.3,10.05,-4.449999999999999,3.3000000000000007,7.550000000000001,27.05,14.8,38.55,17.8,22.8,13.05,30.3,-5.699999999999999,24.55,22.05,-2.1999999999999993,13.3,5.800000000000001,10.8,30.3,15.8,23.3,40.8,-5.949999999999999,18.55,30.8,41.8,-3.9499999999999993
2020,,8.3,9.05,9.3,13.05,24.3,28.3,23.55,31.8,12.8,21.55,4.550000000000001,5.550000000000001,20.3,8.55,27.05,16.8,9.55,14.55,22.05,15.8,0.5500000000000007,0.5500000000000007,35.55,5.050000000000001,30.8,10.05,4.550000000000001,13.3,50.8,15.3,24.8,2.3000000000000007,-2.1999999999999993,0.05000000000000071,2.8000000000000007,-2.6999999999999993,18.3,11.3,9.8,-1.6999999999999993,20.55,54.55,12.8
2021,,-1.1999999999999993,27.3,42.05,20.3,26.05,8.8,3.0500000000000007,2.3000000000000007,5.050000000000001,14.05,-0.9499999999999993,12.3,3.8000000000000007,55.55,27.8,20.8,19.05,20.05,26.8,10.55,-8.7,20.8,21.55,40.05,13.55,32.8,47.55,-0.1999999999999993,23.8,4.050000000000001,11.55,40.3,7.050000000000001,19.8,0.05000000000000071,19.8,10.05,4.800000000000001,23.55,12.05,19.3,12.55,30.55
2022,,3.5500000000000007,13.55,30.05,16.8,18.55,13.55,6.300000000000001,7.800000000000001,5.050000000000001,39.05,7.800000000000001,1.0500000000000007,11.05,2.8000000000000007,16.8,9.8,15.05,38.55,-6.699999999999999,9.3,21.55,16.8,55.55,25.3,14.05,38.8,38.3,-5.449999999999999,21.3,9.55,50.8,19.05,17.8,27.55,10.05,26.3,8.8,27.8,40.05,17.8,4.300000000000001,48.05,16.55
2023,,0.05000000000000071,19.3,17.55,18.05,63.05,14.8,7.050000000000001,-5.449999999999999,20.05,11.55,9.05,2.5500000000000007,16.55,-9.45,-5.949999999999999,11.55,20.8,4.300000000000001,23.55,16.3,0.05000000000000071,17.3,41.05,20.3,41.3,19.55,39.3,20.3,40.05,9.05,64.8,30.55,0.8000000000000007,18.05,11.3,25.3,16.55,27.8,22.05,7.050000000000001,10.55,41.3,4.300000000000001
2024,,3.8000000000000007,32.8,25.8,19.3,44.05,15.55,2.5500000000000007,1.0500000000000007,4.300000000000001,14.05,16.3,5.550000000000001,2.3000000000000007,-4.199999999999999,16.3,18.55,26.3,13.3,-5.699999999999999,15.3,33.8,-0.4499999999999993,-1.1999999999999993,35.55,16.05,21.55,47.55,0.5500000000000007,6.550000000000001,24.05,9.8,36.05,-2.1999999999999993,15.8,5.800000000000001,24.8,12.05,41.8,14.8,15.8,7.550000000000001,45.05,6.550000000000001
2025,,3.5500000000000007,27.8,17.8,18.3,40.05,15.3,24.55,1.8000000000000007,11.55,19.55,33.55,26.3,19.55,10.05,23.05,18.55,20.55,13.55,22.8,14.8,6.050000000000001,21.8,44.8,19.8,38.05,23.3,5.050000000000001,17.8,71.55,13.55,40.3,12.3,5.050000000000001,24.05,19.3,15.8,29.3,28.05,5.300000000000001,8.05,14.55,39.55,8.55
2026,,7.300000000000001,22.55,21.05,22.55,20.3,27.55,36.05,1.5500000000000007,6.800000000000001,22.3,11.55,26.3,24.05,30.8,28.8,8.8,21.05,24.05,40.05,17.05,30.55,28.55,19.05,24.8,18.3,27.8,23.8,21.55,33.05,14.55,21.8,18.55,16.55,4.550000000000001,10.05,18.55,18.55,20.8,46.3,20.3,16.3,41.3,45.3
2027,,17.55,12.55,10.3,11.3,-4.949999999999999,8.55,37.55,19.8,2.5500000000000007,26.8,15.55,3.3000000000000007,20.05,64.3,-10.45,3.3000000000000007,11.8,30.8,9.05,20.3,4.300000000000001,10.55,41.3,39.05,40.05,20.3,45.8,16.05,29.05,41.55,15.3,44.05,8.8,39.8,0.5500000000000007,44.8,18.55,30.3,24.8,32.05,18.3,27.05,8.05
2028,,6.800000000000001,19.05,20.8,22.3,24.3,14.3,37.3,7.550000000000001,11.8,11.8,10.55,15.55,6.300000000000001,28.8,10.8,18.3,21.3,15.05,18.55,12.55,-7.949999999999999,10.55,26.55,18.3,19.3,10.8,-0.6999999999999993,-5.699999999999999,40.55,18.3,1.5500000000000007,18.05,4.800000000000001,12.8,17.8,22.05,15.3,41.8,9.05,18.05,34.55,34.05,26.05
2029,,20.8,41.3,28.05,37.05,29.05,24.3,12.55,17.3,27.55,15.55,3.0500000000000007,15.3,32.3,2.3000000000000007,-1.9499999999999993,38.8,24.05,15.05,35.05,22.3,3.0500000000000007,6.550000000000001,58.8,19.05,28.05,24.05,31.55,26.3,25.3,7.050000000000001,37.05,16.05,2.3000000000000007,12.55,13.8,12.8,4.550000000000001,65.55,17.05,5.050000000000001,51.3,12.55,24.05
2030,,1.3000000000000007,14.55,24.05,13.3,31.8,12.05,-2.9499999999999993,2.5500000000000007,26.8,31.05,5.300000000000001,25.3,9.55,31.8,20.3,16.3,8.55,28.8,23.55,10.55,12.3,8.55,81.55,27.8,9.8,6.550000000000001,3.8000000000000007,14.8,12.55,15.05,-0.1999999999999993,34.55,15.05,9.8,27.8,25.55,8.8,31.3,14.8,18.8,43.05,52.3,-0.1999999999999993
2031,,14.8,14.55,45.3,18.05,19.3,24.8,6.800000000000001,16.3,11.05,17.8,35.05,31.3,20.3,10.05,57.55,25.55,20.8,18.05,12.3,14.05,0.8000000000000007,7.800000000000001,6.050000000000001,21.3,20.55,21.05,10.3,9.8,32.55,29.3,14.3,15.05,-1.6999999999999993,16.3,15.3,29.8,20.3,7.800000000000001,2.8000000000000007,9.3,27.05,39.55,16.55
2032,,10.3,18.05,25.55,14.8,7.550000000000001,14.3,56.3,10.8,-3.4499999999999993,9.3,2.3000000000000007,25.05,24.3,13.05,3.8000000000000007,3.0500000000000007,20.3,10.55,18.8,22.3,36.3,50.55,24.05,27.55,31.05,17.05,27.55,10.55,56.55,42.3,34.8,13.05,34.05,35.3,25.3,29.05,14.05,27.3,11.05,7.800000000000001,27.3,30.55,36.8
2033,,20.05,55.05,42.8,14.05,0.3000000000000007,54.8,56.55,22.8,10.05,22.05,21.05,22.05,95.3,21.55,16.8,13.05,33.05,40.55,27.3,67.55,5.300000000000001,27.3,44.3,50.8,27.55,20.55,39.05,-5.449999999999999,24.05,40.8,10.05,65.05,18.8,8.8,27.3,25.3,14.3,17.05,25.55,25.8,25.8,65.05,2.0500000000000007
2034,,-3.4499999999999993,20.3,39.8,16.8,-1.9499999999999993,38.3,48.05,2.8000000000000007,8.55,33.3,18.55,41.55,28.05,0.05000000000000071,0.8000000000000007,33.05,24.3,19.05,20.8,40.05,25.3,8.3,72.55,43.55,23.05,31.3,38.55,8.55,28.8,11.3,74.8,50.55,5.550000000000001,22.05,37.55,25.55,28.05,55.8,39.05,24.3,55.3,48.55,18.05
2035,,30.55,21.05,49.3,19.8,35.55,4.800000000000001,11.55,28.3,17.55,7.550000000000001,26.3,31.3,5.050000000000001,16.8,19.3,5.800000000000001,29.3,7.800000000000001,34.3,5.050000000000001,14.3,25.55,64.3,55.8,14.3,34.8,52.05,-0.6999999999999993,41.55,26.05,17.8,40.3,10.05,2.3000000000000007,40.8,27.3,34.05,39.3,32.05,42.8,4.800000000000001,15.55,14.3
2036,,14.3,9.05,35.3,32.05,29.8,28.55,28.8,0.5500000000000007,16.55,28.8,20.8,30.55,22.05,4.800000000000001,-1.9499999999999993,33.3,33.55,27.05,7.050000000000001,24.05,10.8,29.3,41.8,53.55,44.55,18.8,42.3,4.800000000000001,43.8,39.8,25.55,56.55,31.3,21.8,29.05,47.05,16.55,14.05,22.05,28.05,31.55,68.8,56.8
2037,,34.05,48.8,59.55,30.55,8.05,41.05,34.05,19.55,19.8,18.8,31.55,57.55,39.3,42.8,44.55,24.8,54.55,42.8,26.05,34.3,11.05,15.55,33.3,32.3,43.3,26.8,61.05,4.300000000000001,26.3,34.8,25.05,35.05,24.55,44.55,30.8,32.8,20.05,19.3,33.3,39.8,19.8,47.55,21.05
2038,,9.05,23.55,39.55,26.8,23.8,28.8,25.8,9.8,48.55,31.05,33.55,26.55,25.3,48.05,37.55,40.8,38.8,37.55,19.3,30.55,28.3,10.3,34.3,67.55,43.55,38.05,45.8,7.800000000000001,46.3,37.05,48.3,61.05,14.55,14.05,40.8,62.05,28.05,40.05,37.3,4.050000000000001,8.05,61.55,22.05
2039,,17.8,19.8,35.3,17.8,34.05,26.8,55.05,32.8,12.8,48.55,31.3,35.05,25.05,42.8,4.300000000000001,9.55,11.3,41.05,24.3,26.55,1.5500000000000007,42.55,66.05,43.3,31.55,32.8,51.55,49.8,12.3,54.55,64.05,41.05,46.05,41.55,41.3,52.8,31.05,81.05,69.3,11.55,50.3,26.55,44.55
2040,,-3.9499999999999993,25.05,44.55,29.3,47.05,39.05,41.3,-3.6999999999999993,14.8,33.05,36.8,26.3,40.55,28.3,32.05,36.8,18.8,35.8,40.8,31.55,44.55,8.3,63.05,66.05,43.05,34.55,68.55,15.3,52.3,34.55,52.3,54.3,16.55,33.3,45.55,61.8,35.55,37.55,31.05,19.8,31.8,33.3,26.3
2041,,28.3,24.3,50.8,7.300000000000001,0.5500000000000007,10.05,5.050000000000001,32.55,8.8,34.3,22.8,35.8,16.05,9.05,24.3,17.3,41.05,43.3,52.05,20.55,12.8,28.05,37.8,43.8,43.3,42.3,23.05,53.55,43.3,38.55,28.3,28.55,23.55,37.3,22.3,49.05,20.8,28.8,37.05,41.3,46.05,63.55,42.8
2042,,14.55,20.8,48.55,25.55,37.3,13.55,42.05,19.8,16.55,47.8,42.3,21.8,8.55,29.3,43.05,16.05,46.8,41.05,59.3,16.05,18.3,24.55,63.05,43.3,42.05,21.8,49.05,36.55,27.55,55.05,30.8,37.55,41.05,34.05,49.55,52.8,32.8,54.55,38.05,28.55,23.55,63.05,16.8
2043,,4.050000000000001,57.8,58.55,25.3,28.8,26.55,21.55,4.800000000000001,35.8,9.55,36.55,33.8,31.8,42.3,5.050000000000001,26.55,60.8,11.8,44.8,22.3,40.55,4.050000000000001,71.05,52.05,32.3,95.3,51.3,6.300000000000001,45.3,54.3,90.55,60.8,40.3,30.55,45.8,49.55,42.05,79.05,106.05,25.8,31.05,22.55,15.3
2044,,12.05,46.3,47.05,7.800000000000001,15.3,34.05,55.3,10.55,12.55,52.55,52.05,46.55,62.05,40.3,27.3,13.3,37.3,42.55,9.05,49.3,4.550000000000001,11.05,88.3,61.05,33.05,35.3,59.3,70.3,52.55,43.8,44.55,78.8,5.300000000000001,27.3,48.55,62.8,46.8,53.8,27.05,45.05,64.05,70.55,61.55
2045,,-1.4499999999999993,41.3,52.05,14.8,13.3,17.55,4.050000000000001,2.8000000000000007,16.3,20.8,33.8,28.55,24.8,34.05,32.3,55.05,45.55,15.05,11.3,29.8,19.05,48.55,63.3,49.3,29.3,34.05,68.3,38.55,30.8,65.05,31.8,75.8,40.05,60.8,61.55,67.05,36.3,31.55,6.800000000000001,40.3,69.3,66.3,47.3
2046,,21.55,16.55,25.8,18.3,32.55,20.55,15.05,17.8,19.55,49.8,28.3,25.8,30.55,-5.199999999999999,19.3,12.3,39.05,39.8,35.3,31.05,42.3,28.55,51.8,51.55,51.55,27.8,44.55,44.05,54.8,40.05,28.55,45.3,22.8,59.05,69.55,46.55,36.3,45.05,35.3,28.3,25.3,59.05,21.55
2047,,29.3,34.05,33.55,47.8,25.3,33.8,10.05,29.55,47.3,57.8,25.3,41.8,19.05,21.3,11.55,21.05,38.3,56.3,32.3,30.8,8.3,26.05,37.3,45.05,56.8,39.05,56.55,41.3,44.55,54.3,29.55,58.05,40.8,70.8,51.05,46.8,36.05,46.3,38.05,46.05,41.05,57.05,29.8
2048,,21.05,51.55,43.8,16.55,19.8,20.3,22.8,9.3,11.55,41.8,27.8,45.3,26.3,57.55,17.05,28.8,41.3,45.05,12.8,22.55,14.3,44.8,84.55,75.8,43.05,49.8,56.55,10.8,36.55,78.8,56.55,88.05,41.55,53.55,73.05,88.8,76.05,68.05,45.3,27.3,77.05,69.55,66.05
2049,,16.55,57.8,56.05,39.05,60.55,32.3,39.05,37.8,37.8,58.05,30.3,47.05,29.05,71.55,29.55,32.8,62.8,45.55,30.05,27.3,10.8,31.55,69.55,58.05,45.05,22.8,57.55,50.3,62.3,73.3,26.55,79.05,24.3,44.55,80.8,79.55,49.3,55.55,30.05,29.05,85.8,53.05,44.05
2050,,0.5500000000000007,57.3,68.55,12.05,8.55,23.55,44.55,23.05,15.05,43.55,41.8,39.05,19.8,11.05,4.550000000000001,33.55,58.05,36.3,35.8,24.3,34.3,35.8,41.8,73.05,46.05,40.8,63.05,42.05,56.8,51.8,21.3,92.3,51.05,37.8,48.55,82.8,30.8,36.8,29.05,4.550000000000001,41.05,61.05,69.3
2051,,16.55,43.8,50.55,67.8,85.3,50.8,65.05,37.3,46.55,44.8,61.55,35.55,53.55,17.05,42.8,30.3,37.8,45.8,51.55,56.05,35.05,17.05,28.3,68.8,57.3,46.55,75.05,30.8,42.05,31.3,45.3,83.05,32.3,31.8,79.8,70.55,56.05,33.05,54.8,64.3,66.05,86.55,43.55
2052,,1.5500000000000007,58.05,39.3,53.8,31.8,45.05,65.8,12.05,60.3,42.3,53.8,57.3,63.3,27.55,22.8,52.05,28.55,37.55,36.8,60.05,29.3,46.55,49.8,74.05,56.55,58.8,75.55,26.8,40.05,51.8,45.8,74.55,36.05,41.3,73.3,81.55,57.55,59.55,68.3,52.3,53.55,52.05,21.05
2053,,18.55,22.55,31.05,18.3,35.05,28.55,23.05,29.8,16.05,36.8,63.55,27.55,29.05,46.05,51.3,34.05,21.55,46.8,55.3,18.55,10.55,44.05,65.8,37.05,27.05,48.3,61.55,11.8,69.3,78.55,49.8,58.3,49.55,57.55,75.55,55.55,39.8,55.3,76.8,28.05,78.3,81.05,40.3
2054,,8.8,39.3,40.3,14.55,29.3,52.05,46.8,38.55,17.05,20.3,42.05,49.8,54.55,61.55,35.05,12.55,35.55,28.3,56.05,42.55,18.3,21.3,93.8,64.3,44.8,74.3,78.3,39.8,72.05,58.05,71.8,83.55,32.05,62.3,66.3,49.8,49.55,68.3,92.05,53.8,61.05,71.3,32.55
2055,,34.3,28.55,38.05,29.55,49.8,37.55,44.3,58.05,31.8,34.3,61.05,45.05,38.55,33.55,34.55,30.55,49.55,34.55,18.3,39.05,18.8,41.8,51.55,75.05,34.55,74.55,48.05,58.3,33.3,95.3,72.3,67.05,38.05,73.55,94.05,77.3,45.55,38.55,82.3,90.55,11.55,87.55,82.55
2056,,23.55,54.8,54.05,37.55,22.8,24.8,27.3,13.55,45.55,55.8,64.05,53.05,39.8,58.55,31.05,37.55,54.05,48.05,38.05,36.55,15.8,29.3,72.3,73.3,45.55,66.55,84.8,65.05,75.8,72.8,64.3,88.55,29.55,83.8,69.3,59.8,87.05,71.3,77.8,37.8,62.3,79.05,19.05
2057,,21.05,46.8,64.55,55.05,83.8,27.55,19.55,22.8,46.05,62.55,55.8,41.3,33.05,17.3,45.55,18.3,54.05,50.55,22.8,38.3,27.8,74.8,64.55,59.3,56.05,46.55,85.55,50.8,85.55,70.05,69.3,82.55,75.3,60.55,101.8,69.05,68.05,63.55,38.3,67.05,47.3,89.05,47.55
2058,,35.8,67.05,57.55,43.3,61.8,53.55,35.55,39.05,25.3,55.8,85.8,65.8,52.05,40.8,1.0500000000000007,46.05,56.3,39.55,58.05,38.8,26.3,43.8,93.05,46.55,41.8,46.3,90.05,94.05,40.55,83.8,50.05,86.55,37.3,60.55,100.55,75.55,53.05,64.05,48.55,39.8,89.55,94.8,63.55
2059,,19.3,34.3,43.05,63.55,69.3,43.3,50.05,23.55,37.3,59.3,67.05,65.05,55.05,29.8,54.05,23.05,41.8,57.3,45.05,49.55,22.3,20.8,100.8,106.8,81.8,72.3,91.8,102.3,66.3,85.3,62.55,120.05,62.05,62.05,78.05,84.3,71.8,82.55,75.55,57.05,68.3,79.05,38.3
2060,,40.05,42.8,41.55,26.55,32.3,28.55,44.8,34.05,23.55,63.05,77.55,72.05,29.8,74.55,42.55,44.55,45.3,63.3,24.8,42.55,14.55,49.05,78.05,68.05,76.8,54.8,59.55,26.05,90.3,99.3,61.05,84.05,58.3,65.55,88.55,95.8,66.3,81.3,79.55,80.55,80.05,96.55,36.8
2061,,16.55,61.8,59.55,13.8,12.8,23.3,37.8,31.8,21.8,65.3,65.8,77.55,18.3,56.05,37.8,49.3,69.3,60.05,32.3,22.55,43.05,54.8,85.3,95.05,61.3,48.3,90.05,71.8,83.8,83.8,44.55,88.3,45.8,74.3,91.05,85.05,77.8,66.55,52.55,76.05,48.05,88.55,74.3
2062,,42.05,83.05,67.05,15.3,20.8,22.3,42.8,48.8,24.8,53.3,65.8,92.05,27.8,3.8000000000000007,36.05,23.55,82.3,59.8,52.8,46.05,34.55,17.05,63.3,94.8,61.3,76.8,64.55,48.55,83.8,97.8,66.05,97.05,37.8,86.05,95.8,103.55,55.3,62.8,86.3,63.8,63.55,74.05,77.8
2063,,26.3,62.55,48.55,27.3,62.55,53.55,82.05,23.55,29.3,77.3,75.8,53.8,82.8,35.55,27.55,65.3,61.05,75.55,50.3,69.8,55.05,40.8,60.8,63.55,45.8,93.05,74.3,23.3,38.8,99.8,131.8,87.8,52.55,63.55,93.05,92.05,62.55,70.55,101.05,69.05,90.3,79.55,56.8
2064,,8.55,82.3,57.05,16.3,20.3,55.05,94.3,25.3,10.05,61.55,68.05,42.55,69.3,18.05,29.05,27.8,79.05,54.05,44.3,74.3,58.8,59.8,90.55,72.3,78.05,55.05,81.55,41.05,75.05,104.55,93.3,96.3,71.05,72.55,116.3,81.8,71.8,69.05,81.55,44.3,75.8,95.05,72.8
2065,,23.55,47.05,34.05,68.05,86.05,42.8,37.8,37.3,67.8,56.05,43.05,69.8,48.8,30.3,37.05,44.55,35.55,35.3,18.8,27.05,29.55,57.55,91.8,84.55,73.3,71.3,68.8,90.05,99.55,85.3,55.55,86.05,46.55,92.8,109.3,70.05,103.05,76.3,65.3,80.05,44.05,85.55,47.8
2066,,10.8,66.55,58.55,74.8,44.3,16.55,12.8,34.8,56.55,41.55,58.3,72.8,33.8,59.05,48.8,32.3,67.05,39.8,60.8,35.8,48.55,45.8,103.05,76.55,82.8,58.3,82.8,69.8,118.55,105.55,102.55,114.3,68.3,59.3,124.55,94.05,63.05,90.8,72.55,79.05,71.55,106.05,58.3
2067,,31.8,65.05,61.55,43.55,64.3,28.05,70.55,45.3,35.55,72.8,75.05,51.05,47.55,44.05,32.55,52.55,39.8,63.55,65.3,31.55,39.55,77.55,107.05,90.55,63.05,57.3,110.8,45.8,68.05,69.55,64.3,97.3,94.05,80.3,115.55,86.3,79.05,87.05,63.8,42.55,99.05,83.3,71.3
2068,,15.3,39.3,32.3,44.8,47.3,32.55,30.8,20.3,40.8,47.05,73.3,68.05,35.3,19.05,30.8,24.55,41.05,46.55,28.55,21.05,34.3,53.55,86.3,93.3,64.3,87.05,77.55,23.3,69.8,102.05,100.05,99.8,67.8,54.3,108.55,92.3,48.55,64.3,79.8,82.55,66.8,91.3,72.55
2069,,38.8,53.3,54.05,2.3000000000000007,-1.1999999999999993,38.05,37.3,37.05,6.550000000000001,65.55,49.3,55.3,81.05,49.55,0.3000000000000007,26.05,60.55,48.8,26.05,65.3,39.8,43.55,104.05,85.3,101.55,101.05,118.55,49.05,96.05,85.55,92.3,125.8,72.8,86.55,114.3,108.55,77.8,80.8,106.55,76.05,87.8,97.05,92.55
2070,,21.05,80.8,71.55,46.55,40.55,61.55,101.55,24.05,68.8,50.55,65.3,62.8,92.3,64.55,43.05,34.3,65.8,47.8,55.8,83.8,38.8,50.55,74.55,91.55,81.55,66.05,107.05,71.55,57.8,100.3,83.05,112.55,59.8,96.3,128.3,100.3,53.55,50.3,104.8,60.8,92.8,101.55,94.05
2071,,54.05,50.05,34.55,23.05,33.8,15.3,58.8,72.05,24.55,37.3,48.55,99.3,26.05,91.05,47.8,34.55,51.3,53.55,63.05,32.8,32.8,31.55,81.55,86.55,63.05,67.55,92.3,84.8,60.05,86.55,70.3,114.05,68.55,64.8,102.55,96.05,66.8,91.3,90.8,67.05,96.55,91.55,73.55
2072,,38.55,62.3,31.8,57.8,72.8,10.8,-4.449999999999999,47.8,52.05,65.05,49.55,77.55,20.05,45.05,19.05,35.05,68.55,51.8,41.55,8.05,55.55,58.05,96.8,93.3,60.05,58.3,57.05,42.8,67.55,97.3,76.8,100.8,73.55,80.55,140.8,104.3,73.8,86.05,71.8,66.55,101.55,86.3,63.55
2073,,38.3,66.55,59.3,34.05,34.05,40.8,23.8,39.3,33.8,60.3,65.8,87.05,25.8,26.55,39.8,45.05,73.55,39.3,41.05,28.55,49.05,54.8,77.8,107.8,101.3,102.55,95.05,65.3,95.55,117.8,90.8,124.05,60.8,75.55,148.55,111.8,102.8,76.8,123.55,85.05,68.55,87.3,67.05
2074,,32.8,79.05,62.3,25.05,50.8,61.05,49.8,48.3,33.05,64.55,39.3,63.3,83.05,40.8,51.05,52.8,76.05,51.05,77.55,81.05,40.55,57.55,65.05,77.8,75.05,88.05,110.05,49.3,91.8,109.3,90.3,93.8,85.55,81.05,136.8,113.55,71.55,81.05,100.55,85.3,76.8,62.55,73.8
2075,,22.3,56.55,51.55,35.3,19.3,39.8,54.55,39.05,43.8,51.05,80.3,53.8,52.55,43.55,21.8,28.55,54.8,52.8,79.3,61.8,23.3,68.8,54.8,100.55,89.3,89.3,110.05,84.05,92.3,121.05,78.55,111.05,84.3,81.55,137.05,97.05,90.05,90.05,98.55,80.55,81.55,107.3,88.55
2076,,32.8,57.55,70.8,39.05,57.55,37.3,42.55,26.8,45.05,67.3,60.3,65.3,43.8,33.05,40.8,24.05,54.55,61.05,55.05,58.05,21.55,50.05,115.55,92.3,98.8,104.05,104.05,84.8,98.55,114.05,105.3,116.3,66.8,106.3,125.3,111.8,85.55,90.8,90.3,81.3,96.55,129.8,72.3
2077,,40.55,58.3,68.3,57.8,54.05,24.8,42.8,60.8,40.55,76.05,71.8,82.55,28.05,46.3,33.55,31.8,63.8,70.05,40.05,21.3,-4.449999999999999,51.05,138.05,130.55,59.05,102.3,135.8,82.3,79.05,131.8,93.55,132.05,83.3,116.05,100.3,114.55,62.8,122.3,125.55,88.55,78.05,107.55,71.3
2078,,43.8,73.8,73.3,20.55,56.3,36.8,56.3,50.8,41.8,83.3,86.8,67.55,52.05,53.8,41.3,38.55,76.8,79.55,45.8,39.3,5.550000000000001,51.55,71.05,112.55,98.8,110.3,102.55,63.8,108.3,136.3,123.05,94.55,71.55,93.05,127.8,120.3,92.05,94.55,116.8,83.3,117.05,108.55,83.05
2079,,34.3,68.8,68.8,45.05,67.3,23.55,74.55,40.55,42.3,56.55,68.8,60.55,65.3,24.8,45.8,44.3,65.55,61.8,66.8,63.8,35.55,71.8,80.55,116.8,110.3,80.55,69.05,63.05,137.55,129.55,122.05,116.8,78.05,121.05,150.05,109.55,101.8,53.8,99.3,87.55,128.8,116.55,64.8
