year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
1981,7.0,8.30952380952381,0.0,18.75,11.159090909090908,0.0,28.25
1982,5.75,6.916666666666667,0.0,18.0,8.704545454545455,0.0,27.5
1983,12.5,6.583333333333333,0.0,15.75,9.784090909090908,0.0,47.25
1984,6.75,8.738095238095237,0.0,14.25,12.284090909090908,0.0,32.75
1985,7.75,8.869047619047619,0.0,20.25,11.670454545454545,0.0,36.5
1986,11.25,8.833333333333334,1.75,16.25,9.5,2.0,18.25
1987,6.5,10.857142857142858,2.75,29.5,15.159090909090908,2.25,42.75
1988,11.5,14.0,2.0,33.75,15.397727272727273,3.0,40.0
1989,6.25,8.702380952380953,1.5,23.75,10.034090909090908,1.75,25.5
1990,1.0,14.666666666666666,0.5,36.75,15.965909090909092,0.75,38.25
1991,10.75,13.738095238095237,2.0,39.5,15.443181818181818,2.0,41.25
1992,7.25,7.071428571428571,0.5,14.0,7.465909090909091,1.0,17.0
1993,18.0,5.773809523809524,0.75,16.0,8.193181818181818,0.75,19.5
1994,19.0,10.178571428571429,0.0,48.0,13.329545454545455,0.0,61.75
1995,11.25,7.404761904761905,0.0,14.25,10.125,0.0,27.5
1996,15.5,9.535714285714286,1.25,27.0,10.840909090909092,1.0,35.75
1997,0.75,11.285714285714286,1.25,33.25,13.977272727272727,2.25,40.5
1998,37.75,12.392857142857142,2.5,29.75,16.113636363636363,2.0,39.5
1999,13.25,16.702380952380953,0.5,38.25,19.102272727272727,0.5,44.25
2000,11.75,14.404761904761905,0.75,37.5,17.022727272727273,1.25,38.75
2001,14.5,15.369047619047619,4.5,31.0,20.522727272727273,9.5,39.0
2002,16.75,16.404761904761905,3.75,39.75,20.761363636363637,3.75,41.5
2003,24.5,12.19047619047619,0.0,26.25,14.261363636363637,1.25,28.75
2004,2.0,12.488095238095237,1.0,26.25,16.056818181818183,2.5,43.0
2005,27.5,14.976190476190476,1.75,31.75,19.977272727272727,2.5,56.25
2006,12.0,19.238095238095237,4.5,43.75,18.056818181818183,5.0,40.75
2007,23.25,22.964285714285715,6.75,60.0,17.454545454545453,3.0,42.75
2008,16.0,15.047619047619047,5.25,36.75,18.34090909090909,3.0,47.25
2009,17.25,18.988095238095237,6.75,40.25,24.761363636363637,5.5,57.0
2010,5.75,18.75,6.0,36.25,27.886363636363637,11.25,63.0
2011,,21.666666666666668,8.25,36.25,31.75,6.0,63.5
2012,,22.321428571428573,7.0,46.75,22.761363636363637,0.5,48.25
2013,,20.773809523809526,6.0,65.5,23.329545454545453,8.0,41.0
2014,,22.61904761904762,5.75,50.5,31.102272727272727,8.75,90.0
2015,,23.023809523809526,1.0,45.25,33.92045454545455,13.25,61.0
2016,,28.738095238095237,4.75,61.5,26.397727272727273,5.0,67.0
2017,,26.11904761904762,10.0,44.5,30.045454545454547,7.25,69.75
2018,,17.761904761904763,7.25,38.5,36.40909090909091,9.25,79.25
2019,,18.166666666666668,5.75,39.75,30.806818181818183,6.5,54.5
2020,,28.392857142857142,13.25,44.75,27.136363636363637,9.75,67.25
2021,,28.55952380952381,4.0,67.75,31.681818181818183,12.75,60.25
2022,,26.071428571428573,6.5,51.75,36.81818181818182,8.25,68.5
2023,,24.80952380952381,3.25,75.5,36.71590909090909,13.5,77.5
2024,,27.107142857142858,7.25,56.5,30.113636363636363,10.5,60.25
2025,,31.11904761904762,14.5,52.75,35.64772727272727,17.5,84.0
2026,,34.13095238095238,14.25,53.0,35.86363636363637,17.25,58.75
2027,,27.666666666666668,2.25,77.5,39.88636363636363,13.5,58.5
2028,,28.11904761904762,4.75,50.0,30.602272727272727,7.25,54.75
2029,,33.833333333333336,11.0,53.75,35.42045454545455,14.25,78.25
2030,,29.25,10.0,44.5,33.67045454545455,12.5,94.25
2031,,33.51190476190476,13.5,69.75,29.522727272727273,11.25,52.5
2032,,29.071428571428573,9.25,68.75,40.5,20.25,69.25
2033,,44.23809523809524,13.0,107.75,39.92045454545455,7.25,77.75
2034,,34.226190476190474,9.25,59.25,46.85227272727273,18.5,87.25
2035,,32.833333333333336,17.5,62.25,41.47727272727273,12.25,76.25
2036,,33.42857142857143,10.75,47.75,47.54545454545455,17.5,82.0
2037,,47.107142857142854,21.0,72.0,43.23863636363637,17.5,73.5
2038,,42.857142857142854,21.75,61.5,47.95454545454545,17.0,80.25
2039,,38.95238095238095,14.25,67.0,57.60227272727273,24.0,94.0
2040,,43.23809523809524,8.75,60.0,51.97727272727273,21.25,81.25
2041,,36.392857142857146,13.0,64.5,50.19318181818182,33.5,76.5
2042,,42.642857142857146,21.25,71.5,52.02272727272727,29.0,75.5
2043,,42.654761904761905,16.75,74.0,60.42045454545455,16.75,118.5
2044,,44.95238095238095,17.25,74.75,62.32954545454545,17.75,101.25
2045,,37.142857142857146,11.0,68.5,61.01136363636363,20.0,88.25
2046,,38.25,7.5,62.5,54.44318181818182,34.25,82.0
2047,,43.857142857142854,21.0,70.5,57.86363636363637,38.5,84.0
2048,,41.19047619047619,21.75,70.25,72.30681818181819,23.5,101.25
2049,,53.226190476190474,23.25,84.25,64.95454545454545,35.5,98.25
2050,,42.95238095238095,13.25,81.5,60.61363636363637,17.25,105.25
2051,,59.142857142857146,29.5,97.5,64.85227272727273,30.0,99.5
2052,,54.45238095238095,14.5,76.5,67.19318181818181,34.25,94.0
2053,,44.36904761904762,23.5,76.75,66.81818181818181,24.5,94.5
2054,,48.273809523809526,21.25,74.25,73.69318181818181,34.5,106.25
2055,,50.29761904761905,30.75,73.5,75.04545454545455,24.5,107.5
2056,,52.36904761904762,26.0,76.75,76.9659090909091,31.5,101.25
2057,,53.30952380952381,30.0,96.75,79.60227272727273,50.75,114.75
2058,,59.583333333333336,14.0,98.5,78.38636363636364,50.0,113.5
2059,,58.023809523809526,32.25,82.0,88.57954545454545,33.25,132.5
2060,,56.05952380952381,27.25,90.25,84.375,39.0,112.0
2061,,54.392857142857146,25.5,89.25,84.81818181818181,57.5,107.0
2062,,57.726190476190474,16.5,104.75,84.48863636363636,29.75,116.5
2063,,67.07142857142857,36.25,95.75,85.04545454545455,36.0,144.25
2064,,60.142857142857146,21.25,107.0,90.0,54.0,128.75
2065,,56.357142857142854,31.25,98.75,89.2840909090909,56.5,121.75
2066,,59.11904761904762,23.5,88.0,96.60227272727273,58.75,137.25
2067,,63.11904761904762,40.5,87.75,92.375,55.75,128.25
2068,,49.42857142857143,28.0,86.0,89.4090909090909,36.0,121.25
2069,,52.345238095238095,11.75,94.0,103.80681818181819,56.5,138.75
2070,,70.79761904761905,33.5,114.25,96.22727272727273,63.0,140.75
2071,,59.535714285714285,27.75,111.75,92.14772727272727,44.0,126.75
2072,,55.82142857142857,8.0,90.25,92.5340909090909,54.75,153.75
2073,,58.07142857142857,36.0,99.75,105.5340909090909,67.75,161.5
2074,,68.08333333333333,37.75,95.5,98.05681818181819,62.0,149.5
2075,,58.57142857142857,32.0,92.75,105.2159090909091,67.5,150.0
2076,,60.035714285714285,34.25,83.75,110.04545454545455,62.5,141.75
2077,,60.80952380952381,8.25,95.25,112.86363636363636,64.0,150.75
2078,,66.11904761904762,18.25,99.0,111.82954545454545,64.25,149.0
2079,,66.26190476190476,36.75,87.5,113.0909090909091,66.75,163.0
2080,,76.27380952380952,16.0,124.75,107.56818181818181,54.0,157.0
2081,,83.35714285714286,46.75,128.0,112.63636363636364,63.0,175.25
2082,,60.20238095238095,25.0,85.75,116.5909090909091,65.0,158.25
2083,,62.404761904761905,34.25,94.25,116.5909090909091,53.75,171.75
2084,,65.55952380952381,22.5,112.5,121.5909090909091,57.75,190.5
2085,,70.86904761904762,35.0,107.5,119.0340909090909,63.5,166.0
2086,,64.04761904761905,28.25,93.5,122.6590909090909,83.25,177.0
2087,,62.5,32.75,102.5,130.8181818181818,94.25,182.75
2088,,65.52380952380952,26.0,117.5,138.95454545454547,74.0,192.75
2089,,67.88095238095238,24.5,106.25,138.5340909090909,60.25,179.75
2090,,69.76190476190476,32.0,105.0,135.5681818181818,79.75,184.75
