year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,0.0,729.0494013112716,707.5865261089689,815.4769436709469,819.4751969098256,855.5399188276298,866.941601738417,814.4778014098383,817.3701751697815,802.5135254771101,651.832486864357,656.1429646051672,780.0559441707439,781.3395011116711,771.3682005325156,776.5087036783514,738.5697772967487,746.0335174771094,807.9256973767201,805.2862863312241,793.8423042501263,743.1083405526003,733.9675634106259,720.625374475957,803.8032989832968,797.1121805262285
1992,0.0,703.2852512425632,685.5863478794715,816.2304711913364,815.2879162884562,916.4414947111011,930.7629864297493,829.5622233238626,835.1694876993427,820.2703613683161,632.0942145808324,637.5805403471882,779.7273611967455,780.5229385720809,771.1610916776808,740.1722246676161,700.5836122916469,708.6664549902073,777.337106322567,776.7721073536709,764.5614850078848,696.1167775369258,689.8158840305696,677.9573591810067,792.2482238419261,787.2602261505888
1993,0.0,676.6758313131443,661.8593215896367,793.5543549015367,797.2692243499414,891.6401089465486,909.1405931309987,796.4032617418334,801.4947848795076,788.6707831808387,661.499452884721,667.8855167413199,777.3679704885715,778.640096138229,770.9994269799763,801.7704488756056,753.0750871873727,760.331671181556,804.4705716393314,802.7775990736886,794.0493706959239,741.7959048344644,734.3420738318075,721.2083237957227,799.2745317237359,792.1876752418998
1994,0.0,709.7767729628574,689.5830871290048,790.0809466474875,789.9978736600265,875.9488050371502,889.0839805170306,834.2247171663405,838.853803050846,822.1832588695859,657.8533614472487,662.0395014620535,793.7601504289555,797.3495293852072,789.1582881323518,795.5747192259821,751.1086623718741,756.9350849094974,791.880933590591,787.7641659675605,776.7393664982098,763.4306137473104,755.8202607380726,741.8742741148012,827.9270610404026,820.3159053401298
1995,0.0,687.7132926473248,672.0797999279239,771.9155924211339,774.7280296407116,895.236018012468,912.8078812592217,838.3958505304743,840.0266314295448,824.1578813696535,637.43836171814,641.2157721986935,799.050191499394,802.6660227122791,792.3706261225734,787.1768672434723,740.324655119811,747.63440153536,796.6112384538219,791.625912121443,779.6960304683478,727.8597090896528,719.4897925929547,706.0276120185006,838.4499243827368,834.6018286712988
1996,0.0,753.0899990022365,731.6466868646714,832.4465902853674,834.1323223635882,893.6205508646178,909.1725903131501,837.0346911662225,841.2989748403975,823.4669337907633,726.433973075505,729.4701355225986,782.94731411011,785.4183619899184,775.8631862450152,810.9434347885833,768.0794969676529,772.7809530541579,766.1170814977829,761.7880063361899,750.632298578467,741.7422217926999,730.3374382790153,714.966793696985,794.4582016181821,785.5822627701946
1997,0.0,737.1969663152122,718.6807709459972,812.6873794256874,813.1285877876487,915.5547947582372,927.1545368223211,825.430049146828,826.2792597041437,813.639736700957,683.9556546783097,690.6997543250461,798.0566080468823,801.3632499344437,790.9889584979878,779.3614850566003,737.287137639416,746.1751730311221,767.1653216291777,766.2233537836478,754.1878973461021,778.5594528904223,765.7497008683986,748.2175518547604,812.5800120329086,801.7278286731539
1998,0.0,756.3649172078415,737.5487329210207,786.6243830889332,788.5089397321535,896.1008795973372,909.703094830006,807.7961390018277,813.312679908827,797.3131569784157,710.7143357082407,715.3144760304074,810.1942803213187,810.6479742362367,799.8055176629359,818.3841098040252,778.2907064459723,783.597473527261,836.5037151890758,838.6553077946817,829.7243335006192,778.4985522890768,768.2439148935271,751.1712738477527,857.3321735997652,854.8626847184457
1999,0.0,701.2875841832326,685.6196552624037,764.5588924709268,765.0975306453433,892.2016524044567,905.6186100531746,830.3191607812932,835.6149181281166,818.9140986057828,645.7183068607362,650.8104875273414,796.5765202227244,799.1779996708524,790.2475929624932,803.6894251476381,760.2046821677445,766.2744555469701,831.4824207981469,829.2910945809883,819.0717036928272,735.9502978071591,728.1305688967971,713.2232196002167,819.1107958887267,811.060766162761
2000,0.0,700.0642968035006,683.6557092571063,840.026008055255,841.5872889824884,882.3749567997083,897.4156230842744,819.8219555693559,824.3322838604663,807.9182679465621,678.6563216467716,680.5423906563014,774.6800569917364,777.2246481189102,768.4245325902793,842.9868095189483,799.4301106505004,804.3903200050308,805.9392579484397,803.7356534830217,792.0768185845752,774.5950404561111,764.6669389356109,747.761516288952,793.1491275147368,786.8223649681923
