year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85
1991,0.0,300.2314178239317,300.006374404739,404.63442946650156,381.31087173943195,349.66077556112555,340.6902025983863,255.16583389978194,247.79172834115377,-108.17771047063957,-109.57088453486188,-100.14467789533819,-96.68456483829027,56.94433748863344,41.04712157883489,-5.353946749567513,-2.274829445036403,262.39299869469426,238.1753182712426,-14.311742174975848,-16.808855895836132,-16.963862005538886,-18.47995170540139,-74.78309668119255,-65.82300606867875,-68.87416620709928,-67.62860064919175,5.995858562487001,0.812167673404474,-126.99877182761202,-132.27805572934813,-15.796397555209978,-25.245273311941446,-115.57069048921358,-121.50638550209123,-17.162368742893022,-38.75582271791177,-33.38734281194604,-21.94292615574784,80.57544567751177,-16.375584892998518,110.86770680723328
1992,0.0,307.12272348873273,311.2471324999241,326.0488117161718,311.64062589267127,341.6173955575747,329.305609258053,276.0193775498137,268.9933731798157,-128.85279142480886,-128.18155649944583,-145.9416790159554,-140.18368979572438,45.055121132981185,29.65295057925914,-25.84843967060317,-19.81517811273909,272.8263470201881,240.75913249267194,-3.77953623783651,-5.828464314305506,13.027237629216756,13.824904302014716,-52.7592890210484,-61.8696730957206,-47.00195766831041,-56.945571489039594,-11.78544949692241,-18.14032833312183,-112.66126274494775,-116.3860695987039,-22.935488050204185,-29.223886502130995,-70.39520390214273,-79.08459423126578,38.73918326811679,28.02337667958591,-55.2596305410035,-46.526684317348554,72.05774927524772,-9.44773823443802,104.56326648703464
1993,0.0,256.63956743001637,267.5459409832321,345.6078993593448,324.1844997188113,300.50780425987625,291.2454759251226,298.6160917397032,296.9502067385715,-137.18425367510235,-125.56461288338528,-125.78667118095325,-121.25870351536969,38.402667261034026,24.203382755185658,11.868771182657042,18.780440455611142,278.01050244830765,247.50545094578172,-18.520771185513468,-22.417961540180954,5.273227197711094,6.394986195502952,-54.867865048054,-57.55505780507201,-65.33590077864915,-61.66892366598097,2.9614074601366838,-1.342389224905105,-76.10756801617674,-85.10853107129606,-21.811011352666924,-40.73205199383813,-111.7901417625634,-123.74741089616009,44.72595417534308,35.89959296243239,-67.1797182236196,-64.71659968608174,92.76171142299188,-23.6742089837569,112.90136131534905
1994,0.0,292.10420671889045,300.70749176636195,336.97943499097096,318.76974671324945,305.6395574629262,293.63578363805215,348.483599853304,338.86252297572975,-98.11609302891839,-99.62263077820933,-114.7850739685772,-110.43063048077966,52.707648946120116,37.162610023708,-36.73557478446355,-21.859856118389303,268.4457329511743,241.47812959150383,-41.12449732304026,-39.45266014060189,-23.736293051532925,-19.427284274258454,-89.59586616019703,-90.44288230953782,-7.770941284518699,-5.90139664025719,-6.230828260474254,-10.356608934627843,-143.85415679961625,-152.7114416219465,-29.270274962967164,-40.563667050343724,-94.18566886842211,-101.88371578970475,20.51399643336731,11.492168604467793,-44.370017013988104,-41.04342949873251,68.79612669974256,-38.599094414107185,99.86082542631527
1995,0.0,282.2937606700682,289.2138297585454,333.3667011261117,314.9209796279665,349.1673917389128,338.19081081988804,297.80763291270955,291.3071907976097,-132.06563146308315,-127.35085868509236,-142.1719085488313,-139.18216160436816,53.39742667812402,38.494317799200644,-17.80779046763746,-15.416957827678061,253.84906499376234,231.04162400058578,-47.294184824667695,-50.837366000503835,-11.920276190420282,-11.49419650520872,-40.55736778965377,-39.044761957171204,-28.391119589298796,-31.640464444190684,-20.48120178580575,-24.781738081994035,-117.71685579776874,-119.15214425243789,-18.55163296580713,-33.227446227879454,-93.2591811222469,-104.4724821024788,16.7703094926693,4.24883100734985,-34.41410295950027,-25.257793933470907,76.87200394170918,-32.41919814875632,107.21979913388896
1996,0.0,282.0355632087967,287.62197352875216,344.1627605855397,324.76527214868054,227.3187411779425,220.71705823146374,317.34687281896265,314.66864041577014,-122.90230131708938,-116.87276306828994,-134.34921344343013,-125.3653192126086,60.08032549858149,47.49144875587706,-21.373613549385254,-13.961779787468345,277.2139065451484,242.65066068898602,-16.72261648161475,-17.051095803337603,-4.675054494795404,-0.5143325102292238,-118.43571358325948,-120.30323255509734,-66.97264563285353,-65.73093883302874,24.408697433459565,20.10694403809191,-141.5012790198649,-146.33116839070647,10.851273844172283,2.018408174186561,-119.29060670263243,-130.60762265249207,-28.06426964024422,-46.62112264115774,-59.725557955248405,-60.04146120322514,114.3470282268072,-10.582463022729598,110.35006053454248
1997,0.0,341.9135337099974,354.3527887846081,364.85289779979905,342.42475359077577,353.11069173970367,339.8940007231332,331.96962480275863,324.22951703311355,-108.98149264272922,-105.4288594742103,-132.91922953047163,-129.17057371892406,45.77661897056021,31.683531832172093,3.6077723821506424,9.335216171895127,276.18946910777004,243.41034618321373,-25.90778680848996,-30.602152606411778,-18.829312318241705,-14.301259519553923,-114.71650873519366,-114.43950607654472,-76.186960121673,-74.16281170553964,-4.149614935147383,-7.271831153688481,-135.7158157566496,-134.90426733170284,-16.07282793950651,-30.394103969867842,-96.5112509642895,-100.93690517891525,35.13703690996374,17.644619946480816,-47.47642747268503,-45.26252847605565,58.55642795320068,-32.803661054155896,102.63091366253684
1998,0.0,278.6607468959882,285.3806143451118,342.2640400833742,318.3801656263699,310.53174721349853,301.68995499541444,250.30190620117375,248.59771587840385,-121.88812755302865,-118.03000888104361,-146.79394309665145,-133.45918288507448,49.33589477891769,35.055242096133384,-7.109008981855027,-2.8285830634737295,280.9842337787338,250.4423611783683,-12.542513044946304,-14.401941282722419,-16.945711778011855,-12.465249969602837,-73.74339024434721,-68.04704849466327,-25.481243154096546,-21.82058853118008,14.151189518218871,8.533445744550022,-136.02733987741,-137.756649405811,-27.394821024754606,-34.5665490438563,-22.076139660499734,-26.974874896146275,-3.8014027362231673,-14.29474278777468,-71.76291178785164,-60.96898157949522,83.91170752750588,-29.988860539710345,82.64603501093518
1999,0.0,313.7961121866318,320.3025478859955,313.52253985962875,290.3774677271912,312.9843111440822,302.5837346631713,262.0660529650878,254.62591082500262,-127.03057890657044,-121.99703688194677,-151.9914126274789,-147.2167369815686,46.39779861176555,30.119818687662246,41.350476030335926,47.19338568338901,272.8573247475281,240.94077959424862,-45.19696354688722,-44.24132861396026,-30.169879433092774,-29.304836899445718,-91.78975102677168,-88.13191868359013,-31.730538583822636,-30.467781867935173,-15.831208648062102,-19.656949497844607,-109.35715786785431,-111.4692966131073,-34.65627508294074,-40.90361810448246,-81.44407675015646,-93.40369836390289,39.88273273423181,27.59062172553763,-29.378821313982485,-23.217762545915434,60.30061722724895,7.909670070468678,104.0471103866006
2000,0.0,288.94021961674014,294.97837195386137,349.68646236389793,331.786444928731,275.5229200784798,268.46400829739923,308.45157323866863,306.43144297480023,-108.66398219780649,-105.8984074454919,-110.79996046854887,-106.26473944677764,20.06223580432072,6.730528713550257,-2.9847457912161417,1.8844632745558556,265.34326101029365,234.2594748390793,-53.771711698565014,-49.79167602754899,6.5033516973747965,8.12262368698157,-100.23877419737107,-95.48925585517543,-61.493163973856554,-59.61901478515654,11.651599490159015,7.9304846591348905,-135.7179735884838,-142.7476773643342,11.892775013962023,-1.309820394220992,-96.93791662561398,-103.6091761490917,27.577925238301077,22.058716925643125,-41.65633621010545,-37.07855519641157,54.26947109493324,-5.168094679262936,139.88108040794714
2001,0.0,299.5036991611941,307.27919845113627,420.84806748094564,396.14073386835554,292.60084123500815,285.23241496437646,286.7014131963567,276.3706431554542,-101.99160995995487,-98.34699565183212,-135.3412147425206,-133.2086626457176,29.954167888056872,14.166073142369783,20.820308755128167,22.42140543712719,263.3709948325769,233.62441469642243,-6.808090988342997,-14.145004957326137,-16.107041873144908,-12.113737936911548,-29.163040538902578,-19.992741866748588,-104.01211403072762,-100.54688716364103,-9.50490985425688,-14.664196957598733,-79.57698696321518,-86.89576028331601,-27.049317128847747,-41.88128460972587,-78.58771620108382,-88.85665166538172,4.596899959631628,-8.585612754802355,-30.972945554354965,-23.097048717456346,70.45722829951637,11.162757247595778,108.92667152483159
2002,0.0,262.2823255880178,273.2884524979089,415.49290325530694,400.95272436632627,334.62435397286686,323.9179938561543,287.50718976620857,278.84259317254555,-110.96513594140163,-110.5554773229851,-135.2658743244897,-131.81971149244703,35.30388075320241,21.24844824045897,-22.17141452991359,-18.498923497023952,268.9632242457335,234.1809817365929,-21.695882123814158,-19.164068049918114,-2.391750581352767,3.874629841416663,-50.27113491609737,-46.21358973116401,-69.23021392427711,-63.962322381462855,14.13880000316226,10.28708292510214,-160.46459165544445,-164.1572907823263,10.08138355452661,1.4435268847266798,-68.30082796278418,-84.63050421599758,23.58399800984762,13.396102120788782,-47.400596653262596,-39.0369545536239,72.7915673642351,-8.479704197796423,94.3143518203459
2003,0.0,318.3514010987088,328.07210528610733,349.62811310231507,329.9681224586973,184.2847489664892,179.8263152412701,306.15736189546305,297.49324127846575,-134.49104938650225,-130.47975572576297,-139.097073467217,-137.43606547619925,39.59383088271932,24.66047862726589,7.623949523739839,13.904361639028707,274.8972137989773,243.76169708597558,-10.35910307324616,-15.492354466141023,-19.053467572009026,-18.472334647373486,-103.93890739422443,-107.11533340654171,-44.108288830146876,-43.70934839164772,6.425361021913432,-0.46691640542019286,-97.91095707934551,-105.74602802410891,13.760937089790673,7.811796788355423,-101.78251014209661,-109.53491142704195,9.336735213456905,-17.08449851061914,-106.09392688414164,-96.32129119674698,71.74965203077977,-20.098895980266434,96.42096200985623
2004,0.0,311.2208620630017,316.3041798558311,349.60953904549626,325.6140142249963,278.3214392263523,269.92303752814837,305.421386318774,302.49467809978535,-114.32426144675173,-109.42911635443409,-124.90660164424321,-123.0660651653061,45.79853595662962,29.741094479113485,-14.47404305813211,-10.482122683054172,261.33707575742585,236.66985857957422,-10.652053654601445,-11.351612802045906,-12.436693700216551,-8.146693711074136,-98.14923216517468,-98.09657806761027,-109.54416942823468,-102.05279658142297,8.627346711667428,4.956171134864576,-97.24070681338412,-101.82611884789185,-15.529546917646144,-29.46792641140246,-84.07736908791355,-93.04789243335063,30.144387217027543,15.303903652361896,-61.10782055073605,-54.62237503082838,82.65854511724672,-31.468211849190084,95.25637304947156
2005,0.0,280.5065231866262,289.8529658300815,311.66819499720583,293.99079454148296,330.86881522005916,317.32063548503965,369.3210431877991,363.4810930248344,-147.67121145881094,-137.73434077974912,-143.5988025808948,-142.40925697840635,55.0591364602077,39.775199476510466,21.715706949221612,24.916549548875764,274.1981621352189,235.58519056643672,-2.931178049262712,-2.704325310066679,-1.2958834942085105,1.914122993654587,-21.895904220286866,-16.637245367272158,-19.81190315105789,-20.059384707623053,-1.2465837677394802,-3.094271008921737,-117.00824751266168,-120.57490508939213,-21.179915354338277,-32.972992897519134,-109.27716333618184,-118.70825685278862,64.62824639615656,50.21822696722336,-16.83173022663084,-15.123312893866114,74.32411586953879,-16.578093298715885,79.71561905374085
2006,0.0,297.30273509547374,283.8401958713166,311.82374399552515,316.6396720226398,338.83772803293067,305.6460171762462,311.03304258944866,334.95785877967523,-104.82915113576973,-94.40813544177843,-134.1044574583101,-129.6817800753155,34.115673764129156,39.5205314536521,23.48057376333645,15.511495739769089,280.93353614229136,231.0731234802687,7.4028139796402,0.9632164274074739,-9.464338678442346,-32.083790362987315,-47.92751520614411,-41.48199660023772,-57.888758977089196,-37.408414651209455,4.778855539798769,-7.950227777868349,-73.15652070894237,-143.4411902063879,-21.95144527248135,-29.774493320703073,-42.97135993268694,-142.81463034761464,21.820074465080666,-1.510534282010667,-43.00360359710055,-13.575366669780351,71.56969337217515,0.22865731213278195,89.64054648288845
2007,0.0,260.5834711637385,282.79986950695195,291.8571901928347,335.8477873430534,317.4341336330897,300.6736683705243,307.84622832884344,305.6533492668138,-133.52244234369516,-123.2195912152614,-112.88613627792051,-126.47468946173365,39.574096486261055,38.311280655636665,-22.950813554562387,26.68563935277075,272.3163697245719,243.10004911031922,-24.434486981250416,-30.635081935592325,-21.12742728672663,-30.8384577811878,-47.79662508516401,-121.29621681517892,-25.990548696844257,-70.88629094845203,10.834333446444475,-22.77781484419893,-87.01194781016636,-116.29727818013248,-3.089980779170787,-46.33359355744881,-105.28613601724214,-81.9431221538257,5.429345108076745,20.987339517974533,-7.3624178014820245,-11.573469576996558,61.083687046041746,30.08852986446084,123.29252426951689
2008,0.0,238.85877035155033,262.3517734728176,361.4843472028626,343.82292808220944,246.47082241986624,256.53972696249747,336.06014105113536,265.2461098019507,-137.00662574952935,-144.99146824672493,-130.49387897091322,-143.77939408727457,25.205101545442062,39.06283348009697,-2.754635289640305,-3.5656535487041765,254.48376935292242,241.17876843433737,-22.620924166697023,-25.33850558345989,-28.911259191571617,3.4729264497024133,-77.71744799771716,-167.23044770530373,-26.714800103674975,-14.385218548683156,-13.081639391908539,-15.197335745177043,-85.50186843293648,-135.39473540599772,-1.1867925437387612,-27.809442194482244,-90.41876607485358,-70.54539354733913,28.513207502380965,-12.232510360379138,-82.28562129062072,-76.46076709011595,72.30744030111146,-10.01231252221919,103.45956664442281
2009,0.0,272.5341948670949,332.1814239949652,333.88057411933625,292.74749405354305,221.23657534075863,290.777490423255,274.11774035476446,274.9190913768914,-106.54026223020912,-124.54911182964008,-150.62589642954015,-100.79888672264474,51.111121541393345,34.29758338351667,-5.435050766127802,11.180856124966112,251.59700535143895,242.63651549282872,-26.054935497090696,-23.935582389157616,-8.372936591734174,8.799956188561282,-92.66602123652467,-41.43973730765333,-18.81214721040294,-44.446491006346605,5.600700104963153,3.963252558348586,-108.13378156006115,-168.4688455514131,-14.57434673299997,-40.97425563394495,-64.58186749101822,-123.50194112746783,-5.389294087567691,-28.09649602396803,-50.913951832503585,-41.93336677580555,79.75301294779524,-17.759537966013454,59.675027888619184
2010,0.0,278.5154398014464,287.2947540497363,309.11934870890354,276.81166825143805,124.57603759011042,160.99477311852826,303.64574873283095,316.9380122567087,-121.6271746548316,-108.88592934755559,-139.68694872282356,-125.34909613861828,47.462413705262975,18.10416240952452,16.961203186714442,-13.455025316428646,244.53785553015655,231.47964077715528,27.597288152360534,-26.41194810618049,-0.7182027316549693,9.116453575364517,-79.15424933500913,-34.81394836965251,-49.85457705370379,-12.582429302995365,7.73082995380355,-2.5332340959374733,-99.38636355884842,-190.59355003534813,3.4182107122340994,-7.042872823752077,-117.15261940753271,-145.95267479138,20.593574058647732,-8.219430983181383,-33.0566558600824,16.520581162937333,97.74167705944933,-13.096745012266183,109.9305105602387
2011,,310.1040202258896,270.29622622037857,281.6588183326476,311.6547418243294,242.84548424927996,300.5155870365615,246.67719520996326,245.59708734254474,-130.9722248951308,-114.41036788833537,-124.1534425878549,-132.87779995429264,34.57064731175058,38.398574799542644,-13.884430725279572,-21.91126536208276,248.9057805293736,238.7709867350992,5.247227540457402,-17.682189249433577,-12.408746515313055,-16.57130365483181,-53.53805727392228,-74.79112319048738,-52.0303113921824,-49.20634800754715,16.582607835418912,-10.236898598188759,-73.85917198517939,-67.27105610501542,-19.154962627779355,-26.459624521438627,-49.28159850688451,-127.97750158965528,29.02307421922501,-23.37830674985571,-49.952682920306415,-41.043634814730126,87.13887417912224,-13.136212674360877,103.14489991108519
