day,mean,min,max,var
1,1.2246745706636863,0.7515056538653844,1.6459204018587377,evspsbl
2,1.2145133334104798,0.8312507416485998,1.5595276844848986,evspsbl
3,1.1996319405302645,0.8136507000922587,1.6446444240228848,evspsbl
4,1.155289989710976,0.8313401029998784,1.6036400848290557,evspsbl
5,1.1273941693382374,0.8087492625114235,1.5484068220100844,evspsbl
6,1.1486155656048354,0.8162252533992026,1.460196458513477,evspsbl
7,1.1465830425170116,0.889958296470422,1.493596394806726,evspsbl
8,1.1415071241995782,0.7399289371867839,1.560597895061394,evspsbl
9,1.1091924552317824,0.7204931547396416,1.560111468382493,evspsbl
10,1.0714780629715046,0.6933686293944994,1.349523037742026,evspsbl
11,1.0320038080365006,0.6738104540912963,1.371595391286756,evspsbl
12,1.048758635363359,0.7757770143789731,1.3413924564570838,evspsbl
13,1.041556107383413,0.7291873282883453,1.4683156371041342,evspsbl
14,1.0214229635098835,0.768840784314727,1.4124357773242957,evspsbl
15,0.9867823260513207,0.6533478419317533,1.3746044913863373,evspsbl
16,1.0252913330370224,0.6470795227097498,1.2750586929020995,evspsbl
17,1.0631509756412174,0.6567105976226189,1.2894197369735863,evspsbl
18,1.0506730107652251,0.6389268231852616,1.3192704883248985,evspsbl
19,1.0037488970738162,0.5346476830155416,1.305842379307339,evspsbl
20,0.9869464785708615,0.5834231380188694,1.335108840164829,evspsbl
21,0.9574002475549809,0.6228630196037795,1.3970713199530094,evspsbl
22,0.9420163300238268,0.5828982591157975,1.3619391780164563,evspsbl
23,0.9695793424054379,0.6900832979015017,1.2493821533650462,evspsbl
24,0.9629220872295119,0.6179134174774691,1.194556107922862,evspsbl
25,0.9539783109944625,0.614148983722187,1.1700963518905418,evspsbl
26,0.9606048557469051,0.5943827804939625,1.1718238920365422,evspsbl
27,0.9786527112037892,0.6996415138008892,1.393345132905323,evspsbl
28,0.9517339160192554,0.6021877319850576,1.2825339752646596,evspsbl
29,0.9138894142953295,0.6250933199941469,1.1942435812706846,evspsbl
30,0.8868992412986956,0.6349031893029202,1.1006412990817114,evspsbl
31,0.8818265549715765,0.6508567089494239,1.118605548920696,evspsbl
32,0.9001223464389104,0.6201815436385425,1.1301037224415706,evspsbl
33,0.8865016185100081,0.6247417678001648,1.098415926113799,evspsbl
34,0.8814825926232164,0.567478366921449,1.0991030546999352,evspsbl
35,0.8754552615962238,0.5713645508780955,1.1833205015391792,evspsbl
36,0.888504039216256,0.6118123243437882,1.2153853159010368,evspsbl
37,0.8989677231001888,0.6736107072279623,1.225408229298589,evspsbl
38,0.8969779612214108,0.5167426196401699,1.254782354760877,evspsbl
39,0.8976525496760622,0.5871998065906228,1.2625037435421256,evspsbl
40,0.8677399462381494,0.5658596644724574,1.2744659162181151,evspsbl
41,0.8737250651828323,0.5347529905048376,1.3014200970045011,evspsbl
42,0.8993770184415878,0.6711561421128842,1.2317849238041343,evspsbl
43,0.9025511023244899,0.604575324046741,1.2157619799400252,evspsbl
44,0.9239515192741398,0.6800644410939158,1.2033314562049702,evspsbl
45,0.9363922323788115,0.6647876016151615,1.2148465488780764,evspsbl
46,0.9210575833658509,0.5579796505844924,1.2319124076945434,evspsbl
47,0.8764241725378655,0.5822409602634226,1.1883423419296202,evspsbl
48,0.8566134219199363,0.5854654800748027,1.1253874989512398,evspsbl
49,0.8809184243717996,0.5394154150977678,1.2433752834200962,evspsbl
50,0.8726242359009533,0.5734007219444313,1.2104231365617775,evspsbl
51,0.8768248907196433,0.6278978633148791,1.1890268001733064,evspsbl
52,0.8634871589089399,0.5371229258753601,1.32180239424162,evspsbl
53,0.8393708780905594,0.5161158092060647,1.1715859987824313,evspsbl
54,0.8899894193684367,0.7032832014769183,1.1565749513988395,evspsbl
55,0.9091712677058352,0.6147677582471693,1.1980378093529693,evspsbl
56,0.8730970812765816,0.651811328854927,1.1427471320691205,evspsbl
57,0.8899362163765872,0.631861105704888,1.1781012953188992,evspsbl
58,0.8797310845933635,0.626398202948223,1.268811690624423,evspsbl
59,0.8881600754752762,0.6977544549071271,1.1741877278172475,evspsbl
60,0.8929242887192008,0.6410853642504434,1.2737263260873997,evspsbl
61,0.8886882288857334,0.6470025953272288,1.2858158418471044,evspsbl
62,0.8788505118591539,0.6143998778867197,1.2732295823578983,evspsbl
63,0.8817483552735347,0.6020251192622355,1.1919814970364366,evspsbl
64,0.8862863567041074,0.6837129918974827,1.1682520304621966,evspsbl
65,0.905115435260543,0.590314197734195,1.1007023179436106,evspsbl
66,0.8987696925409892,0.6304774739672969,1.1630990283684641,evspsbl
67,0.9071650702327877,0.6906580269032125,1.1663644001938602,evspsbl
68,0.9533097762375315,0.677794031527736,1.228496215527101,evspsbl
69,0.9536409731780003,0.7387310833715798,1.161097589661097,evspsbl
70,0.9309865044901199,0.7108475193786348,1.167258972640272,evspsbl
71,0.9275054757451004,0.6105183298576193,1.2390136110282841,evspsbl
72,0.9601951388609856,0.6787914155674071,1.2628886948639533,evspsbl
73,0.9589920150083148,0.6973324912397548,1.1932079119393302,evspsbl
74,0.9506846757547147,0.7191363254023485,1.1674108937760415,evspsbl
75,0.9680124221049023,0.6932088845728327,1.2397975222347368,evspsbl
76,0.9884145078055708,0.7725443328150179,1.2648055662041426,evspsbl
77,1.008146595383487,0.8169459568386037,1.1951209311397817,evspsbl
78,1.0305990892931647,0.8193421747858981,1.2182742440252265,evspsbl
79,0.9965207305190912,0.7889870922427971,1.2672182935997345,evspsbl
80,0.9817336529900805,0.6859372741141303,1.1688697308659286,evspsbl
81,0.9869869980446272,0.7780604103141553,1.1652682698702743,evspsbl
82,1.0355391813444026,0.7882399384360643,1.2778323938774152,evspsbl
