year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2020,1320.3328119963653,1321.7372764658246,1321.6434087586115,1336.0406205925087,1336.3323962970671,1339.728721766407,1382.9830299325574,1330.7290419629014,1337.7205679374597,1350.8795692018887,1333.8354260829108,1327.5992597289362,1321.281557171389,1354.104813253244,1313.9001939054035,1358.662683738221,1311.0006099141915,1335.6521307772396,1321.1811531416095,1342.4053723967907,1334.886953361302,1326.4435789454124,1324.2218448886006,1320.413158495771,1343.622549456316,1336.5884071704425
2021,,1307.2843819237837,1318.3393962946895,1334.6194036066458,1342.0170896183452,1314.0221722495758,1417.5110346021233,1327.3308576115703,1333.0845239556836,1354.434968585382,1343.7069871284034,1330.497715658565,1329.7376293809778,1331.2566736728172,1264.5020457865762,1395.1105694310554,1278.0302372972233,1305.4354484103012,1297.3706008631466,1404.4971894866133,1355.3293349588773,1296.871044808584,1346.3092968018682,1296.1200895370855,1372.9489392587916,1299.4548673765294
2022,,1308.8208712233072,1312.8301741736918,1345.8004847957534,1346.3110064341497,1335.2398959589277,1425.1108131253945,1333.6924249221336,1333.0061619174032,1353.748595610152,1383.6998195101974,1345.8593959798386,1301.7696120983462,1300.2268896859441,1286.3653150494188,1383.1963037853536,1271.588776968266,1340.2996555057439,1298.740555747316,1366.7005554837924,1382.1850685605084,1298.7045790771472,1351.6600933823636,1318.800557304935,1376.9007630678193,1368.9816864300228
2023,,1326.1196185833728,1328.7534245864208,1340.9861436108458,1348.745517274511,1327.1542548865264,1433.946640114744,1361.5701805789984,1361.0146903168827,1365.1312224986475,1381.3246994865385,1345.7271697335548,1360.565287416152,1285.5845722166328,1274.5349054859041,1386.5107280723234,1311.9204241201435,1364.0000411767153,1281.5257848717351,1358.5488236594865,1348.2039094939137,1318.3936505515987,1377.5893675782147,1278.8292228300324,1343.5954049279442,1305.4333711236852
2024,,1328.864286747916,1338.967008112641,1323.9340334282301,1330.203518193918,1380.0840331011523,1443.306006993485,1304.6195100545756,1324.2607778570346,1368.313621559824,1338.8683893258,1314.4637009488724,1302.9252783603972,1327.382897944492,1299.9735334078684,1386.5700120899482,1294.2470500606232,1328.4204498857657,1277.2070652698028,1338.988008799641,1349.0937936959947,1329.3916297763078,1344.5779044356946,1307.139280199425,1375.9998867222216,1310.5350696956684
2025,,1314.7486630162798,1323.4005503503029,1338.6719076690465,1320.6178598574816,1336.1011803237982,1413.6036648196734,1366.7106758928373,1343.1128427060669,1362.1411678683285,1371.3382876372111,1348.9380975095007,1292.9985597578554,1331.3605593890572,1270.958644281187,1373.595055963732,1264.2847880634065,1352.6225412659053,1295.8904704426564,1361.0373341806328,1356.1006643977282,1322.612131284333,1317.3120333589175,1328.1868905747026,1383.8321647413832,1298.5727645547229
2026,,1341.178048221456,1293.9511373515961,1348.800038338203,1377.9625532637165,1368.2748075254965,1420.579396417642,1335.7700565520804,1309.4919798825806,1366.8022263290206,1346.960835246624,1352.096554302479,1319.3455671649863,1341.5934622937289,1262.0875125340044,1373.3303441127703,1288.4981806997957,1342.562142641729,1315.1667352025327,1365.2163740173517,1384.1477982644253,1348.6677730646536,1355.3838837355236,1308.3110091117935,1385.2182303097338,1359.7391993648237
2027,,1301.0819998243358,1329.325006729938,1321.6215684678773,1344.0735264445927,1334.8817025992073,1421.9283008510406,1325.9894132337843,1340.6653090422758,1397.2566670252513,1350.0992383207142,1348.414432322527,1338.667522634933,1357.8093469434002,1285.200496469783,1390.9446446882907,1291.1779889256347,1330.4478011816336,1302.0582110481043,1377.0072710536485,1360.5622419088857,1334.7334814128499,1325.1457485517844,1307.7139319720006,1349.1217670514286,1319.5478084440326
2028,,1322.3288841317706,1334.311045475443,1322.1338588138037,1351.2825892950063,1353.5944650339513,1395.4398578099888,1350.4554844709148,1322.3250038189547,1365.949518905166,1383.8325930622896,1342.9620465976636,1332.1161967044034,1352.8305750519994,1316.718819495193,1348.538077533399,1284.2468686635968,1344.0293455738426,1298.519881986585,1361.235401250714,1351.2144966090561,1320.5155663031912,1335.1614978407733,1294.312520204211,1366.6158692128938,1282.7351830009843
2029,,1328.7148209609018,1311.6106321898924,1345.4460548475256,1385.5384033699927,1387.8080451618496,1387.1121475786417,1341.7449105090238,1353.492026416784,1384.5263041867477,1366.1409949849558,1347.9094042032707,1327.0032600452719,1320.710026741589,1332.4419129917546,1368.0231911432643,1267.2536243224054,1329.0174561429528,1306.4332787512308,1378.673136639167,1353.231883641916,1349.8825108911221,1305.386658671056,1301.0161844931283,1358.0538246330593,1335.0533811133155
2030,,1313.8732298124382,1345.110743034066,1338.7520379655973,1362.3777227585063,1378.3192454236712,1459.8843234919764,1338.3553203878555,1325.8694449953907,1371.803001316745,1394.4477193245016,1339.6598440355344,1329.4837570845034,1329.5903014582466,1275.8741915708224,1420.5216274971172,1259.3222664116956,1305.4657062684676,1301.5723901108297,1341.689524512378,1365.5952896295053,1296.2797143753173,1368.41312848683,1318.4481237547025,1359.9662281673668,1331.9315826783907
2031,,1322.2508376008836,1343.5356717577429,1326.0594656380345,1356.1989978001159,1395.691322123579,1388.7431970670873,1341.1593036277216,1293.6077566517276,1378.9598568502684,1362.5276335499002,1369.0622144139813,1315.4113576218888,1347.590806098884,1258.0061334429604,1399.8885562145235,1247.4989582813866,1336.8327642722516,1303.778436492828,1366.6374056344446,1341.6454006134197,1320.627799385214,1325.7932356307995,1303.236993212287,1348.8835801659498,1346.8034721284878
2032,,1336.9433916950013,1338.1703219790866,1355.6891173310005,1345.7462249727575,1328.0400614200714,1459.079648283656,1342.23141080804,1301.9311528469425,1384.7446407884806,1367.253630974631,1369.3732748807545,1336.9152438940448,1371.233559296829,1283.2519959552874,1419.3441420856632,1287.8442434199133,1373.3256309568592,1298.0504811785906,1365.2632655262178,1358.3922407280565,1344.8309981018747,1304.1500156865554,1301.010222054767,1354.1414937983852,1378.0887787262716
2033,,1313.2792575281762,1349.3506947059236,1320.362433752787,1352.3841941377925,1359.0110026994728,1418.833050403312,1354.8475863152023,1345.1919387784164,1368.1936314633822,1361.775369422381,1352.4795634427533,1328.1812997256386,1328.1999112721749,1290.3419479275312,1420.263277904344,1264.3962657523357,1340.289892763616,1268.5247651433583,1411.9725421414585,1433.9456999712581,1317.952848504523,1353.8266353320182,1293.250754175127,1357.5049528547281,1258.3259674331352
2034,,1308.285373606699,1342.357527536696,1353.9768677833263,1348.9784716182144,1337.265341764977,1453.398220242884,1328.3057217196013,1358.5385433283948,1377.4137891455525,1392.1406947302014,1339.8491232086574,1351.4210253120875,1305.0128608078498,1301.7264371117196,1371.3533723324535,1253.1260619760817,1320.988120220803,1256.97849331877,1386.404331783098,1388.7242771821855,1339.7158241704683,1356.7294133062474,1324.99869107058,1379.028513889438,1356.6623294730575
2035,,1319.6331840233522,1367.7156701867593,1347.716982308942,1355.1181969367656,1388.6751003712316,1390.004681349276,1348.1852946869694,1347.674969621543,1361.5975688251735,1376.2592468027806,1345.87920030371,1338.7987696741507,1305.907124898199,1258.3904892835362,1400.5868101965789,1254.0605187090564,1287.0427868170655,1272.4461904328632,1376.2214836546102,1361.233754901511,1313.080788750844,1311.577858573998,1285.7448237438646,1339.817955308519,1322.5344854193768
2036,,1342.4380394955904,1353.094590007946,1350.863397656337,1360.9233065941953,1346.2823603322227,1425.0471049428784,1336.7898375251225,1320.0232135736512,1379.0285123265253,1349.3031200168298,1378.2759793951986,1337.791201338457,1315.9528251407478,1230.1990439121896,1401.7283782612924,1279.303341099866,1321.4056268285763,1296.581117634978,1389.5922583627728,1348.6104696500793,1326.7783913035582,1292.4814084928482,1318.1393312214198,1378.5990291512007,1312.5602468569775
2037,,1312.5636741957815,1341.4822693668073,1324.4332947648788,1373.364533903267,1381.8308619346801,1449.5107954124587,1338.6718223792807,1305.76378868871,1392.8323400306504,1357.1615336384614,1371.534179910773,1367.986647932013,1355.1163423912617,1268.6342118898317,1393.503779910149,1275.4298068660553,1333.9741981703642,1294.7753950000742,1402.0340014164412,1369.6973042135928,1302.6556533753633,1337.4353398455667,1306.9512791527732,1357.5662200845704,1340.3730236819595
2038,,1343.8634490939555,1314.7669784399511,1344.3501233885715,1346.803150201246,1357.8005042312645,1410.7444858399924,1350.101730347505,1345.248518657663,1372.8627922792202,1357.6145737551956,1360.3459197896714,1365.589105622188,1324.7118094917673,1290.0375099049875,1384.6737916734428,1249.1743864052428,1332.4122820489956,1303.0988654792336,1374.4079394064074,1381.9977271441403,1313.5105098117874,1367.5176411605553,1312.7506314097598,1368.7579805773112,1326.7033888110318
