year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1981,0.0,-63.29166666666663,-48.04166666666663,-115.79166666666663,-128.54166666666663,45.95833333333337,53.20833333333337,-118.04166666666663,-8.791666666666629,-111.79166666666663,-109.54166666666663,-93.54166666666663,-86.54166666666663,123.20833333333337,98.45833333333337,-43.79166666666663,-54.29166666666663,-114.79166666666663,-122.79166666666663,391.20833333333337,273.45833333333337
1982,0.0,-185.79166666666663,-171.79166666666663,84.45833333333337,35.95833333333337,-104.29166666666663,-110.29166666666663,465.95833333333337,442.70833333333337,52.70833333333337,32.95833333333337,-106.29166666666663,-128.79166666666663,-116.04166666666663,-128.79166666666663,50.95833333333337,103.20833333333337,-231.79166666666663,-238.04166666666663,168.45833333333337,102.45833333333337
1983,0.0,-71.79166666666663,-38.54166666666663,145.95833333333337,122.95833333333337,337.45833333333337,289.20833333333337,3.2083333333333712,-2.5416666666666288,163.20833333333337,107.45833333333337,-156.79166666666663,-163.04166666666663,37.70833333333337,70.20833333333337,-153.54166666666663,-152.79166666666663,1.4583333333333712,-20.04166666666663,18.20833333333337,27.45833333333337
1984,0.0,26.70833333333337,80.45833333333337,-247.04166666666663,-301.04166666666663,-2.7916666666666288,-5.291666666666629,-32.29166666666663,-16.54166666666663,-214.29166666666663,-235.79166666666663,220.45833333333337,60.45833333333337,-253.29166666666663,-265.29166666666663,-93.54166666666663,-77.29166666666663,-229.54166666666663,-249.29166666666663,-394.29166666666663,-398.54166666666663
1985,0.0,-76.04166666666663,-49.54166666666663,-220.54166666666663,-214.29166666666663,-192.79166666666663,-200.54166666666663,-76.04166666666663,-61.54166666666663,-15.041666666666629,-14.791666666666629,-250.29166666666663,-249.04166666666663,171.45833333333337,153.95833333333337,48.95833333333337,95.95833333333337,-5.291666666666629,-25.04166666666663,-89.29166666666663,-110.04166666666663
1986,0.0,-117.79166666666663,-78.29166666666663,236.20833333333337,190.95833333333337,-88.04166666666663,-94.04166666666663,-190.29166666666663,-135.04166666666663,8.958333333333371,9.958333333333371,209.45833333333337,249.70833333333337,-186.04166666666663,-217.79166666666663,8.958333333333371,-0.5416666666666288,-40.79166666666663,-25.29166666666663,168.95833333333337,151.70833333333337
1987,0.0,158.45833333333337,189.95833333333337,-62.79166666666663,-85.04166666666663,-235.79166666666663,-236.29166666666663,-282.29166666666663,-277.54166666666663,96.20833333333337,30.95833333333337,-83.04166666666663,-71.29166666666663,272.70833333333337,244.95833333333337,-179.04166666666663,-151.79166666666663,236.95833333333337,200.45833333333337,-89.29166666666663,-117.04166666666663
1988,0.0,109.70833333333337,130.20833333333337,-49.54166666666663,-116.29166666666663,257.70833333333337,268.20833333333337,-66.79166666666663,-56.04166666666663,14.708333333333371,4.708333333333371,-166.54166666666663,-174.04166666666663,11.458333333333371,-11.041666666666629,57.45833333333337,35.45833333333337,-182.79166666666663,-199.29166666666663,13.208333333333371,-112.54166666666663
1989,0.0,47.95833333333337,66.95833333333337,-40.04166666666663,-73.79166666666663,-295.04166666666663,-295.54166666666663,-163.29166666666663,-155.54166666666663,139.45833333333337,113.45833333333337,-44.04166666666663,-42.79166666666663,-46.54166666666663,-58.29166666666663,-11.541666666666629,-27.54166666666663,273.70833333333337,227.70833333333337,-139.54166666666663,-159.29166666666663
1990,0.0,90.45833333333337,141.45833333333337,0.7083333333333712,-64.29166666666663,94.70833333333337,91.70833333333337,264.70833333333337,270.70833333333337,-82.54166666666663,-72.79166666666663,118.20833333333337,71.20833333333337,-248.54166666666663,-226.79166666666663,322.95833333333337,344.20833333333337,-97.29166666666663,-111.29166666666663,169.70833333333337,125.45833333333337
1991,0.0,-81.79166666666663,-30.29166666666663,-5.291666666666629,-36.29166666666663,-68.79166666666663,-75.04166666666663,194.45833333333337,231.45833333333337,2.2083333333333712,48.45833333333337,54.20833333333337,47.95833333333337,46.95833333333337,18.45833333333337,-48.29166666666663,-53.54166666666663,-31.79166666666663,-31.54166666666663,101.20833333333337,85.95833333333337
1992,0.0,10.458333333333371,51.20833333333337,-153.54166666666663,-157.04166666666663,-351.29166666666663,-330.29166666666663,72.45833333333337,75.45833333333337,354.45833333333337,358.95833333333337,1.2083333333333712,36.20833333333337,278.95833333333337,214.45833333333337,10.708333333333371,-19.04166666666663,367.45833333333337,332.45833333333337,-104.54166666666663,-127.29166666666663
1993,0.0,76.70833333333337,148.70833333333337,127.95833333333337,70.20833333333337,131.70833333333337,81.70833333333337,47.45833333333337,79.70833333333337,90.45833333333337,66.70833333333337,164.20833333333337,122.95833333333337,-109.04166666666663,-122.04166666666663,-83.54166666666663,-56.29166666666663,45.95833333333337,-0.7916666666666288,-49.54166666666663,-82.04166666666663
1994,0.0,111.45833333333337,132.70833333333337,-15.541666666666629,-72.29166666666663,-61.04166666666663,-102.29166666666663,441.95833333333337,456.45833333333337,62.20833333333337,19.45833333333337,48.70833333333337,12.458333333333371,16.20833333333337,-20.04166666666663,-98.04166666666663,-88.79166666666663,36.45833333333337,12.708333333333371,122.70833333333337,156.20833333333337
1995,0.0,114.45833333333337,159.95833333333337,184.95833333333337,148.20833333333337,8.958333333333371,-1.2916666666666288,-206.79166666666663,-179.04166666666663,275.45833333333337,239.70833333333337,-189.79166666666663,-225.79166666666663,159.45833333333337,131.95833333333337,-90.29166666666663,-86.04166666666663,-103.29166666666663,-96.04166666666663,63.20833333333337,49.20833333333337
1996,0.0,-104.54166666666663,-101.54166666666663,-75.29166666666663,-93.04166666666663,-101.54166666666663,-161.04166666666663,-180.54166666666663,-162.54166666666663,-208.29166666666663,-217.79166666666663,-4.791666666666629,-41.04166666666663,-145.79166666666663,-144.29166666666663,44.20833333333337,57.95833333333337,106.70833333333337,67.45833333333337,-106.79166666666663,-104.54166666666663
1997,0.0,13.708333333333371,93.45833333333337,-3.0416666666666288,-27.54166666666663,-191.79166666666663,-196.79166666666663,18.70833333333337,49.70833333333337,-156.54166666666663,-188.29166666666663,8.708333333333371,22.20833333333337,187.20833333333337,119.70833333333337,40.95833333333337,33.95833333333337,-257.29166666666663,-274.29166666666663,-154.29166666666663,-200.29166666666663
