year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
1981,0.0,199.59976645656025,-266.9766406784985,930.5026953866445,189.72282584384268,-233.94978769626437,918.1949337155409
1982,0.0,199.3684443502829,-388.4790640894096,922.1505501472194,177.5172427478259,-367.33802563126574,937.8754152105445
1983,0.0,183.11469078149298,-271.27629292030247,1111.0757155500478,203.56298608360737,-245.51229131170152,1129.224139115592
1984,0.0,164.79322849889462,-330.15893759230005,811.2639262739608,172.1919552032572,-324.88927756424926,837.8401744039352
1985,0.0,143.1455043188195,-420.43939674454725,805.5676004532642,137.51735955081676,-379.0511478132506,835.3231175705519
1986,0.0,178.74143303448074,-387.47933086619935,886.646473393691,185.07818699295922,-321.6670814459104,860.8599638268454
1987,0.0,142.85288821793603,-440.4487083211825,777.5078669469423,151.3976955260621,-434.8302559059865,793.1527382191184
1988,0.0,153.71969445531974,-415.92965453589204,1074.6353786061259,139.3708828435413,-377.259480906853,981.6424455371896
1989,0.0,162.50923631468572,-275.0930076913468,767.5710724361862,164.74316192292198,-300.18111870960075,783.3821970557148
1990,0.0,144.93138388839648,-469.73494358185576,884.3506459509852,144.53294879079837,-461.907378554806,900.0446277510925
1991,0.0,179.77858802906812,-446.88354714639684,1068.2041269242916,190.94127442644393,-335.64420480417164,1097.3340024326253
1992,0.0,124.585015587663,-462.95750007981394,888.0665204089994,130.547788333228,-458.9259205988898,819.9415977185694
1993,0.0,171.2427638951856,-337.08756049171336,1011.6874849351366,164.7702570200425,-329.2906890653817,1059.8091662609086
1994,0.0,148.33695336431325,-463.4584269338194,1180.2884206154747,157.82038530005866,-437.2649792610846,1147.4201014927473
1995,0.0,171.53243302877772,-423.00372273657695,1043.4837640683616,173.47674627635942,-396.08217082647025,1039.2447639738104
1996,0.0,190.91369648847098,-320.17887094582113,898.7480519583864,175.50536050486215,-291.18815778624014,888.2229956299713
1997,0.0,145.74656186978424,-384.1698905469784,906.0975550651942,151.77215052547945,-305.80970405659315,894.2566462878068
1998,0.0,187.17149953383742,-375.71388024901705,1170.9601553774119,207.96797644275074,-300.67975573611375,1231.084204038355
1999,0.0,159.09791973403333,-546.5195600522965,1089.5403146962074,175.87922846733255,-427.95950082614206,1127.209427501479
2000,0.0,214.35322696426232,-325.9365795177765,1174.5779080365671,213.54579128240718,-268.2337418402823,1170.819482959193
2001,0.0,185.5202299157579,-415.5390599454033,1081.497482704928,184.10686052529746,-318.9751287560655,1115.939955661476
2002,0.0,178.93174452755352,-508.0606845903062,933.0620349822714,190.96349994801992,-496.81208743574757,959.2079063375261
2003,0.0,200.53537371427578,-385.504715087685,1030.7220375428583,192.84139295048178,-321.98469657391854,1065.89572636111
2004,0.0,184.6917679712459,-406.6281232976353,1052.354666533808,179.96279580539024,-363.31128403128395,1074.6138176245215
2005,0.0,134.16717202084362,-479.8950566310339,833.335483706486,133.44045472125597,-504.7608529154947,829.6635925785795
2006,0.0,115.1732056951665,-440.77913550287735,815.7741712109472,139.7557876700544,-367.9357559129735,801.3314304099983
2007,0.0,195.37593346387916,-334.50872142551435,847.4250994369559,144.69147904292623,-400.8166643138327,865.2922572919042
2008,0.0,191.46545845119547,-328.0064654842816,1037.2984978098107,169.36723918083908,-262.1775365011324,1270.5136245945896
2009,0.0,155.5826098770177,-390.95117288561164,1003.5920039219197,200.18725630213493,-434.60663355248937,992.986290435817
2010,0.0,197.1053248779935,-196.90506500502948,1001.439946318962,155.40513295693296,-297.60960934858394,895.2610905556087
2011,0.0,123.55731328279472,-337.08596177944804,841.8790426111673,188.8707865040537,-325.72665390819816,942.5960852629842
2012,0.0,163.64532419252785,-289.73796616585275,1088.9625163979833,155.5474848025633,-359.23414421797327,1231.913421388458
2013,0.0,177.18462799395613,-412.45794869789063,1135.3117167222254,141.14231017783393,-255.4108734860509,1117.9262495607486
2014,0.0,187.16437674059338,-320.58108049454506,1000.4427606397398,108.52535530496635,-453.94832941633126,1085.9162487194637
2015,0.0,163.47372436970466,-554.4603321251344,689.7400664528254,164.68619201770238,-340.95004337736145,987.7138968247464
2016,0.0,122.10331720296612,-437.2746199729306,818.6413031996004,180.49006751079642,-389.27781420972667,1324.967694309558
2017,0.0,220.87158361914507,-382.5291144534161,1062.0266737426198,167.05726076572594,-306.1942342304874,1147.1955706496806
2018,0.0,138.6966715689257,-358.3596722504627,875.4869914087195,181.94887883261592,-341.6465717295672,976.3798511407521
2019,0.0,188.8954254661988,-392.1572516024122,1153.4997027094023,128.1390493763065,-366.2446033838706,858.0626233496611
2020,,227.6774697265808,-330.6438044710018,1141.481349868408,165.02385197627146,-436.01569729614096,1156.0720571968625
2021,,128.01374819188683,-355.5003081418644,1054.790502221365,152.70172401115485,-429.10148748012375,1152.1120275096087
2022,,136.58578997314171,-381.62116247319796,993.59028112379,161.8776731024282,-288.58112573857306,840.5269607431569
2023,,172.4535087439089,-374.54334971216446,886.452388706112,203.80130265049877,-249.3123431509116,783.2846441143295
2024,,137.50257647735705,-318.1180857798719,868.7291230012329,113.95788708691057,-508.90215902224037,772.2562662177565
2025,,137.8153294414513,-383.4308874086905,1114.4837326607224,171.9721442803631,-323.37986448236984,1028.5745196805435
2026,,131.59649064092417,-422.3252709303947,981.466389358501,163.84047042862423,-332.5357953378308,1009.606882838855
2027,,155.711358390825,-286.8830865945482,938.6800394124907,132.0912198991872,-360.55872062855394,864.960990205404
2028,,188.7458011672259,-345.1846046771119,1049.6084977835399,162.32279444176828,-358.37314535762164,1140.1089784548217
2029,,179.48126547598827,-357.4523703612658,1216.8679635856165,140.24733990495244,-376.02562483361754,889.1871978304098
2030,,199.49026155483367,-329.50503332899245,871.7090732227296,150.12712907208382,-551.4482419980061,877.9420067519454
2031,,102.9336823020464,-550.0156032486428,803.7384918306848,190.41630324708396,-310.02324230619547,1208.6288502854093
2032,,174.7423163065658,-503.200269866304,920.7546068452921,154.5811818357861,-370.72813933456246,785.7158515707122
2033,,157.8509925407153,-409.4087857478173,1018.591338856435,166.66401782285573,-365.89127624802836,1232.274140230036
2034,,149.51702870856943,-500.5053462876691,909.3422970127458,193.44802998641356,-259.1911704994916,902.8366640403481
2035,,120.83266087284554,-460.75034569810657,913.6551043052696,154.30191069416668,-437.78278314284506,1023.1339808568339
2036,,161.46003511058876,-482.8852901239194,877.5669301888305,170.1542004517768,-389.1544541981377,988.2664764548226
2037,,118.88331645091867,-399.8365577321929,854.1190860736187,137.56739336647385,-499.6050889047042,742.6970926792775
2038,,107.33034941193823,-395.3829598223724,904.9082306744838,180.44395890002517,-397.6366484339443,910.0825497485349
2039,,136.7448513689398,-423.1628240724415,1146.0972359115785,140.0609522788891,-278.59707527838304,874.3548264579977
2040,,162.59102655811014,-433.27233708847905,997.7302239195196,163.43387714320428,-479.1104531739968,1024.75064813813
2041,,156.4201712453041,-386.55599621604426,935.0858946399517,177.70829831052697,-292.48000254307055,1079.800128703861
2042,,134.95473961900632,-414.29459809291393,872.5406651248206,166.02927763053393,-238.53521588304852,901.1550543783178
2043,,134.5952782117211,-337.2142321674937,741.733299060622,167.31511810726354,-267.01506143384574,1217.9494870703077
2044,,203.8031174852569,-280.66504119563683,1494.8626124126586,144.31105641852903,-332.1028383258581,795.1162773358387
2045,,138.7830686210586,-488.31766192098644,1342.6624440173453,171.6482266428907,-324.78001624534477,1040.2532187573324
2046,,185.63777687821636,-306.39803643092284,880.769293073444,194.67494478729262,-383.00659943357675,1023.6155039074263
2047,,166.01351370895117,-466.0463051445321,876.0762426557453,144.82934086124996,-329.9349004183898,885.0551067415054
2048,,140.62512648929194,-305.157567309475,816.358133243946,150.01189739204776,-268.6506723311004,785.1486029874275
2049,,154.04190476388834,-303.6779807301067,982.912887445814,192.73012165020364,-307.64878242767804,1104.5102474405235
2050,,111.30159068974011,-351.48649093857455,996.6488706741095,201.63862345669853,-310.0562703404255,1123.069225989093
2051,,126.57846202536832,-391.36547898212064,833.3275589254167,234.65741845127783,-227.11592562758983,892.9074148899617
2052,,164.38328220390144,-281.5330031690188,901.4649567006707,128.43122322213415,-302.08040827672596,1001.624561416975
2053,,168.50234776424344,-271.3402365713307,716.2265294197284,178.86220190524364,-210.00128351992723,1306.332334926491
2054,,123.34006114732784,-324.40384107172076,914.9977834683511,192.79050388010702,-389.83549626617753,1006.2920498692906
2055,,178.9710629982136,-408.3077731219548,992.7828200990921,166.79498352144094,-180.13306899042908,919.4433924857749
2056,,136.90436160739023,-368.17975288663604,987.7892079716357,137.21419972513647,-288.22091125809345,1016.238365580429
2057,,144.19775151278105,-334.2261668917648,977.4537615737984,211.8547615406326,-335.30884610724047,1206.6241479306645
2058,,163.4358241451861,-382.3369755717787,1099.7292600242345,176.01034346895193,-316.77491675294766,943.3786840779144
2059,,167.7658596803286,-342.7728791386762,914.0845445338167,178.90875831048513,-324.1323624001059,1055.6290223533674
2060,,149.50247367237293,-388.77530974949434,889.5815713700622,201.5823958328149,-316.16481790988996,1702.773260769447
2061,,174.99886241515154,-280.3913020034343,1035.403368937134,141.9965119242149,-385.70981744895244,730.3443090241071
2062,,122.30439940303248,-330.9812985094135,811.9401438089646,127.36523962733719,-334.5587776227325,770.0362889580063
2063,,168.60623725750514,-228.22903476229044,1011.2717063000428,140.06257547996205,-166.38451747534947,854.3349483052635
2064,,129.90492344459116,-277.72519430672924,1072.2097827453645,180.19885997803735,-313.8514220706461,915.6276954376704
2065,,198.7420216618139,-286.96509634827476,1027.3331660035956,168.53118425389263,-194.4679762036509,999.7826127502983
2066,,160.99161924636883,-259.19146279044685,915.1858831187279,205.1369682471163,-228.70893672790055,1110.0988113932863
2067,,192.75115488101105,-398.6431951000343,1121.2501268759677,149.28540459954354,-284.7740209249945,759.208648584623
2068,,192.2052974271253,-276.17839650352505,950.8874288479944,176.694403128045,-385.76622607689535,1026.2192567335765
2069,,140.89929991042268,-390.77490475893217,931.6464050281311,157.35389327468855,-220.8233350945419,887.6990955723763
2070,,120.94101935289208,-332.0826555101237,716.0307013892648,185.54206423550448,-421.0501880879591,812.5910723112627
2071,,166.69707950986523,-329.7513782899657,822.9565636128051,141.70602685782387,-333.3148010208713,1026.7617433760531
2072,,157.5149842082585,-290.00465521608743,1015.9252684204787,170.1586514110231,-275.8055303861039,1185.6109701441044
2073,,189.13389229189184,-254.18169114718864,959.001828669494,179.57629352282385,-190.80405874734709,1042.4596868484912
2074,,176.21307028831077,-364.33482880207464,1066.0904949936187,173.81589145750831,-274.53949984102655,944.4166710346103
2075,,151.60521137041104,-350.9500704245517,1574.3890575481782,153.86709128693448,-294.4713016683528,950.1380257459421
2076,,168.8648119141694,-366.9385121484612,1029.4788467984902,158.05191859620902,-324.493431112463,905.4346630162761
2077,,129.7854700300051,-312.5733387126408,926.7306636865846,184.71376450991121,-250.61276074610237,1031.7227779464627
2078,,124.88842499451894,-527.9851951881354,832.6575661707715,154.97176802481806,-347.8849710666938,831.9503101649748
2079,,137.15832209783613,-308.1230507325443,924.9172116043287,180.00162394214732,-334.36519079403536,1038.386785674489
2080,,150.94083478177203,-224.16023044391028,1014.1574361308674,147.31896866655276,-235.37638270572074,997.7671570706539
2081,,174.21590900855287,-343.16850287755454,1019.945443012549,182.1133202673088,-206.86280775415867,994.033255797412
2082,,194.46641123871586,-294.439243527748,1060.5730455742937,163.06744497496572,-249.57435253940906,944.2585730054632
2083,,151.49675642292144,-263.93298678906837,938.1906064612267,128.73336172036406,-300.37553731468546,925.1350530866916
2084,,152.6081609894654,-381.4135053283428,1042.0881058178666,126.99652823982083,-231.57696510018752,851.9555250215305
2085,,161.082568793792,-308.24650713294744,995.3326284747823,150.9581948881497,-313.0379359203876,965.0505952898691
