stn,var,rcp,hor,stat,centile,val
era5_land,uas,ref,1988-2017,none,-1,-0.268504
era5_land,uas,rcp26,1988-2017,mean,-1,-0.332635
era5_land,uas,rcp26,2021-2050,mean,-1,-0.339958
era5_land,uas,rcp26,2041-2070,mean,-1,-0.303147
era5_land,uas,rcp26,2061-2090,mean,-1,-0.285536
era5_land,uas,rcp26,1988-2017,min,-1,-0.472999
era5_land,uas,rcp26,2021-2050,min,-1,-0.678746
era5_land,uas,rcp26,2041-2070,min,-1,-0.652417
era5_land,uas,rcp26,2061-2090,min,-1,-0.668269
era5_land,uas,rcp26,1988-2017,max,-1,-0.286897
era5_land,uas,rcp26,2021-2050,max,-1,-0.087297
era5_land,uas,rcp26,2041-2070,max,-1,0.007178
era5_land,uas,rcp26,2061-2090,max,-1,0.079689
era5_land,uas,rcp26,1988-2017,centile,99,-0.287289
era5_land,uas,rcp26,2021-2050,centile,99,-0.087315
era5_land,uas,rcp26,2041-2070,centile,99,-0.003215
era5_land,uas,rcp26,2061-2090,centile,99,0.061049
era5_land,uas,rcp26,1988-2017,centile,90,-0.291872
era5_land,uas,rcp26,2021-2050,centile,90,-0.099919
era5_land,uas,rcp26,2041-2070,centile,90,-0.081861
era5_land,uas,rcp26,2061-2090,centile,90,-0.085971
era5_land,uas,rcp26,1988-2017,centile,50,-0.316306
era5_land,uas,rcp26,2021-2050,centile,50,-0.382709
era5_land,uas,rcp26,2041-2070,centile,50,-0.285905
era5_land,uas,rcp26,2061-2090,centile,50,-0.223677
era5_land,uas,rcp26,1988-2017,centile,10,-0.370553
era5_land,uas,rcp26,2021-2050,centile,10,-0.484384
era5_land,uas,rcp26,2041-2070,centile,10,-0.523416
era5_land,uas,rcp26,2061-2090,centile,10,-0.593729
era5_land,uas,rcp26,1988-2017,centile,1,-0.461972
era5_land,uas,rcp26,2021-2050,centile,1,-0.656602
era5_land,uas,rcp26,2041-2070,centile,1,-0.64009
era5_land,uas,rcp26,2061-2090,centile,1,-0.66349
era5_land,uas,rcp45,1988-2017,mean,-1,-0.302753
era5_land,uas,rcp45,2021-2050,mean,-1,-0.261022
era5_land,uas,rcp45,2041-2070,mean,-1,-0.2224
era5_land,uas,rcp45,2061-2090,mean,-1,-0.215565
era5_land,uas,rcp45,1988-2017,min,-1,-0.465273
era5_land,uas,rcp45,2021-2050,min,-1,-0.566689
era5_land,uas,rcp45,2041-2070,min,-1,-0.478108
era5_land,uas,rcp45,2061-2090,min,-1,-0.518313
era5_land,uas,rcp45,1988-2017,max,-1,-0.244876
era5_land,uas,rcp45,2021-2050,max,-1,-0.012104
era5_land,uas,rcp45,2041-2070,max,-1,0.084178
era5_land,uas,rcp45,2061-2090,max,-1,0.135665
era5_land,uas,rcp45,1988-2017,centile,99,-0.245393
era5_land,uas,rcp45,2021-2050,centile,99,-0.01354
era5_land,uas,rcp45,2041-2070,centile,99,0.083978
era5_land,uas,rcp45,2061-2090,centile,99,0.120812
era5_land,uas,rcp45,1988-2017,centile,90,-0.255244
era5_land,uas,rcp45,2021-2050,centile,90,-0.026166
era5_land,uas,rcp45,2041-2070,centile,90,-0.002116
era5_land,uas,rcp45,2061-2090,centile,90,0.000781
era5_land,uas,rcp45,1988-2017,centile,50,-0.290696
era5_land,uas,rcp45,2021-2050,centile,50,-0.296631
era5_land,uas,rcp45,2041-2070,centile,50,-0.246902
era5_land,uas,rcp45,2061-2090,centile,50,-0.178926
era5_land,uas,rcp45,1988-2017,centile,10,-0.337105
era5_land,uas,rcp45,2021-2050,centile,10,-0.477173
era5_land,uas,rcp45,2041-2070,centile,10,-0.433115
era5_land,uas,rcp45,2061-2090,centile,10,-0.474248
era5_land,uas,rcp45,1988-2017,centile,1,-0.445844
era5_land,uas,rcp45,2021-2050,centile,1,-0.565629
era5_land,uas,rcp45,2041-2070,centile,1,-0.476693
era5_land,uas,rcp45,2061-2090,centile,1,-0.517559
era5_land,uas,rcp85,1988-2017,mean,-1,-0.267464
era5_land,uas,rcp85,2021-2050,mean,-1,-0.189181
era5_land,uas,rcp85,2041-2070,mean,-1,-0.130315
era5_land,uas,rcp85,2061-2090,mean,-1,-0.078645
era5_land,uas,rcp85,1988-2017,min,-1,-0.358408
era5_land,uas,rcp85,2021-2050,min,-1,-0.646446
era5_land,uas,rcp85,2041-2070,min,-1,-0.562278
era5_land,uas,rcp85,2061-2090,min,-1,-0.572589
era5_land,uas,rcp85,1988-2017,max,-1,-0.146173
era5_land,uas,rcp85,2021-2050,max,-1,0.083608
era5_land,uas,rcp85,2041-2070,max,-1,0.270016
era5_land,uas,rcp85,2061-2090,max,-1,0.327228
era5_land,uas,rcp85,1988-2017,centile,99,-0.153729
era5_land,uas,rcp85,2021-2050,centile,99,0.083228
era5_land,uas,rcp85,2041-2070,centile,99,0.238347
era5_land,uas,rcp85,2061-2090,centile,99,0.322074
era5_land,uas,rcp85,1988-2017,centile,90,-0.207961
era5_land,uas,rcp85,2021-2050,centile,90,0.00938
era5_land,uas,rcp85,2041-2070,centile,90,0.082951
era5_land,uas,rcp85,2061-2090,centile,90,0.230436
era5_land,uas,rcp85,1988-2017,centile,50,-0.265682
era5_land,uas,rcp85,2021-2050,centile,50,-0.212688
era5_land,uas,rcp85,2041-2070,centile,50,-0.150944
era5_land,uas,rcp85,2061-2090,centile,50,-0.008295
era5_land,uas,rcp85,1988-2017,centile,10,-0.3368
era5_land,uas,rcp85,2021-2050,centile,10,-0.366504
era5_land,uas,rcp85,2041-2070,centile,10,-0.353278
era5_land,uas,rcp85,2061-2090,centile,10,-0.38224
era5_land,uas,rcp85,1988-2017,centile,1,-0.358099
era5_land,uas,rcp85,2021-2050,centile,1,-0.615809
era5_land,uas,rcp85,2041-2070,centile,1,-0.531775
era5_land,uas,rcp85,2061-2090,centile,1,-0.554115
era5_land,uas,rcpxx,1988-2017,mean,-1,-0.296637
era5_land,uas,rcpxx,2021-2050,mean,-1,-0.254506
era5_land,uas,rcpxx,2041-2070,mean,-1,-0.20894
era5_land,uas,rcpxx,2061-2090,mean,-1,-0.183029
era5_land,uas,rcpxx,1988-2017,min,-1,-0.472999
era5_land,uas,rcpxx,2021-2050,min,-1,-0.678746
era5_land,uas,rcpxx,2041-2070,min,-1,-0.652417
era5_land,uas,rcpxx,2061-2090,min,-1,-0.668269
era5_land,uas,rcpxx,1988-2017,max,-1,-0.146173
era5_land,uas,rcpxx,2021-2050,max,-1,0.083608
era5_land,uas,rcpxx,2041-2070,max,-1,0.270016
era5_land,uas,rcpxx,2061-2090,max,-1,0.327228
era5_land,uas,rcpxx,1988-2017,centile,99,-0.16716
era5_land,uas,rcpxx,2021-2050,centile,99,0.082531
era5_land,uas,rcpxx,2041-2070,centile,99,0.180286
era5_land,uas,rcpxx,2061-2090,centile,99,0.312624
era5_land,uas,rcpxx,1988-2017,centile,90,-0.237014
era5_land,uas,rcpxx,2021-2050,centile,90,-0.019708
era5_land,uas,rcpxx,2041-2070,centile,90,0.051515
era5_land,uas,rcpxx,2061-2090,centile,90,0.128344
era5_land,uas,rcpxx,1988-2017,centile,50,-0.291688
era5_land,uas,rcpxx,2021-2050,centile,50,-0.260907
era5_land,uas,rcpxx,2041-2070,centile,50,-0.200915
era5_land,uas,rcpxx,2061-2090,centile,50,-0.19706
era5_land,uas,rcpxx,1988-2017,centile,10,-0.356691
era5_land,uas,rcpxx,2021-2050,centile,10,-0.475399
era5_land,uas,rcpxx,2041-2070,centile,10,-0.42788
era5_land,uas,rcpxx,2061-2090,centile,10,-0.46994
era5_land,uas,rcpxx,1988-2017,centile,1,-0.469136
era5_land,uas,rcpxx,2021-2050,centile,1,-0.662273
era5_land,uas,rcpxx,2041-2070,centile,1,-0.606446
era5_land,uas,rcpxx,2061-2090,centile,1,-0.64796
