longitude,latitude,rnnmm
-15.600000381469727,12.699999809265137,2.0666666666666673
-15.600000381469727,12.600000381469727,2.1976744186046515
-15.5,12.699999809265137,1.9643410852713172
-15.5,12.600000381469727,2.311627906976744
