longitude,latitude,rnnmm
-15.600000381469727,12.699999809265137,4.665151515151516
-15.600000381469727,12.600000381469727,4.922727272727273
-15.5,12.699999809265137,4.793939393939394
-15.5,12.600000381469727,5.166666666666667
