stn,var,rcp,hor,stat,centile,val
era5_land,pr,ref,1981-2010,none,-1,640.147604
era5_land,pr,rcp26,1981-2010,mean,-1,625.506656
era5_land,pr,rcp26,2031-2050,mean,-1,583.5547
era5_land,pr,rcp26,2051-2070,mean,-1,619.9671
era5_land,pr,rcp26,2071-2090,mean,-1,623.2229
era5_land,pr,rcp26,1981-2010,min,-1,549.794412
era5_land,pr,rcp26,2031-2050,min,-1,466.8058
era5_land,pr,rcp26,2051-2070,min,-1,486.3917
era5_land,pr,rcp26,2071-2090,min,-1,528.009
era5_land,pr,rcp26,1981-2010,max,-1,646.799457
era5_land,pr,rcp26,2031-2050,max,-1,673.5637
era5_land,pr,rcp26,2051-2070,max,-1,668.9282
era5_land,pr,rcp26,2071-2090,max,-1,750.4838
era5_land,pr,rcp26,1981-2010,centile,99,646.113639
era5_land,pr,rcp26,2031-2050,centile,99,673.0235
era5_land,pr,rcp26,2051-2070,centile,99,668.8917
era5_land,pr,rcp26,2071-2090,centile,99,741.9428
era5_land,pr,rcp26,1981-2010,centile,90,640.995823
era5_land,pr,rcp26,2031-2050,centile,90,658.5914
era5_land,pr,rcp26,2051-2070,centile,90,668.1617
era5_land,pr,rcp26,2071-2090,centile,90,679.0241
era5_land,pr,rcp26,1981-2010,centile,50,636.354805
era5_land,pr,rcp26,2031-2050,centile,50,584.7446
era5_land,pr,rcp26,2051-2070,centile,50,631.0777
era5_land,pr,rcp26,2071-2090,centile,50,613.8059
era5_land,pr,rcp26,1981-2010,centile,10,610.775933
era5_land,pr,rcp26,2031-2050,centile,10,540.9227
era5_land,pr,rcp26,2051-2070,centile,10,591.1905
era5_land,pr,rcp26,2071-2090,centile,10,566.1442
era5_land,pr,rcp26,1981-2010,centile,1,556.964265
era5_land,pr,rcp26,2031-2050,centile,1,475.6388
era5_land,pr,rcp26,2051-2070,centile,1,498.5973
era5_land,pr,rcp26,2071-2090,centile,1,532.2065
era5_land,pr,rcp45,1981-2010,mean,-1,605.985114
era5_land,pr,rcp45,2031-2050,mean,-1,541.8571
era5_land,pr,rcp45,2051-2070,mean,-1,511.5329
era5_land,pr,rcp45,2071-2090,mean,-1,496.7942
era5_land,pr,rcp45,1981-2010,min,-1,493.904394
era5_land,pr,rcp45,2031-2050,min,-1,338.0192
era5_land,pr,rcp45,2051-2070,min,-1,327.7773
era5_land,pr,rcp45,2071-2090,min,-1,332.223
era5_land,pr,rcp45,1981-2010,max,-1,668.558824
era5_land,pr,rcp45,2031-2050,max,-1,662.4969
era5_land,pr,rcp45,2051-2070,max,-1,598.5197
era5_land,pr,rcp45,2071-2090,max,-1,617.6676
era5_land,pr,rcp45,1981-2010,centile,99,666.586833
era5_land,pr,rcp45,2031-2050,centile,99,653.0507
era5_land,pr,rcp45,2051-2070,centile,99,597.0889
era5_land,pr,rcp45,2071-2090,centile,99,611.4188
era5_land,pr,rcp45,1981-2010,centile,90,649.83215
era5_land,pr,rcp45,2031-2050,centile,90,609.6522
era5_land,pr,rcp45,2051-2070,centile,90,586.1827
era5_land,pr,rcp45,2071-2090,centile,90,574.8677
era5_land,pr,rcp45,1981-2010,centile,50,627.517124
era5_land,pr,rcp45,2031-2050,centile,50,560.4648
era5_land,pr,rcp45,2051-2070,centile,50,535.8711
era5_land,pr,rcp45,2071-2090,centile,50,499.5974
era5_land,pr,rcp45,1981-2010,centile,10,520.362817
era5_land,pr,rcp45,2031-2050,centile,10,477.6463
era5_land,pr,rcp45,2051-2070,centile,10,387.63
era5_land,pr,rcp45,2071-2090,centile,10,422.889
era5_land,pr,rcp45,1981-2010,centile,1,495.704539
era5_land,pr,rcp45,2031-2050,centile,1,352.4294
era5_land,pr,rcp45,2051-2070,centile,1,335.4569
era5_land,pr,rcp45,2071-2090,centile,1,348.6553
era5_land,pr,rcp85,1981-2010,mean,-1,599.886173
era5_land,pr,rcp85,2031-2050,mean,-1,516.6648
era5_land,pr,rcp85,2051-2070,mean,-1,459.2211
era5_land,pr,rcp85,2071-2090,mean,-1,386.097
era5_land,pr,rcp85,1981-2010,min,-1,490.926164
era5_land,pr,rcp85,2031-2050,min,-1,345.0564
era5_land,pr,rcp85,2051-2070,min,-1,294.9711
era5_land,pr,rcp85,2071-2090,min,-1,229.7237
era5_land,pr,rcp85,1981-2010,max,-1,681.262113
era5_land,pr,rcp85,2031-2050,max,-1,671.7241
era5_land,pr,rcp85,2051-2070,max,-1,568.6919
era5_land,pr,rcp85,2071-2090,max,-1,501.1304
era5_land,pr,rcp85,1981-2010,centile,99,674.828193
era5_land,pr,rcp85,2031-2050,centile,99,666.4389
era5_land,pr,rcp85,2051-2070,centile,99,568.0714
era5_land,pr,rcp85,2071-2090,centile,99,498.8309
era5_land,pr,rcp85,1981-2010,centile,90,649.583496
era5_land,pr,rcp85,2031-2050,centile,90,603.9071
era5_land,pr,rcp85,2051-2070,centile,90,532.7029
era5_land,pr,rcp85,2071-2090,centile,90,477.4054
era5_land,pr,rcp85,1981-2010,centile,50,615.352363
era5_land,pr,rcp85,2031-2050,centile,50,540.5723
era5_land,pr,rcp85,2051-2070,centile,50,466.2218
era5_land,pr,rcp85,2071-2090,centile,50,396.5871
era5_land,pr,rcp85,1981-2010,centile,10,514.494403
era5_land,pr,rcp85,2031-2050,centile,10,428.7217
era5_land,pr,rcp85,2051-2070,centile,10,364.3065
era5_land,pr,rcp85,2071-2090,centile,10,268.0122
era5_land,pr,rcp85,1981-2010,centile,1,494.858569
era5_land,pr,rcp85,2031-2050,centile,1,362.3063
era5_land,pr,rcp85,2051-2070,centile,1,299.8548
era5_land,pr,rcp85,2071-2090,centile,1,236.1112
era5_land,pr,rcpxx,1981-2010,mean,-1,608.120888
era5_land,pr,rcpxx,2031-2050,mean,-1,541.6381
era5_land,pr,rcpxx,2051-2070,mean,-1,516.1538
era5_land,pr,rcpxx,2071-2090,mean,-1,482.6614
era5_land,pr,rcpxx,1981-2010,min,-1,490.926164
era5_land,pr,rcpxx,2031-2050,min,-1,338.0192
era5_land,pr,rcpxx,2051-2070,min,-1,294.9711
era5_land,pr,rcpxx,2071-2090,min,-1,229.7237
era5_land,pr,rcpxx,1981-2010,max,-1,681.262113
era5_land,pr,rcpxx,2031-2050,max,-1,673.5637
era5_land,pr,rcpxx,2051-2070,max,-1,668.9282
era5_land,pr,rcpxx,2071-2090,max,-1,750.4838
era5_land,pr,rcpxx,1981-2010,centile,99,674.275304
era5_land,pr,rcpxx,2031-2050,centile,99,672.5563
era5_land,pr,rcpxx,2051-2070,centile,99,668.7457
era5_land,pr,rcpxx,2071-2090,centile,99,711.3558
era5_land,pr,rcpxx,1981-2010,centile,90,648.969199
era5_land,pr,rcpxx,2031-2050,centile,90,615.9959
era5_land,pr,rcpxx,2051-2070,centile,90,631.4646
era5_land,pr,rcpxx,2071-2090,centile,90,617.3975
era5_land,pr,rcpxx,1981-2010,centile,50,627.095349
era5_land,pr,rcpxx,2031-2050,centile,50,549.763
era5_land,pr,rcpxx,2051-2070,centile,50,514.2412
era5_land,pr,rcpxx,2071-2090,centile,50,487.3188
era5_land,pr,rcpxx,1981-2010,centile,10,528.291034
era5_land,pr,rcpxx,2031-2050,centile,10,435.6275
era5_land,pr,rcpxx,2051-2070,centile,10,398.9231
era5_land,pr,rcpxx,2071-2090,centile,10,343.2387
era5_land,pr,rcpxx,1981-2010,centile,1,492.564191
era5_land,pr,rcpxx,2031-2050,centile,1,341.8882
era5_land,pr,rcpxx,2051-2070,centile,1,307.7534
era5_land,pr,rcpxx,2071-2090,centile,1,246.448
