stn,var,rcp,hor,stat,centile,val
enacts,evspsblpot,ref,2020-2020,none,-1,1320.332812
enacts,evspsblpot,rcp26,2020-2020,mean,-1,1331.659603
enacts,evspsblpot,rcp26,2021-2050,mean,-1,1337.194903
enacts,evspsblpot,rcp26,2051-2080,mean,-1,1344.007698
enacts,evspsblpot,rcp26,2020-2020,min,-1,1321.181153
enacts,evspsblpot,rcp26,2021-2050,min,-1,1297.128587
enacts,evspsblpot,rcp26,2051-2080,min,-1,1306.192913
enacts,evspsblpot,rcp26,2020-2020,max,-1,1358.662684
enacts,evspsblpot,rcp26,2021-2050,max,-1,1387.609111
enacts,evspsblpot,rcp26,2051-2080,max,-1,1382.663308
enacts,evspsblpot,rcp26,2020-2020,centile,1,1321.185169
enacts,evspsblpot,rcp26,2021-2050,centile,1,1298.007852
enacts,evspsblpot,rcp26,2051-2080,centile,1,1306.952225
enacts,evspsblpot,rcp26,2020-2020,centile,10,1321.221315
enacts,evspsblpot,rcp26,2021-2050,centile,10,1305.921235
enacts,evspsblpot,rcp26,2051-2080,centile,10,1313.786036
enacts,evspsblpot,rcp26,2020-2020,centile,50,1326.443579
enacts,evspsblpot,rcp26,2021-2050,centile,50,1336.568041
enacts,evspsblpot,rcp26,2051-2080,centile,50,1348.067763
enacts,evspsblpot,rcp26,2020-2020,centile,90,1347.489227
enacts,evspsblpot,rcp26,2021-2050,centile,90,1370.788894
enacts,evspsblpot,rcp26,2051-2080,centile,90,1372.7735
enacts,evspsblpot,rcp26,2020-2020,centile,99,1357.545338
enacts,evspsblpot,rcp26,2021-2050,centile,99,1385.927089
enacts,evspsblpot,rcp26,2051-2080,centile,99,1381.674327
enacts,evspsblpot,rcp45,2020-2020,mean,-1,1334.44178
enacts,evspsblpot,rcp45,2021-2050,mean,-1,1343.102267
enacts,evspsblpot,rcp45,2051-2080,mean,-1,1362.70496
enacts,evspsblpot,rcp45,2020-2020,min,-1,1311.00061
enacts,evspsblpot,rcp45,2021-2050,min,-1,1276.20045
enacts,evspsblpot,rcp45,2051-2080,min,-1,1308.756541
enacts,evspsblpot,rcp45,2020-2020,max,-1,1354.104813
enacts,evspsblpot,rcp45,2021-2050,max,-1,1374.204427
enacts,evspsblpot,rcp45,2051-2080,max,-1,1404.134566
enacts,evspsblpot,rcp45,2020-2020,centile,1,1311.96691
enacts,evspsblpot,rcp45,2021-2050,centile,1,1280.438251
enacts,evspsblpot,rcp45,2051-2080,centile,1,1311.739524
enacts,evspsblpot,rcp45,2020-2020,centile,10,1320.66361
enacts,evspsblpot,rcp45,2021-2050,centile,10,1318.578454
enacts,evspsblpot,rcp45,2051-2080,centile,10,1338.586371
enacts,evspsblpot,rcp45,2020-2020,centile,50,1336.880594
enacts,evspsblpot,rcp45,2021-2050,centile,50,1339.95016
enacts,evspsblpot,rcp45,2051-2080,centile,50,1356.094008
enacts,evspsblpot,rcp45,2020-2020,centile,90,1344.670776
enacts,evspsblpot,rcp45,2021-2050,centile,90,1371.204525
enacts,evspsblpot,rcp45,2051-2080,centile,90,1397.207538
enacts,evspsblpot,rcp45,2020-2020,centile,99,1353.16141
enacts,evspsblpot,rcp45,2021-2050,centile,99,1373.904437
enacts,evspsblpot,rcp45,2051-2080,centile,99,1403.441863
enacts,evspsblpot,rcp85,2020-2020,mean,-1,1336.087851
enacts,evspsblpot,rcp85,2021-2050,mean,-1,1351.054479
enacts,evspsblpot,rcp85,2051-2080,mean,-1,1391.994059
enacts,evspsblpot,rcp85,2020-2020,min,-1,1313.900194
enacts,evspsblpot,rcp85,2021-2050,min,-1,1285.888414
enacts,evspsblpot,rcp85,2051-2080,min,-1,1314.741801
enacts,evspsblpot,rcp85,2020-2020,max,-1,1382.98303
enacts,evspsblpot,rcp85,2021-2050,max,-1,1429.152649
enacts,evspsblpot,rcp85,2051-2080,max,-1,1482.064783
enacts,evspsblpot,rcp85,2020-2020,centile,1,1314.486361
enacts,evspsblpot,rcp85,2021-2050,centile,1,1288.253009
enacts,evspsblpot,rcp85,2051-2080,centile,1,1317.265315
enacts,evspsblpot,rcp85,2020-2020,centile,10,1319.761862
enacts,evspsblpot,rcp85,2021-2050,centile,10,1309.534364
enacts,evspsblpot,rcp85,2051-2080,centile,10,1339.976947
enacts,evspsblpot,rcp85,2020-2020,centile,50,1335.269542
enacts,evspsblpot,rcp85,2021-2050,centile,50,1349.887989
enacts,evspsblpot,rcp85,2051-2080,centile,50,1390.580963
enacts,evspsblpot,rcp85,2020-2020,centile,90,1354.089915
enacts,evspsblpot,rcp85,2021-2050,centile,90,1383.051982
enacts,evspsblpot,rcp85,2051-2080,centile,90,1427.357682
enacts,evspsblpot,rcp85,2020-2020,centile,99,1380.093718
enacts,evspsblpot,rcp85,2021-2050,centile,99,1424.542582
enacts,evspsblpot,rcp85,2051-2080,centile,99,1476.594073
enacts,evspsblpot,rcpxx,2020-2020,mean,-1,1334.543773
enacts,evspsblpot,rcpxx,2021-2050,mean,-1,1345.101679
enacts,evspsblpot,rcpxx,2051-2080,mean,-1,1370.681147
enacts,evspsblpot,rcpxx,2020-2020,min,-1,1311.00061
enacts,evspsblpot,rcpxx,2021-2050,min,-1,1276.20045
enacts,evspsblpot,rcpxx,2051-2080,min,-1,1306.192913
enacts,evspsblpot,rcpxx,2020-2020,max,-1,1382.98303
enacts,evspsblpot,rcpxx,2021-2050,max,-1,1429.152649
enacts,evspsblpot,rcpxx,2051-2080,max,-1,1482.064783
enacts,evspsblpot,rcpxx,2020-2020,centile,1,1311.69651
enacts,evspsblpot,rcpxx,2021-2050,centile,1,1278.525562
enacts,evspsblpot,rcpxx,2051-2080,centile,1,1306.808184
enacts,evspsblpot,rcpxx,2020-2020,centile,10,1320.720356
enacts,evspsblpot,rcpxx,2021-2050,centile,10,1303.141829
enacts,evspsblpot,rcpxx,2051-2080,centile,10,1318.915369
enacts,evspsblpot,rcpxx,2020-2020,centile,50,1334.886953
enacts,evspsblpot,rcpxx,2021-2050,centile,50,1340.925329
enacts,evspsblpot,rcpxx,2051-2080,centile,50,1369.696983
enacts,evspsblpot,rcpxx,2020-2020,centile,90,1352.814716
enacts,evspsblpot,rcpxx,2021-2050,centile,90,1376.439582
enacts,evspsblpot,rcpxx,2051-2080,centile,90,1414.327918
enacts,evspsblpot,rcpxx,2020-2020,centile,99,1377.146147
enacts,evspsblpot,rcpxx,2021-2050,centile,99,1419.182199
enacts,evspsblpot,rcpxx,2051-2080,centile,99,1467.476223
