stn,var,rcp,hor,stat,centile,val
enacts,pr,ref,2020-2020,none,-1,420.722979
enacts,pr,rcp26,2020-2020,mean,-1,420.372738
enacts,pr,rcp26,2021-2050,mean,-1,460.607328
enacts,pr,rcp26,2051-2080,mean,-1,469.91614
enacts,pr,rcp26,2020-2020,min,-1,390.68415
enacts,pr,rcp26,2021-2050,min,-1,294.362156
enacts,pr,rcp26,2051-2080,min,-1,311.464655
enacts,pr,rcp26,2020-2020,max,-1,487.863993
enacts,pr,rcp26,2021-2050,max,-1,707.851181
enacts,pr,rcp26,2051-2080,max,-1,784.609245
enacts,pr,rcp26,2020-2020,centile,1,390.719975
enacts,pr,rcp26,2021-2050,centile,1,297.565902
enacts,pr,rcp26,2051-2080,centile,1,314.845637
enacts,pr,rcp26,2020-2020,centile,10,391.526466
enacts,pr,rcp26,2021-2050,centile,10,333.370997
enacts,pr,rcp26,2051-2080,centile,10,352.613059
enacts,pr,rcp26,2020-2020,centile,50,417.591951
enacts,pr,rcp26,2021-2050,centile,50,462.438042
enacts,pr,rcp26,2051-2080,centile,50,454.846461
enacts,pr,rcp26,2020-2020,centile,90,448.146636
enacts,pr,rcp26,2021-2050,centile,90,609.928032
enacts,pr,rcp26,2051-2080,centile,90,608.394055
enacts,pr,rcp26,2020-2020,centile,99,483.358568
enacts,pr,rcp26,2021-2050,centile,99,700.005035
enacts,pr,rcp26,2051-2080,centile,99,767.093808
enacts,pr,rcp45,2020-2020,mean,-1,380.994483
enacts,pr,rcp45,2021-2050,mean,-1,444.337782
enacts,pr,rcp45,2051-2080,mean,-1,425.215181
enacts,pr,rcp45,2020-2020,min,-1,156.785604
enacts,pr,rcp45,2021-2050,min,-1,269.930369
enacts,pr,rcp45,2051-2080,min,-1,200.965065
enacts,pr,rcp45,2020-2020,max,-1,471.212512
enacts,pr,rcp45,2021-2050,max,-1,582.829266
enacts,pr,rcp45,2051-2080,max,-1,562.841088
enacts,pr,rcp45,2020-2020,centile,1,181.732431
enacts,pr,rcp45,2021-2050,centile,1,274.514808
enacts,pr,rcp45,2051-2080,centile,1,217.379915
enacts,pr,rcp45,2020-2020,centile,10,309.495297
enacts,pr,rcp45,2021-2050,centile,10,317.169307
enacts,pr,rcp45,2051-2080,centile,10,306.093482
enacts,pr,rcp45,2020-2020,centile,50,391.313845
enacts,pr,rcp45,2021-2050,centile,50,452.268285
enacts,pr,rcp45,2051-2080,centile,50,427.881976
enacts,pr,rcp45,2020-2020,centile,90,445.744013
enacts,pr,rcp45,2021-2050,centile,90,545.407541
enacts,pr,rcp45,2051-2080,centile,90,513.284022
enacts,pr,rcp45,2020-2020,centile,99,467.183266
enacts,pr,rcp45,2021-2050,centile,99,577.851602
enacts,pr,rcp45,2051-2080,centile,99,557.226807
enacts,pr,rcp85,2020-2020,mean,-1,357.944547
enacts,pr,rcp85,2021-2050,mean,-1,464.174503
enacts,pr,rcp85,2051-2080,mean,-1,439.268632
enacts,pr,rcp85,2020-2020,min,-1,106.40982
enacts,pr,rcp85,2021-2050,min,-1,274.587469
enacts,pr,rcp85,2051-2080,min,-1,209.68114
enacts,pr,rcp85,2020-2020,max,-1,453.978248
enacts,pr,rcp85,2021-2050,max,-1,586.456504
enacts,pr,rcp85,2051-2080,max,-1,630.07991
enacts,pr,rcp85,2020-2020,centile,1,136.336224
enacts,pr,rcp85,2021-2050,centile,1,288.007227
enacts,pr,rcp85,2051-2080,centile,1,218.695498
enacts,pr,rcp85,2020-2020,centile,10,300.800503
enacts,pr,rcp85,2021-2050,centile,10,357.032099
enacts,pr,rcp85,2051-2080,centile,10,270.524582
enacts,pr,rcp85,2020-2020,centile,50,361.851388
enacts,pr,rcp85,2021-2050,centile,50,463.015199
enacts,pr,rcp85,2051-2080,centile,50,455.98519
enacts,pr,rcp85,2020-2020,centile,90,444.449328
enacts,pr,rcp85,2021-2050,centile,90,563.791638
enacts,pr,rcp85,2051-2080,centile,90,577.685415
enacts,pr,rcp85,2020-2020,centile,99,453.902532
enacts,pr,rcp85,2021-2050,centile,99,583.655408
enacts,pr,rcp85,2051-2080,centile,99,627.228738
enacts,pr,rcpxx,2020-2020,mean,-1,381.080532
enacts,pr,rcpxx,2021-2050,mean,-1,455.907639
enacts,pr,rcpxx,2051-2080,mean,-1,441.113188
enacts,pr,rcpxx,2020-2020,min,-1,106.40982
enacts,pr,rcpxx,2021-2050,min,-1,269.930369
enacts,pr,rcpxx,2051-2080,min,-1,200.965065
enacts,pr,rcpxx,2020-2020,max,-1,487.863993
enacts,pr,rcpxx,2021-2050,max,-1,707.851181
enacts,pr,rcpxx,2051-2080,max,-1,784.609245
enacts,pr,rcpxx,2020-2020,centile,1,134.116501
enacts,pr,rcpxx,2021-2050,centile,1,272.491774
enacts,pr,rcpxx,2051-2080,centile,1,205.758906
enacts,pr,rcpxx,2020-2020,centile,10,306.154089
enacts,pr,rcpxx,2021-2050,centile,10,329.775559
enacts,pr,rcpxx,2051-2080,centile,10,308.779069
enacts,pr,rcpxx,2020-2020,centile,50,392.507702
enacts,pr,rcpxx,2021-2050,centile,50,458.260792
enacts,pr,rcpxx,2051-2080,centile,50,444.111334
enacts,pr,rcpxx,2020-2020,centile,90,449.04946
enacts,pr,rcpxx,2021-2050,centile,90,561.5409
enacts,pr,rcpxx,2051-2080,centile,90,563.26819
enacts,pr,rcpxx,2020-2020,centile,99,478.705679
enacts,pr,rcpxx,2021-2050,centile,99,671.889678
enacts,pr,rcpxx,2051-2080,centile,99,704.330159
