year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp45_10,rcp45_11,rcp45_12,rcp45_13,rcp45_14,rcp45_15,rcp45_16,rcp45_17,rcp45_18,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9,rcp85_10,rcp85_11,rcp85_12,rcp85_13,rcp85_14,rcp85_15,rcp85_16,rcp85_17,rcp85_18,rcp85_19,rcp85_20,rcp85_21
2016,0.0,-337.4637705891789,-411.34471205140807,-264.60728769761806,-381.689183657831,-53.910962946113955,-7.458547891721537,-93.98900155053434,-174.08328269877484,-288.2437914125867,-27.28763747415428,-101.8232135164684,-72.00542183726179,-83.71308565395952,-61.713285676290525,-21.590942465653598,-72.41526718537341,-28.871338170494937,-115.86100623471839,-107.92467787381986,-426.9830514929761,-337.930877899385,-283.5115126753508,-311.02394876885774,-34.50817295844047,-18.502472560163824,-130.46777992670673,-160.88321442573556,-282.1472637206375,-51.62956790042722,-88.8357912427831,-71.74232667511444,-43.94730737981138,-98.70324859172547,62.24876365252271,-71.86544636259077,-25.939621597685118,-85.93166074732903,-24.354051377316637,-140.07418850786587,-67.38152327016155,-292.73635279991936
2017,0.0,-336.7824991308234,-392.04139790283705,-276.0555291085045,-406.49568502211446,-9.48755620567863,-43.9932846393707,-134.72454312981927,-193.47288283148328,-287.81915096953867,-53.390764304152526,-67.43342169662344,-102.5047962826277,-2.4420594868939816,-54.517104429489336,10.471658788934405,-76.57081576824771,36.283382085673,-40.83590343172921,-22.355515742129683,-379.99151754710493,-383.95462428488037,-231.15030075039027,-294.69092953664233,-47.40178816678542,-37.74305988002459,-140.2971936516168,-169.08246078975617,-270.852186211188,-24.208693686187416,-111.52032814843074,-96.03090352487152,-103.99204695062156,-13.160401571829993,-31.44250077332515,-88.59034740160985,-37.656274398939104,-110.78277683190163,-15.583371648584375,-165.4505768783244,-81.18652590796387,-211.78901211531627
2018,0.0,-465.5632947804907,-477.9357933033093,-252.57921706067398,-456.79540941155756,-16.89479530772087,-22.46346605689689,-154.70194525986926,-197.4589553179734,-308.56060966808536,-52.437087396585525,-70.40581591867704,-43.081015045297704,-3.9734250597590517,-62.51034624804947,20.13055841565756,-80.90039042431192,13.219554268351544,-65.40827714433112,-84.17560455707371,-399.83110179385034,-275.33514851733264,-284.2444036929111,-343.36949145771786,-72.6942210631612,-16.049334741989924,-136.84431580461705,-167.75434718424958,-241.78165828662287,-38.818280601631386,-72.13890209394606,-59.886642948407825,-22.132173983460916,-35.681294255209195,21.415122858939753,-80.82544590560599,4.30257254488356,-98.71543497161554,-90.91239575430052,-126.3917409277874,-92.69156316204021,-148.62598147587505
2019,0.0,-350.35423173566704,-420.6069656170561,-186.9579791789511,-378.0754023020245,-42.47643827426566,-48.158073998220516,-137.6026090351811,-213.74779467284475,-255.61503840114761,-29.66995056300277,-85.87522869255929,-7.578023955087701,-54.12894910100465,-37.40373653522363,33.52969511502067,-112.93972815327629,-19.07133262957791,-113.57103124039747,-10.068417975467128,-376.93656643053674,-339.9494238885204,-265.8604778964421,-307.7699160626501,-50.52614292395913,-30.41813960984166,-123.81843471450782,-151.7235069575206,-257.3832676213452,-10.567539833094997,-66.35088714361973,-105.13817438471824,-73.14589173899276,-25.521432957516026,-3.9972085680798273,-77.24808093942897,5.170946750597068,-114.47127133744857,-31.73628953456307,-185.42901130989634,-97.20208195190128,-190.90357698796072
2020,,-361.1215469816108,-365.4053187053549,-244.8087330238799,-361.7944754066505,-65.76128253808042,-17.55769871379175,-134.81327638597918,-189.42170429510122,-217.35120238238812,-63.01780321597744,-89.22424003178389,-30.69285312617876,-60.418864021193144,-37.62090879054358,5.917831820422293,-79.97164372570569,51.40737330970137,-80.06669912228438,-36.26220429274633,-371.60919919594323,-334.53193924998857,-234.7633434682029,-414.76293407155686,-52.83130710317505,-16.272941683482713,-122.65148317194837,-227.6832640094035,-250.2488487285733,-19.632650774607214,-95.91330562370706,-0.12944374569099182,-60.22060010023495,-46.82310162358374,0.4741878883088475,-77.94593646828196,12.590469599897915,-79.66139444838393,-63.57703380959197,-90.74245594267006,-100.65548982787777,-272.4651948914377
2021,,-357.1255552279135,-346.74133222803283,-245.37549684148286,-467.0367488786869,-102.4118556705414,7.893436957092717,-126.4780494129842,-169.05035102499312,-218.8584366977608,-26.991324144993882,-107.62496984759105,-31.616617568333027,-65.22222670509029,-47.597573086431794,3.0444704492144865,-50.27593080630356,-11.421878310382908,-120.6424984761984,-107.09910158830189,-399.26879608738165,-345.2884985423183,-257.39052887365125,-343.53585828916675,-37.94487682768022,2.744137924325969,-118.52598240936345,-149.02123628243748,-208.01282090068128,-21.930292621263106,-67.9138751305344,-68.53129113348257,-29.445242747896145,-12.398622791396406,70.12028679031334,-57.37473288567844,-26.696278430704865,-80.28760794628886,-111.1344368021114,-162.72473801398303,-188.15369805001183,-215.07399193996048
2022,,-379.0893574857832,-365.09404210738217,-270.5371891698407,-349.06184261307493,-108.04367891185416,-14.991987836412136,-123.3397014592174,-254.73439679073863,-367.54496943477534,-30.25223647608459,-95.28106167135172,9.851540392532797,-35.69033329802278,-51.26678589051994,61.39332017184938,-46.75776343558334,-6.9511343274919,-113.86182428735572,-43.37466321738793,-292.03254392144237,-314.5313428058863,-266.20636749362086,-377.75480228875597,-24.10493531334032,-36.15885330655567,-125.68991886879178,-138.77496345601367,-305.7070458260747,-25.136862972210338,-85.9954368669188,-73.52546917192774,-31.42897100272262,-38.95877068449522,26.52310475960269,-75.70377373491363,-24.46290650680737,-143.98721174982722,-70.88257178370225,-154.3941196549648,-113.81833553629224,-193.705801550626
2023,,-423.1467836047983,-433.02699366981466,-278.0874676858985,-380.4789026136492,-94.4022525167187,-31.958514531669948,-155.40786058989772,-160.17713569815396,-355.81494793510353,-29.45331292576111,-80.73133266328705,-93.93102793819901,-16.117977563068735,-58.49095187836542,54.5312944037787,-117.14853010823674,-11.038361320946024,-114.29134329331873,-35.830358579784615,-384.52654170949086,-432.67677682083377,-82.42546506699962,-337.9646008304676,-20.379059099815322,-19.84953758817005,-132.73308947758971,-186.04415524076046,-197.3684698121221,-30.12972962514823,-87.83958678084684,-93.062495272933,-24.978608398411552,-73.97877813981927,-18.63791073388063,-113.69965021542487,11.280623573920934,-83.03763759331139,-95.82407926133794,-139.89874177505624,-69.72222869532186,-218.8480543434298
2024,,-384.8356111610019,-329.3328290653923,-205.3093364276663,-416.0466217733175,-91.0202456717019,-20.362751667581506,-188.16834447242582,-242.52891195918482,-305.07014542634437,-52.65998243296315,-75.26810012037936,-126.32831921441357,-15.394568679409076,-13.38132922879754,15.797345331151064,-111.38550586387487,42.57278878349882,-139.86390997174624,-80.65139218364777,-459.1038104319981,-338.5935317535479,-264.60237848213853,-447.83332547711495,-24.588795744659024,-33.3994592590974,-111.81456494031488,-193.6795193144087,-207.2013715999251,-62.55044801864642,-111.3576513699403,-77.96940510485501,-44.28217341256129,-41.039915647699445,-45.3478482799527,-62.65935479881534,33.00036881198412,-102.35972509049657,-122.82074114279749,-151.04275277279726,-88.30998015945818,-165.66048272056412
2025,,-274.8483628142073,-398.22634468728097,-259.1324588541697,-389.9452315758227,-87.16464388029146,-38.123506699232166,-144.63600846059342,-159.67040513988138,-266.476480813671,-30.521043885091444,-92.38522655859924,-50.155061913472196,-77.83672318861625,-64.43027663847647,16.652555325897538,-59.264574646766505,-0.44676358368428737,-115.4957819524268,-122.777880566249,-465.8554959720493,-353.7672321982517,-302.9927389538247,-382.402854317993,-64.68678428294493,-43.025193627022986,-118.31784188224435,-146.54518410662547,-315.1783243662477,-22.254412209638986,-93.52189548289368,-27.653331761169625,-34.040274785126826,-34.05085274845976,20.194548617760688,-66.66308748382971,32.43455046350482,-95.37731820039994,-38.50155119262547,-123.47192985244226,-73.79877518821058,-183.94610909219432
2026,,-330.8249064975157,-353.20707479080556,-253.1449556853869,-357.52987498780783,-107.84196921722616,-61.405451338543116,-150.92901281174113,-191.3905544554766,-293.3149347331374,-49.0215831218527,-105.70987809387452,-39.780514806485144,-63.005538117473066,-5.163973272993189,30.511365421192522,-79.501864698938,-24.038923295286168,-116.21087999041504,-85.69440195825405,-416.52473774097626,-339.6102673449167,-232.37279997968983,-364.1337294336756,-42.34885937107606,-13.935656855659431,-140.65306099448276,-167.97057023106606,-279.03877057360296,-24.5034262934621,-106.50495692023128,-77.343788304143,-61.87412350327338,-72.4596454015217,17.25847751227343,-74.41491893078876,-31.967258871703734,-103.14363590670757,-66.53740412330728,-144.8893531331189,-58.86138413583092,-209.97442011573696
2027,,-378.6691216233695,-371.93587084866004,-237.11277279185396,-374.08424716710255,-72.74214275875636,-24.74134774583183,-159.0470446171155,-117.04758266703664,-208.0714800160793,-53.83264316232635,-69.53151065003442,-114.18372182025462,-57.267432994156025,-69.2645126731295,-23.332171314706784,-89.89364748927699,-74.09860326906437,-91.36287828484865,-63.3847283100597,-368.7988721565725,-393.47644685521067,-287.60939361860954,-370.6028277269603,-28.05743978858652,-23.49456774331145,-134.70086737489714,-190.66714648170375,-243.0011706533519,-16.91237303515652,-85.37657806664947,-115.42691515123158,-94.62098860531455,-49.84093845202676,42.17590153080732,-55.965351684979055,-6.719926397510903,-110.05802437564387,-82.2006753613631,-129.9154227849932,-84.46335838114896,-208.03989794774657
2028,,-492.8663499559592,-346.1307780482666,-250.34777306762828,-353.9501185820386,-82.07162333558222,-26.618674691322553,-149.73519045115665,-130.39396666000084,-277.2978883336671,-70.54103323997731,-91.48636859740384,-101.11399839276908,-38.398986259026174,-34.475373601987485,1.54803126913896,-97.57532458680225,0.7429760708801041,-97.34620843559549,-44.918056176178766,-336.9377909867596,-397.87471305847555,-319.97973712788456,-456.7031465207699,-69.0009092906082,-28.966904308677385,-131.50079689662414,-144.25161336379006,-351.1108366892232,-36.836686844217866,-64.39026855312784,-58.16645200989308,-60.88774798067436,-50.39381916670504,-26.006296550545244,-63.408594067510535,38.14762268703794,-100.22030662689588,-42.117506077178064,-142.04639445021814,-97.56991822162922,-261.0272803808433
2029,,-387.3964670818863,-306.668434985281,-272.60887231239013,-385.78625085813763,-13.937920583015966,-19.39221638268168,-135.79963399455596,-166.8763918468403,-293.4210107354753,-64.59669487523615,-76.67047145283004,-97.16863925048676,-74.5916696403516,-42.623066933183395,-0.12601406212502297,-43.22937020955101,15.79048663517483,-110.16703240525442,-13.339551023776721,-350.7676523067124,-318.0392771274195,-310.1078786616143,-403.0376076210838,-29.61524206646618,1.4387520820432655,-127.75549357457453,-195.8278928581185,-275.905031581098,-32.92681302734229,-108.36051510110133,-54.60925556958239,-18.05689285779124,-30.408474215461638,4.289155336981594,-46.131106879499384,9.37539018444113,-78.38757203395585,-125.22998077022885,-161.50708221375442,-223.04914465210447,-196.29002881750296
2030,,-337.8444663499015,-360.95229308234434,-259.72371970525137,-345.43174017170054,-44.07334366825012,-29.08711525826243,-125.42227810735426,-207.7415885437856,-356.0136586081511,-37.77296702608646,-67.50062901674858,-60.78314419147091,-48.226511701720256,-49.43133438722248,-4.655952012593616,-77.59527477241306,19.5727258877165,-136.42953889322462,-86.68154680867735,-347.50507341108977,-276.737352152805,-333.9554731984959,-391.17797837990906,-41.81187432644526,-0.09654464768391335,-124.61338808175765,-178.7728189544623,-272.48602636603516,-54.222748332616334,-89.678039049208,-90.60059457511898,-24.451258920008513,-17.59942949795493,-21.697048085138476,-39.68873699728704,-2.320324838500369,-115.71830745921147,-73.77554179878518,-119.87666152749557,-111.37300260509437,-130.29629047336653
2031,,-359.98715381746524,-363.5512624720001,-293.65875911425337,-408.94363960071286,-49.59314017437623,-19.473574893420732,-138.05732668790404,-183.32400620066335,-398.83205650077855,-47.31810098696337,-82.63677067089418,-79.46249981959704,-18.539632178871557,-65.03615152924215,-2.870135599987748,-57.964175751020775,-24.440761359797534,-110.70486844140908,-95.34443945100622,-359.8253236821893,-329.3883642127073,-301.95710430556045,-401.93229483684695,-44.62147176245094,-25.486183705643725,-127.37870247320348,-185.44717366943803,-367.0749570019357,-2.9561790327998096,-108.34597991866553,17.169532628686966,-58.1281238725536,-26.05462233793071,-12.128291725789495,-91.99987416892077,41.67933067333547,-84.9890445919176,-58.06210358027238,-149.37865675321757,-81.02639822788763,-223.9663582398265
2032,,-387.4626271994003,-495.24774735299377,-298.78303841498234,-344.36384614053793,-39.98028744929843,-14.11347924602444,-150.475582696762,-208.85520795906132,-362.22501319649723,-41.857158530584,-68.4456088051719,-55.35598417348751,5.010754448962643,-39.982720668846014,-16.58474304738354,-109.23743393037626,4.6464438926846015,-89.34924740948838,-101.20851609403246,-269.235477507641,-323.5269521126855,-254.2978168794008,-403.8495445262314,-40.473972713999046,-5.7609734348210395,-138.30765758497103,-193.84459354638227,-298.91356484208706,-19.268114881366728,-99.73573999997768,-93.25288370109456,-6.316988864127097,-76.56914098761376,-6.618219541995813,-101.70974329919636,44.97192868736943,-102.35190159237595,-70.7078345508396,-209.29585065142624,-178.97168694244908,-176.8897539725782
2033,,-315.54823352090165,-453.35003455936396,-307.68807962516814,-280.1150500250542,-16.929946284696143,-0.5002295261633662,-154.88906977692818,-173.4927110997121,-280.68666189757903,-28.361781121112813,-70.43592321097458,-63.04212076364763,-63.89607055151703,-25.116841302504326,35.41899073031186,-66.04079319902905,-73.88824093653022,-125.90286890557479,-6.321897942709825,-351.38392042763337,-364.1437694684067,-272.5286352849504,-368.56758524657437,-13.535934315858867,9.943864343552718,-126.373549631954,-153.95434864639697,-208.0349921936387,-55.55772196147609,-109.70534335156606,-38.35197175647602,-43.408759931282816,-75.11255119489988,16.409895638643434,-66.62772749531428,-58.17714893552625,-37.251866726833555,-15.556387246008626,-102.30315787034704,-204.26317424145458,-151.9459783847633
2034,,-393.2145374172441,-420.6830019759197,-337.1449382882682,-354.4934849075406,-50.05129720189143,-9.220895273132896,-151.41091301437893,-226.0453990966089,-312.6607446692889,-26.960730645323565,-94.31559389105655,-23.364187748640234,-106.89152802648482,-71.22449660220695,23.452124080936073,-69.34570619398414,-30.153525397920816,-143.50504421778555,-78.93166049040781,-444.50713699537494,-299.4006613070298,-275.52977016674873,-290.86046556120584,-30.23383745821161,-23.85092945287556,-132.70833744816332,-176.49653162821824,-293.53447867311,-23.2962235290222,-99.43020887175987,-90.11381832275822,-93.73423617724552,-91.62604118043112,-24.579814233399702,-77.95438108573558,-4.444124791796526,-107.29631734423276,-90.54447432530856,-132.2593167449386,-65.06978750483415,-191.07961362198716
2035,,-305.51560659500694,-383.00083752399354,-462.4557508611953,-342.53267185763724,-46.85385448511249,-48.84302737955761,-126.4511032446386,-174.90920740640252,-388.52857242147013,7.270536217444146,-105.94251862278372,-139.23429206250034,9.35615522957653,-90.29093613095915,-0.07091868027134751,-44.85946520420646,-29.34219226963114,-112.9996470711933,-73.42504540054131,-437.2575621249602,-292.400875103678,-303.26815496129626,-321.55852746992014,-60.08031218505789,-15.258819150099043,-118.56454713406174,-143.48690198395423,-271.939359328828,-68.78256409723622,-99.77337677198761,-68.15604402224142,-66.43645452194153,-33.56874972001435,36.40053719996217,-40.6898142139039,-26.87887940748658,-102.93035913523613,-88.14617117076705,-142.23111352996796,-83.17061370500414,-177.40771938455453
2036,,-377.8441454843903,-392.44363467931606,-402.63226556827243,-359.0745420377677,-56.01250232018094,-32.075435206217776,-104.63420853387458,-193.21393020533435,-389.6249256993233,-67.92120680511982,-88.68146962487197,-35.43509559497238,-13.023128776624048,-49.457457850159585,48.320060805918274,-50.1869529975761,-5.115816974794029,-96.88300614203547,-102.67546217643132,-423.6460605135359,-340.31979360364465,-390.5909626290653,-366.604154619645,-58.803342758266126,-33.559340613415884,-112.93332175870296,-137.5788222337443,-344.20093620551404,-69.0350050366635,-78.05976956850418,-28.59521027846381,-57.85418054684942,-66.61431295755472,55.589341091773576,-26.595946873231696,-58.787438149616946,-99.6593177604841,-43.54655905032871,-120.14308177999135,-80.73391494640657,-195.42575637574623
2037,,-409.7519138609866,-301.88984729183693,-320.33316631911003,-318.51353844510265,-37.09816745722139,-9.927414374998989,-147.0704724063637,-207.33222440448571,-383.88182010462504,-18.479589377224897,-94.73800356944491,-155.48557390530425,-95.41838073407655,-58.66926627458838,-29.397641584393796,-57.732151245123646,-33.156857568383316,-70.41541673444965,-120.28194026234917,-393.27464877559055,-364.84466257214905,-366.8327326952916,-412.5896083137171,-3.5486492163884122,-5.774365823587004,-112.35548099657535,-151.74567568947043,-356.57441550719807,-32.55961272376601,-86.48857898155097,-99.19825047628728,-0.5988138672156538,-57.45542927081965,25.297400923886585,-27.833549531061294,18.083495961839844,-65.6294754504861,-66.49468770670819,-104.327263601921,-159.91994715393582,-204.51847155068936
2038,,-358.129122679032,-337.6168278286241,-326.34239121944256,-320.06435341441556,-65.15032250791944,-17.200483501399276,-141.63809667356566,-159.8169644553044,-385.65045326144866,-49.35682489903604,-112.60793436468884,-43.48241554285198,-107.39266334212869,-68.82209988083673,-0.4569630288941653,-38.79878593353442,-3.5771460260654067,-139.9910594023944,-31.316423602314103,-354.8106155220009,-364.0693775570265,-304.8884022011407,-339.1163963639614,-56.91578699965487,-50.427144961674685,-154.48203577874415,-143.8355355740565,-349.4155678924112,-26.01265816038699,-97.62482951125969,-36.02615702880951,-7.570099851796499,-25.140934349386953,-25.336471100794483,-48.51875625287721,11.08004893950067,-86.6004852576948,-106.12993606817781,-107.32501395695715,-81.11412239970298,-187.89859737310826
2039,,-351.21431223875413,-371.9798129497185,-344.80980799752984,-359.22648259951893,-91.4295428312065,-28.25763488498626,-136.67549744397593,-152.09566533671523,-404.5390726426357,-26.867891736292336,-114.47900439341254,-102.79486199567873,-51.06064541823457,-34.360119173402836,1.274162940095266,-46.49557939212798,25.38797464129175,-114.15787798793838,-43.633688879305964,-460.2186485137325,-333.02435793386417,-228.53260011610993,-297.365445061623,-45.878948408433416,1.646221165585871,-163.9891455438334,-179.07492167124235,-257.6185316348621,-54.663697034542,-83.82745705528009,-60.35357580859397,-90.14225707024809,-58.30215986733526,-58.03897503961855,-79.46058343931759,-67.26388543006544,-74.5272771435449,-91.19694233385201,-131.13344204527993,-73.34315510163003,-257.73203888760315
2040,,-403.14896378828576,-400.69218439450987,-375.7027327139772,-369.8841683605168,-43.803090026912855,-22.322693957730735,-161.97025071824788,-216.4246719348165,-393.87956586608357,-54.1698050462968,-71.6815151926121,-74.3612162189861,-3.452284884524829,-82.89002689200197,32.68187301561102,-47.95954832921427,19.528715989667262,-123.1390330525752,-41.7580500084714,-505.56666321436353,-311.25117577385794,-263.43380583463016,-328.84403489832897,-49.219381820298054,-22.253333332084026,-106.90257470995505,-176.42817228226681,-285.1283251234487,-23.69104030859853,-66.83376184587871,-83.10248524960411,-27.293035091057163,-69.91880933473271,11.1994628226131,-65.49088455312551,15.72287263150372,-72.65355343680483,-22.716873422863046,-125.32285408899747,-105.26365780509184,-182.51873909939388
2041,,-427.1819846711116,-373.3298067237501,-340.24598875580443,-378.33323347920634,-38.84961493404137,-37.203877462671244,-148.49742807140376,-171.02844701682636,-391.93527465888974,-31.7632228415888,-69.23561104433043,-30.21018147702705,-65.72803500963641,-50.959605239957,40.24163326264818,-68.95788915473645,-22.751730466924755,-100.39484684455056,-87.69772723480628,-410.52031575802783,-440.2895591694307,-270.4746156382654,-357.5376370264919,-37.85625319271651,-14.790658508652314,-117.16250858104615,-220.5258854039506,-344.99358750952103,-16.688889729543234,-100.40543725613327,-28.911422948704057,-3.9374819472342324,-62.85000136119811,64.08106407057801,-75.3299703199607,-8.90713954220621,-91.75775836060848,-51.13195539803985,-113.89421910972703,-131.3391048085108,-190.09271395674716
2042,,-299.45621622337535,-327.63498022296324,-356.0397450053504,-388.9576509086041,-41.816706566753055,-34.24912702720485,-173.10439059869123,-215.37208444461726,-457.23961930370365,-53.501191113518416,-96.12686944007999,-69.80343776202619,-58.4495447627005,-77.51132458667928,27.844312536283724,-68.26150576045711,-18.196935489038538,-90.9789541174099,-49.78641240301033,-358.3374570185398,-471.63845137498726,-234.32681741810774,-280.1390563373268,-44.30814854294738,-51.97750431546001,-124.14368745739182,-212.10260224359183,-303.6354951419916,-69.68339943515889,-86.5807861561982,-50.65709683058003,-18.622632644538953,-39.74243279477412,1.2893117504549991,-66.0518391715209,-2.9364789232156454,-72.46771399613988,-92.15599310455673,-117.01841939180736,-115.81613766886983,-219.9243613548241
2043,,-378.18421281024536,-409.9457576326645,-343.93426325779967,-414.73819640202487,-57.47338451015594,-8.96267685718908,-150.49343270725456,-211.72758740082156,-304.7639522141492,-58.51356725684309,-88.38312522678598,-79.70377845676376,-101.07040155012305,-60.55219085677197,-28.65237722095742,-64.92145924611339,-42.92054047388683,-117.78473412966616,-102.24744973775694,-473.6491584122135,-305.18208215305816,-244.37425298642114,-286.0524985174112,-39.43228450338677,21.14993048235158,-126.47290552898926,-153.2992745951817,-246.11217789037255,-39.12006502453039,-48.34156867552406,-97.04824163257001,-40.21408227865459,-32.54281892932306,-23.709448652163474,-43.107484296787106,-54.2305612645697,-61.842547115526145,-39.89231526176445,-135.1633229628559,-113.03635955802383,-154.99146685394282
2044,,-423.11857797764617,-354.1680331721321,-283.3931333891901,-363.5811431628094,-75.24661277652581,-30.285925357482938,-105.56634383795381,-169.6551499060513,-297.66695567267425,-73.50535128948923,-95.66141645709911,-92.4686738223786,-74.61517903217714,-77.44246889978922,4.106973816152731,-49.88781402430129,-57.33421345851343,-75.85497581921231,-38.40989282312239,-389.03212042070385,-335.41303011428647,-247.82678913336682,-297.4342303363421,-50.005603485957295,-39.38625959232263,-130.38553341452587,-214.1683032521761,-226.55214085573937,-47.22579742693517,-96.78284696586638,-67.66943863083304,-54.429251531035675,-85.19485921802766,-14.347981965250483,-44.60874578721791,43.443899826481356,-92.19361660403808,-121.15985793151276,-160.48626673006413,-79.96680693241069,-171.66329869525202
2045,,-423.2803278413361,-319.43366407229166,-288.79360213415424,-322.5359637529097,-94.97424234861455,-16.503086756085736,-114.24605070886048,-220.30484431634488,-358.14354848369976,-66.46983759265788,-57.59260123272702,-18.115016874366574,-103.39725862825276,-58.225186110345476,-6.947562450963915,-48.80190024746162,-14.915965585635263,-132.26615892891823,-45.373681328432895,-362.14190796639866,-342.4028698493791,-242.68057921141005,-405.3352949790843,-27.480894611560757,-20.663075041480624,-127.25599630933493,-200.48211319008715,-271.6938081326098,-18.299741159007795,-90.0630593460462,-112.31469425384932,-73.64743174754574,-30.240773913851626,13.34228788470034,-61.49517821785912,40.47584108821138,-116.34281081782945,-71.59728855451624,-145.84909155047922,-113.59836542005417,-186.2933593839167
2046,,-405.38093684224316,-394.4600018199768,-337.8550365359747,-408.5355214263918,-63.347485065090495,-22.174897019467267,-135.93713221586052,-204.83611582530557,-403.4508209122245,-15.135097386217808,-81.42632516159892,-60.075336707434644,-83.9369958942276,-62.05870640154603,21.354261795060438,-137.9890694518457,-0.7134530498747154,-94.62797638723407,-92.25378210656777,-380.40676513080814,-355.25632403954046,-273.69802043260586,-422.4150541564735,-67.05961627341173,-10.182954693200145,-107.17941613259575,-171.94933071905245,-265.43445375497197,-45.3067885848767,-80.69651219029333,-70.46583601600389,-21.57968959314303,-45.41856265354227,30.746691948394755,-61.400050183884446,11.217585148735338,-53.27913398279975,-40.180012725354686,-126.5179807665852,-82.14762888558766,-202.63837284164856
2047,,-375.63750252842004,-386.43932854278034,-257.6738813297743,-359.21285790559045,-51.503135761127055,-7.972258843211193,-147.99703016014234,-180.5540426266948,-282.7605464920261,-20.210742813694424,-85.21844059539274,-85.23120300368157,-81.72886254780497,-80.56243939118497,-3.780678039963391,-83.39577818738701,50.822301929889704,-85.49192301683127,-73.07449079179855,-426.3957592727661,-331.5773781303547,-314.31337460632363,-407.35577769143606,-43.89078988895915,2.413442646732392,-185.776226245486,-204.60595786984777,-300.90565006626434,-61.53174009201257,-76.48659952297567,-91.32458025406083,-16.45651662386888,-43.261081364736356,-9.563780733166482,-54.65295024678778,16.92309239545989,-97.77297063076651,-86.45106219700688,-136.3772908283296,-73.5133897822268,-173.84331930402357
2048,,-448.0309103257041,-382.03106225421345,-243.53336104032743,-366.8404943276453,-117.02691924233375,-45.36035943763295,-115.89570560087486,-165.6438361226144,-231.53945931148343,-61.41776162391477,-97.65664354858995,-44.119418448627925,-116.02709966462021,-99.53730432627083,-33.59488547964622,-89.66089594529956,27.02227538263685,-90.023135909281,-61.33603344012852,-394.91013091780076,-263.56702834156533,-286.19938775479346,-363.55329234961874,-71.85765802307344,-39.34049676456402,-118.70880817919902,-138.6384747427079,-311.5405083678779,-60.50264342248488,-87.82106799602786,-30.713710324707336,-129.53997291625922,-39.54599065415505,-30.176553346783635,-56.30856644182893,66.91425459929519,-90.55457727312682,-112.24598441100852,-134.70926500364692,-84.01197031828963,-161.16332154451914
2049,,-398.41976691641594,-410.49032130928754,-229.93044234677328,-369.2262371452525,-87.75594357170098,-17.330579822395293,-179.54273122251539,-193.65279808546575,-240.0911355960194,-57.04517370803774,-123.45869942491493,-68.28564073663517,-16.33135306352665,-54.21080606193664,18.929846959519864,-39.487093074835116,48.92556685159752,-142.83583993724733,-47.19133526547205,-337.46055247779924,-292.4504732405648,-257.63158238097105,-374.0183358295974,-61.76450168959968,3.795707548006476,-116.87842028262583,-199.30050062106216,-287.6265633912277,-57.779809924605615,-66.61978712198174,-53.517593934096226,-52.59731718225191,-55.49533041157372,-6.84771299078011,-75.66947899050137,6.281947364277016,-77.34575660156383,3.468108481798936,-119.11368593368468,-49.745179575536895,-208.61272352123626
2050,,-361.5821145423839,-330.34218740024227,-220.28746824413633,-299.7827681644762,-67.10440765201952,-48.237039025630565,-192.73455320210792,-221.27066602002162,-293.3607235077427,-55.25003317334438,-84.79129008189534,-29.07837706719988,-74.58550974280092,-111.38419574123395,8.95019127666319,-64.874126680843,-30.70853634953494,-110.41193549450463,-56.64505438863091,-406.15870175000373,-362.4923491588139,-224.38430107252228,-403.0787757353096,-40.99629292686268,-5.759779894482108,-102.14218638620991,-193.6454493098139,-235.25176994748995,-64.0773550670018,-82.04580321348021,13.848793844005058,8.74953688097196,-77.91958058447142,35.55887087728763,-60.174509865354025,2.2388929208973423,-42.13009813097517,-80.46502509360766,-173.63576302367483,-51.21642425671416,-212.7546248714125
2051,,-336.8477644937444,-351.5310386246662,-232.8751179113333,-286.37239374913474,-49.59916028964301,-40.29354246615014,-122.03819031541423,-226.55552021464075,-308.408210959726,-60.79037892487281,-95.40898678359542,-117.15257250145623,-76.41748148452211,-19.88157184241254,-2.6915348052962145,-113.74939289820998,22.28127225626031,-120.83125049010403,-75.58804825518007,-447.5311302911399,-367.04805139999445,-233.7163143628823,-398.49713018297814,-24.168699660840957,5.148127458040108,-144.26481048266737,-160.47678328512097,-259.9753349169098,-49.15710090344908,-117.01128289578855,-115.7606148338084,-68.964322875687,-16.642933018811277,44.16471385108673,-63.750229302107755,33.46861269703595,-110.05197640073504,-95.56004830243364,-99.58912414851898,-64.50480960079096,-218.6696908851468
