longitude,latitude,rain_season_start
-13.699999809265137,13.800000190734863,186.38484848484848
-13.699999809265137,13.699999809265137,184.23030303030302
-13.600000381469727,13.800000190734863,186.2681818181818
-13.600000381469727,13.699999809265137,184.4378787878788
