longitude,latitude,tx_days_above
-15.600000381469727,12.699999809265137,1.9317460317460315
-15.600000381469727,12.600000381469727,1.6349206349206347
-15.5,12.699999809265137,1.4317460317460318
-15.5,12.600000381469727,1.6365079365079362
