year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85
1981,0.0,0.19579034077922586,0.24233598170565074,-0.25423779483270437,-0.03063926539154238,0.4833161489225972,0.5945655107077386,-0.1100086822282691,-0.04284991110212388,-0.10691421848160587,-0.2595032126851038,0.11274529078548312,0.24847612311194212,-0.2951061307417149,-0.21995903067532652,-0.23757319542571054,-0.16909404382330706,0.28972855551054977,0.3544955286271261,0.23744163432488108,0.3307312495299044,-0.3690947648897236,-0.3591339981347801,0.023482671599495575,0.06361257158779665,0.29938354869270256,0.3267829668899367,-0.46782425161532615,-0.42806698647649455,-0.40851984798889873,-0.4111478780416178,0.027863999569092357,0.08434929049271034,-0.12933088293434025,-0.08733224087069402,-0.6418569210764673,-0.6192897092849847,-0.4321794553939071,-0.4100063298576657,-0.26123209700188,-0.21282788044788958,0.28567797113572624,0.1468856062386834,0.3499370333391454
1982,0.0,0.6702856343585353,0.7473214626695182,-0.31141644572787186,-0.11253650747465826,0.21334117643321804,0.3428987764948346,-0.7592871705399062,-0.71612997135108,0.3010715551661889,-0.3884186488227499,0.026080647726530515,0.1700419786528613,-0.5905047458070385,-0.5166385020895348,-0.35832355023859463,-0.27015636238893137,0.5376489185014748,0.5842692849181788,-0.44087436223267673,-0.346570141450556,0.03654328571801102,0.062410814503778056,-0.20848124297067727,-0.16683803644775708,-0.14143424962638562,-0.10970873349046428,-0.38017031303948556,-0.34485661640958654,-0.43262336445991423,-0.4357813794444354,0.1165358212131622,0.18810888468853193,-0.7681922460539994,-0.7219097211465879,-0.5587157839860311,-0.5379445375592269,-0.4278349293818451,-0.41041069589826407,-0.09846188419486168,-0.046326968947539626,0.6650041549580834,0.8498264873267232,0.34590305686177203
1983,0.0,-0.0832093208533422,-0.044737493557960306,0.26925171029972716,0.55593712241199,0.11272011108968627,0.22378765821611069,0.0027619625197843334,0.10905957338448502,-0.1995384790500907,-0.5600550655883438,-0.21829374931220968,-0.11758743823797602,0.10263064507252295,0.1791887283479241,-0.12449694663953892,-0.05970843017257721,-0.38459281467324047,-0.35851288764878575,-0.37817991011191054,-0.2802197159912083,-0.2287161937860418,-0.21748412074349233,-0.6397109487835024,-0.6203729128151565,-0.8760536367558416,-0.8958422579034959,-0.29832789815101535,-0.280392256889229,-0.9713249845866301,-0.9490955661600395,-0.011433321596044266,0.040932356530746006,-0.9905822538170241,-0.9609089406750968,-0.39764966385601497,-0.38827704754973524,-0.7227775210094904,-0.6975794929346932,-0.12315919538576736,-0.08973758778877539,0.9917322849501744,0.8856393016646251,0.5887386328176092
1984,0.0,0.33446471013650125,0.39771530087286067,0.33561370793171363,0.5665320737891903,1.0110522680815706,1.2029032228202396,0.11158276563679692,0.21987663049837636,-0.19580181787735285,0.32875151516799406,-0.0940946476451785,0.03437676678368007,0.8308634944314264,0.9473099158884253,0.3905655442219427,0.4894073142979778,-0.2585928781827391,-0.21509747366411602,0.7072186149751332,0.8965026159877425,-0.5949257709134343,-0.5624518351377077,-0.2704039599653498,-0.23433783046917256,0.2473467932233433,0.2662756842003091,-0.574674504506234,-0.5432991006259869,-0.07823510770312225,-0.08269412633562467,-0.051818498257915735,-0.003480648002337716,0.21472954495177987,0.27856204906753135,-0.1634637949846507,-0.1377572355816028,-0.3892411787901864,-0.3564314706932805,0.26106511109207986,0.3371168411453027,0.09024404459037783,0.07129794958387947,0.6643256224412255
1985,0.0,-0.14555635659077382,-0.09265034296655017,-0.40879626229211397,-0.23674814303925018,0.6084117760008354,0.7355126193182286,0.023153226898315893,0.14690169331066727,-0.052038278701260765,-0.2758447734337892,0.30202865614721475,0.44586565980355886,-0.0802537822029592,-0.007286254739099718,0.21062363239639126,0.29697051947205466,-0.03764867126776039,0.006971145726467398,0.5682694573960418,0.6598254225938547,-0.2502707190159015,-0.25092701390805416,0.3375114862504631,0.37985121102384767,0.1707873476118067,0.19456939346304125,-0.007603089989771661,0.023611550523028768,-0.415670397461966,-0.42156902337079316,0.19915845144633693,0.2673640827485855,0.27861613941905716,0.3067898066426409,-0.3884271213505315,-0.35670061397907205,-0.22990205854075896,-0.1963641677039334,-0.6234232794439691,-0.5896992719325311,-0.04563677264641797,0.04808606467990728,0.7760514846749373
1986,0.0,-0.5371603444990569,-0.5179824690305281,-0.25976913214184094,-0.013711814599560057,0.4030788745641871,0.5517444830826861,0.056188958457369154,0.15197806194672125,0.0029345896135026805,0.22552027827786958,0.11785571743625667,0.24410937473271588,-0.018158182130164846,0.09369091747542768,0.2806843410220665,0.3643414801603342,-0.6761478875966702,-0.646235727679894,0.1918249232841447,0.3220572842140115,-0.6230544947871977,-0.5999931763208508,-0.4503171639026533,-0.43279300592865866,0.1673586598604686,0.18569169144599584,0.16971856979955646,0.21821671510200247,-0.6873376817236192,-0.7006029392854884,0.05444219222042079,0.10613630461774903,-0.03478135272743543,0.01724278749391317,-0.0724652261320955,-0.04865225190943079,-0.24678729544871203,-0.23082109302994525,-0.7433731332174602,-0.7156914066442539,-0.043260322029951226,0.4743648171964452,0.3466069025323435
1987,0.0,-0.17222280775575882,-0.13330240616390654,0.4621395322879778,0.7575703659511106,-0.03965667596646938,0.03757321651127654,0.4692345591663525,0.5913916859057053,-0.7406409719357328,0.17107785769427153,0.1365504487318816,0.26923950649045025,0.20837065754645323,0.2976465062190812,0.07466293337627405,0.16040248641991184,-0.21232308412150758,-0.15307732383664074,-0.19205950476177236,-0.09712730030945238,-0.8890769321454854,-0.8759868946458766,0.16804746624215738,0.19359098986136303,-0.019296157596699004,-0.001364630476771822,0.2199871006142473,0.28946939438819186,-0.24200712886248255,-0.2379405294842627,0.42766277036410827,0.48846209141942154,-0.31553308704498306,-0.28550023842969097,0.3591943145980707,0.3942010222918668,-0.3479986517593119,-0.31717925558101,0.47085737102725034,0.5295969376579848,0.48076158047952333,0.32741658933413476,0.4020133017831
1988,0.0,0.22524205737600766,0.2968139353198467,0.490908921582772,0.7317899529150935,0.17424269622563315,0.2643665402486448,0.14849379467206347,0.2601418133460953,-0.34869326672358625,-0.07421801790214033,0.2902300837893108,0.4122621628802534,0.21601084369787316,0.29920924561746176,0.09121948173795147,0.18097734601741422,-0.46006095824830595,-0.4251936085365884,-0.4965306441749959,-0.3915251075267463,-0.5193982595816067,-0.5004794842208469,0.27840102583904525,0.30245840476953845,0.03079559226524964,0.06065068031088572,-0.10760548291430894,-0.08300290160885027,-0.1069084082471079,-0.11875707825069526,0.2765754868681114,0.3314149225999472,-0.13244550196205296,-0.08983772122712708,0.07263207548140826,0.11255071261346927,0.4287071359701571,0.4530381340547507,0.07302201254172758,0.13043331689762283,-0.2294722473445887,0.17348246431835435,-0.054486220917041805
1989,0.0,0.35614348616611835,0.3946465463917832,0.5676594525488667,0.878565625509566,0.5582780378417311,0.698840764691667,1.3008896396780187,1.521672643798837,-0.17056402347503763,0.6194444674015784,0.1937323930924464,0.3120377572764994,0.8480600160916794,0.9587676332748885,-0.18272704925657024,-0.12185833521769496,-0.36284706111455023,-0.3143423394074887,-0.4305646084210366,-0.33398005409929965,-0.14171626062569942,-0.13217382779906472,0.14607305123575998,0.17600019691595037,0.12847676297866428,0.14573323223140733,-0.009531186201542141,0.03958799725634776,-0.573420984058501,-0.5836778676935523,-0.23190301664632784,-0.19661268402057885,0.17948220490404765,0.25875832145807465,0.6923814331926366,0.738896677731887,-0.026201218728900244,0.0005937718337634124,-0.2550347122891452,-0.2111732395276391,0.21318535023222296,0.2989752463330859,0.4872943996222432
1990,0.0,0.7717435886560082,0.87793263116167,0.44240060895788247,0.6598738286096619,0.3755494752512476,0.540200512654792,1.161514739597692,1.349296596255158,0.1930494947854129,0.6679298219478937,0.7557516743663939,0.9002911686841202,1.0450490833316337,1.1745532362432414,-0.35489177895146895,-0.2571663965174338,-0.6543212026398209,-0.6243733074590239,-0.04580571800750022,0.10171380777995864,-0.17364930724851035,-0.16848740972753262,0.3134236078664969,0.353971866061201,0.12474364660673132,0.14827550362768704,0.1325607617241218,0.1864966015733387,-0.31109909984419915,-0.32830262472396043,-0.2799520461722409,-0.22877558881812377,0.3799523200583934,0.4322482272912822,0.7644222613928662,0.8147178884631927,0.7828374805274194,0.8327091151265194,-0.32745619640567725,-0.27806736595995574,0.3949894169756334,0.022162619614007895,0.6224374403525985
