year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2010,1050.75,906.5,1499.75,974.75,1053.5,895.75,855.0,689.25,836.25,1078.25,928.0,911.75,743.5,890.5,1129.75,1175.0,522.25,567.75,1727.5,976.0,993.0,594.0,1057.75,1215.5,898.75,963.5
2011,959.25,721.5,672.5,747.0,1150.75,950.5,886.25,1001.75,1135.75,1103.75,833.0,1072.0,832.25,923.5,1233.5,953.75,946.5,1092.75,794.0,720.75,1204.5,935.5,1316.75,802.0,1014.25,804.75
2012,1131.25,980.75,846.25,1018.75,1086.0,880.75,908.25,1218.75,600.25,769.5,985.25,819.25,945.0,1020.25,652.75,1011.75,916.25,963.0,704.25,1175.0,1005.25,1528.25,911.5,991.25,988.0,994.0
2013,1060.5,895.75,1106.25,1051.25,1116.75,812.0,1001.75,1043.75,1016.0,663.25,699.0,805.0,1133.5,1019.75,999.75,1246.5,855.25,560.5,896.75,1125.25,830.25,1174.0,815.25,1318.5,1406.25,1153.75
2014,869.75,1119.5,941.25,802.0,1019.5,828.75,1055.5,1203.0,878.75,1356.0,970.5,867.75,653.25,1142.5,1104.75,963.5,380.5,1268.5,1295.5,1139.0,809.0,779.25,873.25,740.0,1006.0,809.5
2015,1064.0,519.25,910.0,694.25,962.25,834.0,1090.0,957.75,985.5,,784.75,1312.75,1083.0,990.75,710.75,861.5,957.25,721.75,708.5,1090.5,972.75,1135.5,1119.25,1385.0,910.0,990.75
2016,1013.0,1005.0,677.5,1096.25,1034.0,1009.0,,1065.25,840.25,944.75,700.5,848.5,1138.5,935.5,1137.75,603.75,1026.0,785.75,1207.0,1298.75,716.0,933.5,1063.25,576.0,998.0,1262.5
2017,877.0,850.25,975.5,1018.25,722.5,1218.0,1022.25,998.75,1072.75,825.5,877.0,983.5,1177.0,662.0,1150.0,742.25,943.0,,831.75,906.75,1030.0,753.0,1130.75,1005.5,1094.5,1219.5
2018,1330.5,959.25,1018.75,1168.5,929.5,942.25,916.25,830.5,1508.25,934.5,883.0,897.25,887.0,728.75,1213.0,447.75,1044.0,923.0,802.0,1024.75,884.75,1159.5,1192.25,689.0,713.0,876.0
2019,847.5,882.75,921.75,922.25,981.5,933.5,606.75,831.25,948.25,1228.75,1256.25,894.25,939.25,1084.0,1247.75,873.25,663.25,1099.0,814.5,812.25,1004.75,784.5,1346.75,751.0,1077.25,785.25
2020,1305.25,533.25,987.25,1088.25,706.0,839.75,1044.25,1115.0,1363.25,1112.25,1367.25,1039.0,904.5,881.5,708.75,1315.25,869.0,879.0,975.75,1095.5,1034.75,985.25,930.0,500.75,1063.5,929.75
2021,,1136.25,1061.5,901.75,921.75,867.0,1145.75,1543.75,1088.5,1132.5,959.0,1168.75,1157.75,986.75,636.25,934.25,1232.0,1015.5,1098.25,520.75,1497.0,1240.0,866.0,1105.0,1361.75,
2022,,993.0,1048.75,933.0,1004.0,670.5,871.25,1152.25,1035.0,1221.5,743.25,1057.5,1117.25,892.0,1057.25,761.75,1294.25,1057.0,1043.25,738.75,822.75,1240.0,808.75,916.0,993.75,811.75
2023,,974.0,1028.25,1111.0,1263.5,999.5,694.5,1017.75,1046.5,1466.0,890.25,511.5,887.25,1227.5,1007.0,715.5,644.75,370.5,1224.0,1251.25,1266.0,1090.5,720.75,784.75,742.75,734.25
2024,,1000.5,810.25,966.0,907.0,808.0,926.0,1224.0,986.75,811.5,1018.5,987.25,1053.5,775.5,1134.0,597.0,570.0,988.5,1048.25,1310.75,943.25,918.25,1152.25,747.75,890.0,1001.5
2025,,895.5,1020.0,843.0,972.25,912.25,1003.0,1099.5,910.0,1299.5,963.25,923.0,599.25,935.25,1042.0,1084.5,1008.75,1050.5,873.25,1437.5,995.0,771.75,995.5,681.75,968.75,965.75
2026,,1224.5,954.75,930.5,793.25,976.5,1096.75,984.75,702.0,,1054.5,716.0,839.25,1398.5,977.0,1244.25,950.25,847.25,865.0,936.25,935.0,1054.25,887.25,1057.0,766.25,1165.25
2027,,993.25,1098.25,1132.75,837.0,970.0,1068.0,932.25,734.5,1058.25,916.0,898.0,990.25,1071.5,892.25,663.75,730.0,1223.0,1040.75,989.5,887.75,818.5,1269.0,1439.5,1133.0,834.0
2028,,707.25,1029.5,971.5,1015.0,911.75,882.5,893.75,1137.75,870.25,839.25,881.5,1415.5,714.5,675.5,1121.0,817.75,848.0,1020.0,1116.0,1282.75,1298.25,1054.5,806.75,1215.75,1211.5
2029,,890.75,1008.25,1033.75,1026.75,753.0,1305.75,882.0,1350.0,1275.5,944.25,1062.75,1357.25,978.75,783.5,745.0,1027.75,1262.75,1010.25,816.75,942.5,803.5,1178.5,1045.5,1218.75,654.0
2030,,1323.0,923.0,1023.75,977.25,912.25,925.0,1095.75,1036.5,929.75,766.25,776.5,407.5,986.75,1093.75,615.0,835.25,1253.25,1090.5,1022.75,1044.75,1116.75,643.75,1032.5,1066.75,1014.5
2031,,1108.75,989.0,756.0,879.75,836.0,1165.5,973.25,1355.75,810.0,838.25,915.75,567.0,1434.5,721.25,673.5,1362.75,749.5,932.5,1019.25,831.25,996.0,933.75,1108.5,1071.0,1109.25
2032,,1078.25,848.75,1053.25,807.25,1044.25,697.75,1164.75,1162.25,1347.75,1072.25,865.0,701.75,1192.5,861.25,343.75,999.0,569.75,762.0,1183.5,1049.75,713.0,1163.25,1361.25,926.75,962.0
2033,,876.75,649.75,959.5,927.5,881.5,1020.75,1099.5,1058.25,1192.0,1010.25,1242.75,1094.75,1084.75,883.75,349.25,1086.5,986.5,910.5,967.0,670.0,937.5,1011.25,1183.75,1125.5,1102.5
2034,,999.5,816.0,738.25,972.25,1024.5,690.0,1099.0,718.25,962.25,922.75,759.5,1248.75,1011.0,995.0,1044.5,1156.5,887.75,,764.0,985.75,954.25,651.5,1098.5,1094.75,1036.5
2035,,1212.5,704.5,1136.25,960.25,1280.5,1178.75,846.0,1000.5,1245.5,711.5,1004.5,1107.0,707.25,1232.0,900.75,1301.0,1124.0,1507.75,794.5,1148.25,921.5,1460.75,1488.25,947.75,1037.75
2036,,782.5,705.75,1364.25,735.75,934.0,949.75,725.25,1006.5,1167.5,1084.75,670.5,1055.5,1020.75,1244.25,708.0,1150.5,1335.25,1128.0,989.75,1066.75,792.25,1546.25,1265.75,895.25,1174.0
2037,,1006.75,836.25,1033.75,1248.5,893.5,911.25,1070.75,1007.25,1042.75,897.0,799.25,846.25,,814.5,933.0,1706.25,1156.5,1177.0,814.75,1068.5,980.5,1171.0,1080.25,993.25,795.0
2038,,919.25,769.75,1047.5,768.0,849.0,826.75,1536.75,1199.25,1540.0,977.25,1034.25,977.75,1075.75,1112.0,1570.25,1169.25,880.0,887.25,1045.25,762.0,855.0,512.75,946.0,929.5,1040.0
2039,,1141.25,959.25,883.5,1048.25,782.0,1072.5,965.25,955.0,1044.75,919.75,815.0,955.0,1184.0,699.5,540.25,1357.25,678.25,1046.0,992.75,747.25,985.25,1108.25,1075.0,867.0,851.5
2040,,998.25,1058.75,745.25,1146.0,907.5,778.5,937.5,1086.25,1611.5,780.25,1019.25,973.25,1131.5,940.75,750.0,1429.25,1394.75,,1026.75,1002.5,1183.5,1140.0,1000.25,1116.5,932.75
2041,,910.0,1287.25,814.0,1370.0,1138.5,1014.25,934.5,742.5,845.75,948.0,807.0,969.75,1223.25,907.25,1306.5,1030.5,776.5,1178.5,741.5,803.5,1262.25,985.5,859.5,1149.25,814.0
2042,,987.5,791.0,795.25,1046.75,976.25,802.75,1460.25,1642.0,1058.75,952.25,1050.5,865.25,1304.75,1297.25,1233.25,991.75,995.0,887.5,844.5,1068.25,1500.25,1417.75,1482.25,988.75,773.25
2043,,752.5,889.0,988.75,1034.75,859.75,702.5,1200.0,761.0,1190.5,1153.25,1283.5,1028.5,980.0,1208.0,,1040.75,1000.5,917.75,926.5,852.25,1232.75,868.0,1319.5,757.0,1241.0
2044,,1002.75,707.5,920.75,859.75,1070.5,868.75,1092.75,1156.25,1420.5,701.25,801.5,981.75,816.75,1445.0,916.25,939.5,859.5,638.5,1196.5,890.25,958.5,750.0,903.0,,756.25
2045,,895.75,936.25,1099.75,861.0,887.0,827.25,1258.25,1076.0,800.5,1049.75,1408.75,1090.5,850.5,792.0,791.25,1488.0,1459.75,1111.0,779.25,1086.5,1136.75,818.25,513.75,1493.75,1150.75
2046,,1015.25,799.0,933.75,1022.25,962.5,836.25,1061.75,1167.25,1153.0,827.5,1029.25,765.75,1396.0,991.25,846.5,541.75,999.0,1081.0,1040.75,1075.5,1201.75,760.75,1087.75,1035.75,1001.75
2047,,1198.75,660.0,945.0,1203.0,828.5,836.0,958.5,1083.0,1062.0,849.25,949.5,,819.0,1373.5,1089.5,962.75,1301.5,1102.5,,1159.5,1108.5,965.0,1037.0,912.75,1099.0
2048,,915.25,687.0,930.25,847.0,1022.5,778.0,862.0,689.5,669.25,1079.5,933.25,1055.5,781.0,1255.0,1019.5,859.0,960.75,1152.5,1092.25,1069.5,854.25,1487.0,738.0,958.0,783.75
2049,,903.25,709.0,940.25,903.75,848.0,964.0,1069.25,1236.0,1150.25,777.0,1043.0,1165.5,1242.75,774.25,761.0,1128.0,795.25,1214.25,980.75,992.5,862.75,1010.75,951.25,1138.0,1398.5
2050,,967.0,702.25,1489.25,1082.25,1046.0,918.25,1444.0,690.75,1072.0,959.25,641.75,908.5,854.5,1058.25,1036.75,1090.5,1002.75,726.75,842.0,1158.0,948.25,941.5,1097.75,1155.25,1291.25
2051,,855.5,673.5,1002.0,1018.0,1040.75,1019.75,748.5,,1208.5,1218.75,1134.75,649.75,888.5,1149.25,987.5,731.0,857.0,649.5,885.25,,1437.75,875.5,798.5,997.0,840.5
2052,,768.25,1132.75,1074.0,974.75,849.5,844.25,1560.25,946.25,1017.0,651.25,814.75,953.5,930.5,1197.0,1363.75,809.5,1100.5,806.75,1081.5,940.25,797.5,1146.75,1114.5,957.5,1039.0
2053,,1002.25,877.25,1110.75,919.25,868.25,916.0,885.5,1135.5,809.5,730.75,720.5,912.5,994.5,997.25,885.75,719.0,1116.5,1080.5,968.75,1122.5,892.5,603.0,1277.25,897.0,1255.75
2054,,977.25,859.0,1023.75,1079.25,1001.75,976.75,867.5,1055.0,749.25,753.75,1105.25,739.25,1048.5,727.0,956.25,1075.0,1273.75,1259.75,1016.75,1258.75,1025.25,1438.25,1471.25,958.0,855.0
2055,,997.25,492.75,775.25,854.25,1016.0,995.5,744.75,1291.25,732.25,888.5,1057.0,923.0,1036.25,949.0,1077.5,968.5,1018.25,885.0,836.5,840.75,1173.0,889.5,1062.0,1057.75,1118.5
2056,,872.5,888.5,1327.5,871.0,1086.5,789.75,1233.25,916.25,935.0,638.5,880.25,930.0,1012.5,1366.75,1061.5,841.0,830.25,1000.25,1125.25,1228.25,835.0,1088.25,1159.75,850.0,1031.5
2057,,1186.75,613.75,908.5,987.5,1044.75,1190.0,1242.25,949.25,777.75,996.0,926.0,713.25,742.75,906.75,1347.5,1118.75,976.5,1170.5,959.75,975.75,961.25,1437.75,1152.0,924.25,
2058,,944.75,1013.5,934.75,933.0,1094.0,1022.75,854.5,586.75,1135.75,865.75,792.5,664.25,824.5,799.5,1313.0,1662.75,897.75,897.5,1149.25,879.0,1138.0,1082.25,1057.0,1184.25,861.0
2059,,648.0,868.5,860.0,1050.0,935.0,972.5,1266.25,916.25,1136.0,894.75,736.75,717.5,972.25,1134.25,1095.75,413.0,876.5,1262.25,737.0,1177.0,1294.25,929.0,798.0,876.25,953.0
2060,,957.25,821.75,1262.25,1361.0,1088.0,1053.25,1145.25,1045.5,1009.75,1140.5,706.25,886.25,1080.25,1037.75,1542.25,492.5,759.25,677.25,1317.5,909.75,904.75,1456.5,1220.5,961.0,1719.0
2061,,814.0,1013.5,1096.75,1091.25,1100.0,1121.75,843.25,1059.75,1011.75,1117.0,747.5,639.5,893.0,1031.5,1007.0,699.75,1548.0,861.25,1077.25,1090.5,1075.25,997.5,1176.0,1128.0,889.75
2062,,766.75,583.75,1188.25,1160.5,910.0,1166.25,1321.5,1225.75,1051.75,699.25,1121.0,734.5,1088.25,1194.75,772.5,1101.25,945.25,1164.75,1028.0,872.5,1083.5,770.0,1267.0,727.75,1122.75
2063,,968.5,478.0,1201.25,1092.75,1230.75,889.75,1405.5,785.5,982.75,884.25,922.5,1001.0,1503.25,1066.75,674.5,748.0,539.5,1119.5,867.5,1520.0,892.0,1007.75,1358.5,1198.5,934.75
2064,,1131.0,743.25,1126.25,734.0,1022.25,1132.5,1198.5,638.5,1026.5,809.5,908.75,987.0,1172.25,1293.5,914.75,873.5,1515.75,1121.75,1143.0,1171.0,1274.75,1244.25,1160.5,1184.25,1165.0
2065,,1038.25,1201.0,852.25,991.25,899.0,1091.25,1080.0,1357.25,664.75,672.5,1074.0,1040.75,1192.25,1247.5,965.25,1064.0,862.75,1113.25,886.75,1246.0,836.0,903.75,787.0,1051.0,971.0
2066,,942.25,1011.0,1158.5,942.75,769.25,891.25,915.25,1237.0,989.75,830.75,872.75,959.25,965.25,1115.5,411.25,562.0,745.25,1112.75,944.5,997.25,1044.5,901.0,683.75,1001.0,1277.0
2067,,819.75,1085.25,1081.25,869.5,908.5,934.75,1157.75,964.5,1000.5,994.25,1156.75,1088.5,714.75,1080.0,642.25,726.25,1060.75,973.75,1097.25,1258.75,1038.25,945.5,1120.25,1204.75,1040.25
2068,,973.75,867.75,1850.25,1036.25,920.0,997.0,1090.25,1205.0,1393.5,755.0,769.5,1306.0,1050.0,1145.5,923.25,446.25,1459.0,987.0,1183.75,1552.5,1499.75,1091.25,733.75,983.75,1020.5
2069,,1069.75,726.75,796.75,1172.25,983.75,799.25,,1189.75,1954.25,780.0,913.5,909.25,1509.75,1180.0,830.5,540.0,1040.75,749.5,637.0,990.5,1172.0,1085.25,829.0,954.25,1367.75
2070,,1210.0,951.0,1023.25,1106.25,1198.0,915.75,1096.75,1234.75,1325.25,1079.75,800.5,957.5,1267.5,992.0,824.75,985.5,854.25,953.5,969.25,1106.75,994.5,851.5,855.75,797.75,1056.5
2071,,1280.5,689.0,1152.25,908.25,838.75,981.0,1052.25,856.25,881.75,891.5,986.0,1123.0,922.0,1063.75,1479.75,509.0,1115.5,1136.75,1047.25,1057.5,900.75,1007.25,1728.75,906.0,788.5
2072,,1055.5,533.25,1143.5,909.25,1017.5,979.5,821.5,1061.25,1108.25,1161.75,671.5,791.25,1118.75,1367.25,1374.75,929.75,920.5,1045.25,1162.75,909.75,1494.0,571.25,1291.75,1117.25,1348.0
2073,,886.75,744.5,1349.5,1008.5,1138.5,981.25,877.25,1084.5,786.25,1154.0,662.0,899.0,981.75,950.5,1174.0,910.5,883.5,831.5,1285.0,1022.75,939.5,938.0,862.5,975.25,1153.25
2074,,1135.0,676.75,743.25,790.75,950.75,1021.5,678.0,,1107.75,757.75,817.0,1478.25,1302.0,1170.25,953.75,701.25,645.25,875.0,973.25,1213.75,1036.25,633.75,734.5,986.25,1082.0
2075,,1064.5,846.75,770.5,1361.75,893.75,1211.0,1046.0,796.5,907.75,812.75,678.25,1001.0,1530.0,1045.25,1399.0,1110.5,1003.25,1058.0,794.5,922.0,1060.75,941.5,1030.25,1670.75,1147.75
2076,,1092.75,837.25,901.25,830.0,1107.5,867.25,1160.25,1412.75,1041.5,715.25,733.75,918.25,1065.5,1227.5,923.75,910.25,668.5,,705.25,1188.25,753.75,851.25,869.0,1072.75,1137.25
2077,,1389.0,890.25,1084.75,982.0,964.75,897.0,1499.25,916.5,1199.25,892.5,1347.5,900.5,1209.5,996.0,363.25,1077.25,886.25,1001.0,828.25,896.75,800.0,1095.75,1164.0,1050.5,1129.75
2078,,919.25,755.5,785.0,1098.5,1377.5,939.5,899.75,1006.0,1318.5,942.75,1052.0,1288.5,1231.75,1253.0,889.5,848.75,1246.5,1045.25,1244.5,1221.75,1195.75,871.25,915.75,906.75,1009.25
2079,,877.0,536.5,1074.25,877.0,1139.25,1406.25,838.0,1137.0,953.5,856.25,1027.25,796.0,1217.25,1237.0,1277.75,959.25,1287.0,1282.5,1063.5,944.25,1050.25,790.75,1266.75,635.5,1231.75
2080,,919.5,941.25,1213.75,868.75,909.25,958.25,1247.5,,667.75,1076.5,710.0,1111.75,935.5,769.5,952.5,682.25,996.25,909.5,905.75,1077.25,814.75,938.5,1226.5,954.75,1370.0
