,year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
47,2028,,758.5282083571185,480.0069945045644,921.0218055835339,713.6687612421621,406.3708146770506,1008.0117483315261
48,2029,,711.3204451979524,480.2911704786952,975.2135447420892,703.0414458412392,378.60023552258065,964.4943100198874
49,2030,,788.3970750314104,488.04028724363764,960.1413461425354,770.2840493981527,493.7108206178785,1093.753515429931
50,2031,,776.1976338247265,418.6239302447176,1165.2017686064,687.7164135138742,313.1912655306696,922.9330782932697
51,2032,,773.9400154754665,420.74333521303043,947.3100075684443,687.8139650168182,359.09728260161296,1094.837131939485
52,2033,,744.4388315854735,457.11696685333754,945.4690934430288,712.1041660002146,370.47271377983435,955.9542251286517
53,2034,,707.6901037750371,478.0886989281022,1018.6060971084211,699.7854067658304,379.6339873308868,939.0358457622605
54,2035,,789.0750820717128,522.3375419917469,1016.6397641228341,768.2326505947763,443.8736321183146,1043.9832237950093
55,2036,,766.7649169871584,452.258145055056,1214.625891891305,756.1538667546432,502.28202804724896,970.969897174964
56,2037,,733.4012162336551,481.2137550623661,1028.7557060953263,691.8150259069652,453.7870692739883,977.573053360091
57,2038,,723.6663325718436,540.4163571464256,1060.129278933666,692.9917842331471,354.5489034012943,1145.7612611162708
58,2039,,778.1123011927978,518.4675192986388,1098.2973757633908,622.91564010871,246.53729139025418,959.1336133077681
59,2040,,757.0979647996725,520.962742611726,1047.8681353990264,760.7477224059566,487.2621669211305,1023.5201547962605
60,2041,,762.1126241403181,550.2130104611338,1166.042914698259,690.25426717311,406.21102773557436,1019.7024840136577
61,2042,,778.1743564904029,435.68969902656784,1023.9894870367596,717.8233645158747,427.3450921793448,989.253778693278
62,2043,,677.4536577325149,455.25660031832575,865.7056037521319,689.5810001031981,391.23855037061895,1024.8743348535425
63,2044,,733.289903589571,342.5285151583201,1072.32147442076,711.7297864192907,503.8520632723102,1084.9049485948985
64,2045,,801.6922328920418,616.9594609536927,1315.0417770168094,722.5102589329737,433.1938463763418,1041.4952065753973
65,2046,,719.8453857303539,294.65654436184263,1002.095279915437,744.4908129446135,482.9174682277178,932.1299793003138
66,2047,,726.4799375918703,430.05466612054374,856.0500318724588,719.9465878795627,373.5102024125635,1110.5780937992376
67,2048,,698.6942686602619,295.6987559775307,1164.6635603227032,658.368356008017,398.1110777367185,987.9184150628395
68,2049,,714.8136972333218,396.3904004351616,1018.9105015921133,717.8787698069997,325.01913547824796,1052.2119116852618
69,2050,,668.3462554552295,336.18472990320595,1017.3653981643104,752.4641677068171,405.0120731225091,1139.3240328304985
70,2051,,713.9584360149007,400.7797902117288,1020.9520756623874,712.6628083755787,340.8279011450754,1023.1859606849888
71,2052,,656.6998508793502,263.3649483302716,1013.6107745014731,685.2224868661807,356.2410269115809,928.6998367914007
72,2053,,710.5925597568065,331.3314824524788,934.080682699741,663.3849541434937,353.7722645844024,1153.4826445943554
73,2054,,750.2359033934881,368.8766853716252,1149.533394317321,726.2793610952547,366.4163055895385,1065.6594066934
74,2055,,718.3769129936447,328.73081477778646,1079.8899164229763,641.0714927695147,412.2567191125185,855.9380732807059
75,2056,,736.5260143688928,425.5294117866467,1107.8080386480792,707.633769438973,436.4316137504945,1039.4627803282112
76,2057,,734.172380809371,391.77014145989693,1114.5149502249958,690.4332840107744,286.85351075650243,957.3522586824638
77,2058,,722.3556363991474,489.33623168787165,1070.754684064683,656.0729485199793,216.36418943403402,895.1213395033515
78,2059,,657.5175059728384,356.21889616350353,964.1726363624823,702.6906776456315,380.9242671108739,1072.6771014817368
79,2060,,768.8784527941522,395.8653896821607,1123.082783537233,697.3129081271467,302.73985361495596,1140.0322049435008
80,2061,,690.7748357324859,211.92583782200225,1097.0471672756178,729.919351635749,449.0520790957992,1065.6880159766229
81,2062,,673.8425036424085,477.1123574113839,935.0872425018181,725.5247735127344,283.474383217493,1088.3335279144271
82,2063,,690.4744360862978,335.5633486902481,1074.1211647340863,613.2491121325363,239.71622575178358,973.2191890249215
83,2064,,694.7611894102672,380.93130753839614,1027.609466545399,717.8474158486468,319.6628382991149,1047.0930123260778
84,2065,,738.9609918883842,497.1900282614755,1067.1652364638792,714.606847092719,200.19735010574078,1223.353852434573
85,2066,,672.3672420829538,193.17860418117002,1083.439770282107,658.0431583944822,213.09124789925482,960.6312717909926
86,2067,,693.3314453374104,278.66465980731834,979.6928523460483,701.5382747922599,179.84882878566057,1071.7837416368095
87,2068,,646.2563615960898,216.4824981599757,920.376129917341,673.4775492905806,339.09896914705513,1096.4366820635526
88,2069,,658.1083458234925,296.5955313876766,985.5072583957825,685.066019833333,246.89205610232744,1229.872971853355
89,2070,,702.1731796219159,433.9806323932942,968.0067821915238,732.4087709627172,239.58058019267102,1066.2597116564486
90,2071,,714.1793863069154,185.2881219637533,973.6148279026663,706.2513535805617,331.62309343658376,1214.6727295213975
91,2072,,754.5785998015697,463.1020543706222,1114.4988454652957,668.7392811940751,215.6020875579737,998.0620024213462
92,2073,,724.0832779453895,391.26552609527533,1050.978953471603,652.1778454013601,210.31721471554897,975.186466770775
93,2074,,724.9286324818942,313.22508728124876,1234.6420135524245,626.5171081129322,244.3824373531612,950.4026183587615
94,2075,,752.7182536725455,488.44090087472654,1140.5204740340316,666.4572410551388,319.9640152358999,1046.608728702838
95,2076,,747.9692685361468,356.6677301484543,1054.4438078425385,605.5157433635503,275.6751009371699,1020.1312175597167
96,2077,,665.2273270976227,386.06048357798755,918.5832214891358,647.8399769624126,330.8096012784486,1112.2488977950156
97,2078,,699.0757973162474,332.9659004798257,967.6345309776133,708.5634194913459,315.069474742551,1061.5360668615688
98,2079,,707.159095028342,414.0195152616338,1020.1365207213454,727.6980581860448,368.3312214926534,1110.4459063415745
99,2080,,633.651086178797,302.40202419752796,943.6288475413417,619.8643887103136,147.88542177387964,1075.1758580815547
100,2081,,690.6984059470858,308.17971401764623,960.331504091095,695.7583674451843,165.51562314069528,1080.6538150555741
101,2082,,764.6605584751113,468.551512293224,986.6635215065259,716.0989852977899,326.4133672958155,1197.17667486696
102,2083,,739.5780562227737,380.22274158960886,1130.669740771894,671.1109271497561,183.63067360741627,974.4888884756043
103,2084,,720.6510260720637,395.01367074766114,980.7708368168236,642.4383382709763,276.00340194501393,1031.0425662914142
104,2085,,679.1653167724198,351.61384676949723,954.6082527006911,657.7214771729674,173.73732970018295,963.8220801422705
105,2086,,781.6001817141157,447.13689322192135,1213.6166033485936,627.135575396445,110.28819783970276,1021.2933686850407
106,2087,,703.0156785856293,336.7264530037173,1073.23765208722,656.7441431105075,258.75189055300115,1024.6600336164047
107,2088,,711.1774056886129,319.65231221438796,962.103788927603,611.7562015331195,189.73708160976355,1009.0472843357419
108,2089,,731.8440214223176,502.341750865104,1129.8936736227608,605.3316594627732,104.81330782299287,944.0349969941034
109,2090,,693.3339500225733,435.14949310187654,1298.3710005545565,704.1782319458554,134.33816346385683,1119.1636947167517
