year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85
1981,0.0,-0.108774062816616,-0.01941236068895641,-0.15619047619047619,-0.14342451874366766,-0.15983789260385003,-0.15983789260385003,-0.10451874366767983,-0.10451874366767983,0.06265450861195543,-0.14464032421479228,-0.0662208713272543,-0.06196555217831812,-0.0011752786220871059,0.020709219858156047,0.25414387031408314,0.26934143870314087,-0.14889564336372846,-0.15619047619047619,0.0723809523809524,0.1763323201621074,-0.15315096251266463,-0.14889564336372846,-0.0011752786220871059,-0.10816616008105367,-0.1580141843971631,-0.15922998986828774,-0.15983789260385003,-0.15983789260385003,-0.15983789260385003,-0.15983789260385003,-0.1282269503546099,-0.14767983789260383,-0.10147922998986827,-0.10391084093211751,0.28879432624113477,0.3915298885511651,-0.15983789260385003,-0.15922998986828774,-0.15983789260385003,-0.15983789260385003,-0.11485309017223909,-0.12579533941236068,0.0663019250253293
1982,0.0,-0.0783789260385005,-0.06196555217831812,-0.15375886524822693,-0.15132725430597768,-0.08202634245187435,-0.0844579533941236,-0.03157041540020261,0.1337791286727457,0.018277608915906796,0.018885511651469122,-0.15983789260385003,-0.1586220871327254,-0.15983789260385003,-0.15983789260385003,-0.15983789260385003,-0.15983789260385003,-0.13856129685916918,-0.14403242147922998,0.12587639311043566,0.1945694022289767,-0.15983789260385003,-0.15983789260385003,-0.15983789260385003,-0.15983789260385003,-0.15983789260385003,-0.15983789260385003,-0.11363728470111448,-0.1336980749746707,-0.15497467071935156,-0.15375886524822693,-0.15193515704154,-0.14889564336372846,0.14776089159067882,0.1277001013171226,-0.091144883485309,-0.14828774062816613,-0.038257345491388026,-0.04433637284701113,-0.027922998986828762,0.022532928064842972,-0.1586220871327254,0.0359067882472138,-0.15071935157041538
1983,0.0,-0.1033029381965552,-0.052847011144883466,-0.14464032421479228,-0.073515704154002,-0.15983789260385003,-0.15558257345491386,-0.091144883485309,-0.029138804457953388,0.10642350557244176,-0.08992907801418439,-0.07594731509625124,-0.013333333333333308,-0.15983789260385003,-0.15983789260385003,-0.14707193515704153,-0.14767983789260383,-0.026099290780141837,-0.029138804457953388,-0.13734549138804455,-0.15983789260385003,0.410982776089159,0.37025329280648434,0.15991894630192502,0.09669706180344481,-0.15983789260385003,-0.15983789260385003,-0.11242147922998985,-0.1093819655521783,-0.15983789260385003,-0.15983789260385003,-0.15740628166160078,-0.1276190476190476,-0.15983789260385003,-0.15983789260385003,-0.1525430597771023,-0.15497467071935156,-0.15375886524822693,-0.15619047619047619,-0.14342451874366766,-0.11910840932117527,-0.15983789260385003,-0.15375886524822693,-0.14889564336372846
1984,0.0,-0.06500506585612967,-0.03460992907801416,-0.0850658561296859,-0.03582573454913879,-0.09904761904761902,-0.09053698074974668,-0.023059777102330287,-0.03157041540020261,-0.02549138804457951,-0.0850658561296859,-0.08871327254305976,-0.0783789260385005,0.030435663627152998,0.05353596757852078,-0.15922998986828774,-0.1580141843971631,0.11675785207700104,-0.02245187436676796,0.6523201621073962,0.7435055724417426,-0.14220871327254303,-0.1452482269503546,-0.10087132725430596,-0.13187436676798378,-0.15983789260385003,-0.15983789260385003,-0.15193515704154,-0.14828774062816613,0.27116514690982774,0.10824721377912869,-0.15983789260385003,-0.15983789260385003,0.08028368794326243,-0.0729078014184397,-0.15983789260385003,-0.15983789260385003,-0.10695035460992906,-0.13795339412360688,-0.07594731509625124,0.014022289766970647,-0.13734549138804455,-0.10755825734549138,0.13681864235055727
1985,0.0,-0.15983789260385003,-0.15983789260385003,-0.1586220871327254,-0.14464032421479228,0.20429584599797365,0.26630192502532934,-0.108774062816616,-0.11120567375886523,-0.15619047619047619,-0.15071935157041538,-0.15132725430597768,-0.15436676798378923,-0.12457953394123605,-0.11485309017223909,-0.15193515704154,-0.15436676798378923,0.09791286727456941,0.10277608915906791,0.09912867274569406,0.12891590678824724,-0.14160081053698073,-0.1580141843971631,-0.1586220871327254,-0.15740628166160078,-0.1336980749746707,-0.1452482269503546,-0.15983789260385003,-0.15983789260385003,-0.15983789260385003,-0.15983789260385003,-0.13491388044579533,-0.15619047619047619,-0.0972239108409321,-0.11059777102330293,-0.14707193515704153,-0.14828774062816613,0.1398581560283688,0.0425937183383992,-0.15983789260385003,-0.15983789260385003,-0.12397163120567374,-0.15740628166160078,0.18362715298885515
1986,0.0,-0.14889564336372846,-0.14220871327254303,-0.1525430597771023,-0.1391691995947315,-0.15983789260385003,-0.14707193515704153,-0.049807497467071915,-0.01637284701114486,-0.12275582573454913,-0.13126646403242145,-0.15922998986828774,-0.15375886524822693,-0.12214792299898682,-0.11181357649442755,-0.1580141843971631,-0.15922998986828774,-0.14828774062816613,-0.14099290780141843,-0.15983789260385003,-0.15983789260385003,-0.15983789260385003,-0.15983789260385003,-0.029746707193515687,-0.09661600810536979,-0.15983789260385003,-0.15983789260385003,-0.15983789260385003,-0.15983789260385003,-0.15983789260385003,-0.15983789260385003,-0.1391691995947315,-0.15132725430597768,-0.15983789260385003,-0.15983789260385003,-0.0023910840932117317,-0.024275582573454885,-0.04737588652482268,-0.06986828774062814,-0.15983789260385003,-0.15983789260385003,-0.15922998986828774,-0.1033029381965552,-0.07412360688956432
1987,0.0,0.057183383991894654,0.10520770010131716,0.05535967578520773,0.05839918946301928,-0.07777102330293818,0.01645390070921987,0.004903748733535995,0.011590678824721395,-0.14099290780141843,-0.14464032421479228,-0.12032421479229988,-0.1093819655521783,-0.07412360688956432,-0.06500506585612967,-0.04737588652482268,-0.005430597771023282,-0.08749746707193515,-0.10573454913880445,0.43165146909827756,0.6699493414387031,-0.15193515704154,-0.15132725430597768,-0.040081053698074964,-0.07108409321175277,-0.15436676798378923,-0.1586220871327254,-0.15922998986828774,-0.15983789260385003,-0.06926038500506584,-0.046160081053698065,0.05779128672745695,0.08210739614994936,-0.15193515704154,-0.14767983789260383,-0.15983789260385003,-0.15983789260385003,-0.15436676798378923,-0.15983789260385003,-0.15740628166160078,-0.15679837892603848,0.04988855116514693,-0.15315096251266463,-0.03886524822695034
1988,0.0,0.11858156028368796,0.21827760891590678,0.07906788247213781,0.17450861195542047,-0.11667679837892603,-0.10208713272543057,-0.15983789260385003,-0.15983789260385003,-0.08567375886524821,-0.09236068895643362,-0.1464640324214792,-0.10451874366767983,-0.15983789260385003,-0.15983789260385003,0.5027760891590679,0.5082472137791286,-0.11667679837892603,-0.14160081053698073,0.6182776089159068,0.5678216818642351,-0.06926038500506584,-0.08567375886524821,0.19821681864235055,0.23165146909827763,0.42374873353596754,0.2626545086119554,-0.15983789260385003,-0.15983789260385003,-0.15193515704154,-0.15983789260385003,-0.15983789260385003,-0.15436676798378923,0.06934143870314086,0.11675785207700104,0.2650861195542047,0.2474569402228977,-0.15679837892603848,-0.1580141843971631,0.018277608915906796,0.19152988855116518,-0.15983789260385003,-0.15983789260385003,-0.1026950354609929
1989,0.0,0.047456940222897676,0.05961499493414388,-0.15983789260385003,-0.15983789260385003,-0.1580141843971631,-0.1452482269503546,0.025572441742654523,0.09365754812563323,-0.1330901722391084,-0.0789868287740628,-0.1403850050658561,-0.12944275582573453,-0.10998986828774061,-0.09965552178318135,-0.15922998986828774,-0.15983789260385003,-0.13187436676798378,-0.03157041540020261,0.2632624113475177,0.5301317122593718,-0.14828774062816613,-0.15315096251266463,-0.15558257345491386,-0.15436676798378923,0.0547517730496454,-0.023667679837892586,-0.15983789260385003,-0.15983789260385003,-0.15071935157041538,-0.1525430597771023,-0.15983789260385003,-0.15983789260385003,-0.11181357649442755,-0.09600810536980749,-0.13734549138804455,-0.1458561296859169,-0.15983789260385003,-0.1525430597771023,-0.15983789260385003,-0.15983789260385003,-0.15922998986828774,-0.03886524822695034,-0.1586220871327254
1990,0.0,-0.15983789260385003,-0.1580141843971631,-0.01515704154002026,0.05292806484295848,-0.12944275582573453,-0.13248226950354608,0.12222897669706181,0.1277001013171226,-0.10451874366767983,0.3623505572441742,-0.15983789260385003,-0.15679837892603848,0.0024721377912867437,0.02678824721377915,-0.15375886524822693,-0.15679837892603848,-0.15983789260385003,-0.15983789260385003,0.06873353596757853,0.08453900709219861,-0.15983789260385003,-0.15983789260385003,0.14228976697061804,0.06326241134751776,-0.07655521783181356,-0.091144883485309,0.012806484295846021,-0.021236068895643334,-0.1403850050658561,-0.15497467071935156,-0.15375886524822693,-0.15071935157041538,0.8760283687943263,0.8219250253292807,0.18484295845997975,0.1325633232016211,0.736210739614995,0.9234447821681865,-0.15983789260385003,-0.15983789260385003,0.02314083080040527,-0.15983789260385003,0.30095238095238097
