year,ref,rcp26_lower,rcp26_middle,rcp26_upper,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
2020,13.547919957872564,14.682780410742495,18.767610483250294,22.636808846761454,10.872037914691942,16.405677173449686,22.472617166929965,9.920984728804633,15.406613528651441,21.019141653501848
2021,,11.20963665086888,23.459816907684207,41.32011585044761,12.118746708794102,25.678276787281522,37.84386519220648,7.572511848341232,27.02492938867346,47.31100579252238
2022,,5.889520800421275,31.642099080487704,53.24718272775145,9.068193786203265,23.348591990772086,41.707477619799896,6.501079515534491,34.09394896835656,65.05450236966828
2023,,16.145497630331754,32.12962287843804,49.6504476040021,8.385202738283308,18.81334787732892,31.325697735650348,13.533149025803054,30.25047872085786,47.695708267509225
2024,,8.687098472880464,30.43488475715964,48.0320168509742,3.187730384412849,20.16267960580757,34.18378093733545,8.05521327014218,28.43196179807554,47.71706161137441
2025,,8.697314375987363,24.079454773767566,34.60352817272249,13.102159031068984,24.643233280674043,34.070563454449754,9.549684044233807,26.333369237397676,39.664139020537135
2026,,8.235597682991049,23.980293271762466,45.868193786203264,16.085571353343866,27.958750219413734,46.56319115323856,11.125539757767246,32.38241418928623,53.05597682991048
2027,,5.533543970510795,28.083161177947908,70.27008952080044,8.500789889415481,21.9312043932897,42.08557135334387,15.978251711427067,35.467782086265494,53.45250131648237
2028,,5.416745655608216,30.973933649289105,58.79347024749869,7.414165350184308,22.92275383033677,34.304370721432335,12.768746708794103,27.189142610943556,37.98335966298052
2029,,16.076408636124278,33.05136306558108,54.69662980516061,11.483412322274882,26.039181022593343,38.28962611901002,11.457345971563983,27.297979797979803,43.69992101105846
2030,,8.632174828857293,26.422023737189612,51.24807793575567,12.63533438651922,23.925148574437678,36.40258030542392,13.735703001579779,30.268191392598975,43.44913112164298
2031,,15.44265402843602,26.936424028841092,39.076619273301745,10.05897840968931,25.730233957722106,50.837546076882575,12.156635071090047,25.933828809421232,36.259794628751976
2032,,9.461242759347027,31.444890023089076,59.1195365982096,10.507109004739336,22.22691140700619,33.60505529225908,14.598077935755661,35.35555794915985,52.90265929436546
2033,,11.953501843075303,29.57449264795236,49.120115850447604,13.264612954186413,31.30154968780562,48.186677198525565,11.319931542917324,34.917671980468185,55.457345971563996
2034,,8.758241179568195,30.498177178271956,54.37814639283834,12.500526592943654,26.595488853782697,42.83780937335442,13.706292785676672,38.80393987266025,57.24339125855713
2035,,10.520168509741971,38.36806821403978,61.57846234860454,14.560558188520274,26.364966523734292,37.10505529225908,6.327830437072143,36.12798602135095,58.093364928909956
2036,,12.71542917324908,33.86812897476405,58.982938388625605,13.481832543443918,27.767408911958672,35.75487098472885,12.330147446024224,35.67946048159318,54.344523433386
2037,,11.204897314375987,31.07913071657148,64.11911532385467,18.36361242759347,36.644624990596554,59.997893628225384,19.54257503949447,37.80213270142179,55.465850447604005
2038,,12.401843075302791,32.28826912950136,47.09763033175356,10.714060031595576,31.93402542691642,50.6155871511322,22.062901527119536,43.877662884771894,73.1468141126909
2039,,12.616903633491312,30.953072467290475,62.0251711427067,12.793312269615587,30.626206775495874,56.0666140073723,14.296682464454978,48.623509981329896,75.13104265402845
2040,,14.29662980516061,37.176185846801964,64.48420221169037,17.31700895208004,32.81151733995336,45.07056345444977,26.2922327540811,45.141713341950314,71.00597682991051
2041,,11.331437598736176,38.34356138858509,70.560084254871,11.909162717219589,28.70815466787031,41.64718272775146,32.58949447077409,44.56083345301355,57.457846234860455
2042,,9.855081621906269,35.01784339935999,60.29947340705635,15.93891521853607,32.17639609819705,51.1506055818852,24.186782517114274,46.98352003446791,60.95352817272249
2043,,11.937598736176938,27.67634787540001,48.86366508688784,21.591627172195892,34.38744702725745,54.324644549763065,19.387625065824118,50.67029297716501,91.57988414955243
2044,,21.51184834123223,38.40164864098513,61.049289099526064,6.403633491311217,33.78353268637629,51.58241179568198,25.603238546603478,49.45005744650295,71.07551342812008
2045,,12.061137440758294,27.840280309474622,52.51621906266457,5.269615587151132,28.532034404072316,55.17166929963138,32.777856766719324,51.62742352434296,75.01666666666667
2046,,17.909426013691416,39.16535018430753,67.9443391258557,17.115587151132175,28.850422528147647,47.22116903633492,29.832174828857294,45.252369668246445,61.491021590310694
2047,,17.188730911005795,39.953072467290475,66.63017377567141,11.726961558715113,33.48398906692745,53.09610321221696,27.756793048973144,49.36702331370577,65.51434965771459
2048,,24.134017904160082,45.23891116782112,79.33249078462347,8.913375460768826,29.78239173499837,40.56213796735133,20.24489204844655,62.19609603140409,89.37227488151662
2049,,11.340916271721959,37.068335561226554,69.27509215376514,22.838072669826225,38.70302665563329,56.57609268035811,36.84433912585572,54.936796878740005,79.77648762506584
2050,,16.10047393364929,37.21329039575485,69.49447077409164,14.190100052659295,32.3725645076356,55.82833070036862,23.981147972617165,50.60894489922926,79.58512374934176
2051,,15.27672459189047,33.289545104710974,56.18988941548184,30.65560821484992,43.05882795456256,65.7893628225382,24.965350184307532,51.78621523289769,76.63899420747762
2052,,22.25471300684571,47.67693522906792,77.05508162190628,23.35860979462875,39.859775821861135,61.30832016850976,33.400526592943656,59.205802096797335,80.94705107951553
2053,,12.496419167983149,34.370680925183294,56.29942074776198,19.723802001053187,33.55611976228089,57.52159031068987,40.73393891521854,58.23452534826942,78.49091627172197
2054,,25.938493944181147,43.07538380524162,60.7727224855187,18.563191153238545,37.333007347225355,56.317008952080066,36.65637177461822,61.070036861506075,89.14094260136916
2055,,8.676092680358083,29.219913314700047,47.98493944181148,24.812006319115323,37.01261315479324,53.61769352290679,36.9843075302791,66.41665469864522,97.41369141653504
2056,,15.089310163243812,35.348138696479936,59.6452869931543,18.280147446024223,39.95617994433161,63.42917324907846,32.25750394944708,64.04942792857483,87.0823328067404
2057,,15.49699842022117,41.1815935512618,62.63486045286994,14.050816219062664,39.7549963640011,62.420221169036374,51.55018430753028,67.51195605342524,83.98341232227487
2058,,11.484886782517114,31.37232146473853,41.632806740389675,31.23486045286993,45.548797612778664,57.73328067403904,54.16121642969984,70.48805591459619,90.82385466034756
2059,,13.604370721432336,32.41367926439016,58.05239599789364,24.833859926276986,39.80250257027509,62.9689310163244,49.988520273828335,75.91271721958927,104.07804107424963
2060,,18.580937335439707,37.948130595050024,55.89836756187467,26.842812006319114,45.70923292961208,72.3020010531859,49.37430226434966,72.13977452247595,93.5433122696156
2061,,15.260136914165352,38.58668529995544,61.84028436018957,14.125329120589784,41.94440683066275,66.97525013164825,59.34491837809373,75.61546747091772,93.49565560821486
2062,,13.791521853607161,35.98598452626889,57.43259610321221,19.85123749341759,43.32119661977482,70.00210637177462,42.07093206951027,73.53999712767487,100.43014744602424
2063,,12.313796735123752,35.734637663547616,55.27251184834124,24.341758820431806,49.45302038666969,72.44655081621907,30.026671932596102,72.39756570443774,105.26090047393366
2064,,10.565455502896262,30.190444363430142,44.18799368088468,19.0173775671406,45.3421349582487,66.98788836229596,55.71964191679832,77.81876825123271,97.46145339652449
2065,,5.733333333333334,30.994734070563457,53.010426540284364,27.107688256977358,39.47795832392988,57.39836756187467,60.750895208004216,81.0434439178515,98.40850447604002
2066,,8.647604002106373,36.79608700935715,51.24023170089521,28.813059505002634,45.29185787005693,63.92443391258558,69.32203791469195,83.81588395806405,109.43346498156927
2067,,31.40542390731964,44.11147567545672,63.756450763559776,27.96024223275408,47.710787632588584,69.39678778304375,53.48638757240653,77.81945042845517,102.1061348077936
