longitude,latitude,dry_spell_total_length
-13.699999809265137,13.800000190734863,29.443720930232566
-13.699999809265137,13.699999809265137,30.338372093023274
-13.600000381469727,13.800000190734863,30.329069767441872
-13.600000381469727,13.699999809265137,30.801472868217076
