longitude,latitude,evspsbl
-13.699999809265137,13.800000190734863,515.4616605289872
-13.699999809265137,13.699999809265137,529.127616664785
-13.600000381469727,13.800000190734863,513.37741151994
-13.600000381469727,13.699999809265137,532.5668978090862
