longitude,latitude,evspsbl
-13.699999809265137,13.800000190734863,499.24039397137057
-13.699999809265137,13.699999809265137,511.2774320372475
-13.600000381469727,13.800000190734863,497.11413105266473
-13.600000381469727,13.699999809265137,515.6933317735205
