year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85
1981,0.0,1.5371552821382721,1.5759108080447533,1.3183270188305016,1.3847042884293472,-0.07741089163596371,-0.05712687192497867,0.33040762149811087,0.35306048750437924,1.4741981120556176,2.4117999742586846,1.4172797619997084,1.4471385831560895,0.651891208139233,0.6694581606462577,-0.23322534812928097,-0.22270141883588224,1.9066100955679133,1.9333182535324056,1.2153618160204473,1.2599925376419776,1.2448344093781714,1.3110348562128848,2.9854902993994727,3.0645143601279585,0.8732547233225603,0.9184978298672632,2.9401188973286025,2.957622943664532,1.0884009692976662,1.1625359382709917,0.42345853574084913,0.4500623903472416,2.7306785951962667,2.7990726617657913,1.8571256590661989,1.9053730204761337,2.133067490905134,2.1639986662926844,2.8500495607141403,2.9187141148985063,0.6909602534399824,-0.40911920077320474,0.48366448357585057
1982,0.0,1.570699706180946,1.602436709122074,1.3388428701235142,1.4031108067804325,-0.0346237508060625,0.0007296305853827789,0.5126147508034506,0.5158399629025752,1.390744806328854,2.435123364917658,1.3429838200078592,1.375229585486693,0.6727642543732344,0.6908552437224813,-0.26303273672320415,-0.25851631254614915,1.8690240497328432,1.8845677219819663,1.2696895819898657,1.3010203440390455,1.0206438668627555,1.1086602657176456,3.3920311934410705,3.4831165870048437,0.9538985419565478,1.001242562882183,2.8706717793711505,2.8917405837444647,1.0994641051238574,1.1699603391642626,0.37653118396657703,0.4101769450156212,2.8470507162427197,2.8985992580210933,1.9178683360611757,1.9558006504746714,2.1001682593473703,2.1310534355391724,2.585585339036882,2.629494824351738,0.6379380525583969,-0.4384722442312068,0.5604545304690305
1983,0.0,1.7875618616237858,1.8263930334932894,1.4518216616366004,1.5097206523285536,0.056845282119283524,0.07807736368930307,0.4810260602576051,0.4807711160466681,1.4352842203276737,2.359781362982247,1.4073662554792747,1.4605877946192294,0.7432489867701548,0.7567182534695149,-0.26179611002690706,-0.24844407799864143,1.882780185531118,1.9022693329625469,1.2439975522441529,1.2857844994490506,1.1954551462918488,1.2612239318263931,3.1185213266142853,3.1953035264984635,0.6446397603400129,0.714044215729885,2.7925958857413633,2.832169896478632,0.8978739786486329,0.9929976599151757,0.48850581983825236,0.4990703140884847,2.733040320186106,2.7731643061435847,1.8592652857853977,1.8712943382678446,2.1086379397796264,2.151627233676251,2.6226918712160483,2.666913885863437,0.7109476901433851,-0.41880933746257654,0.5314219147915509
1984,0.0,1.6910800119500067,1.7220545219790466,1.2946214539444867,1.3621943213465642,-0.08243309129798604,-0.0655125038115898,0.38725749674986787,0.3987588629558445,1.5085831807426473,2.3186898047806324,1.3131142225023922,1.3537088391316274,0.6586285363461997,0.6740515483947576,-0.23965321985865273,-0.219632953207352,2.0034514367754355,2.013242866569712,1.2147290493061575,1.2516015520806292,1.4249697365279559,1.4630144896091082,3.145992916150732,3.2322509613332358,0.8000619323532305,0.8652447246114718,2.582307041844132,2.644716606987515,0.9389036728924935,1.0278795025750043,0.35161189702907336,0.3886619184404623,2.561129569218693,2.6535572477587266,1.8196128797699345,1.8875669951321896,2.0726439542746107,2.0945731495117172,2.7051471175512916,2.754322421284172,0.8490319041066527,-0.34993622615907327,0.49318077020294027
1985,0.0,1.7474143157067488,1.7828723991814996,1.4259211164299188,1.4802456027766908,-0.10831857662944344,-0.09722794621345088,0.3553435167871868,0.3543028349899231,1.4257899839352461,2.26091685081542,1.3739141634815155,1.3988543067901702,0.655641538977676,0.6699590096010297,-0.24412810964926734,-0.23444093301411328,1.947626756267681,1.9540795720737378,1.1907397046522306,1.2495250797119155,1.2398665447962145,1.282187860005962,3.5055411061390345,3.5769702450702567,0.9905675720462312,1.0219570830160478,2.8580115622783495,2.898215679127304,1.100046549815346,1.1882433763151425,0.6133283558840645,0.6146818097704028,2.536290346502227,2.6133263603083208,1.5877709011326004,1.6505355272108346,2.0261545254146824,2.071173589543662,3.0433665988450116,3.12693370679969,0.7870543698195291,-0.40537579173302163,0.35924957027064863
1986,0.0,1.7873775955517885,1.8136539509084884,1.3888986834644612,1.453870622423949,-0.031973563394473103,-0.00391367844012791,0.43411110551694776,0.4467409194918588,1.5795740401727727,2.3684658364778244,1.4214858824019387,1.4549815785398863,0.679599382798898,0.6984332930760218,-0.24497410609350823,-0.2231267657337952,1.884052794628019,1.8940576011367938,1.201927286695394,1.2488798248479327,1.3601937700721436,1.3935825253322065,3.2220233731073478,3.3011845205725763,0.8323723132073866,0.888603779873435,2.8419325103386086,2.8776443151042628,0.7513683894695475,0.859002692499601,0.49847041072372633,0.5236002143402629,2.744049534312339,2.7920145142828545,1.9389528452018112,1.946053042742136,2.2398263011498187,2.269742839742406,2.5939106922034085,2.6644457844509617,0.7878398619873508,-0.45435243743526144,0.5105822045597108
1987,0.0,1.7242769969475091,1.748542285913075,1.2781050230605757,1.3515050408824862,-0.12658630938901183,-0.11027779975756857,0.3456148981249214,0.34660607183360526,1.5941564077204902,2.2352425239593146,1.4306046951399196,1.4603059841788593,0.6527901659584785,0.6649639260445497,-0.3067230761927533,-0.3022303100251946,1.9561480815702055,1.9640311756921278,1.1218876664653266,1.1830527026736064,1.5614105033317998,1.5956562195870418,3.2078683519781066,3.272056641525495,0.7416026815842542,0.8047765558937101,2.7485939632928904,2.7850813660081712,0.9026050889557382,1.0156998304950235,0.3489511085187047,0.3588802494436294,2.4996339486497448,2.5632085308310906,1.7568577388364446,1.8111848383458522,2.177398809936008,2.2040737875985883,2.4718998573119393,2.5327273175084457,0.5533682943558489,-0.4673107501455007,0.39514121566978133
1988,0.0,1.552237269669135,1.588735939317118,1.2590186528835545,1.3160496169509486,-0.18998327049745,-0.16273909382155693,0.3637068889761821,0.38595318363785225,1.549271553556153,2.293686433625325,1.3661084972856372,1.391636869076052,0.680027028578067,0.6778884899364783,-0.23824313275686393,-0.22403103621842035,1.8221639529877791,1.8504184235090406,1.1264929372027694,1.1857922917200767,1.4951296273701615,1.5277801366340071,3.1301890826465097,3.2239312729540757,0.6878470971916215,0.7777441702112924,2.5655498221397295,2.6069139036973468,0.855209485209258,0.9546421650347838,0.6569392038596504,0.6748640967934989,2.359957448864506,2.471082475969652,1.734950817308885,1.8072928416350607,1.927137154533014,1.9819249717913578,2.460309569982897,2.539232489696559,0.6388210216097292,-0.3704336159236874,0.3772324111676113
1989,0.0,1.5477377208930392,1.5628076815046654,1.3124942474053967,1.386467589220885,-0.007754774642862117,0.01577568955788422,0.17617178713445014,0.21357580855264757,1.476994659265074,2.2516187221152677,1.3998493498601476,1.416012326045859,0.578286559018423,0.584229272063439,-0.29352934969645617,-0.2832591084733451,1.8963431772315573,1.904345067555525,1.2486209803318218,1.2886940588887654,1.2982805458415925,1.35398078646476,3.110973486587028,3.184314382885603,1.0589088641960274,1.0742238160263184,2.650209925841054,2.6966813040243665,0.8575056099402047,0.9725348047920903,0.8311222359912307,0.8384080916033412,2.629274433787373,2.679156087296505,1.8108964269103893,1.8653837179151935,2.0479747831965796,2.081955442704796,2.8666898953047166,2.920552120506514,0.5767253161660619,-0.3615873602061441,0.4605932604405325
1990,0.0,1.5604911920974445,1.595374610040011,1.2046528356898705,1.2884848044857904,0.06612409221261828,0.08445415793698885,0.251635164290434,0.2816226210355097,1.3687339974243713,2.3446071156278947,1.3425214186045196,1.375261068947026,0.6020889726024734,0.6196427447788722,-0.249684400824421,-0.247415993766964,1.833927431546499,1.8530333081505717,1.2874184262982311,1.3113368446148712,1.1984138515481533,1.2729402742531448,3.1407404425422527,3.2321879494249686,0.7897589913253711,0.8613625132517058,2.621424300749183,2.674400977606922,1.0079196826932133,1.0919167654419937,0.5081754730018844,0.5350039254238936,2.803357769070459,2.8524051093382354,1.9190446396018785,1.9627760883815455,1.8930670300842962,1.9174574426887858,2.749628511392956,2.821919170333018,0.6067574032408061,-0.4022865371839117,0.5151789179583943
