stn,idx,rcp,hor,stat,centile,val
era5_land,tx_days_above,ref,1991-2020,none,-1,5.108333
era5_land,tx_days_above,rcp26,1991-2020,mean,-1,5.013462
era5_land,tx_days_above,rcp26,2021-2050,mean,-1,12.915385
era5_land,tx_days_above,rcp26,2051-2080,mean,-1,15.521154
era5_land,tx_days_above,rcp26,1991-2020,min,-1,3.966667
era5_land,tx_days_above,rcp26,2021-2050,min,-1,7.816667
era5_land,tx_days_above,rcp26,2051-2080,min,-1,7.191667
era5_land,tx_days_above,rcp26,1991-2020,max,-1,6.083333
era5_land,tx_days_above,rcp26,2021-2050,max,-1,17.983333
era5_land,tx_days_above,rcp26,2051-2080,max,-1,19.616667
era5_land,tx_days_above,rcp26,1991-2020,centile,1,4.002667
era5_land,tx_days_above,rcp26,2021-2050,centile,1,8.004667
era5_land,tx_days_above,rcp26,2051-2080,centile,1,7.795667
era5_land,tx_days_above,rcp26,1991-2020,centile,10,4.285
era5_land,tx_days_above,rcp26,2021-2050,centile,10,9.523333
era5_land,tx_days_above,rcp26,2051-2080,centile,10,12.251667
era5_land,tx_days_above,rcp26,1991-2020,centile,50,5.041667
era5_land,tx_days_above,rcp26,2021-2050,centile,50,12.358333
era5_land,tx_days_above,rcp26,2051-2080,centile,50,15.991667
era5_land,tx_days_above,rcp26,1991-2020,centile,90,5.903333
era5_land,tx_days_above,rcp26,2021-2050,centile,90,16.665
era5_land,tx_days_above,rcp26,2051-2080,centile,90,19.43
era5_land,tx_days_above,rcp26,1991-2020,centile,99,6.077333
era5_land,tx_days_above,rcp26,2021-2050,centile,99,17.828333
era5_land,tx_days_above,rcp26,2051-2080,centile,99,19.606667
era5_land,tx_days_above,rcp45,1991-2020,mean,-1,4.890079
era5_land,tx_days_above,rcp45,2021-2050,mean,-1,14.811508
era5_land,tx_days_above,rcp45,2051-2080,mean,-1,30.348016
era5_land,tx_days_above,rcp45,1991-2020,min,-1,3.108333
era5_land,tx_days_above,rcp45,2021-2050,min,-1,9.675
era5_land,tx_days_above,rcp45,2051-2080,min,-1,21.516667
era5_land,tx_days_above,rcp45,1991-2020,max,-1,6.491667
era5_land,tx_days_above,rcp45,2021-2050,max,-1,20.108333
era5_land,tx_days_above,rcp45,2051-2080,max,-1,46.225
era5_land,tx_days_above,rcp45,1991-2020,centile,1,3.121667
era5_land,tx_days_above,rcp45,2021-2050,centile,1,9.765
era5_land,tx_days_above,rcp45,2051-2080,centile,1,21.755
era5_land,tx_days_above,rcp45,1991-2020,centile,10,3.225
era5_land,tx_days_above,rcp45,2021-2050,centile,10,10.741667
era5_land,tx_days_above,rcp45,2051-2080,centile,10,23.658333
era5_land,tx_days_above,rcp45,1991-2020,centile,50,5.075
era5_land,tx_days_above,rcp45,2021-2050,centile,50,14.933333
era5_land,tx_days_above,rcp45,2051-2080,centile,50,28.808333
era5_land,tx_days_above,rcp45,1991-2020,centile,90,6.116667
era5_land,tx_days_above,rcp45,2021-2050,centile,90,18.416667
era5_land,tx_days_above,rcp45,2051-2080,centile,90,38.508333
era5_land,tx_days_above,rcp45,1991-2020,centile,99,6.423333
era5_land,tx_days_above,rcp45,2021-2050,centile,99,19.806667
era5_land,tx_days_above,rcp45,2051-2080,centile,99,45.53
era5_land,tx_days_above,rcp85,1991-2020,mean,-1,5.493182
era5_land,tx_days_above,rcp85,2021-2050,mean,-1,20.183333
