stn,idx,rcp,hor,stat,centile,val
era5_land,wet_days,ref,1991-2020,none,-1,0.105525
era5_land,wet_days,rcp26,1991-2020,mean,-1,0.117805
era5_land,wet_days,rcp26,2021-2050,mean,-1,0.147749
era5_land,wet_days,rcp26,2051-2080,mean,-1,0.165258
era5_land,wet_days,rcp26,1991-2020,min,-1,0.091682
era5_land,wet_days,rcp26,2021-2050,min,-1,0.082557
era5_land,wet_days,rcp26,2051-2080,min,-1,0.093234
era5_land,wet_days,rcp26,1991-2020,max,-1,0.151148
era5_land,wet_days,rcp26,2021-2050,max,-1,0.213718
era5_land,wet_days,rcp26,2051-2080,max,-1,0.251769
era5_land,wet_days,rcp26,1991-2020,centile,1,0.09198
era5_land,wet_days,rcp26,2021-2050,centile,1,0.084792
era5_land,wet_days,rcp26,2051-2080,centile,1,0.096035
era5_land,wet_days,rcp26,1991-2020,centile,10,0.094612
era5_land,wet_days,rcp26,2021-2050,centile,10,0.103426
era5_land,wet_days,rcp26,2051-2080,centile,10,0.117703
era5_land,wet_days,rcp26,1991-2020,centile,50,0.123277
era5_land,wet_days,rcp26,2021-2050,centile,50,0.147921
era5_land,wet_days,rcp26,2051-2080,centile,50,0.17455
era5_land,wet_days,rcp26,1991-2020,centile,90,0.136648
era5_land,wet_days,rcp26,2021-2050,centile,90,0.183526
era5_land,wet_days,rcp26,2051-2080,centile,90,0.21455
era5_land,wet_days,rcp26,1991-2020,centile,99,0.14951
era5_land,wet_days,rcp26,2021-2050,centile,99,0.210269
era5_land,wet_days,rcp26,2051-2080,centile,99,0.247538
era5_land,wet_days,rcp45,1991-2020,mean,-1,0.11355
era5_land,wet_days,rcp45,2021-2050,mean,-1,0.127368
era5_land,wet_days,rcp45,2051-2080,mean,-1,0.131944
era5_land,wet_days,rcp45,1991-2020,min,-1,0.043886
era5_land,wet_days,rcp45,2021-2050,min,-1,0.024953
era5_land,wet_days,rcp45,2051-2080,min,-1,0.038175
era5_land,wet_days,rcp45,1991-2020,max,-1,0.160646
era5_land,wet_days,rcp45,2021-2050,max,-1,0.275481
era5_land,wet_days,rcp45,2051-2080,max,-1,0.213408
era5_land,wet_days,rcp45,1991-2020,centile,1,0.046195
era5_land,wet_days,rcp45,2021-2050,centile,1,0.033669
era5_land,wet_days,rcp45,2051-2080,centile,1,0.04257
era5_land,wet_days,rcp45,1991-2020,centile,10,0.086034
era5_land,wet_days,rcp45,2021-2050,centile,10,0.071943
era5_land,wet_days,rcp45,2051-2080,centile,10,0.076598
era5_land,wet_days,rcp45,1991-2020,centile,50,0.115705
era5_land,wet_days,rcp45,2021-2050,centile,50,0.136065
era5_land,wet_days,rcp45,2051-2080,centile,50,0.142955
era5_land,wet_days,rcp45,1991-2020,centile,90,0.149224
era5_land,wet_days,rcp45,2021-2050,centile,90,0.166046
era5_land,wet_days,rcp45,2051-2080,centile,90,0.190317
era5_land,wet_days,rcp45,1991-2020,centile,99,0.159255
era5_land,wet_days,rcp45,2021-2050,centile,99,0.254724
era5_land,wet_days,rcp45,2051-2080,centile,99,0.211496
era5_land,wet_days,rcp85,1991-2020,mean,-1,0.110208
era5_land,wet_days,rcp85,2021-2050,mean,-1,0.133079
era5_land,wet_days,rcp85,2051-2080,mean,-1,0.1434
era5_land,wet_days,rcp85,1991-2020,min,-1,0.044382
era5_land,wet_days,rcp85,2021-2050,min,-1,0.026754
era5_land,wet_days,rcp85,2051-2080,min,-1,0.051583
era5_land,wet_days,rcp85,1991-2020,max,-1,0.15388
era5_land,wet_days,rcp85,2021-2050,max,-1,0.224767
era5_land,wet_days,rcp85,2051-2080,max,-1,0.249721
era5_land,wet_days,rcp85,1991-2020,centile,1,0.050405
era5_land,wet_days,rcp85,2021-2050,centile,1,0.034353
era5_land,wet_days,rcp85,2051-2080,centile,1,0.052065
era5_land,wet_days,rcp85,1991-2020,centile,10,0.079783
era5_land,wet_days,rcp85,2021-2050,centile,10,0.074773
era5_land,wet_days,rcp85,2051-2080,centile,10,0.084184
era5_land,wet_days,rcp85,1991-2020,centile,50,0.115177
era5_land,wet_days,rcp85,2021-2050,centile,50,0.136685
era5_land,wet_days,rcp85,2051-2080,centile,50,0.131347
era5_land,wet_days,rcp85,1991-2020,centile,90,0.134699
era5_land,wet_days,rcp85,2021-2050,centile,90,0.170683
era5_land,wet_days,rcp85,2051-2080,centile,90,0.212737
era5_land,wet_days,rcp85,1991-2020,centile,99,0.150569
era5_land,wet_days,rcp85,2021-2050,centile,99,0.220974
era5_land,wet_days,rcp85,2051-2080,centile,99,0.244715
era5_land,wet_days,rcpxx,1991-2020,mean,-1,0.113225
era5_land,wet_days,rcpxx,2021-2050,mean,-1,0.134343
era5_land,wet_days,rcpxx,2051-2080,mean,-1,0.144178
era5_land,wet_days,rcpxx,1991-2020,min,-1,0.043886
era5_land,wet_days,rcpxx,2021-2050,min,-1,0.024953
era5_land,wet_days,rcpxx,2051-2080,min,-1,0.038175
era5_land,wet_days,rcpxx,1991-2020,max,-1,0.160646
era5_land,wet_days,rcpxx,2021-2050,max,-1,0.275481
era5_land,wet_days,rcpxx,2051-2080,max,-1,0.251769
era5_land,wet_days,rcpxx,1991-2020,centile,1,0.044159
era5_land,wet_days,rcpxx,2021-2050,centile,1,0.025944
era5_land,wet_days,rcpxx,2051-2080,centile,1,0.045549
era5_land,wet_days,rcpxx,1991-2020,centile,10,0.084947
era5_land,wet_days,rcpxx,2021-2050,centile,10,0.077064
era5_land,wet_days,rcpxx,2051-2080,centile,10,0.084451
era5_land,wet_days,rcpxx,1991-2020,centile,50,0.116449
era5_land,wet_days,rcpxx,2021-2050,centile,50,0.13712
era5_land,wet_days,rcpxx,2051-2080,centile,50,0.143017
era5_land,wet_days,rcpxx,1991-2020,centile,90,0.141651
era5_land,wet_days,rcpxx,2021-2050,centile,90,0.175233
era5_land,wet_days,rcpxx,2051-2080,centile,90,0.210056
era5_land,wet_days,rcpxx,1991-2020,centile,99,0.156924
era5_land,wet_days,rcpxx,2021-2050,centile,99,0.247588
era5_land,wet_days,rcpxx,2051-2080,centile,99,0.250642
