stn,var,rcp,hor,stat,centile,val
era5_land,uas,ref,1991-2020,none,-1,2.372521
era5_land,uas,rcp26,1991-2020,mean,-1,2.33878
era5_land,uas,rcp26,2021-2050,mean,-1,2.38707
era5_land,uas,rcp26,2051-2080,mean,-1,2.445984
era5_land,uas,rcp26,1991-2020,min,-1,2.245046
era5_land,uas,rcp26,2021-2050,min,-1,2.033649
era5_land,uas,rcp26,2051-2080,min,-1,1.875336
era5_land,uas,rcp26,1991-2020,max,-1,2.415482
era5_land,uas,rcp26,2021-2050,max,-1,2.813511
era5_land,uas,rcp26,2051-2080,max,-1,2.793368
era5_land,uas,rcp26,1991-2020,centile,1,2.246578
era5_land,uas,rcp26,2021-2050,centile,1,2.051102
era5_land,uas,rcp26,2051-2080,centile,1,1.90168
era5_land,uas,rcp26,1991-2020,centile,10,2.258471
era5_land,uas,rcp26,2021-2050,centile,10,2.182395
era5_land,uas,rcp26,2051-2080,centile,10,2.111692
era5_land,uas,rcp26,1991-2020,centile,50,2.347331
era5_land,uas,rcp26,2021-2050,centile,50,2.399004
era5_land,uas,rcp26,2051-2080,centile,50,2.522922
era5_land,uas,rcp26,1991-2020,centile,90,2.404318
era5_land,uas,rcp26,2021-2050,centile,90,2.555741
era5_land,uas,rcp26,2051-2080,centile,90,2.772341
era5_land,uas,rcp26,1991-2020,centile,99,2.41509
era5_land,uas,rcp26,2021-2050,centile,99,2.783807
era5_land,uas,rcp26,2051-2080,centile,99,2.792403
era5_land,uas,rcp45,1991-2020,mean,-1,2.400858
era5_land,uas,rcp45,2021-2050,mean,-1,2.606014
era5_land,uas,rcp45,2051-2080,mean,-1,2.767673
era5_land,uas,rcp45,1991-2020,min,-1,2.32033
era5_land,uas,rcp45,2021-2050,min,-1,2.201472
era5_land,uas,rcp45,2051-2080,min,-1,2.398554
era5_land,uas,rcp45,1991-2020,max,-1,2.48823
era5_land,uas,rcp45,2021-2050,max,-1,2.846233
era5_land,uas,rcp45,2051-2080,max,-1,3.215541
era5_land,uas,rcp45,1991-2020,centile,1,2.321582
era5_land,uas,rcp45,2021-2050,centile,1,2.226233
era5_land,uas,rcp45,2051-2080,centile,1,2.404815
era5_land,uas,rcp45,1991-2020,centile,10,2.365994
era5_land,uas,rcp45,2021-2050,centile,10,2.48782
era5_land,uas,rcp45,2051-2080,centile,10,2.482478
era5_land,uas,rcp45,1991-2020,centile,50,2.395509
era5_land,uas,rcp45,2021-2050,centile,50,2.624966
era5_land,uas,rcp45,2051-2080,centile,50,2.802439
era5_land,uas,rcp45,1991-2020,centile,90,2.461818
era5_land,uas,rcp45,2021-2050,centile,90,2.754325
era5_land,uas,rcp45,2051-2080,centile,90,3.005407
era5_land,uas,rcp45,1991-2020,centile,99,2.48478
era5_land,uas,rcp45,2021-2050,centile,99,2.841481
era5_land,uas,rcp45,2051-2080,centile,99,3.199355
era5_land,uas,rcp85,1991-2020,mean,-1,2.443052
era5_land,uas,rcp85,2021-2050,mean,-1,2.729491
era5_land,uas,rcp85,2051-2080,mean,-1,3.133856
