year,ref,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1981,22.326766967773438,22.036687017054405,22.310726936280133,22.556868971361425,22.105751064004135,22.335960634671185,22.62825776165358
1982,21.94182586669922,21.94023404117678,22.287032723830272,22.781175607677454,21.999660000145376,22.334943181703377,22.751116123870048
1983,22.61444091796875,22.01442437553328,22.284967697729712,22.662582569281327,22.031460780213912,22.341385494175864,22.751541739519432
1984,22.062881469726562,22.201057656883762,22.48864139944116,22.72413798463633,22.115505404299718,22.506860627138018,22.81746569896461
1985,22.146339416503906,21.94461490412499,22.27815096104602,22.655468632397742,21.9600027100951,22.313708722049277,22.75669429356744
1986,21.902740478515625,21.976014673673987,22.27003770778012,22.54658037339449,21.891405408126207,22.304987856015497,22.611321698669503
1987,22.40508270263672,22.078587090852665,22.449916185193125,22.68716646490057,22.15380374299782,22.5124735079682,22.777886468308424
1988,22.156021118164062,22.259984561504197,22.54093971728736,22.910495704999434,22.156198475771077,22.55854437362904,22.985125422886302
1989,22.045059204101562,21.91076930375013,22.432913056262173,22.80222117310042,21.89930547110788,22.418442878505942,22.84604160309166
1990,22.345062255859375,22.07260192918399,22.525486654801085,22.926489233576717,22.04210487713949,22.514394323371246,22.96861818901098
1991,22.295677185058594,21.936708168242518,22.392024634217783,22.765664574123875,21.993491368053323,22.4266471150162,22.818567085702405
1992,22.22722625732422,21.870416729352016,22.31757522427471,22.70956521795037,21.900032458093335,22.390538553293787,22.795430616662717
1993,22.39470672607422,21.956346166726405,22.315125434414632,22.88512463012502,21.983220796981982,22.429062700332896,22.975389513919158
1994,22.002777099609375,21.99517375817416,22.27333146163256,22.559116022851654,22.07079894260292,22.361362936568465,22.723477083045488
1995,22.584571838378906,22.14534434795867,22.48158066003812,22.992170416253998,22.16639142539355,22.518836198919676,23.029981614581033
1996,22.197715759277344,22.1880986043342,22.49218589024023,23.06645593398936,22.1376864900568,22.534906236253825,23.138914296123748
1997,22.320846557617188,22.262308213058176,22.524640286421025,22.96456693049744,22.30137322063202,22.57591202270013,23.02868843955407
1998,23.054336547851562,22.358976412265136,22.57815316158057,22.856901685965823,22.385455163959396,22.640951738405764,22.91294535938872
1999,22.182479858398438,22.273606931071598,22.615691524114812,22.975998193460484,22.278081707874698,22.620041403889207,23.055355300972774
2000,21.957481384277344,22.44633285476084,22.669564572026527,22.918285082122722,22.51116656934144,22.740403543776317,22.98829902559505
2001,22.29314422607422,22.396099120332607,22.698057207272935,22.947237616419443,22.39470183372851,22.76730679477395,23.03791149388935
2002,22.59326934814453,22.324030087242292,22.69746852873156,23.087483584508803,22.348793498470318,22.758884304762674,23.188544324874474
2003,22.426528930664062,22.357853496739665,22.762981717601434,23.19098554762209,22.44067889398113,22.81858140116939,23.257015373266807
2004,22.367874145507812,22.466655632974522,22.712959500638977,22.97022332876604,22.487986459371914,22.80558450172296,23.079269415468676
2005,22.985549926757812,22.54740172572771,22.798874881720323,23.052669090300313,22.625491546078216,22.903171033829494,23.420904941641183
2006,22.43651580810547,22.287052341392794,22.806283240498527,23.241773280488246,22.50896500214685,22.83197181892174,23.138212717008862
2007,22.22527313232422,22.490946033289774,22.842693624961303,23.324887115269433,22.49100391746664,22.84304325015644,23.173482408868114
2008,22.37195587158203,22.61170551939543,22.90010514234198,23.177971833609504,22.617099627666992,22.86162660530014,23.179757656876138
2009,22.34033966064453,22.588790360466703,22.88492888839985,23.097959122818324,22.78819573348049,23.018891323599096,23.25667673958231
2010,22.577003479003906,22.669546578888912,22.903621847493472,23.11411047894282,22.592790125827932,23.13297951592542,23.574659031550166
2011,,22.675273913691882,22.97932095435641,23.307681453410297,22.737593137929693,23.145156672057116,23.4821201195263
2012,,22.57343707106753,22.959092592705204,23.176497490613073,22.579463567070018,23.028904585753487,23.388403937076095
2013,,22.81759867826493,23.06255258170377,23.32162096870654,22.766570088157223,23.075176324774866,23.40012760926336
2014,,22.787662359820402,23.135407117980453,23.435761489631023,22.62133722608958,23.181139498731323,23.54499995173142
2015,,22.646434940268506,23.13045769184891,23.579530500252886,22.645988435728597,23.289813711856418,23.7285340117416
2016,,22.789501475853527,23.19061250527445,23.62132136159164,22.45921770228034,23.046570669504675,23.539068015240275
2017,,22.73277326239851,23.150114882940215,23.589428493348564,22.659513766423004,23.061245883260813,23.356330266099913
2018,,22.768535589540036,23.02295629668413,23.359681576262375,23.05252588562506,23.32847781849386,23.685577479688668
2019,,22.798853497501028,23.034260668306107,23.207876579197034,22.77780840993189,23.2522763226287,23.659002353198503
2020,,22.999105203025593,23.298169258993696,23.552474808001023,22.76893052274557,23.271990975450073,23.530947060867117
2021,,22.71925532361486,23.16133766310109,23.732160836386242,23.079097666166906,23.505298558158664,23.954049115234042
2022,,22.7417629554826,23.137725195183187,23.539481679717625,23.033095585241064,23.452966249239985,23.721330903794453
2023,,22.693004561755345,23.249039848385863,23.856254755099187,23.1009068634289,23.391191782303963,23.702481233030394
2024,,22.958187969564023,23.270472090827198,23.58342091991841,22.890218278716077,23.451531155870505,24.017035263308617
2025,,23.07053870578214,23.393036689973506,23.90232924915854,23.19606883058626,23.46173595093995,23.79328466854455
2026,,23.06642123026063,23.365082167547733,23.734142148364683,23.207645450353308,23.66871525263008,24.083041897354956
2027,,22.95587051802252,23.2362445911277,23.502178069835793,23.16286338976822,23.49715120046355,23.88223238935864
2028,,22.87215594608027,23.258672507247574,23.50296710367519,23.058479622221487,23.49722410417563,23.896034649735473
2029,,23.135855633608955,23.46400228444545,23.74048123458323,23.111584313622235,23.55925846427451,24.03599978347742
2030,,22.977375604944427,23.28949154219849,23.673409188226955,23.16903574357793,23.51450004692564,23.817313587017964
2031,,23.112234721835193,23.485456263453482,23.86346219682703,22.740514450606433,23.478879201593415,23.98754678116272
2032,,23.055853944406763,23.438433480350284,23.807978253038968,23.29553405503739,23.67424693497864,24.06256545622715
2033,,22.967657684183635,23.63954985832662,24.153338305922418,23.34761848653733,23.736725851437477,24.244280204851606
2034,,22.983971708590175,23.32405172004559,23.58549226992109,23.34179952699159,23.807806818051173,24.20177025474563
2035,,23.051117586649028,23.377691184956895,23.670278610047532,23.385513682600298,23.731434170471225,24.046166133198774
2036,,23.243384140779767,23.515572929625336,23.73053440422177,23.00280481012951,23.82329942786398,24.533152725999425
2037,,23.379920726209406,23.704534048870283,24.186895535150455,23.22701771025248,23.797203807518947,24.256007135087007
2038,,23.42873394945717,23.7498931113957,24.155725185376596,23.525702821393267,23.977587615080004,24.55588874430187
2039,,23.389009183883815,23.6711414703013,23.98047304738874,23.735269791208626,24.107964977486464,24.55741249849084
2040,,23.317260106074784,23.72054735383763,23.994512342658552,23.386048385550037,23.94204797206913,24.535048732357613
2041,,23.11369208966103,23.5884154187387,24.120239614813357,23.675501949797507,24.06957655722495,24.50484919051836
2042,,23.139449896866054,23.763278208653098,24.337837348901616,23.74576913711858,24.21530517691331,24.74564620458044
2043,,23.46316233407677,23.860203235652083,24.282733241244983,23.856122056830273,24.333664594712587,24.82525594427801
2044,,23.34182324451956,23.7705367887151,24.245491512977722,23.643168412777715,24.207600100231765,24.82998748109136
2045,,23.10089131380272,23.61857359850653,24.325730304721944,23.61864110819276,24.17316306266701,24.7527230281533
2046,,23.440044991254354,23.73193426342338,23.950526234577026,23.787433141016535,24.172332967234652,24.648493517940224
2047,,23.51479713495125,23.771037221948454,24.189235758989412,23.856705647790488,24.408428917015428,25.143119057393793
2048,,23.32697768814988,23.660633253223878,24.153166641408774,24.05750352829604,24.595947290908185,25.176203605227286
2049,,23.62855226044384,24.02741379834037,24.473599595038095,23.93378923018584,24.395523860615867,25.001532314390275
2050,,23.42749831880029,23.8297646019581,24.338578261964216,23.87527315951241,24.45997624895729,24.965177023362592
2051,,23.856668978263187,24.079531320034157,24.43909204328681,23.778310316627902,24.459841648129363,25.07663462320276
2052,,23.25647140835983,23.93489755453566,24.36616277568163,23.858948321467953,24.48425455136134,25.117809311256043
2053,,23.47710643778646,23.888164218632483,24.21235166220434,24.1856949804318,24.678315230858257,25.161199364202602
2054,,23.495628086280334,23.8836480187723,24.345640994892694,24.03532248018168,24.790427614571854,25.475644472266787
2055,,23.66523964509946,23.99617743070469,24.337429967029195,24.10422196334894,24.76790948819096,25.35285687340198
2056,,23.46027910660669,23.90015282079254,24.55546542321848,23.996964533467164,24.82134747171537,25.706094612219463
2057,,23.50955330962418,24.08412088025034,24.888578411168922,24.376858775283537,24.882656189779418,25.404518580998243
2058,,23.84149943203562,24.233758495604388,24.628387096885305,24.308570862951747,24.953425545569242,25.7628861156459
2059,,23.595666920145405,24.07259776057094,24.51256372049461,24.235997333937313,25.146984888777776,26.100671384029464
2060,,23.61555370483154,24.07201142671994,24.597087589604328,24.332053330965586,24.985668183135115,25.636382620489716
2061,,23.607309297330048,24.070468612694093,24.484589779281322,24.427420051909706,25.036127701057456,25.8895505184182
2062,,23.55098677058811,24.06048659871893,24.527926195192293,24.233393798021247,25.048755483239262,25.9217491323109
2063,,23.851452822494707,24.153968494689067,24.458166296180877,24.454764220285327,25.156265508754668,25.829380244944893
2064,,23.734261611248783,24.139190876987907,24.729972109311518,24.729405553724966,25.26832866985995,25.83950979799649
2065,,23.56150331692912,24.197003766039472,24.65167745740287,24.731657843711762,25.309222613664126,25.930660474485745
2066,,23.662176492201993,24.20711964917969,24.684867726686747,24.93288103486934,25.40175632278702,25.88319997085881
2067,,23.52397716923751,24.05241322407587,24.583515677874118,24.772200980082566,25.315586134183423,25.8154516849509
2068,,23.674257269477238,24.106310195765246,24.592703896430706,24.66143063636089,25.4065450788599,26.3140300038783
2069,,23.804123127915062,24.188354778537906,24.60235154488612,24.935920767818423,25.54414879392301,26.236744565054988
2070,,23.824703781632593,24.297814109283554,24.79578438781823,24.71229345117359,25.427809585093488,26.45226599184005
2071,,23.280558019815388,24.154367347368293,24.851763385803523,24.824828972127314,25.451403467300814,26.009025451211528
2072,,23.47295953756239,24.211266631634462,24.896361131428748,24.98810269703563,25.75141502682976,26.499962491189784
2073,,23.87928705008632,24.328174200926185,24.779924780637998,24.82641948640986,25.86823157617497,26.788589934248172
2074,,23.974401827561806,24.34124483043143,24.82460434574584,24.885017149592898,25.50627438387793,26.305011775169728
2075,,23.83234645196022,24.1963009447293,24.826890135355697,25.20701387467193,25.772081210241605,26.350241538703578
2076,,23.80116730673842,24.272854649167602,24.946088264390056,25.102188124860433,25.9821062653948,26.94117084788992
2077,,23.487483477697182,24.2145978299913,25.057396570797636,25.356714771693746,25.886605048111587,26.670763041969387
2078,,23.78557920408153,24.402276374789267,25.103819886669186,25.24692854930062,26.038125722445322,26.716371591397124
2079,,24.134893349816068,24.46730790205173,24.865325773947248,25.011343089707953,25.996358655505983,26.848876397873596
2080,,24.01690587385565,24.6527411906903,25.26870882504838,25.193082644060166,25.914427397339654,26.987268218942074
