year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
1991,1006.4653363674879,947.012143364783,927.3126731840596,906.5096283571204,886.5767431365455,724.9312237436553,709.6008955781741,739.4449874873002,740.2604331087817,1018.5445306173176,978.7786819526143,996.0908878465764,940.952294167964,928.4795776651401,964.5501886052073,1009.5859691167649,988.1297869471692,1049.7387803463137,1006.2433307660888,1005.6871515265682,784.7949160935686,811.5340981281761,772.8073133475009,799.315607435275,793.3840501468992,850.0476013011044,843.0828543141981,1014.8511974743253,1033.5479058684566,901.7265139054736,911.6990274172573,905.1371299096677,786.3428642566979,776.8533915938967,874.6493553194681,868.6895251965202,863.0190313576916,874.9726171878715,880.1954199017075,870.062225581834,902.2982173115615,893.2049802959899,896.8671897739607,740.1594861248809,714.8995347367567,742.3128930529733,877.7229696771074,885.2449048738822,914.3877758064406,951.5519872269147,1053.6426154112291,1060.0151700404729,896.5679439154895,897.9179412255693,989.6294848809346
1992,1029.711817085743,845.6870046513985,827.0734043547436,797.2011531267328,781.6124232917662,760.243837407062,738.5197831042774,817.2401741126431,820.5985522791094,1033.4025299381062,1016.7470978149872,1039.0239468129535,994.7866700092015,984.4259375473096,1001.8190494800543,1076.4457557672197,1072.8046540544665,1017.2729927863588,974.3169352871012,985.2010530628361,1033.2981293989549,1075.3632813831664,1023.0768054999794,820.5532443496816,815.2424868957105,797.2244458586363,792.3475916371237,928.2529406921482,926.2966118701548,894.1632769608167,880.1697916419623,879.8312496033026,858.8930751584189,851.9124150228251,955.070130074703,941.563360688353,938.8433842125887,918.0064177160366,931.1318437722512,912.8157517906088,866.4013800786814,858.9539332778457,861.3653607251434,836.2915485057194,819.8994504539554,829.7022307686884,895.1693190140562,898.4694747405032,810.925032467532,848.6076220789577,1055.895289647594,1070.7651589077943,1180.1542317831072,1176.0293468612736,992.174276961631
1993,1032.7742819488049,778.5178844437927,770.9423429255833,820.8466548442408,800.8590038030314,658.9288873986226,641.2495115794239,895.9005735741302,902.4280715234231,1052.5766107444188,1040.3981827041991,1065.3230934684698,929.3768019348407,919.7369181895431,959.8088305127613,1065.7159621291428,1060.9492762146056,959.6645016801683,973.8647231599333,980.7478152788561,885.2732700493007,907.384090798816,865.5114155661217,841.2498819846303,823.7463066408532,823.4014144896316,817.0498541223359,933.408288405528,932.9210663585761,832.7143962633058,836.1328233160729,832.8054236796152,803.5763497923283,794.67502408137,955.7554879395223,947.2754677462588,938.2619333929918,890.220530031321,913.5697562536288,890.6961797287441,815.558150389366,789.0347874065508,804.0726961519536,856.1965411901145,841.1099944099233,857.1238850359771,876.6997692449721,877.0633834959846,845.5194605286655,886.121125607529,1090.1102892279669,1098.0612055213328,1076.6130322707572,1086.1503518696513,900.7214130246555
1994,1044.8624739348888,843.822855766699,831.8908522858197,777.4393434350516,761.3457380804163,643.9305941458246,620.957549392709,924.8952370158019,932.2733031239175,989.0908337145422,971.1677201169587,993.8076001203627,947.9737565434577,937.3921372021127,972.5135825893415,1127.025251418029,1126.9014613999689,953.722886246625,934.4094494043384,941.7236837607434,766.6886777096574,772.1886349443282,754.9180488149318,853.7319335966771,841.4075993444851,874.0793450797579,870.3141406832665,964.8841323951235,968.4173162103984,789.3354739569007,793.3226056014239,785.9242899103848,804.3675554432423,797.0671815457847,886.3670267447919,880.6661384518375,870.3903585390806,873.5812245890357,890.2390381891968,871.5023473567979,848.6446700246172,831.3314256514197,836.4658828856483,734.63030933072,714.98131806485,736.2643255392101,857.8713053753265,859.861147347032,820.5038097892198,860.0137569435902,1090.1693440144256,1103.8793330375017,908.6135132861841,896.7539255419604,955.1002706859794
1995,1051.8535573482513,794.2075064104721,778.5163542053448,822.8896311716677,805.1646776826597,760.7769863405751,741.037674416428,833.0026768836354,836.3941955808107,945.972141297592,903.5593433382403,923.6328113846542,1018.6714837097419,1014.0480360116787,1032.0353581848647,1081.763497556938,1077.6821198112302,933.7819305420653,926.1511881965504,943.4971721483437,806.8259685055541,838.202782865146,802.4868653548767,889.9304187381346,875.4313176015613,883.8638699898517,872.8938249789652,911.5020370746984,912.2089875092722,808.1026799413733,808.6841141135681,803.2700675251683,879.368120943079,873.8806172486804,847.4773487609091,841.5916215937725,836.0458691485103,913.7573350192699,932.4339950844881,915.3032356075026,892.2795809516283,872.5053231203437,882.6830573724714,798.7386055615659,777.8248284982515,801.9798301221927,881.84053459446,883.6298842746359,974.1779316257224,998.0859162045302,924.4777859194268,947.2636709925764,964.577987690686,956.8122950183379,1051.2299347092219
1996,1028.3939233720303,789.507038581038,777.8497249017068,804.1602114030213,786.1808479289527,474.59553593493496,457.152271658515,915.3644397552233,925.7165198421021,945.6101354116133,901.2478094880701,911.1776942693022,1046.1816743314405,1041.037015810911,1062.6083378266094,1130.4931119262906,1130.97191122822,964.953375324425,1035.2271178458873,1037.5046204068026,885.1352428720825,900.9082697434575,832.7867813666544,808.7775101736173,788.1265945236273,805.7112181679723,807.10435486323,867.9729401847306,869.4015716502598,880.2287391674188,885.9571187891686,880.5053706175931,772.3670833838721,760.9984012929507,910.1568978338709,901.1461799940697,891.8397183711097,843.9675197014989,843.8493486835059,831.916770815664,953.5688434762002,936.7229242295246,944.097104283944,890.771062817299,857.8293460808768,877.5941230624713,909.4814039091317,905.1767975028903,1048.0976400210811,1086.9692506313845,916.5640105389913,942.7766301117242,875.7032913922009,838.3887612365853,938.1532363271078
1997,1059.5481823831797,958.9974090298817,946.2229092238579,842.3873805185075,822.4610353550155,701.3962698534331,682.8328872504165,956.7684658710315,962.6829712095699,989.8720730135825,964.5204363897129,986.2605935131995,1083.3709502394531,1082.2244531787808,1095.9641743413708,997.0447572834194,986.4137639452515,995.4469617950241,997.373384679451,997.4043900432217,868.0799883515888,899.0609299798024,863.0022338331498,876.3429722307363,865.6859873669018,854.1864609365952,849.2261020867886,889.3864164967108,886.786839868381,892.3389683142351,898.6872222201312,896.2412773601134,815.732822449761,809.6311211960573,967.4884523435427,952.012171924752,949.3365602677097,876.8725251068162,901.240270269251,880.0703697237565,948.0797397716325,938.0446490820682,942.1490432512777,758.6414018560666,744.5544107556261,762.1000454632211,894.9259462107633,892.7120784232904,866.5617375542196,901.5208367640843,1020.765934116321,1034.499567948243,973.965295849083,968.1672687196223,1103.9169360457797
1998,972.0908734202385,885.1298682860347,873.0463506783672,806.1661416043385,783.3847245537313,712.356838879463,697.3790828546435,681.928260304792,670.8389706541814,998.455483414808,969.813499745005,992.352461305871,930.9724151462282,930.2690848221903,938.6390678586814,948.5474207665111,927.1556778892988,1035.2836408450535,871.2936292971762,882.2536013742748,1018.2562343310578,1066.5704480068623,988.9318165563503,796.1036946406672,772.0981937366913,815.3125136308806,808.9075752449133,919.9412134958824,932.7143873490903,799.7469991713259,805.9809350107997,796.4877790392782,800.5926160255386,788.9116118228385,932.7989064747117,922.2772491521926,912.4488893246769,876.5070977828791,901.7159074518916,885.8032048702294,826.328049275975,816.2394920124235,817.9232092193363,779.0976639498926,759.108729992076,793.7731459991484,813.1139004551268,817.9142580201844,951.5768217663172,983.009630496556,991.7099059578097,1015.0776030067457,1083.9406606228285,1056.98995073682,992.1475964787602
1999,992.5408120602369,891.4701822227461,876.6130156367153,647.3913645340103,621.036528354178,675.1756288003513,656.3592122246635,743.0581780160896,742.5904247002823,1034.8582111701905,1009.6210212127337,1033.261994322881,972.4111457511608,966.3617665091857,999.9943064537125,984.1732909430708,962.8811993349898,1009.6209209935746,830.215610140884,847.79885665523,1068.7861477079173,1125.3033243020213,1062.7855132384668,866.1941278115484,858.8435224803926,893.3641431888954,886.0554346670027,932.6254216862035,939.3921670239948,851.5281102662418,834.6715237913002,834.4723653012597,845.4282538692297,833.8547037469934,902.0504418158052,894.2001982240681,891.7360796069217,912.5722160106952,923.6836889042277,910.6456557472869,913.3336649619557,898.6644646625914,902.0804137505887,883.1392245495085,867.771291223298,878.8683388924137,835.0713529343955,833.3345474330142,1022.2102910443864,1045.4247722374141,987.654644914591,1012.0944444059356,1157.186543089982,1139.5941870927377,1051.6301704577663
2000,1047.0758067816496,840.973116958809,828.0270804676527,770.2219195564373,756.2337870259778,498.5537566229076,483.8498487069859,908.7225994454061,914.9847029878227,957.014257486511,908.9265100085232,924.2063934063468,982.0064785889588,973.9896856623027,1001.7783226794191,979.3109203871509,969.8863507508581,1035.0967162714921,1000.4700118544856,1003.9875533059619,904.8522960700719,944.2525700994541,878.5160973014624,898.556809366347,893.6802437979123,874.1030089016176,869.1931093011613,913.1375027831552,919.5994839382194,901.2823716963079,901.9552704693433,899.2383599189327,777.7179932244345,769.2498699529757,905.9147396472415,893.4296514981844,889.654927364954,821.5074617394663,813.8806726219766,800.8134880106006,912.7775113960379,887.0575319721568,894.2915476281398,720.4647480633992,700.6623691921062,723.8560428762792,862.0962409165365,864.4895605638902,1042.5757919008558,1065.9275998782236,960.814974753083,983.5981335486675,941.3993575104748,920.9897858904038,949.9564322887609
