year,ref,rcp26_lower,rcp26_middle,rcp26_upper,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1991,0.0,-18.752252945513145,87.60010184563635,216.59488196930883,2.1127268883901547,134.00848553856872,354.17455943096314,4.053277571116726,138.7843840401771,319.88759519520346
1992,0.0,20.605856572901576,91.98970856414108,185.47464650679942,15.61121442715346,142.60448494155818,384.17192751686105,20.92178608650178,141.59701333277482,359.5472481153476
1993,0.0,17.505688619966488,101.24686971770409,245.63916745006608,16.250705665075273,142.3196669117365,387.70215972122753,22.156658124411695,146.45877149156811,356.74847625769735
1994,0.0,-2.6077885427137684,98.34251029699125,260.2012371677862,9.489028869307733,138.6807995211317,369.45354823861766,13.560604360704282,143.16048061022218,336.2277214010139
1995,0.0,3.7996728502861075,93.58044659869617,223.03695472324213,1.3122861816329094,128.8546683021992,369.89613478265414,3.908705080521338,137.3268303353332,348.17669768723545
1996,0.0,-11.093645509056069,106.55183831909767,313.80852060257985,3.6362685768685727,130.8438865194789,385.334498554212,11.16588075082343,139.34293669213386,350.7158618354647
1997,0.0,-22.21841900132451,82.429240187645,210.57140663643003,-1.3508658967632963,136.52315833319318,410.70539781595886,-2.2021462667106557,137.0026139061786,373.3272050904469
1998,0.0,-16.31083827566257,99.45294723558388,232.36699364860274,36.01425916125311,149.2665396496404,393.18603181191367,46.12205451282378,147.7201702160265,358.66805255730736
1999,0.0,-12.007801679174095,87.39024929155981,231.6555221284515,-12.551349739322584,124.65294432680818,333.83331307513737,-2.4442671630200037,128.01959021965502,293.5321166620391
2000,0.0,-6.053633238473136,108.20925371286528,260.80202023648155,7.9814081631935325,137.22889720334982,374.1734473936226,6.745129107979574,141.34718819350596,350.98943245034536
2001,0.0,-26.8445324547491,89.9938620523699,239.66784645984896,3.7784221650261847,140.54173213362523,398.1284628797714,10.557015937708083,145.38479104390015,381.1130129980003
2002,0.0,-21.482138854726593,83.5532275533572,231.8759486584159,9.248443627444571,134.08822756149024,356.15826027618334,16.635080444252402,139.11198004033437,335.41802275130976
2003,0.0,6.19008973548396,111.01043946825864,264.71587849462594,16.609485368216795,145.09399015832113,409.2285082245746,14.81301163085816,146.31298649832164,392.4313770469329
2004,0.0,-10.696122680958812,93.7064718628389,267.5198755567221,12.987194091687845,132.15102927569615,382.31398518260295,25.89152891494972,135.85065305981354,355.9511215895525
2005,0.0,-7.92470852414178,106.4294416114097,230.92844560987768,6.601916876153891,145.9953696611314,350.3280710051997,25.836495930650585,149.93433935783898,327.7137184134525
2006,0.0,-32.289972719757124,79.2954805669711,196.46728749034023,25.120557823412994,146.2865790840461,372.36713983443695,3.114684696995188,140.44840345027393,342.0868453331694
2007,0.0,18.77957735283674,129.7233955486455,316.6235863447832,15.26215566844269,139.54387788853316,361.1950367631633,17.42647509443738,136.70715865149094,342.00437381468436
2008,0.0,5.179930198298262,94.55740079652618,195.36365276834448,-2.97163897587902,118.19596809920309,323.7866081313922,11.911680733835828,134.75801292288514,364.12853416101785
2009,0.0,-12.11742579493966,93.33339736954561,223.99062438644657,20.673404075336045,133.61579580867806,344.3756568093599,30.2439707921082,132.1702815819265,324.74419158414764
2010,0.0,11.181722362897426,103.67554950944546,239.47196455308497,15.817206681070118,125.11086862973185,351.80588849111336,28.99639649180069,137.18681412462453,336.5697082549486
2011,0.0,15.10181529172976,90.33065841980799,160.38060829659193,26.41329134404844,132.6924001825287,313.49342820267435,18.522639026828486,128.912575157408,315.71142108480916
2012,0.0,5.370412739975956,106.17672311273606,199.07491970893958,14.243357297850414,130.40678148159353,299.0534273917527,11.665948781159432,138.22020215907958,307.0379467950266
2013,0.0,1.473710794308253,93.06455260464764,235.13197237614648,0.45724669246685723,127.98015171387645,340.5907415073814,2.077464070028819,149.84399649168353,361.96961528695664
2014,0.0,-18.524930714829033,91.8777634052754,186.72889384371345,-2.5673636381661025,115.83905317452964,324.3563526667601,21.177249445037,124.97425663677618,302.4710596197312
2015,0.0,18.74401401352902,107.91487247499971,244.81233813390682,20.67341392206174,123.22842686059217,302.4729232043331,-0.24964857037085464,135.50002839877126,314.5099921074092
2016,0.0,22.7677065776641,102.10719510991898,226.11030013970824,22.32204973119615,138.32600562792604,347.92095853355,25.327803037272272,140.26411908179108,324.86152179949255
2017,0.0,-1.9734997999104023,102.52032520037966,275.6097113210001,-18.669945369880587,118.3140184817341,336.66202267380186,25.802276780945544,141.57350813266515,295.19314880819525
2018,0.0,5.171345736105973,104.05994706639481,174.44234727563133,-15.884217445482928,139.04255363053701,432.85121347988064,4.452660317239807,127.34873509818073,284.14480071402465
2019,0.0,-2.252756900710232,94.3751419104619,217.17351221997677,-12.326047080598663,118.75695862330605,356.41740184254286,3.569746864615321,132.62252792280603,304.2127933968588
2020,0.0,-17.914245078053767,95.06476377635641,243.44313755295448,3.431410981279539,113.37642550519874,341.68443701879016,7.59700742291151,133.61634458711072,320.2340751593865
2021,,-23.038180733937562,87.95893440294958,208.5636013498803,0.21605154815265462,129.42147903766852,333.7518089952504,15.581876140409987,132.0461015135835,324.1435051305851
2022,,-5.641816049694987,90.41766647656354,251.05562850004358,-5.837692220455656,128.96443264925816,349.5943627259817,28.12094223196152,136.69231611982602,298.4615062632226
2023,,0.31708978400052024,100.54641384876894,227.11104184071854,1.4554855690463229,140.09982801824953,388.0038164193558,20.80436324465569,133.49875341171702,348.9169077173076
2024,,-19.073341920585243,87.12396651770156,228.38336517217368,3.7847034099898638,135.64892546460285,331.71236696817766,31.290562385631414,145.2525742545398,313.2018569075512
2025,,3.0027198360690397,103.36870806935613,246.71270341253285,21.426348750847517,128.48905511683333,302.0659798827691,9.821139736904877,136.39648365711776,338.06757770985985
2026,,-5.765637083695102,96.12834181760205,166.9248407006101,14.585174786947873,131.6891490414569,331.29964470594484,32.695938023569035,139.0232238883145,321.4478026262494
2027,,-22.48330871201692,78.79700554966978,174.01949343643483,39.20254223120942,132.52214060634506,350.14760690647904,22.123228753270997,140.44993950718913,347.3857987128194
2028,,-2.451246368243934,92.1660530088033,212.99282567597794,15.779828990343216,134.14027755706536,326.6606672050435,39.29264116568297,147.86349931550023,344.95318370478094
2029,,-3.176104797933655,96.25067144415638,217.8497808048006,-13.180507940340203,124.86054964363412,339.6555259474904,1.8257262927586702,142.65875747519553,315.73361359453196
2030,,6.253413244084914,104.00616740596769,235.46661627726348,10.177375429798351,131.1872655892937,336.33965920032733,10.908645006746145,133.34393638795106,325.8466189153786
2031,,-17.755321711420876,88.08269423104069,256.9691641055686,0.5001425156179742,140.58320139234752,372.136708523063,9.848915520613946,132.57566965040334,328.44731336345916
2032,,-9.646521728903458,97.34985641907487,212.68884436445106,8.682443353596277,142.9429089387941,395.6090573270934,10.885777919432634,138.4679064957957,294.88306250004626
2033,,-1.5360825475108566,87.61747547004926,170.65885080124158,-13.745809325455296,125.34504705058558,325.068875422942,12.550527731560035,129.9559042978155,333.50175852089933
2034,,-16.098823895131627,78.83507924528182,189.90883822040692,15.02430858763585,145.5516260345955,360.8946516477853,28.32467715276703,143.211808079873,291.76786184902414
2035,,-20.241189447980513,97.2337378454356,267.76317843943343,3.378486705050343,145.44450366855418,370.8187720341379,29.89637303628308,137.46893447423733,308.5409803795215
2036,,-1.31937789069854,90.93785150473637,189.41486154880334,-3.7682394668114254,137.39469964458002,386.292121085846,19.583604318404674,141.59549146571499,375.1213992661214
2037,,-5.644886173892514,83.74788218863932,195.05248847006308,20.171989192583283,144.38016081262072,336.2467233317916,-13.28105419622443,141.42552393767508,360.73090852427805
2038,,-23.948150232791427,91.0733125632625,201.48811104273878,5.827807798219536,136.4326469063531,338.8533600858878,18.04846630953821,134.06097647488042,341.806715859037
2039,,0.8162702676476128,100.91804673660786,272.64332674236977,9.426937269897149,135.5763607441469,354.4040086868123,47.29807847083114,146.3009482665985,313.30370976381323
2040,,10.127299549462764,101.64809844760356,209.74996268463974,-20.258879617628622,140.5037317151818,386.99937987409083,-0.5138269783979346,135.6239828616926,303.113403168472
2041,,10.858476888399654,94.46530046879572,228.35919440454873,11.92600368763133,138.46140028744048,382.710171572176,11.377037028676693,136.3613445225347,344.55077047949345
2042,,6.2955086686041115,96.75943505311777,253.26909335700813,10.22464700020089,140.76322374460185,366.70565953040244,18.5078190336941,139.2953480688607,298.4768564908898
2043,,-18.601973169496475,80.38687563514726,179.25949132675487,24.642185127479777,153.17944412968188,378.22713674080444,21.702820461719373,128.03765487278415,277.0505095532311
2044,,28.44979802508358,112.67173036353923,183.18719755230444,37.089499896564355,137.43738089139572,341.8434771450964,43.16129121949185,138.298308269348,291.49833658473847
2045,,-0.6617397110995396,95.4808151936321,251.67219268908758,10.01390453472018,137.43251607367614,330.6702515886875,18.312521826014475,138.1865160184632,323.7720397483673
2046,,-0.6329417014686163,98.35646859677287,232.8670826568031,11.6456476722495,149.16162501812147,408.24975264566024,-7.689628319626831,132.97348631926118,339.5149332168541
2047,,5.296437681856903,90.99037451870336,233.72164542276994,10.558338815509755,129.43928568651484,358.11727510718305,15.338064296859102,146.51281858245915,316.5959397586921
2048,,-1.700416259716235,101.0704949311868,233.13305932117882,28.40587401273576,137.05930975934783,352.24746637713054,24.65038109534851,136.0130366817578,311.5240667149512
2049,,-21.333438656131822,85.85355281136216,213.69569670210745,-4.342247676795358,130.3079796336382,369.98481935178563,6.750554470884255,129.19563655679147,287.9291553628633
2050,,10.299054913525245,102.25249965565423,251.00989948765314,22.78699863843922,132.9582507779452,319.2217174864968,-28.64618338769539,127.43993650795946,340.7393768810394
2051,,-23.817566469410522,95.46747296208005,247.93112055127665,17.559779027197923,134.06975849178735,321.87625944620237,9.634475475737998,138.89168284827412,343.0882733643103
2052,,-13.549630058551156,95.04096444088087,238.50292032229498,18.387476043446515,122.40049790473373,292.2944786049899,32.8522801310104,128.79845381039047,282.53653574440625
2053,,19.860216544416158,111.36157306155413,226.80875991227916,4.596470006111145,122.32688977458243,288.2150074547806,7.405575763554557,127.49250950661258,313.105212159821
2054,,-4.337870364621175,100.87711762305425,225.6309302671192,3.9676902904327567,128.10713545806857,328.73504695894854,16.3768039011606,125.76989647058912,275.934303313163
2055,,0.37585536578585854,110.10146951980677,216.39153067894281,-7.157938990689667,134.41293584463943,366.73191277558243,46.98821569979403,143.74415029506005,274.9002245352633
2056,,-9.366444042286226,87.89356590405136,177.91966140852998,27.86689461475651,139.76520521746932,323.59673311188465,14.628813519323216,127.23621192105696,276.2685478302323
