stn,var,rcp,hor,stat,centile,val
era5_land,uas,ref,1991-2020,none,-1,1.928467
era5_land,uas,rcp26,1991-2020,mean,-1,1.890048
era5_land,uas,rcp26,2021-2050,mean,-1,1.948912
era5_land,uas,rcp26,2051-2080,mean,-1,2.034585
era5_land,uas,rcp26,1991-2020,min,-1,1.814195
era5_land,uas,rcp26,2021-2050,min,-1,1.64998
era5_land,uas,rcp26,2051-2080,min,-1,1.547162
era5_land,uas,rcp26,1991-2020,max,-1,1.962591
era5_land,uas,rcp26,2021-2050,max,-1,2.333881
era5_land,uas,rcp26,2051-2080,max,-1,2.409006
era5_land,uas,rcp26,1991-2020,centile,1,1.814342
era5_land,uas,rcp26,2021-2050,centile,1,1.65524
era5_land,uas,rcp26,2051-2080,centile,1,1.566013
era5_land,uas,rcp26,1991-2020,centile,10,1.817365
era5_land,uas,rcp26,2021-2050,centile,10,1.703524
era5_land,uas,rcp26,2051-2080,centile,10,1.717077
era5_land,uas,rcp26,1991-2020,centile,50,1.901192
era5_land,uas,rcp26,2021-2050,centile,50,1.96358
era5_land,uas,rcp26,2051-2080,centile,50,2.069494
era5_land,uas,rcp26,1991-2020,centile,90,1.94357
era5_land,uas,rcp26,2021-2050,centile,90,2.066035
era5_land,uas,rcp26,2051-2080,centile,90,2.355353
era5_land,uas,rcp26,1991-2020,centile,99,1.960678
era5_land,uas,rcp26,2021-2050,centile,99,2.301851
era5_land,uas,rcp26,2051-2080,centile,99,2.404006
era5_land,uas,rcp45,1991-2020,mean,-1,1.949981
era5_land,uas,rcp45,2021-2050,mean,-1,2.170071
era5_land,uas,rcp45,2051-2080,mean,-1,2.332444
era5_land,uas,rcp45,1991-2020,min,-1,1.866949
era5_land,uas,rcp45,2021-2050,min,-1,1.807922
era5_land,uas,rcp45,2051-2080,min,-1,1.961284
era5_land,uas,rcp45,1991-2020,max,-1,2.044494
era5_land,uas,rcp45,2021-2050,max,-1,2.377683
era5_land,uas,rcp45,2051-2080,max,-1,2.812521
era5_land,uas,rcp45,1991-2020,centile,1,1.869285
era5_land,uas,rcp45,2021-2050,centile,1,1.823578
era5_land,uas,rcp45,2051-2080,centile,1,1.969647
era5_land,uas,rcp45,1991-2020,centile,10,1.916065
era5_land,uas,rcp45,2021-2050,centile,10,2.037718
era5_land,uas,rcp45,2051-2080,centile,10,2.044726
era5_land,uas,rcp45,1991-2020,centile,50,1.942279
era5_land,uas,rcp45,2021-2050,centile,50,2.171384
era5_land,uas,rcp45,2051-2080,centile,50,2.388716
era5_land,uas,rcp45,1991-2020,centile,90,2.019743
era5_land,uas,rcp45,2021-2050,centile,90,2.35975
era5_land,uas,rcp45,2051-2080,centile,90,2.541426
era5_land,uas,rcp45,1991-2020,centile,99,2.041708
era5_land,uas,rcp45,2021-2050,centile,99,2.376326
era5_land,uas,rcp45,2051-2080,centile,99,2.808269
era5_land,uas,rcp85,1991-2020,mean,-1,1.979738
era5_land,uas,rcp85,2021-2050,mean,-1,2.244773
era5_land,uas,rcp85,2051-2080,mean,-1,2.667331
era5_land,uas,rcp85,1991-2020,min,-1,1.886571
era5_land,uas,rcp85,2021-2050,min,-1,2.040756
era5_land,uas,rcp85,2051-2080,min,-1,2.119194
era5_land,uas,rcp85,1991-2020,max,-1,2.137897
era5_land,uas,rcp85,2021-2050,max,-1,2.601499
era5_land,uas,rcp85,2051-2080,max,-1,3.463598
era5_land,uas,rcp85,1991-2020,centile,1,1.892769
era5_land,uas,rcp85,2021-2050,centile,1,2.041344
era5_land,uas,rcp85,2051-2080,centile,1,2.125983
era5_land,uas,rcp85,1991-2020,centile,10,1.946355
era5_land,uas,rcp85,2021-2050,centile,10,2.086085
era5_land,uas,rcp85,2051-2080,centile,10,2.202692
era5_land,uas,rcp85,1991-2020,centile,50,1.963899
era5_land,uas,rcp85,2021-2050,centile,50,2.181857
era5_land,uas,rcp85,2051-2080,centile,50,2.6151
era5_land,uas,rcp85,1991-2020,centile,90,2.054731
era5_land,uas,rcp85,2021-2050,centile,90,2.496287
era5_land,uas,rcp85,2051-2080,centile,90,3.195392
era5_land,uas,rcp85,1991-2020,centile,99,2.121773
era5_land,uas,rcp85,2021-2050,centile,99,2.583406
era5_land,uas,rcp85,2051-2080,centile,99,3.427746
era5_land,uas,rcpxx,1991-2020,mean,-1,1.947758
era5_land,uas,rcpxx,2021-2050,mean,-1,2.148078
era5_land,uas,rcpxx,2051-2080,mean,-1,2.394861
era5_land,uas,rcpxx,1991-2020,min,-1,1.814195
era5_land,uas,rcpxx,2021-2050,min,-1,1.64998
era5_land,uas,rcpxx,2051-2080,min,-1,1.547162
era5_land,uas,rcpxx,1991-2020,max,-1,2.137897
era5_land,uas,rcpxx,2021-2050,max,-1,2.601499
era5_land,uas,rcpxx,2051-2080,max,-1,3.463598
era5_land,uas,rcpxx,1991-2020,centile,1,1.814868
era5_land,uas,rcpxx,2021-2050,centile,1,1.674088
era5_land,uas,rcpxx,2051-2080,centile,1,1.633563
era5_land,uas,rcpxx,1991-2020,centile,10,1.876959
era5_land,uas,rcpxx,2021-2050,centile,10,1.902177
era5_land,uas,rcpxx,2051-2080,centile,10,1.982192
era5_land,uas,rcpxx,1991-2020,centile,50,1.948436
era5_land,uas,rcpxx,2021-2050,centile,50,2.148649
era5_land,uas,rcpxx,2051-2080,centile,50,2.370374
era5_land,uas,rcpxx,1991-2020,centile,90,2.012898
era5_land,uas,rcpxx,2021-2050,centile,90,2.374291
era5_land,uas,rcpxx,2051-2080,centile,90,2.915983
era5_land,uas,rcpxx,1991-2020,centile,99,2.095666
era5_land,uas,rcpxx,2021-2050,centile,99,2.554112
era5_land,uas,rcpxx,2051-2080,centile,99,3.369698
