year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
1991,0.0,50.195362075194794,49.15972882817965,23.70991993199692,21.753774272483895,-7.634445553253897,-17.249969206550475,-38.937155203965744,-38.33487265591597,53.46164127593545,47.28260032364972,55.20311543910651,35.03002813406374,30.1770818111454,43.72733320314887,58.76640621512519,43.00185540319927,23.575470532259487,13.07361648059748,10.388767919662428,-17.196364460664313,9.242705748092703,-11.410112461634924,-43.05209146412139,-36.9366193889598,-9.912043002635244,-17.0427226070272,14.787301897825785,12.949945516058392,2.9009884727521467,5.6130079471262775,8.112157817023842,-51.994285797756675,-60.265492724164204,-8.413792272221997,-10.21819447678024,-13.474413397521289,-7.9821584266700825,-0.3634191277731702,-8.39882347316967,-8.009793251321128,-12.497610752231367,-12.56133603078456,-48.566696862966154,-56.79586590607897,-48.818393429434764,11.301425638758303,11.911242534128121,-63.80671756511671,-44.987654708070494,12.660573486953865,23.124207591410368,12.711338770000282,21.47452316920129,-0.05245593674953852
1992,0.0,-33.47616392596453,-32.721977481449585,-84.13291760238926,-88.11260107312282,-60.6705201340468,-65.90469380778893,-11.823395867144711,-7.422235391022127,42.49391970109713,38.550828287381364,50.19430117999872,11.028766466499803,5.795738640562945,21.806814411208336,52.744354297362634,38.52015156185831,-22.017443569576187,-16.068981097269102,-17.589449516586456,30.340954386387637,61.71301213584587,39.35174032061599,-14.984015780923698,-12.850782868209535,-56.958463213833255,-63.57038816133672,-19.586873161927883,-25.877960247781857,3.06449411928088,2.4614308802889013,6.949347732395154,5.922453688921905,0.9959863544884229,19.471920741839995,18.3061420826358,13.579754249041741,15.124645421579885,22.60628604108905,15.244514499306888,-25.714701537912276,-29.028577434770682,-30.811155077825333,8.410997712979338,-0.11621340746239639,5.019237676473324,-29.939667261930822,-32.503428172792724,-46.15050688431293,-30.831066672019915,60.120114521578444,69.00727240845845,101.30008038059236,127.41147177494821,17.63839006368653
1993,0.0,-47.36055291695811,-45.98994568328669,-38.03462790429674,-41.97721371422455,-41.337501240061215,-47.91288081967605,-11.648192937441081,-9.655025700518138,1.1601691610654825,-3.968599649697012,7.594510468574697,-4.961025039192066,-7.011045079332007,4.935129359345751,41.257534338249854,26.22046783551781,-14.960703547025105,-46.92526252473371,-46.72718526247513,-45.519092074980676,-22.758269955801325,-39.81667995414895,-11.528112159900843,-8.794504825000843,-20.784236144236274,-28.01123417803319,-8.871348395579048,-12.570216504021857,-51.52207918527918,-48.896976110511304,-46.88689207268638,-28.65258229537244,-38.31388347923678,17.73931870003554,16.525614105622765,10.900839819146427,-34.92738788079359,-22.48987354782605,-32.87414410703121,-32.53987412150724,-37.71106805362098,-38.06682079676142,0.7042587839949306,-9.169995141789059,-1.1316384256490437,-23.723625935787652,-24.92340110596507,-37.94133735007918,-21.11104735003147,46.56586525961319,56.88122228338324,52.611178980911916,72.59977184281809,-24.60708070356037
1994,0.0,-27.47352900241208,-27.015641766497197,8.59421041167144,6.8865737043152535,-93.34283659746859,-98.09303180565203,-32.12678553672936,-32.39050676832176,9.700942738827848,4.6153025404253185,12.394847704523386,12.69567961423752,8.603649160118323,21.928946338601293,47.46204500279032,32.92623401486554,-5.292030471838871,-50.573295584782045,-48.956906838535815,-77.64576985979909,-61.467856888940645,-69.80222220732267,-21.767291104538685,-17.11223319848358,-10.104962685082455,-16.768696799356405,-0.6346386624802562,-2.927168969592344,-42.4829084660135,-40.464403024313555,-36.77870859761862,-33.91995150296219,-39.16352342021463,-28.364772720126155,-29.996982594809992,-34.137703036095104,-11.901281755368302,-2.214695079972387,-10.369534767780067,-45.25762042991954,-50.4738153705928,-51.260023577946555,-43.01125544694139,-51.07258165245125,-43.09110022003517,-7.346133202145609,-6.896183468104198,-19.824094382834403,-1.4600525800513537,39.19117137402691,48.47307897638018,-32.99230770459553,-21.455012751614902,17.239376633567076
1995,0.0,-38.61652627647467,-38.88862831239729,-50.00697018232924,-53.05562275375911,-57.656979103204435,-64.29597367834751,15.993772260110234,23.580564155953766,1.8070818221345917,-4.601946680344611,6.611305408714543,22.538625154255328,20.057302567432657,30.659313802521865,26.269648526699996,15.605953493132745,-45.72172295846238,-2.1174428142788315,-3.6319739122187684,-5.099787849317977,18.71156765465537,2.281767477562198,0.529782495694576,2.47314459809877,-2.945005299924617,-10.871433538988697,-13.940717358244854,-18.640054907332967,-51.459738319439765,-49.39112883186772,-46.75764472192719,0.3824728101450887,-3.829152292158483,-58.17089687055207,-58.718068476495034,-60.32321099674334,6.124480799197897,15.38158634570749,6.291015504219843,-17.561628196772972,-22.83352578539518,-23.006551508336827,-38.08372061462299,-48.46743477414935,-35.87267125517059,9.160399509279443,9.448184005663165,17.37642943172642,34.59962917547614,13.90995413436724,23.696880568503445,25.770672569566784,35.160157580114344,27.352934593613725
1996,0.0,-3.1413444667491035,-2.378257342973882,-67.30217195831202,-72.27795506910479,-163.85871945397432,-165.63554802561012,40.112420564429954,50.52594257152356,-27.981040052011338,-35.51884259538099,-26.478642513233694,26.368548697246695,24.212254271522,35.65353419681162,50.81260092842166,38.132235397413524,-43.00091063345246,7.312152057708374,5.213174559607978,-59.41201200556196,-40.43675389238848,-60.08831340291974,-40.35500309283691,-34.00349667550387,-43.011371862826934,-47.77282658537868,-51.58859673815999,-56.42716229439756,-24.350386549743632,-23.200467982994724,-19.460809680412126,-58.22752517692288,-64.46832862748221,-3.292471619572325,-6.682363155274004,-9.339615053234013,-24.136004119188044,-17.113929997686796,-24.056871267329313,-11.949591794182652,-17.445167844219156,-17.847311965081133,-10.013264069059176,-19.791114285416256,-12.946511193356741,-7.384115153693074,-9.738467626697684,-16.9759299245041,-1.4860300597802052,21.04616433302823,32.09649756875717,-51.32261798338118,-43.114779846059065,-26.231883939729812
1997,0.0,21.3319555475573,23.58612822446412,11.446314610564741,11.046979045422404,-24.863733413614284,-31.999529563792976,-8.52174225378775,-3.7601080400758065,14.250750444726464,7.37610899263052,16.394877202388955,0.39423300923749593,-2.0219502072618525,6.587371666152421,30.57503944107907,18.9544276804736,24.21253919726456,-14.62781573659521,-16.372483348176047,1.8044130385767403,28.222373647445693,11.202183905467848,-10.601725338849803,-7.60137151200604,-4.87974237450004,-11.688727512851528,-29.252399492570817,-34.28938186638351,4.49619517444745,4.981152473442535,8.570909756630272,-42.153862095218756,-48.708605939067155,16.819871553295968,12.840115681945122,10.132936542352184,-12.431066558137616,-0.4782453998698202,-10.544511433879393,29.700769952504515,27.76184501654518,26.954228243726163,-81.96639103442138,-90.33209547984436,-79.70153692717633,-33.00474662942389,-35.283259029042085,-54.25650247198345,-38.767492526423354,7.781155874219735,19.089586099322617,-7.5508548574867405,0.44989336114565504,55.093169985100474
1998,0.0,-20.921098812342336,-19.54337440066604,-53.0023356261585,-56.66576668851346,-44.89711149785887,-51.63676625145479,-139.21509123130178,-142.78826837639278,1.975829571936913,-4.0853149767271475,6.63154032173702,-32.70928537102509,-34.234664923848214,-25.355663698545243,40.49783394268974,26.155632605528183,13.893409703302211,-20.914607554051997,-21.8925233016285,5.125965219076875,39.21360952784693,9.359839008778977,-62.96591632417801,-58.084010773292704,-28.834910124494797,-35.03945357758306,-6.402537848678435,-9.947092924979586,-63.455277040626584,-60.7556800781077,-59.03339899028629,-38.63865803693889,-46.29879708534122,8.536847299503904,3.819625699288906,-0.1374553855035856,-20.6994884685555,-9.431388088076176,-19.899056934389023,-27.694203245604456,-32.28546861099471,-32.31897458896185,-54.6269551681882,-65.17049184944571,-51.22676654873726,-59.368320972643545,-63.18327697624565,-28.92447402085935,-10.563318588639447,-1.6661235290505374,10.087030582609998,4.083410805625931,14.147206614172774,-28.923441910145925
1999,0.0,-19.356600798769023,-19.83062434715606,-74.08826660057292,-77.76692992722485,-54.83345970520904,-61.49076783027061,-36.29271564389566,-36.438921941705985,-23.35946837266721,-30.410328376330767,-19.736708543734892,-18.009000231969708,-17.63681133488086,-8.750886674068965,42.14713294480981,28.771387491555743,-0.9418438792164352,-37.28803338884097,-37.24057336463352,81.73053350632307,118.94471297945881,94.03163514895363,1.6189987272030066,4.529825327329377,10.305154757530374,3.5975352454145764,1.2062976213552474,-2.530294593617441,-42.81857436761604,-43.04560500402229,-38.64562739978774,1.8062454790806441,-4.722640855686052,-3.6190726727526226,-6.030877070484337,-10.200506934216037,16.24855223487117,23.630754900034503,16.36372216524626,6.807752932983021,2.1113749554175456,1.8184850204931422,-6.444802702695085,-12.654280738497846,-8.024956415467216,-34.63855868802068,-34.554481626867044,50.42542405943044,67.03008834457046,-41.69933888707607,-29.13057214706339,45.87681825358442,60.36098849003628,-31.399826298402957
2000,0.0,-26.065266935579814,-25.851752473664533,-1.1218822887317401,-3.670935395989943,-72.80228069184142,-78.39613136322276,-1.630194612608875,2.544222874341756,-56.11187140933305,-65.55906340789625,-58.22575783985255,23.602032956523203,20.91532058377686,31.392769978776414,-23.9547177634023,-30.288856551227695,-4.4415766137589685,-37.75668207407088,-38.07784011131605,-35.39745808197958,-9.715235713886045,-30.482236792896742,8.326345072168124,10.442399726587098,-8.738112161345157,-14.606826835141987,-1.871472064247655,-5.79318556972396,-3.2394850795321304,-1.5729485268731764,1.9101367618250151,-51.06690562894738,-54.61892653312859,-10.593327110721305,-12.188464827211988,-15.324285214343035,-2.371315692283474,4.031476770617132,-4.470946076313396,-11.50698335357879,-17.009700026193173,-17.340479797439116,-75.15641801202932,-83.83099264868622,-71.58972898966306,-3.646982483527893,-3.265510399180016,16.695785270906356,35.35380207011525,-9.355257661352198,2.142656800059001,-39.70434933588936,-25.746934117510534,-18.791156647458877
2001,0.0,-33.90770897147621,-35.36254642447801,25.28967063758165,19.946643950593966,-105.81252180370788,-108.20314946338937,-80.33806988271198,-84.01409736946877,7.167283449030435,1.1842096343623894,10.598042873565191,23.960298129710566,20.09602159194054,32.802602685534225,-16.369198688965696,-25.53399800333898,29.590633334121094,3.9984735532545415,1.48448668358634,-37.009132316464814,-16.578866995989245,-32.87007625801664,-36.28536251959875,-33.230870615753076,-6.554434629008142,-13.615018352062123,-40.78149345859816,-43.72876837887776,36.30376601078507,37.584997518853754,40.9169759223164,-1.0817499872603662,-5.223110846757152,-36.188061643249256,-37.28288447075607,-39.97925627966245,-0.08139316346432679,10.719909219381407,0.46337786666754255,-7.237250359721486,-10.765646936204632,-10.840278481415453,-35.97372794800907,-47.10417325318758,-37.70339215345177,6.062302637256039,6.793171537477633,3.8058116698452977,23.37024202561645,-13.82742701355778,-0.7901962116561663,-16.953248079703144,-9.248792513602211,22.59781874415836
2002,0.0,-41.11029176868763,-40.42132190945421,14.480037816554045,12.660735062420883,-33.3967428223491,-41.35998205832112,-38.09819131897396,-39.270374785139836,39.58030376520293,34.07351511126154,44.69910094601585,-18.406584198823737,-18.920214944622728,-10.561052894407567,1.7745187661122372,-9.639617824292031,14.239488993066459,-24.236439503929887,-26.55021485142123,-18.32038031265904,6.8079650764744315,-12.168972632359441,-25.892936403734723,-22.16800522626835,-28.042133700694762,-34.345296960076496,-2.948095492462244,-6.435929091616458,-16.250501774222357,-15.110370307078881,-12.232715869836397,-34.83976756542097,-39.5290511207516,46.78055277859664,40.09971882066128,35.042048846763294,6.479385544698857,14.081399862735339,8.733027543639992,-5.912194458611282,-11.226943366761986,-11.659089846228937,-20.934381010568472,-29.062528048959678,-18.021671007031614,-25.935269779683665,-25.167534865404264,-5.60162940251314,10.363065008009414,3.472382220265729,15.403370770032268,-7.503281189842994,1.7113261946834086,6.804481710750622
2003,0.0,-12.004711177146135,-11.98013575867401,-39.55192229107681,-44.841488889068216,-149.91342590862757,-150.89134133949108,-53.42133880232558,-54.67101151949973,-16.395434474139563,-20.482225575678342,-10.81007914241701,-19.270947077643143,-19.869862925200835,-12.29668802546621,18.01996520459926,5.314960748246165,24.59493822889783,7.507395645708868,7.053663673300548,-46.185303415694705,-25.529727164268536,-43.00400341228564,-13.702867468570162,-10.667841846872307,3.9475678048220857,-3.9711409990329116,17.014426042096886,13.632513289756844,-35.84233104125752,-32.384533413999975,-29.766816170020604,-51.01175850022523,-59.3088978146254,-2.2527018600716247,-2.4417630937288095,-7.604013256842279,-39.615604654962425,-33.767107729638894,-42.765493040087364,-20.247985008772048,-25.547094703888376,-25.98967826684094,-18.344340891907166,-26.283183581833043,-19.3289141621741,-34.12963720299646,-36.09071462770092,-18.515318144741627,-0.11574436679461542,-6.688209954022682,4.490367111319131,-12.71026461063775,-5.237994946662354,0.13055726869509954
2004,0.0,-9.062276110410778,-8.992055865766247,-63.67175493700847,-68.59585878192945,-98.98268472446526,-104.46540206816394,26.956379386715867,32.41503402491054,52.8652666793127,49.11860389538202,57.727990719218724,-12.435810516025754,-14.09479483423047,-5.602019228545657,-11.778135029358737,-21.21110902145,-0.17211530003106645,-14.91312638107678,-16.946184121909823,-6.478710770346993,18.602929976569214,0.2947091291770221,-55.84173962779346,-52.13310937774591,-1.7393116229838483,-7.595396751776832,-6.9589626017244655,-11.548764230248082,-5.123115861231327,-4.407321004546247,0.6005823515375823,-50.76761550555884,-55.33618124154714,-14.482228185870781,-16.432685628837135,-18.855949472559303,-12.970509031272798,-4.2998582569045425,-12.839966352010038,-12.135494517891004,-16.039603714639043,-16.46514456386734,-1.3530197149203786,-10.562308189621604,-2.860535904200219,-1.7975319290131324,-1.3655327654948906,-67.94631264053166,-49.806644281002406,-81.35953039148208,-69.92130469876687,-17.606066178656135,-6.846902612558154,-3.244857722584527
2005,0.0,-64.25907122250246,-65.50280859608594,-40.46265982188419,-46.39995659648045,-70.06261890462841,-75.69542681291671,25.841364840270842,33.04133095124263,25.642145430722223,18.690658676154328,29.675939889501933,6.209739763336302,5.14930980730179,14.814081502485635,11.265545598873928,1.3025011004879161,-27.357287801964674,28.663989822674807,26.757929529817886,-19.774847078967753,1.8496393016225738,-18.15552051378603,-62.54855049941483,-53.983536529317945,-11.584526174487678,-17.837907531062456,4.305731622308599,0.9835351973903244,-26.72752713177954,-25.847133829179143,-22.225671413538578,-25.797700301920088,-30.191336416311003,42.93593701427676,36.39406733025584,32.89408866124978,-27.92433948287163,-18.820604544102366,-28.270488055933072,18.105751677269552,13.243606292307106,13.480235683275055,-19.226246714092156,-29.14521211649304,-22.785416377972638,-43.66994899830007,-46.029313721896216,-19.365013615324813,-3.1837165456908565,-6.948340986710662,2.401805634479672,-23.78556868562663,-17.482451707278983,-31.914215202311823
2006,0.0,-26.90354800552285,-20.184487714551494,-78.19476678043989,-17.70518397458767,-55.07344711176742,-70.06399731003344,-11.690658913329003,9.90243946725144,6.36396010748814,19.461743932864806,46.46566194146817,10.07768992554054,-8.68550408881572,26.996078073979618,-3.9688027770291114,29.257100301525497,-1.3356357002040227,45.185627006453046,33.0832570285873,32.572353698340294,38.74937521315445,52.02382100982095,-32.320160599495125,-38.35556682273858,-12.890410398902816,-13.223168652467052,-33.21775659942688,-23.291565043434446,-20.632127331008178,26.132513433224403,-1.1127374358875954,-50.574154186975505,-8.553433004145688,3.4338413539186945,-19.690057187058983,-34.718852602878,19.135659752874346,2.378290764789199,11.17929313421996,-32.124839308158755,-18.356035908425724,-25.463842414051953,-41.741548966017774,-60.99800641825968,-23.652123628826132,-13.630961609266421,-1.887239265744654,-19.556492701074546,-28.639186773676556,25.317154408139288,-57.044783205795284,65.72652418825544,22.26834512650521,-23.394221342429205
2007,0.0,-52.21122125629293,12.343980808556239,-78.69114777011299,-1.3946889323772211,-89.955126870155,-98.5261731891078,25.493488198976706,-32.17774623478289,-54.934246070586994,16.11490782501022,31.01032405365362,7.438351050293534,42.158695750075935,19.984915938473137,-28.429184447358693,24.746777336993773,-55.575677502058426,4.4272203389693345,19.60158852635402,-52.10024710727609,-16.510445307590032,57.30310094823068,-18.59037962095522,-31.49827604581469,-16.96472607975761,11.727415256741722,-16.339860694676645,-20.250861966102093,-50.80963570905419,0.13055459995763385,-6.255398650662869,-40.59365959605148,-3.0170803749097104,-31.120850102135876,-2.28162679859156,-70.15883097791524,-25.97861107086203,-47.55599515752175,11.170847568500733,-35.49711249209551,-3.3167395409681717,-22.595443583787073,-55.03625640292054,-47.52253461274404,-19.77934921547012,-24.579965401841605,-14.237296976257937,17.95995065201879,-32.891102202988975,-11.696598723938052,-36.23157611037857,-19.221923987675893,-16.43645838319702,-7.963310656252588
2008,0.0,-40.34374771225157,-18.70430939219017,-39.74159576042081,-61.929411771297396,-140.2388393811359,-91.04808959759134,22.320239845076856,-89.20771840479892,-43.34358488113898,-0.4290912242190643,30.604345012849876,24.9873753069258,84.56582116112662,-25.457119700836188,-68.77067910436645,6.785076698760463,2.8580879449946224,-5.76455651764843,-9.239372838532347,13.384537307762571,-44.46664853667832,7.184689119475593,-29.164381303727566,-15.596149790117579,-21.864693098005887,-37.11463686426791,18.261236191287026,2.899421639590969,-17.16813346980325,-56.689643742886545,-52.634003790961685,-18.491229487693317,-6.75596357903629,-14.611731076250408,-10.978552009406258,-3.7349288440323676,25.66430461505479,-42.90820860367785,-29.703608159779606,-33.10725735526256,-7.280951378865268,-43.04415045144901,-0.04480745499262184,-28.860837953074338,11.052683282276064,-21.70493184956996,-74.72656778968692,-1.914044213349655,-25.624909110028284,-34.63996634061914,17.7651876563001,6.161070027957237,-12.981563661402788,-27.744712611525927
