stn,idx,rcp,hor,stat,centile,val
era5_land,cdd,ref,1988-2017,none,-1,83.849939
era5_land,cdd,rcp26,1988-2017,mean,-1,92.423096
era5_land,cdd,rcp26,2021-2050,mean,-1,95.105001
era5_land,cdd,rcp26,2041-2070,mean,-1,95.135184
era5_land,cdd,rcp26,2061-2090,mean,-1,95.153175
era5_land,cdd,rcp26,1988-2017,min,-1,76.515079
era5_land,cdd,rcp26,2021-2050,min,-1,80.412454
era5_land,cdd,rcp26,2041-2070,min,-1,78.72094
era5_land,cdd,rcp26,2061-2090,min,-1,84.500916
era5_land,cdd,rcp26,1988-2017,max,-1,113.957937
era5_land,cdd,rcp26,2021-2050,max,-1,124.575275
era5_land,cdd,rcp26,2041-2070,max,-1,117.04475
era5_land,cdd,rcp26,2061-2090,max,-1,113.937241
era5_land,cdd,rcp26,1988-2017,centile,99,113.461292
era5_land,cdd,rcp26,2021-2050,centile,99,123.230637
era5_land,cdd,rcp26,2041-2070,centile,99,116.332669
era5_land,cdd,rcp26,2061-2090,centile,99,113.381643
era5_land,cdd,rcp26,1988-2017,centile,90,107.297607
era5_land,cdd,rcp26,2021-2050,centile,90,110.639707
era5_land,cdd,rcp26,2041-2070,centile,90,109.297057
era5_land,cdd,rcp26,2061-2090,centile,90,107.877179
era5_land,cdd,rcp26,1988-2017,centile,50,91.094261
era5_land,cdd,rcp26,2021-2050,centile,50,93.115263
era5_land,cdd,rcp26,2041-2070,centile,50,91.429426
era5_land,cdd,rcp26,2061-2090,centile,50,92.080952
era5_land,cdd,rcp26,1988-2017,centile,10,83.804823
era5_land,cdd,rcp26,2021-2050,centile,10,84.143114
era5_land,cdd,rcp26,2041-2070,centile,10,86.22
era5_land,cdd,rcp26,2061-2090,centile,10,86.779731
era5_land,cdd,rcp26,1988-2017,centile,1,77.384523
era5_land,cdd,rcp26,2021-2050,centile,1,80.859927
era5_land,cdd,rcp26,2041-2070,centile,1,79.61812
era5_land,cdd,rcp26,2061-2090,centile,1,84.773289
era5_land,cdd,rcp45,1988-2017,mean,-1,92.478281
era5_land,cdd,rcp45,2021-2050,mean,-1,94.846645
era5_land,cdd,rcp45,2041-2070,mean,-1,94.212872
era5_land,cdd,rcp45,2061-2090,mean,-1,94.663507
era5_land,cdd,rcp45,1988-2017,min,-1,77.638095
era5_land,cdd,rcp45,2021-2050,min,-1,83.868132
era5_land,cdd,rcp45,2041-2070,min,-1,83.481136
era5_land,cdd,rcp45,2061-2090,min,-1,79.670024
era5_land,cdd,rcp45,1988-2017,max,-1,109.738523
era5_land,cdd,rcp45,2021-2050,max,-1,119.000733
era5_land,cdd,rcp45,2041-2070,max,-1,125.740476
era5_land,cdd,rcp45,2061-2090,max,-1,127.210073
era5_land,cdd,rcp45,1988-2017,centile,99,109.647258
era5_land,cdd,rcp45,2021-2050,centile,99,118.284068
era5_land,cdd,rcp45,2041-2070,centile,99,122.951942
era5_land,cdd,rcp45,2061-2090,centile,99,124.925433
era5_land,cdd,rcp45,1988-2017,centile,90,104.089444
era5_land,cdd,rcp45,2021-2050,centile,90,105.817607
era5_land,cdd,rcp45,2041-2070,centile,90,109.950574
era5_land,cdd,rcp45,2061-2090,centile,90,112.727631
era5_land,cdd,rcp45,1988-2017,centile,50,91.274603
era5_land,cdd,rcp45,2021-2050,centile,50,93.938797
era5_land,cdd,rcp45,2041-2070,centile,50,90.99072
era5_land,cdd,rcp45,2061-2090,centile,50,90.988553
era5_land,cdd,rcp45,1988-2017,centile,10,83.489133
era5_land,cdd,rcp45,2021-2050,centile,10,85.136868
era5_land,cdd,rcp45,2041-2070,centile,10,84.473394
era5_land,cdd,rcp45,2061-2090,centile,10,84.320281
era5_land,cdd,rcp45,1988-2017,centile,1,78.216331
era5_land,cdd,rcp45,2021-2050,centile,1,84.015956
era5_land,cdd,rcp45,2041-2070,centile,1,83.637532
era5_land,cdd,rcp45,2061-2090,centile,1,79.681056
era5_land,cdd,rcp85,1988-2017,mean,-1,95.787349
era5_land,cdd,rcp85,2021-2050,mean,-1,97.548779
era5_land,cdd,rcp85,2041-2070,mean,-1,98.924349
era5_land,cdd,rcp85,2061-2090,mean,-1,99.18721
era5_land,cdd,rcp85,1988-2017,min,-1,80.377839
era5_land,cdd,rcp85,2021-2050,min,-1,80.855189
era5_land,cdd,rcp85,2041-2070,min,-1,81.937424
era5_land,cdd,rcp85,2061-2090,min,-1,81.141697
era5_land,cdd,rcp85,1988-2017,max,-1,113.831441
era5_land,cdd,rcp85,2021-2050,max,-1,116.633211
era5_land,cdd,rcp85,2041-2070,max,-1,119.976496
era5_land,cdd,rcp85,2061-2090,max,-1,126.0116
era5_land,cdd,rcp85,1988-2017,centile,99,112.52049
era5_land,cdd,rcp85,2021-2050,centile,99,116.485068
era5_land,cdd,rcp85,2041-2070,centile,99,119.302463
era5_land,cdd,rcp85,2061-2090,centile,99,125.275805
era5_land,cdd,rcp85,1988-2017,centile,90,106.115946
era5_land,cdd,rcp85,2021-2050,centile,90,114.840885
era5_land,cdd,rcp85,2041-2070,centile,90,115.865702
era5_land,cdd,rcp85,2061-2090,centile,90,119.699249
era5_land,cdd,rcp85,1988-2017,centile,50,94.837851
era5_land,cdd,rcp85,2021-2050,centile,50,94.293162
era5_land,cdd,rcp85,2041-2070,centile,50,97.862637
era5_land,cdd,rcp85,2061-2090,centile,50,97.468132
era5_land,cdd,rcp85,1988-2017,centile,10,86.839652
era5_land,cdd,rcp85,2021-2050,centile,10,86.781374
era5_land,cdd,rcp85,2041-2070,centile,10,87.17312
era5_land,cdd,rcp85,2061-2090,centile,10,85.600354
era5_land,cdd,rcp85,1988-2017,centile,1,81.439768
era5_land,cdd,rcp85,2021-2050,centile,1,80.960718
era5_land,cdd,rcp85,2041-2070,centile,1,82.391079
era5_land,cdd,rcp85,2061-2090,centile,1,81.702324
era5_land,cdd,rcpxx,1988-2017,mean,-1,93.632121
era5_land,cdd,rcpxx,2021-2050,mean,-1,95.866195
era5_land,cdd,rcpxx,2041-2070,mean,-1,96.110845
era5_land,cdd,rcpxx,2061-2090,mean,-1,96.384925
era5_land,cdd,rcpxx,1988-2017,min,-1,76.515079
era5_land,cdd,rcpxx,2021-2050,min,-1,80.412454
era5_land,cdd,rcpxx,2041-2070,min,-1,78.72094
era5_land,cdd,rcpxx,2061-2090,min,-1,79.670024
era5_land,cdd,rcpxx,1988-2017,max,-1,113.957937
era5_land,cdd,rcpxx,2021-2050,max,-1,124.575275
era5_land,cdd,rcpxx,2041-2070,max,-1,125.740476
era5_land,cdd,rcpxx,2061-2090,max,-1,127.210073
era5_land,cdd,rcpxx,1988-2017,centile,99,113.894689
era5_land,cdd,rcpxx,2021-2050,centile,99,121.788004
era5_land,cdd,rcpxx,2041-2070,centile,99,122.858486
era5_land,cdd,rcpxx,2061-2090,centile,99,126.610836
era5_land,cdd,rcpxx,1988-2017,centile,90,106.119963
era5_land,cdd,rcpxx,2021-2050,centile,90,114.446215
era5_land,cdd,rcpxx,2041-2070,centile,90,115.282479
era5_land,cdd,rcpxx,2061-2090,centile,90,114.752076
era5_land,cdd,rcpxx,1988-2017,centile,50,92.15757
era5_land,cdd,rcpxx,2021-2050,centile,50,93.709585
era5_land,cdd,rcpxx,2041-2070,centile,50,93.364347
era5_land,cdd,rcpxx,2061-2090,centile,50,93.382295
era5_land,cdd,rcpxx,1988-2017,centile,10,83.801099
era5_land,cdd,rcpxx,2021-2050,centile,10,84.15
era5_land,cdd,rcpxx,2041-2070,centile,10,84.532967
era5_land,cdd,rcpxx,2061-2090,centile,10,84.830525
era5_land,cdd,rcpxx,1988-2017,centile,1,77.076587
era5_land,cdd,rcpxx,2021-2050,centile,1,80.633822
era5_land,cdd,rcpxx,2041-2070,centile,1,80.329182
era5_land,cdd,rcpxx,2061-2090,centile,1,79.699054
