longitude,latitude,rain_season_length
-13.699999809265137,13.800000190734863,109.70333333333333
-13.699999809265137,13.699999809265137,112.91666666666667
-13.600000381469727,13.800000190734863,109.47
-13.600000381469727,13.699999809265137,113.15333333333334
