longitude,latitude,rain_season_length
-13.699999809265137,13.800000190734863,105.07333333333334
-13.699999809265137,13.699999809265137,108.35333333333332
-13.600000381469727,13.800000190734863,104.22666666666666
-13.600000381469727,13.699999809265137,108.84333333333333
