year,ref,rcp26_middle,rcp26_lower,rcp26_upper,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1988,42.77779,41.65062736679173,41.0258433264297,42.033668855136455,41.81491872311679,41.06954699052649,42.23868606992595,41.904955751812906,41.15367383589006,42.54722643336286
1989,41.364746,41.40348690593656,40.69286089743464,42.05484791180454,41.61267633035735,40.69595110869059,42.383010303605744,41.68414900716474,40.73251258253328,42.368059765766446
1990,41.494526,41.58760940019161,40.74268119132458,42.55197558987892,41.84606863187436,41.01521550344378,42.84172971574828,42.00531574224497,41.151384335746485,42.86480851974887
1991,42.107864,41.75199580341065,40.46848227962023,42.663616470145634,41.90083914785978,40.55822448159877,42.93782228863398,41.8481435240526,40.68576193195074,43.24074696486152
1992,41.285355,41.16614032391718,39.81601066952973,42.01027305371355,41.34850063026874,39.64868480084211,42.3882733897426,41.418727313956175,39.57833125876829,42.77698466748696
1993,41.882454,41.46192210405751,40.84208632270106,42.12679815681384,41.53023386687981,40.95774431141509,42.27237583300616,41.71672776897376,41.02756731824067,42.47575135662184
1994,41.78423,41.41776145045783,40.13737544915619,42.16935711347103,41.55880511953414,40.343218477596416,42.13102903894067,41.76417650363501,40.41146932059165,42.3592175679293
1995,41.86958,41.44932400305375,40.230323455667005,42.7041139966038,41.70914133715972,40.75894185986812,42.748756511033065,41.85122172231735,40.51403695949856,42.76046564686612
1996,41.30069,41.326851582712045,40.838631710563575,42.10683994138893,41.64336190121608,40.84845529251016,43.00095673610335,41.72683639582718,40.87351175857959,43.54013336496421
1997,40.501766,41.35984418170836,40.39250615297536,42.0948217267794,41.624613214090246,40.44200022751762,42.3064628539322,41.77736860811015,40.54672347070559,42.443390241716486
1998,42.770832,41.43243674692232,40.766213626129655,42.18565998774093,41.74043595202501,40.85401141391917,42.692696873385664,41.8773340466143,40.92648892704048,42.80777109853262
1999,41.74021,41.602434519043086,40.568550118339054,42.492172168952095,41.77534528077017,40.70629654937797,42.70542330001374,41.726736542241376,40.71462234295976,43.029729148236335
2000,41.51742,41.85218546351842,41.09351498215591,42.91424005943849,41.926376171365874,40.78188741408489,42.78798190518437,42.07270892790407,40.95244876342137,43.02105551571559
2001,41.42072,41.88422664857647,40.57865879250236,42.87674619623775,42.04111962512523,41.49533638895887,42.88079467406606,42.10008456250147,40.82673932467178,43.16994838978308
2002,41.82932,41.82927927736575,40.852787099226525,42.58295598293223,42.09148455553071,41.576321502448366,42.885206967568905,42.05969438290384,41.17539953243175,43.009841607924685
2003,41.628857,41.79601740403049,41.26311660511536,42.26596710315764,41.8511368233714,40.94259510914608,42.67172645163164,42.02066699297606,41.10699626793181,42.7631530594418
2004,41.600834,41.65282797852748,41.05139056541053,42.36494032678799,41.75163412816232,40.98659905065172,42.7798417401493,42.02267014882912,41.22352185537063,43.19783777154329
2005,41.842815,41.70417644180524,40.86314021048885,42.75532588079851,41.94647814504394,40.85680697684729,43.38811393047552,42.2170056203753,41.21411483971344,43.71573947963234
