stn,var,rcp,hor,stat,centile,val
era5_land,tasmin,ref,1991-2020,none,-1,22.453588
era5_land,tasmin,rcp26,1991-2020,mean,-1,22.536515
era5_land,tasmin,rcp26,2021-2050,mean,-1,23.165734
era5_land,tasmin,rcp26,2051-2080,mean,-1,23.289559
era5_land,tasmin,rcp26,1991-2020,min,-1,22.459723
era5_land,tasmin,rcp26,2021-2050,min,-1,22.906084
era5_land,tasmin,rcp26,2051-2080,min,-1,22.820623
era5_land,tasmin,rcp26,1991-2020,max,-1,22.639125
era5_land,tasmin,rcp26,2021-2050,max,-1,23.440548
era5_land,tasmin,rcp26,2051-2080,max,-1,23.685662
era5_land,tasmin,rcp26,1991-2020,centile,1,22.461861
era5_land,tasmin,rcp26,2021-2050,centile,1,22.908294
era5_land,tasmin,rcp26,2051-2080,centile,1,22.853706
era5_land,tasmin,rcp26,1991-2020,centile,10,22.483896
era5_land,tasmin,rcp26,2021-2050,centile,10,22.944956
era5_land,tasmin,rcp26,2051-2080,centile,10,23.109446
era5_land,tasmin,rcp26,1991-2020,centile,50,22.530743
era5_land,tasmin,rcp26,2021-2050,centile,50,23.175546
era5_land,tasmin,rcp26,2051-2080,centile,50,23.235532
era5_land,tasmin,rcp26,1991-2020,centile,90,22.586869
era5_land,tasmin,rcp26,2021-2050,centile,90,23.406945
era5_land,tasmin,rcp26,2051-2080,centile,90,23.600651
era5_land,tasmin,rcp26,1991-2020,centile,99,22.633195
era5_land,tasmin,rcp26,2021-2050,centile,99,23.438862
era5_land,tasmin,rcp26,2051-2080,centile,99,23.678954
era5_land,tasmin,rcp45,1991-2020,mean,-1,22.617821
era5_land,tasmin,rcp45,2021-2050,mean,-1,23.355676
era5_land,tasmin,rcp45,2051-2080,mean,-1,23.978492
era5_land,tasmin,rcp45,1991-2020,min,-1,22.465971
era5_land,tasmin,rcp45,2021-2050,min,-1,23.036029
era5_land,tasmin,rcp45,2051-2080,min,-1,23.542185
era5_land,tasmin,rcp45,1991-2020,max,-1,22.712318
era5_land,tasmin,rcp45,2021-2050,max,-1,23.635993
era5_land,tasmin,rcp45,2051-2080,max,-1,24.730375
era5_land,tasmin,rcp45,1991-2020,centile,1,22.474657
era5_land,tasmin,rcp45,2021-2050,centile,1,23.060131
era5_land,tasmin,rcp45,2051-2080,centile,1,23.579279
era5_land,tasmin,rcp45,1991-2020,centile,10,22.545094
era5_land,tasmin,rcp45,2021-2050,centile,10,23.230246
era5_land,tasmin,rcp45,2051-2080,centile,10,23.736434
era5_land,tasmin,rcp45,1991-2020,centile,50,22.637142
era5_land,tasmin,rcp45,2021-2050,centile,50,23.337715
era5_land,tasmin,rcp45,2051-2080,centile,50,23.91308
era5_land,tasmin,rcp45,1991-2020,centile,90,22.669023
era5_land,tasmin,rcp45,2021-2050,centile,90,23.543812
era5_land,tasmin,rcp45,2051-2080,centile,90,24.307383
era5_land,tasmin,rcp45,1991-2020,centile,99,22.7077
era5_land,tasmin,rcp45,2021-2050,centile,99,23.629059
era5_land,tasmin,rcp45,2051-2080,centile,99,24.651567
era5_land,tasmin,rcp85,1991-2020,mean,-1,22.684136
era5_land,tasmin,rcp85,2021-2050,mean,-1,23.686242
era5_land,tasmin,rcp85,2051-2080,mean,-1,25.100275
era5_land,tasmin,rcp85,1991-2020,min,-1,22.464909
era5_land,tasmin,rcp85,2021-2050,min,-1,23.358495
era5_land,tasmin,rcp85,2051-2080,min,-1,24.399619
era5_land,tasmin,rcp85,1991-2020,max,-1,22.826218
era5_land,tasmin,rcp85,2021-2050,max,-1,24.146284
era5_land,tasmin,rcp85,2051-2080,max,-1,25.872599
era5_land,tasmin,rcp85,1991-2020,centile,1,22.476968
era5_land,tasmin,rcp85,2021-2050,centile,1,23.385966
era5_land,tasmin,rcp85,2051-2080,centile,1,24.445806
era5_land,tasmin,rcp85,1991-2020,centile,10,22.587841
era5_land,tasmin,rcp85,2021-2050,centile,10,23.50329
era5_land,tasmin,rcp85,2051-2080,centile,10,24.669566
era5_land,tasmin,rcp85,1991-2020,centile,50,22.683726
era5_land,tasmin,rcp85,2021-2050,centile,50,23.652114
era5_land,tasmin,rcp85,2051-2080,centile,50,24.982079
era5_land,tasmin,rcp85,1991-2020,centile,90,22.798571
era5_land,tasmin,rcp85,2021-2050,centile,90,23.940758
era5_land,tasmin,rcp85,2051-2080,centile,90,25.738122
era5_land,tasmin,rcp85,1991-2020,centile,99,22.821877
era5_land,tasmin,rcp85,2021-2050,centile,99,24.123678
era5_land,tasmin,rcp85,2051-2080,centile,99,25.847541
era5_land,tasmin,rcpxx,1991-2020,mean,-1,22.624999
era5_land,tasmin,rcpxx,2021-2050,mean,-1,23.441448
era5_land,tasmin,rcpxx,2051-2080,mean,-1,24.259261
era5_land,tasmin,rcpxx,1991-2020,min,-1,22.459723
era5_land,tasmin,rcpxx,2021-2050,min,-1,22.906084
era5_land,tasmin,rcpxx,2051-2080,min,-1,22.820623
era5_land,tasmin,rcpxx,1991-2020,max,-1,22.826218
era5_land,tasmin,rcpxx,2021-2050,max,-1,24.146284
era5_land,tasmin,rcpxx,2051-2080,max,-1,25.872599
era5_land,tasmin,rcpxx,1991-2020,centile,1,22.462575
era5_land,tasmin,rcpxx,2021-2050,centile,1,22.916215
era5_land,tasmin,rcpxx,2051-2080,centile,1,22.972254
era5_land,tasmin,rcpxx,1991-2020,centile,10,22.511031
era5_land,tasmin,rcpxx,2021-2050,centile,10,23.073216
era5_land,tasmin,rcpxx,2051-2080,centile,10,23.232628
era5_land,tasmin,rcpxx,1991-2020,centile,50,22.637041
era5_land,tasmin,rcpxx,2021-2050,centile,50,23.437996
era5_land,tasmin,rcpxx,2051-2080,centile,50,24.047317
era5_land,tasmin,rcpxx,1991-2020,centile,90,22.74377
era5_land,tasmin,rcpxx,2021-2050,centile,90,23.796116
era5_land,tasmin,rcpxx,2051-2080,centile,90,25.503769
era5_land,tasmin,rcpxx,1991-2020,centile,99,22.81485
era5_land,tasmin,rcpxx,2021-2050,centile,99,24.087077
era5_land,tasmin,rcpxx,2051-2080,centile,99,25.80697
