,year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
67,2048,,3538.02201331574,3404.96220761685,3724.31183671238,3578.1807624334,3400.30621030398,3747.70889237858
68,2049,,3530.27980606974,3429.4386872722,3709.01121624312,3550.04092953758,3434.31559245289,3728.99270768934
69,2050,,3518.58325773435,3383.49133784568,3605.53355284323,3509.91286023638,3452.3972463582,3594.25448562319
70,2051,,3546.16618623434,3406.06881529739,3770.4827926485,3537.74853757196,3404.6552979538,3693.17465698925
71,2052,,3552.1583376203,3388.12387409443,3614.91796201494,3599.70913830576,3510.76218218699,3685.67923289664
72,2053,,3586.61611938105,3405.07887687722,3796.46884592585,3562.22782085224,3386.1722827518,3674.6508135189
73,2054,,3540.49079594529,3451.73918631917,3630.49152612705,3600.8362752574,3464.00358046743,3758.08129277667
74,2055,,3545.65199246093,3456.26294349321,3667.26534127944,3618.57023659047,3431.15793269721,3701.9951025071
75,2056,,3511.34174372635,3355.58061286405,3654.32791178094,3625.673240384,3465.99092394048,3840.18648553395
76,2057,,3451.73790787381,3380.55048269712,3551.39379591911,3575.24240861765,3396.20059825188,3687.07595310912
77,2058,,3533.81384477214,3365.2480545275,3643.21649815835,3616.73314000764,3500.93251832186,3788.1520403787
78,2059,,3571.08645486766,3341.27450185785,3852.24174522015,3597.08214681067,3489.92090444894,3708.20849851233
79,2060,,3618.48180571196,3446.67048983917,3896.09229390805,3630.95752356141,3402.81165925484,3823.93109391427
80,2061,,3550.00484442714,3364.68694164248,3728.87190485921,3594.18221584275,3440.74025415451,3816.87878740023
81,2062,,3619.08989065911,3440.19423041313,3777.74440433075,3645.59072401121,3420.17611433462,3785.73845415359
82,2063,,3540.47815760953,3399.18612820171,3778.51775401262,3689.26107824787,3517.65028351944,3879.83765558507
83,2064,,3578.42681536994,3405.64063697147,3764.22015351508,3693.34951929747,3571.55042269016,3797.45054278958
84,2065,,3559.47401638473,3437.4362599267,3618.16677312452,3691.76345696642,3544.78049087863,3953.60386288974
85,2066,,3594.26993005755,3454.31024065298,3727.6035873877,3680.63907871574,3428.9823158137,3763.50206523795
86,2067,,3547.36374496072,3474.17919940246,3703.61199148421,3718.95475834997,3513.38412999646,3911.09183260862
87,2068,,3603.77490554462,3393.94632381422,3838.19190300263,3625.22503544689,3448.7562408844,3804.20904600477
88,2069,,3616.02498449628,3506.94020593811,3733.32317508292,3731.41218126408,3596.0099657387,3893.12760078339
89,2070,,3606.70569833248,3468.77697848094,3788.28414530197,3670.48126574745,3541.67740492251,3888.66697484645
90,2071,,3615.00179597657,3382.36505144861,3765.16795951999,3677.36345593988,3478.94156028248,3787.92403636371
91,2072,,3587.59115746761,3488.70956890319,3734.3805553339,3715.10865978379,3494.09441591948,3867.56739013088
92,2073,,3592.28171458491,3384.85766146977,3817.62089842225,3699.07779473905,3526.33953682276,3984.13534113498
93,2074,,3597.5046494924,3335.32843625581,3722.70249825141,3733.28949454076,3599.85845912573,3918.79177608099
94,2075,,3542.00127743052,3320.08624580476,3746.64929078234,3736.53865026164,3501.41831499009,3945.2271093737
95,2076,,3559.47243696943,3417.48604423547,3769.92872867347,3801.41823690383,3649.6663009715,4025.78705775968
96,2077,,3607.06639869325,3504.18764879207,3753.53344848531,3755.80391367857,3643.36012696089,4005.91932010962
97,2078,,3586.51386834314,3475.26362227477,3902.20569891935,3757.47471575099,3605.06243484958,3872.40451818891
98,2079,,3592.9275569584,3477.8933640007,3714.48046374777,3764.02289973949,3530.32388011812,3964.05349963485
99,2080,,3623.81067871364,3481.74542722919,3748.01185751847,3783.59410792901,3552.57732886179,3996.27675750161
100,2081,,3609.97216947712,3407.4737738792,3767.3269253374,3769.18465632846,3615.69711837084,4090.96363136822
101,2082,,3542.56386693544,3443.14741685286,3630.62078641248,3773.47980717871,3644.79831697612,3987.49651583369
102,2083,,3611.8740610271,3385.99812909264,3917.82020391542,3781.79014427896,3638.39663551633,4051.71090143352
103,2084,,3589.40935419001,3441.2780724636,3874.17892742912,3792.52250662368,3589.55714427182,4038.09211327418
104,2085,,3626.54319419823,3488.43660458758,3813.83446080632,3804.66727873801,3590.2028424435,4014.65972443411
105,2086,,3573.68959695906,3362.75713593827,3743.44045364825,3800.26330679518,3645.87501806196,4033.720875723
106,2087,,3569.91414512789,3441.64816917042,3692.85216048512,3798.17246259271,3640.09879807405,3957.7951239461
107,2088,,3620.38383285841,3367.59634138651,3795.23000666196,3868.79929609344,3639.80183126035,4165.56744156178
108,2089,,3639.73878560292,3463.634257283,3808.2437269471,3816.75166375654,3651.90231804527,4146.87289049633
109,2090,,3591.51606704328,3441.13620663049,3835.11947698859,3763.43318085751,3642.8825061165,4024.94579029275
