,year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
0,1981,824.661859072745,671.111763650736,398.562674505047,850.273994808383,681.536756842561,394.912557037545,874.841280167002
1,1982,842.521882124245,673.518187248111,392.699620785621,901.629685185248,677.960686964009,392.22551021086,898.992776624113
2,1983,844.499401636422,683.195487348604,380.22899094128,844.605613026895,671.426684876392,375.978145722184,843.173228153819
3,1984,819.769329339266,646.480846648247,262.242637467636,894.612284584443,646.965207931034,259.600069055459,895.636569673855
4,1985,762.263051666319,673.742193027296,449.828590159571,845.884586489928,680.84481942304,449.986195946461,843.067480756411
5,1986,804.569196343422,675.60023144339,414.647783888494,844.61912016351,692.734714450307,415.710247079723,910.760470759511
6,1987,887.039628237486,701.513858051421,496.497845601181,884.114590583661,715.727529351694,472.212674698136,884.253354690951
7,1988,858.181185260415,686.356509813847,542.164558246408,857.191474055469,713.360490761617,533.46745776838,951.133931544739
8,1989,900.895079925656,685.300480831811,359.567133328165,911.790531403887,708.450300837201,346.6004387545,981.012775433605
9,1990,880.786196783185,661.625160358336,378.754089977622,880.707236706978,668.248499083557,375.709013624402,870.760244473803
10,1991,811.902947813272,691.70771220461,533.352814322808,878.795503473593,695.007659825552,527.729000890198,867.562592098882
11,1992,755.652767337859,695.804326206869,450.893355908199,979.922927338636,707.039778701937,455.104398225547,966.926011653082
12,1993,803.235895894468,664.437233764388,432.423125077331,882.181332203402,683.93183849665,430.307609877629,940.415517074914
13,1994,844.970538295806,656.295652271806,506.46483208855,916.161674182453,668.696609326191,503.912751508207,948.603241879706
14,1995,863.764058671892,690.494196882931,524.605127079463,897.730734261627,696.62300944376,504.09481118148,885.366964834331
15,1996,861.964654162526,670.216100164207,258.563654116329,939.000814034759,678.64952409233,258.064821927103,925.447421612142
16,1997,846.415658220649,702.828289116463,564.611784497673,867.263697835528,703.10077862699,547.863375496194,865.418968296774
17,1998,682.842277057469,648.10172903611,368.616360510528,871.027322586619,661.691088423091,362.795932376121,834.607733535004
18,1999,776.292177122086,695.720847721208,447.949954093648,969.868545162754,709.985149019187,432.304979481749,936.276484222525
19,2000,820.948684804142,665.727035583475,350.55016551255,815.453583265049,679.700265976968,348.068426469802,887.332592226894
20,2001,752.209612190723,671.870851192002,430.508116255712,838.712519252319,667.870177242047,430.924163467921,838.003477755452
21,2002,614.056573912501,695.576397986825,543.009981112593,912.894892780992,696.178731967067,555.510211793972,916.285948766732
22,2003,674.147510204464,658.980252456555,216.981572248098,868.794199988246,662.857201595338,216.980025560473,870.022723757321
23,2004,772.608942858875,674.654617684314,405.973339186111,849.869489843003,672.626486841554,404.646646019488,856.960710737582
24,2005,705.199129100889,678.078895620038,449.899036796286,871.986668627927,682.013159385506,456.877383367027,868.976792680284
25,2006,692.754724483937,684.175016890757,508.786284754077,900.774303976273,700.566150191347,466.032966876651,922.523757521964
26,2007,604.905697597191,671.218201333747,458.275224742325,894.776862222319,695.594641011522,462.52271758458,886.146475614627
27,2008,733.133955296129,672.044308099697,435.537143402191,913.031125451652,663.35076034799,367.184239053633,833.582274833572
28,2009,743.951994165778,659.078694314686,316.027744933031,835.623246056679,691.020005783545,460.987621826987,842.632330972721
29,2010,755.059445127845,643.121138338948,149.878598532039,849.433977205702,652.064479922335,170.969913376408,846.786821572122
30,2011,,638.764839088066,395.315513397947,832.45592990983,664.280864303838,490.463699521793,801.14277321672
31,2012,,646.589050486228,380.706470410649,862.601490651991,668.291021882782,400.962822813888,840.501351860198
32,2013,,684.394703461812,450.045441559709,845.679518288178,626.948238721794,274.941235547451,897.825053190619
33,2014,,623.491001006814,110.84715238634,888.792393134087,671.885475810561,485.953087429911,970.884367873421
34,2015,,676.585072767819,319.643408782319,891.241500015295,681.291097123913,396.067385704375,843.799439933387
35,2016,,661.050997030688,437.033057232639,842.038373849464,643.117056272099,278.788253155086,883.046928036708
36,2017,,720.568493889823,363.231595099691,922.154893112351,649.687870601319,367.206243723649,896.505365683185
37,2018,,695.861683605747,370.583760852326,894.613428758468,657.126003695934,431.084172822079,883.842957300604
38,2019,,663.322979460228,305.895367074541,900.750624208137,665.830980611057,489.706656827381,931.222537038881
39,2020,,686.827347619069,380.125250213217,903.524558977999,643.981519511076,234.586828942885,864.957298846363
40,2021,,666.562459541432,441.843289516403,881.036128294016,669.522116765058,325.876035497138,875.499354214769
41,2022,,703.587009333161,424.946898151929,922.338864567442,660.559355589787,271.475900526898,859.175320760109
