,year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
39,2020,,873.72065205973,343.156270773316,1232.21604820375,776.232829211702,192.428520161498,1097.28181441432
40,2021,,842.984887540145,506.240830762096,1344.27925312562,820.306429374619,380.298608475595,1147.83710379611
41,2022,,814.50333654722,550.316460903865,1191.07207989057,782.547571646683,268.696417554283,1318.65937530682
42,2023,,807.683273015092,372.183778288179,1046.62744888165,813.360824449326,112.063163793109,1280.77358239233
43,2024,,756.228978626472,303.201907420331,1038.68719226041,799.052673558233,491.126769417415,1333.4190421748
44,2025,,735.334055103478,421.704150352745,1087.69878381879,809.708047832049,471.23394332986,1168.96301303015
45,2026,,824.238962152623,332.002659503642,1098.03799613593,805.498404568378,275.524308545256,1231.42024926983
46,2027,,786.38684718558,250.082653019424,1280.22513381496,853.952598009091,563.141507119321,1233.36452842517
47,2028,,856.477224890653,494.088948615974,1167.86472213356,785.778727519076,390.378482376234,1152.4955414112
48,2029,,796.688644632058,479.103219494173,1108.35033714345,795.510104728051,388.607214962251,1183.32172210979
49,2030,,905.840206823551,591.33973782477,1145.54412588517,898.130351851374,623.086683154242,1322.05020502571
50,2031,,893.5201026551,521.858612345326,1218.44109108823,756.97939827553,269.675307720967,1107.35687797992
51,2032,,880.152057639408,347.47363915022,1211.12633082526,781.555040539597,304.924469570456,1388.78954470596
52,2033,,867.018894658476,571.284298139279,1136.18655186094,788.667462057485,403.148625272337,1182.53529420098
53,2034,,802.494924584537,504.98851694497,1129.25732361018,781.498470403008,313.933365901822,1172.10966309128
54,2035,,882.295509618892,617.530122184642,1224.54381584707,858.743263388346,448.633250186977,1182.91716760039
55,2036,,870.939998494298,518.229472292232,1504.80789701189,847.152430514649,532.47961635212,1079.75706779839
56,2037,,832.191076586822,515.206473561619,1222.05275329348,788.811130283645,439.364319971762,1112.72052660008
57,2038,,842.249399884362,579.155472753024,1241.33074791292,784.888716689796,443.866392514766,1434.71086222578
58,2039,,900.676711341441,566.713597781824,1191.22727420364,699.8490797579,242.793978992949,1261.76913380718
59,2040,,870.726900760284,546.443589578697,1213.37831615294,902.412651264678,565.861009599137,1327.50009454613
60,2041,,847.242144696893,594.343117538651,1385.12069123072,778.23444309195,394.905003208884,1140.12451742621
61,2042,,889.093591995436,405.74080672497,1279.55730665912,786.990959088735,427.250279723473,1146.00294782399
62,2043,,754.307159294617,490.024768918734,1058.13980093281,803.963321746571,489.688704893826,1168.65698258399
63,2044,,828.616809683098,256.468113933406,1242.58115147415,813.238267425056,431.260577572936,1333.92588003453
64,2045,,916.653013891742,700.191161938146,1441.22423280036,805.184044018283,424.947240471659,1137.01208002814
65,2046,,841.520807692388,274.978738414201,1145.43142287105,850.570770682161,463.918916804526,1087.02890654212
66,2047,,822.520832503138,274.569098518733,1175.75460251869,804.381274200787,336.703306228558,1409.43053963486
67,2048,,792.068909539274,339.050046682665,1392.62443684403,726.8220396171,438.761963065847,1328.21692844173
68,2049,,794.762533226581,307.480311340094,1210.13780086572,812.561426153614,310.623816994734,1222.61014974954
69,2050,,758.232019246835,295.221237401228,1220.96987744482,846.208670905482,389.390268452967,1262.88904483506
70,2051,,808.353243152673,460.218312715172,1187.06407218222,804.738386814229,306.965207146371,1180.42756439936
71,2052,,720.315970225753,220.15305581293,1105.43537422815,769.716294707457,323.257968723169,1137.06072944376
72,2053,,816.913475086291,381.758857207396,1081.63034524832,727.242408902904,316.02311336697,1301.59267759261
73,2054,,834.146520308118,330.201988283422,1427.47645802884,835.499936104444,396.831115204898,1227.78667944595
74,2055,,825.93633055066,318.304245590107,1209.77383715284,699.527291808174,341.039212437746,1031.45136913571
75,2056,,823.96382895158,491.271991155604,1302.39444006077,772.635707477343,361.959987712109,1228.14443659202
76,2057,,845.378207572387,422.571570534503,1312.07654060959,764.560570138451,389.873650620477,1108.67987847415
77,2058,,798.591679700262,544.874413171828,1158.60271327264,743.78878469123,183.678562850687,1086.56460139131
78,2059,,722.428838948622,307.60900339207,972.17997764578,779.66272838466,238.072915149005,1169.4720799555
79,2060,,866.392976821296,406.813918214452,1356.61656135663,781.140602951014,363.711101865164,1403.04886557582
80,2061,,775.81945752398,153.636845240675,1168.07564675221,848.017182601293,555.15735858677,1383.80349819352
81,2062,,738.269442377126,475.23778596221,1120.31581243975,820.712877323723,220.942529872686,1326.43908932421
82,2063,,772.965894309086,299.901164028221,1170.11242273805,681.456209523909,294.942173076462,1063.53077991491
83,2064,,787.921085327695,363.436130935032,1218.1765766441,830.18878416535,313.335151460664,1333.58056215155
84,2065,,826.158820350965,464.793826350072,1071.02943852969,790.599200217491,128.418207443845,1393.82265917874
85,2066,,753.088862689133,133.102747366888,1417.52992318693,738.513620972195,158.830499925608,1161.55067158039
86,2067,,777.628577451433,294.121906295584,1134.58556760923,774.201065114178,190.294323744612,1291.20109571548
87,2068,,749.938447593339,97.1579153647795,1220.985844474,769.324620595377,326.9109458883,1298.0013787012
88,2069,,739.554139287181,310.922455598255,1230.37164946622,764.679377164948,232.689758041891,1529.46299743587
89,2070,,807.587969504747,414.672313048759,1085.76253692525,814.714584492181,292.110232772911,1247.39141955949
90,2071,,784.094356011227,140.554979083639,1222.2776429977,789.055020326861,463.420791199371,1453.60678103512
91,2072,,853.27959350962,468.060727998419,1116.63472936907,755.454506257358,294.572035392822,1230.55648051002
92,2073,,826.349380678418,334.088810113621,1172.81514403366,732.988292381872,172.37194296131,1217.18666033514
93,2074,,826.304507903041,232.204565809885,1495.98623537724,716.164720787459,318.598092231176,1264.13357419324
94,2075,,843.136382728159,481.497866507567,1321.44367872309,742.967698009518,254.134885117707,1100.92024624874
95,2076,,820.552164691598,349.981389083627,1185.84547180172,684.015950568546,204.394590306414,1211.42492092288
96,2077,,783.763302651664,440.229713549868,1105.44866769046,728.123334647859,276.13926955569,1248.37814290646
97,2078,,803.05103802132,392.549723251996,1081.05504991194,809.302111272753,251.839173139264,1211.62385512198
98,2079,,767.986883068193,388.609727519889,1162.05232528042,843.360090188892,310.610945392743,1378.16502790653
99,2080,,703.06197861553,227.570209666976,1206.29948245975,676.272604748538,149.895781937882,1260.46512920566
100,2081,,758.683440914287,219.497599120504,1074.17401954452,786.305296433514,168.638393101486,1289.93802110875
101,2082,,879.869641009888,417.42327355397,1144.55208300786,788.869388597798,424.98733408075,1387.85643994578
102,2083,,824.8992705467,319.730255243527,1289.5526886594,739.052022813725,193.246044694645,1290.93253686758
103,2084,,830.432820703033,376.602357149896,1187.62859690216,678.967295194202,352.034513406005,1208.28918174891
104,2085,,760.558118575313,284.868157523199,1175.68467667559,745.834507119419,220.631359037408,1147.58722716417
105,2086,,895.037504377749,460.027929453497,1565.04608038752,696.681710591519,71.2386773412139,1274.45257150986
106,2087,,759.814038210753,339.883545942115,1349.62026213491,729.999257967838,226.986667144344,1258.74631833466
107,2088,,771.687829064781,329.417325005509,1037.12051508314,679.245164323881,209.983623811368,1194.6375707356
108,2089,,838.637057256498,439.149312708696,1380.74980588729,635.951347299238,81.1953660940991,1108.20468557294
109,2090,,752.707686868713,414.73829759459,1450.14323335597,796.006624216587,53.6966229112457,1290.01384633317
