,year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
0,1981,33.622345,33.8424289198467,33.3311284648543,34.2798072981664,33.9697475099594,33.3984968552109,34.4210123594364
1,1982,33.16098,33.7916008723393,33.2979665828536,34.6938553040352,33.9623554530978,33.3080141632742,34.9729733518411
2,1983,33.803436,33.6509219174568,32.863337870872,34.2406823025471,33.8868216166994,32.9237937540048,35.1067810750621
3,1984,33.582764,34.0735971044286,33.3874994002937,34.9229777644796,34.2126339602254,33.4062123604008,35.0251376163221
4,1985,33.64563,33.9057819820816,33.2033422402586,34.6045125635214,34.0411971192298,33.2312357315727,34.8238880992068
5,1986,33.425873,33.8091682964396,33.2995357167459,34.3168577458804,33.9078370600525,33.3163292783058,34.5064853004313
6,1987,33.921997,33.9842562337905,32.9731132140423,34.6265675334138,34.1286990717442,33.0026828622778,34.7435445794205
7,1988,33.47519,34.0235827008447,33.4163913315525,34.4671502167016,34.089039372932,33.4378370442826,34.7460330255635
8,1989,33.47107,34.0674456905014,33.38807718982,35.2400742925031,34.138971264057,33.3805542473905,35.4633609118964
9,1990,33.62622,34.2014971888398,33.2991249563888,35.058866782496,34.2928264698903,33.3551006821918,35.1687973643753
10,1991,33.981567,33.8427770513354,33.2938774751918,34.8719043717524,33.9597855621715,33.2883079948822,35.0488374746943
11,1992,33.68924,33.6856293972539,32.8650779432962,34.5655503484869,33.7985953720562,32.8395178868656,34.729757940349
12,1993,33.852814,33.7821334118493,33.3584550149945,34.4591458387272,33.9296480111307,33.3754379141841,34.966414057028
13,1994,33.547943,33.8744775791225,33.0898377408575,34.9271606242335,34.0223810746978,33.1243625627222,35.3786311424732
14,1995,34.089294,34.0131814525126,33.4321162971236,34.9395032639115,34.1186501470112,33.4525019816694,34.9981268984164
15,1996,34.049713,34.0463034446662,33.2633304818227,34.8625035975099,34.178440650986,33.2690297013862,35.1492029165466
16,1997,33.805573,34.0147913516517,33.215003603659,34.7207259905493,34.1150915293477,33.2673234632312,34.9163776199182
17,1998,35.083008,34.2059178900392,33.5998058990178,35.0326251994454,34.3268204468093,33.5807938368345,35.2951820072288
18,1999,33.52948,34.206263678872,32.943705806581,35.232524221656,34.2439948406706,33.0700126508611,35.4151739476259
19,2000,33.823944,34.1226766285856,33.176504112157,34.7929293349695,34.2948573865219,33.2037599194015,34.9729500585516
20,2001,34.321594,34.3069160569065,33.7350163188689,35.0068667723173,34.4414082763705,33.7841380471793,35.1798968759854
21,2002,34.726288,34.0411966678841,33.4706633344376,34.9115394341945,34.2116980057171,33.5194861144309,35.0211577308248
22,2003,34.115417,34.3486774234874,33.6315695685403,35.2086801750705,34.4724854198142,33.6968279665697,35.4216058743351
23,2004,33.914032,34.2795467133847,33.9366182704018,34.7048031126321,34.4325563680806,33.9514513903529,35.2553381554519
24,2005,34.343018,34.3553876930167,33.8530376201412,34.7326238121033,34.5250152058781,33.9196984653885,35.2580852597581
25,2006,34.287933,34.3758561078531,33.7156049538324,35.0922897036274,34.3483262591686,33.6685230279982,35.491169750277
26,2007,34.7511,34.397915651727,33.7452881661315,35.4914402221476,34.3093139806329,33.3424557233334,35.3535799945091
27,2008,34.217163,34.4530158531335,33.831462437003,35.0429642854272,34.5633821060754,33.4101053320904,35.6196404684929
28,2009,34.084778,34.6361739731429,33.5709430383511,35.4842861169196,34.6486068062407,33.8598202974874,35.2573327378048
29,2010,34.039886,34.6349660474678,33.9434098796015,35.694767142196,34.8702167721394,34.0398908834471,35.8332510896255
30,2011,,34.6800870513564,33.4794448207634,35.4624977301478,34.7543111040009,33.7192546498231,35.5909183362754
31,2012,,34.6113241811285,33.8863783903211,35.6282695289284,34.6753083675144,33.588116388458,35.9339599533886
32,2013,,34.61450057532,34.1314669176102,35.2574597596937,34.8431116200628,33.6564539310123,35.7694034436614
33,2014,,34.7519475449414,33.7711389839262,35.7988820921229,34.8964389282433,33.6991121941629,36.0960102939109
34,2015,,34.7004954613419,33.7820411043656,35.6426800512014,34.9459411132485,34.0795560008104,35.9107714253103
35,2016,,34.8260183487949,34.1286688496529,35.6801035572179,34.8571133680637,33.5288911383479,36.0713322405841
36,2017,,34.5559944250023,33.5308246690086,35.3469320794669,34.8642899131133,33.958283689678,36.2244748090228
37,2018,,34.6363232511743,34.1088959682083,35.5239633109115,35.0062926715911,33.9103680945622,35.779196347619
38,2019,,34.634483030021,34.1927030435705,35.3302784152189,34.926242798151,33.8495678311565,35.9209583638712
39,2020,,34.7249795320801,34.0024333019316,35.2405515366682,34.911311894215,34.2375605152495,35.6906742238729
40,2021,,34.9027926700014,33.9411317939948,35.6691486256353,35.0551356797081,34.291611067021,35.879199004059
41,2022,,34.7068080365941,34.0276043385476,35.4477225599396,35.2146992862432,34.5106908664574,36.1885794482146
42,2023,,34.9009773224672,33.8723098535448,36.2928259681751,35.1030796880261,34.3081960727335,36.2529211026617
43,2024,,34.9315831257403,34.2013656445914,35.6986861705677,35.036501245221,34.4009156881636,36.1267236605338
44,2025,,35.0897595011859,34.560467047255,35.5812265218209,35.1630433671426,34.4570162598775,36.1336752747963
45,2026,,35.0496859223636,34.4533558894621,35.6557008816786,35.2366289666154,34.3919802586992,36.1797877951157
46,2027,,34.8723629730907,33.8969726364641,35.9711760701633,35.183645885853,34.8042921819359,35.9831670234873
47,2028,,34.9221604952673,34.2269694051681,35.3864012189485,35.013100483482,34.1941244439392,36.1047386101532
48,2029,,35.0430515306065,34.1029543796374,36.0203912426901,35.2160804847083,34.4326687692442,36.7291504404255
49,2030,,34.8036091885121,34.17364600465,35.5268710615749,35.0111317072219,34.4747533784892,35.4695876069979
50,2031,,35.0433798766432,34.5797463605633,35.4999791738774,35.0737833060718,34.1481301861062,35.9585873938436
51,2032,,35.0576050678614,33.9600287346319,36.021241141154,35.3605860357938,34.1284890131523,36.0324118889901
52,2033,,35.2800997970602,34.3176119228496,36.5387192225572,35.3361045083748,33.866342965867,36.6395444660192
53,2034,,35.034185740544,34.4055054559558,35.8863091808925,35.525232330346,34.6283465912185,36.2788934169034
54,2035,,34.8706468436954,34.3633143994138,35.466850110891,35.2350916938556,34.740239502375,35.9661185726034
55,2036,,35.0078442841242,34.3896056790576,35.7110350830156,35.4019248505109,34.647432547892,36.6036478259571
56,2037,,35.3682508081515,34.7069758590785,36.0968136897923,35.483054298564,34.7727714624793,36.2314916111447
57,2038,,35.3440717827412,34.6882767294635,35.9090634369284,35.5695718043341,35.0000207676956,36.3592762829386
58,2039,,35.2755503007944,34.4373077571381,35.8908480329263,35.9427077189955,34.9446557622642,36.6426903630881
59,2040,,35.2736111721399,34.6492816886696,35.9655086732567,35.5147548471796,34.6217829300579,36.1524748188705
60,2041,,35.1409115441514,34.4440679055263,36.0892232989896,35.5994511276496,34.9919330108071,36.5541716380119
61,2042,,35.3275897472869,34.5611731503031,36.3105158855702,35.7035777491585,34.7486666338708,36.493875131472
62,2043,,35.440507538209,34.6558163694475,36.1672343994914,35.926897398729,35.0792679882351,37.4041496895164
63,2044,,35.4884039086477,34.3331209952566,36.2043308349773,35.8440910690056,34.9542811883175,36.6860047477783
64,2045,,35.1046203395992,34.257489070202,35.9494472732542,35.8180359524192,34.9631235407661,36.4965620529869
65,2046,,35.2499597536494,34.4959857118034,35.9079680129419,35.6882051302574,35.1335972376114,36.382858672165
66,2047,,35.4251677979299,35.0100924252683,35.8393772614514,35.9257428630813,35.1985820459702,36.8053475567685
67,2048,,35.3527123193214,34.4624830982995,36.5284536575556,36.2533398129953,35.3354959908085,37.21744521937
68,2049,,35.61681728366,34.8465817649787,36.5780828698192,35.9000577954173,35.2212904496112,36.7745585319586
69,2050,,35.5722117225232,34.7775385129715,36.4391468694482,35.9551703611717,35.0683231302198,37.0824987401371
70,2051,,35.7640339967868,34.9249314051329,36.4650208107536,35.9118032185753,34.6838380952459,36.877793282354
71,2052,,35.7145240008771,34.7335460461657,36.5937537612351,36.1995712606389,35.4709820680386,36.9524906821583
72,2053,,35.4793584198106,34.6764522285932,36.4103286291613,36.3551936424468,34.7217592000954,37.3709144486113
73,2054,,35.4596629623625,34.3359115416909,36.5361666566533,36.3163214723748,35.022570884857,37.6822822058443
74,2055,,35.6046639566916,34.391353763035,36.6345901570684,36.4499506334089,35.4149387818196,37.5190345690946
75,2056,,35.4703432002285,34.6471149895621,36.183753706747,36.5334485862322,35.4897498536916,37.4122070552264
76,2057,,35.6683488250755,34.878966361497,36.7690083212339,36.5061327302082,35.5653425789954,37.3507695573766
77,2058,,35.8291368717865,35.0559076981822,36.3454774539336,36.6335276121423,35.5715898238832,37.8331723908034
78,2059,,35.9204062495481,35.2154285025553,36.8954950090935,36.7241500349834,35.6357066937255,37.8708605234292
79,2060,,35.7628679638795,34.8555964763206,36.7575528530338,36.5073082651085,35.1634864949628,37.3674085544572
80,2061,,35.7540782966784,34.6937866897371,36.6156207056578,36.6133445240505,35.7522031141044,37.4965059623016
81,2062,,35.981448644573,34.8608220863775,37.0282605278876,36.6390856366866,35.30897820606,37.6833609582796
82,2063,,36.054476335306,34.9178914969612,37.5384713710505,36.8799101680675,35.6260238954404,38.1613507201141
83,2064,,35.9256596402752,34.9787821686527,36.6941471891282,36.7638019921858,35.8209346268583,37.7389060511937
84,2065,,35.7794011401552,35.0747331404464,36.8386705656362,36.8882015051834,35.6803231230792,37.8671256800292
85,2066,,35.8746484881949,35.0504958960247,36.7775696700785,37.1028080677577,36.2260143214489,37.9176601478964
86,2067,,35.8524104897632,35.0061766821265,36.6857628933284,36.9890050762787,35.5732217717964,38.0196799462246
87,2068,,35.8033553809339,35.1219302693174,36.6417474292561,36.9861196196752,36.0266355481968,38.1553905154257
88,2069,,35.9831233849878,34.7197461536392,36.8297122793779,37.218727478791,36.1855770451581,38.3403014767965
89,2070,,36.1057426511326,35.0775666602081,37.3042369039273,37.0018414046387,35.7317809553761,38.5682092722278
90,2071,,35.875845382654,34.7415674102943,37.4844723270469,37.0623576549189,36.0186768862901,38.023500209559
91,2072,,35.7952418879862,34.2379049055658,36.8546175950602,37.1608602750179,36.3122782744497,38.8417919088525
92,2073,,35.8925783052948,35.0006642824596,36.8564366948286,37.3690627742384,35.9859432299312,38.9209024581007
93,2074,,36.0182658537542,34.8704923214839,36.9557086568257,37.2040568013465,36.1501653251399,38.9868436534055
94,2075,,35.863610022395,34.966879974773,36.9946577300423,37.4488841119563,36.2101574087585,39.0905111832972
95,2076,,35.9066127051637,34.8983612893314,36.9795671495607,37.6295090705118,36.2973718892472,38.9432668000621
96,2077,,35.9480446478882,34.3478120229174,37.0292166208633,37.607184734531,36.2797832783043,38.3149244473549
97,2078,,36.1648861883441,34.7020632926373,36.9598289433728,37.5819139854747,36.162700493053,38.5761737751135
98,2079,,36.2059182364273,35.1821676396722,37.1059585265481,37.5348497044304,35.9632258023794,39.4504416060499
99,2080,,36.4860581335605,35.403302736413,37.5243675076299,37.6048627677437,36.2403599083282,39.3153247700718
100,2081,,36.3603108977329,35.0540257270895,37.5293758768962,37.7445537815131,35.9909178931089,39.2375120470787
101,2082,,35.8030976887238,34.9848176000827,36.5762523732935,37.664268614993,35.5933837410021,38.9313685627686
102,2083,,35.9331157815147,35.2240052914121,36.8272922157044,37.7987539208854,36.3372576420703,38.8314120135841
103,2084,,36.0638357183582,35.2767055400236,37.0130096109623,37.8653716822971,36.1820507506854,39.3541335698011
104,2085,,36.2049822133873,35.4329716132802,37.0278765101169,37.927277251539,36.152353905248,39.251950408811
105,2086,,35.9392933046208,34.8929578571861,36.9905493495614,38.052805386196,36.4858209435555,39.5882944997816
106,2087,,35.8795611856835,34.7742920470721,37.1265035581339,38.2179945428652,37.0686627526083,40.0403459557119
107,2088,,35.9624677695511,34.7671361711422,37.3239245491119,38.5387361027998,36.4986936725235,40.3210519587782
108,2089,,36.1071842586288,35.3148068212911,37.1612334404666,38.4572298345411,36.3336311300366,39.771934921306
109,2090,,36.2976498865658,35.0165884478225,37.4920156245606,38.203294988084,36.5533219791081,40.1256693442983
